mode,domain,stress_type,scenario,precision,recall,balanced_accuracy,pr_auc,brier,delta_balanced_accuracy_vs_winner,delta_precision_vs_winner,delta_recall_vs_winner
caregiver_1_3,elimination,threshold_sensitivity,threshold_shift_+0.05,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402,0.0,0.0,0.0
caregiver_1_3,elimination,threshold_sensitivity,threshold_shift_+0.10,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402,0.0,0.0,0.0
caregiver_1_3,elimination,threshold_sensitivity,threshold_shift_-0.05,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402,0.0,0.0,0.0
caregiver_1_3,elimination,threshold_sensitivity,threshold_shift_-0.10,0.8032786885245902,0.9423076923076923,0.957135154565061,0.8592917681088583,0.024548710874151402,0.0,0.0,0.0
caregiver_2_3,adhd,missingness,missingness_0.10,0.7431192660550459,0.8617021276595744,0.8945816337779737,0.730267409374143,0.06452879515728889,-0.029186418255980673,-0.024737876802097047,-0.05319148936170215
caregiver_2_3,adhd,missingness,missingness_0.20,0.782608695652174,0.7659574468085106,0.85707198765296,0.7208639044926993,0.0727382160688282,-0.0666960643809944,0.014751552795031042,-0.14893617021276595
caregiver_2_3,adhd,missingness,missingness_0.30,0.6966292134831461,0.6595744680851063,0.7948131407783044,0.6028494850008673,0.09793570609558853,-0.12895491125564995,-0.0712279293739968,-0.25531914893617025
caregiver_2_3,adhd,mode_shortening,truncate_to_caregiver_1_3,0.6474820143884892,0.9574468085106383,0.9152519016646457,0.6422992190044668,0.07508218423015026,-0.00851615036930875,-0.12037512846865372,0.042553191489361764
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_+0.05,0.7678571428571429,0.9148936170212766,0.9237680520339544,0.8088897046785374,0.053511665306657144,0.0,0.0,0.0
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_+0.10,0.7678571428571429,0.9148936170212766,0.9237680520339544,0.8088897046785374,0.053511665306657144,0.0,0.0,0.0
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_-0.05,0.7678571428571429,0.9148936170212766,0.9237680520339544,0.8088897046785374,0.053511665306657144,0.0,0.0,0.0
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_-0.10,0.7699115044247787,0.925531914893617,0.9290872009701245,0.8088897046785374,0.053511665306657144,0.005319148936170137,0.0020543615676358318,0.010638297872340385
caregiver_2_3,anxiety,missingness,missingness_0.10,0.8837209302325582,0.8837209302325582,0.9291701097863299,0.8957104097719527,0.032171465614788,-0.03488372093023262,-0.007583417593528763,-0.06976744186046513
caregiver_2_3,anxiety,missingness,missingness_0.20,0.9354838709677419,0.6744186046511628,0.8321331601936017,0.9089369291175926,0.05054057322864367,-0.13192067052296075,0.044179523141654964,-0.2790697674418605
caregiver_2_3,anxiety,missingness,missingness_0.30,0.9318181818181818,0.47674418604651164,0.734564986424271,0.82280511585711,0.07983693493318077,-0.22948884429229144,0.04051383399209485,-0.47674418604651164
caregiver_2_3,anxiety,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.17916666666666667,0.1791663083343333,-0.4640538307165625,-0.8913043478260869,-0.9534883720930233
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513,0.0,0.0,0.0
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.8901098901098901,0.9418604651162791,0.9582398772281904,0.9296925029139941,0.021602992451955513,-0.005813953488372103,-0.0011944577161968617,-0.011627906976744207
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513,0.0,0.0,0.0
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.8913043478260869,0.9534883720930233,0.9640538307165625,0.9296925029139941,0.021602992451955513,0.0,0.0,0.0
caregiver_2_3,conduct,missingness,missingness_0.10,0.9801324503311258,0.9308176100628931,0.9607359078351849,0.9537342767295598,0.02415782172636939,-0.03459119496855334,-0.001349031150355673,-0.0691823899371069
caregiver_2_3,conduct,missingness,missingness_0.20,0.9761904761904762,0.7735849056603774,0.882119555633927,0.8485849056603774,0.07612784810635935,-0.1132075471698113,-0.005291005291005346,-0.2264150943396226
caregiver_2_3,conduct,missingness,missingness_0.30,0.9901960784313726,0.6352201257861635,0.8160524304943279,0.7560534591194968,0.12112842034493329,-0.1792746723094104,0.008714596949891074,-0.3647798742138365
caregiver_2_3,conduct,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_+0.05,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591,0.0,0.0,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_+0.10,0.9875776397515528,1.0,0.9968847352024922,1.0,0.001195853073814591,0.0015576323987539498,0.006096158270071261,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_-0.05,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591,0.0,0.0,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_-0.10,0.9814814814814815,1.0,0.9953271028037383,1.0,0.001195853073814591,0.0,0.0,0.0
caregiver_2_3,depression,missingness,missingness_0.10,0.8275862068965517,0.5853658536585366,0.7801201127589166,0.8084890332254737,0.06543155926238219,-0.07801201127589164,-0.019636015325670497,-0.1585365853658537
caregiver_2_3,depression,missingness,missingness_0.20,0.8484848484848485,0.34146341463414637,0.6644503002818973,0.7669087583550875,0.07912354577981846,-0.19368182375291088,0.0012626262626262985,-0.40243902439024387
caregiver_2_3,depression,missingness,missingness_0.30,0.896551724137931,0.3170731707317073,0.6547677411447481,0.7874573572923865,0.08517829264382752,-0.2033643828900601,0.04932950191570884,-0.4268292682926829
caregiver_2_3,depression,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.7405747860573304,0.1359338162470543,-0.3581321240348082,-0.8472222222222222,-0.7439024390243902
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_+0.05,0.8472222222222222,0.7439024390243902,0.8581321240348082,0.8629559860945878,0.05200483241107459,0.0,0.0,0.0
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_+0.10,0.8472222222222222,0.7439024390243902,0.8581321240348082,0.8629559860945878,0.05200483241107459,0.0,0.0,0.0
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_-0.05,0.8378378378378378,0.7560975609756098,0.8629734036033827,0.8629559860945878,0.05200483241107459,0.004841279568574497,-0.009384384384384381,0.012195121951219523
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_-0.10,0.8378378378378378,0.7560975609756098,0.8629734036033827,0.8629559860945878,0.05200483241107459,0.004841279568574497,-0.009384384384384381,0.012195121951219523
caregiver_2_3,elimination,missingness,missingness_0.10,0.9777777777777777,0.8461538461538461,0.9219086987778576,0.9026710441618764,0.017275303019267687,-0.05652408339324233,0.01623931623931618,-0.11538461538461542
caregiver_2_3,elimination,missingness,missingness_0.20,0.9555555555555556,0.8269230769230769,0.9111250898634076,0.8502269804278577,0.02192932254295926,-0.0673076923076924,-0.005982905982905962,-0.1346153846153847
caregiver_2_3,elimination,missingness,missingness_0.30,0.9743589743589743,0.7307692307692307,0.8642163910855499,0.7988058198184362,0.03032073953871733,-0.11421639108555004,0.012820512820512775,-0.23076923076923084
caregiver_2_3,elimination,mode_shortening,truncate_to_caregiver_1_3,1.0,0.019230769230769232,0.5096153846153846,0.27613636363636357,0.1012036379199019,-0.4688173975557154,0.038461538461538436,-0.9423076923076923
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_+0.05,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9745323800251808,0.00600145350535929,0.0,0.0,0.0
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_+0.10,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9745323800251808,0.00600145350535929,0.0,0.0,0.0
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_-0.05,0.9285714285714286,1.0,0.9953271028037383,0.9745323800251808,0.00600145350535929,0.016894320632638293,-0.03296703296703296,0.038461538461538436
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_-0.10,0.9122807017543859,1.0,0.9941588785046729,0.9745323800251808,0.00600145350535929,0.015726096333572914,-0.04925775978407565,0.038461538461538436
caregiver_full,adhd,missingness,missingness_0.10,0.7567567567567568,0.8936170212765957,0.9118344173740491,0.6990769641173744,0.06247742827509574,-0.017252783596075405,-0.013154747668021938,-0.03191489361702127
caregiver_full,adhd,missingness,missingness_0.20,0.7254901960784313,0.7872340425531915,0.8573475912247823,0.6454711300460628,0.07906593535055764,-0.07173960974534221,-0.04442130834634739,-0.13829787234042545
caregiver_full,adhd,missingness,missingness_0.30,0.7419354838709677,0.7340425531914894,0.8359331936941903,0.6328530454735086,0.08608627616746532,-0.09315400727593426,-0.027976020553810987,-0.1914893617021276
caregiver_full,adhd,mode_shortening,truncate_to_caregiver_1_3,0.672,0.8936170212765957,0.8936997023481423,0.6532608792777079,0.07537930408629714,-0.035387498621982205,-0.0979115044247787,-0.03191489361702127
caregiver_full,adhd,mode_shortening,truncate_to_caregiver_2_3,0.7808219178082192,0.6063829787234043,0.7824661007606659,0.6713075924137459,0.0848215895048208,-0.14662110020945862,0.010910413383440454,-0.31914893617021267
caregiver_full,adhd,threshold_sensitivity,threshold_shift_+0.05,0.7699115044247787,0.925531914893617,0.9290872009701245,0.7682683726908224,0.053526811538877436,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_+0.10,0.7699115044247787,0.925531914893617,0.9290872009701245,0.7682683726908224,0.053526811538877436,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_-0.05,0.7699115044247787,0.925531914893617,0.9290872009701245,0.7682683726908224,0.053526811538877436,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_-0.10,0.7631578947368421,0.925531914893617,0.9277918641825598,0.7682683726908224,0.053526811538877436,-0.0012953367875647714,-0.00675360968793659,0.0
caregiver_full,anxiety,missingness,missingness_0.10,0.9473684210526315,0.8372093023255814,0.913528509030811,0.9485940072110883,0.02811477046015525,-0.051056545862353975,0.005507955936352449,-0.10465116279069764
caregiver_full,anxiety,missingness,missingness_0.20,0.953125,0.7093023255813954,0.850844056191713,0.9390519450685918,0.04091789040219929,-0.11374099870145193,0.011264534883720922,-0.2325581395348837
caregiver_full,anxiety,missingness,missingness_0.30,0.94,0.5465116279069767,0.7694487073545035,0.9005596442887586,0.06379751630648874,-0.19513634753866138,-0.0018604651162791308,-0.39534883720930236
caregiver_full,anxiety,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.813158054345529,0.1689393213944855,-0.46458505489316493,-0.9418604651162791,-0.9418604651162791
caregiver_full,anxiety,mode_shortening,truncate_to_caregiver_2_3,0.9583333333333334,0.8023255813953488,0.8973556840986896,0.964387221286519,0.0529103735563153,-0.06722937079447533,0.016472868217054293,-0.13953488372093026
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.9404761904761905,0.9186046511627907,0.9529571479164207,0.9571307953536649,0.020586584402355848,-0.011627906976744207,-0.001384274640088612,-0.023255813953488413
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.9382716049382716,0.8837209302325582,0.9355152874513044,0.9571307953536649,0.020586584402355848,-0.029069767441860517,-0.0035888601780075247,-0.05813953488372092
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.9318181818181818,0.9534883720930233,0.9691299728485421,0.9571307953536649,0.020586584402355848,0.004544917955377148,-0.01004228329809731,0.011627906976744207
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.9010989010989011,0.9534883720930233,0.9653228662495573,0.9571307953536649,0.020586584402355848,0.0007378113563923927,-0.04076156401737796,0.011627906976744207
caregiver_full,conduct,missingness,missingness_0.10,0.9795918367346939,0.9056603773584906,0.9481572914829837,0.9369103773584906,0.032410544982369824,-0.047169811320754595,-0.0018896447467876554,-0.09433962264150941
caregiver_full,conduct,missingness,missingness_0.20,0.9830508474576272,0.7295597484276729,0.8616646094163287,0.8191430817610063,0.09069345515671451,-0.13366249338740954,0.0015693659761456535,-0.2704402515723271
caregiver_full,conduct,missingness,missingness_0.30,0.9911504424778761,0.7044025157232704,0.8506436254628813,0.802319182389937,0.09922448588486563,-0.14468347734085696,0.009668960996394582,-0.2955974842767296
caregiver_full,conduct,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.33125,0.331249337501,-0.49532710280373826,-0.9814814814814815,-1.0
caregiver_full,conduct,mode_shortening,truncate_to_caregiver_2_3,0.9814814814814815,1.0,0.9953271028037383,1.0,0.0012342623922624993,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_+0.05,0.9814814814814815,1.0,0.9953271028037383,1.0,0.0012183968777585486,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_+0.10,0.9875776397515528,1.0,0.9968847352024922,1.0,0.0012183968777585486,0.0015576323987539498,0.006096158270071261,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_-0.05,0.9814814814814815,1.0,0.9953271028037383,1.0,0.0012183968777585486,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_-0.10,0.9814814814814815,1.0,0.9953271028037383,1.0,0.0012183968777585486,0.0,0.0,0.0
caregiver_full,depression,missingness,missingness_0.10,0.8545454545454545,0.573170731707317,0.7765351145973771,0.8297371764477343,0.059559087854504075,-0.08034072803039582,0.018929016189290104,-0.1707317073170732
caregiver_full,depression,missingness,missingness_0.20,0.7666666666666667,0.2804878048780488,0.6314499325897782,0.7495415307452016,0.08537178523971709,-0.22542591003799473,-0.06894977168949767,-0.46341463414634143
caregiver_full,depression,missingness,missingness_0.30,0.96,0.2926829268292683,0.645085182007599,0.7843786413633119,0.08730111710562269,-0.21179066062017393,0.12438356164383557,-0.45121951219512196
caregiver_full,depression,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.7660002389554497,0.14834166169078009,-0.35687584262777294,-0.8356164383561644,-0.7439024390243902
caregiver_full,depression,mode_shortening,truncate_to_caregiver_2_3,0.8676470588235294,0.7195121951219512,0.848449564897659,0.8482168737627064,0.05797968458345095,-0.008426277730113951,0.032030620467365045,-0.024390243902439046
caregiver_full,depression,threshold_sensitivity,threshold_shift_+0.05,0.8309859154929577,0.7195121951219512,0.8446807206765534,0.8699765906318093,0.05093172225792724,-0.012195121951219523,-0.004630522863206643,-0.024390243902439046
caregiver_full,depression,threshold_sensitivity,threshold_shift_+0.10,0.855072463768116,0.7195121951219512,0.8471932834906238,0.8699765906318093,0.05093172225792724,-0.009682559137149105,0.019456025411951572,-0.024390243902439046
caregiver_full,depression,threshold_sensitivity,threshold_shift_-0.05,0.8356164383561644,0.7439024390243902,0.8568758426277729,0.8699765906318093,0.05093172225792724,0.0,0.0,0.0
caregiver_full,depression,threshold_sensitivity,threshold_shift_-0.10,0.8378378378378378,0.7560975609756098,0.8629734036033827,0.8699765906318093,0.05093172225792724,0.0060975609756097615,0.002221399481673436,0.012195121951219523
caregiver_full,elimination,missingness,missingness_0.10,0.9761904761904762,0.7884615384615384,0.8930625449317038,0.9281119147507442,0.02013744342950857,-0.07575485262401149,0.01540616246498594,-0.15384615384615385
caregiver_full,elimination,missingness,missingness_0.20,0.9743589743589743,0.7307692307692307,0.8642163910855499,0.9088261668334612,0.024968571854916657,-0.10460100647016535,0.013574660633484115,-0.21153846153846156
caregiver_full,elimination,missingness,missingness_0.30,0.9722222222222222,0.6730769230769231,0.8353702372393961,0.8588169140800719,0.03296319910258086,-0.1334471603163192,0.011437908496731986,-0.26923076923076916
caregiver_full,elimination,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.39431981062415844,0.10259999386340657,-0.4688173975557153,-0.9607843137254902,-0.9423076923076923
caregiver_full,elimination,mode_shortening,truncate_to_caregiver_2_3,0.9795918367346939,0.9230769230769231,0.9603702372393961,0.9743486060880846,0.008030316606884486,-0.008447160316319202,0.01880752300920363,-0.019230769230769162
caregiver_full,elimination,threshold_sensitivity,threshold_shift_+0.05,0.9607843137254902,0.9423076923076923,0.9688173975557153,0.9598999040175511,0.008053752964194064,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_+0.10,0.9607843137254902,0.9423076923076923,0.9688173975557153,0.9598999040175511,0.008053752964194064,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_-0.05,0.9454545454545454,1.0,0.9964953271028038,0.9598999040175511,0.008053752964194064,0.027677929547088476,-0.015329768270944788,0.05769230769230771
caregiver_full,elimination,threshold_sensitivity,threshold_shift_-0.10,0.9285714285714286,1.0,0.9953271028037383,0.9598999040175511,0.008053752964194064,0.026509705248022986,-0.03221288515406162,0.05769230769230771
psychologist_1_3,adhd,missingness,missingness_0.10,0.6730769230769231,0.7446808510638298,0.8282989747547128,0.6497683307733698,0.08372367324972103,-0.04801014221144306,-0.004889178617992096,-0.1063829787234043
psychologist_1_3,adhd,missingness,missingness_0.20,0.6578947368421053,0.5319148936170213,0.7322786903318267,0.5942201811692224,0.10086814113579642,-0.1440304266343292,-0.020071364852809914,-0.3191489361702128
psychologist_1_3,adhd,missingness,missingness_0.30,0.6481481481481481,0.3723404255319149,0.6615588138022269,0.5123229961063107,0.12421170364684804,-0.21475030316392896,-0.029817953546767084,-0.4787234042553192
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_+0.05,0.6779661016949152,0.851063829787234,0.8763091169661559,0.6842198399494063,0.07458694490762313,0.0,0.0,0.0
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_+0.10,0.6779661016949152,0.851063829787234,0.8763091169661559,0.6842198399494063,0.07458694490762313,0.0,0.0,0.0
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_-0.05,0.6496350364963503,0.9468085106382979,0.9112280895160401,0.6842198399494063,0.07458694490762313,0.034918972549884186,-0.028331065198564875,0.0957446808510638
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_-0.10,0.6338028169014085,0.9574468085106383,0.9113658913019513,0.6842198399494063,0.07458694490762313,0.03505677433579546,-0.04416328479350673,0.1063829787234043
psychologist_1_3,anxiety,missingness,missingness_0.10,0.9423076923076923,0.5697674418604651,0.7810766143312478,0.90106723368905,0.04708574563136191,-0.07631920670522963,0.04230769230769227,-0.16279069767441856
psychologist_1_3,anxiety,missingness,missingness_0.20,0.875,0.2441860465116279,0.6182859166568292,0.845320583896397,0.07001961483182856,-0.23910990437964819,-0.025000000000000022,-0.4883720930232558
psychologist_1_3,anxiety,missingness,missingness_0.30,1.0,0.13953488372093023,0.5697674418604651,0.8326514262520743,0.08371966077928729,-0.28762837917601225,0.09999999999999998,-0.5930232558139534
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.9,0.7325581395348837,0.8573958210364774,0.8895876559795005,0.04184285864446073,0.0,0.0,0.0
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.9,0.7325581395348837,0.8573958210364774,0.8895876559795005,0.04184285864446073,0.0,0.0,0.0
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.8674698795180723,0.8372093023255814,0.9046452602998465,0.8895876559795005,0.04184285864446073,0.04724943926336911,-0.032530120481927716,0.10465116279069775
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.8588235294117647,0.8488372093023255,0.9091901782552236,0.8895876559795005,0.04184285864446073,0.051794357218746256,-0.04117647058823537,0.11627906976744184
psychologist_1_3,conduct,missingness,missingness_0.10,0.8657718120805369,0.8113207547169812,0.8745077293834127,0.9113963412562432,0.07206812771610875,-0.01266678422382883,0.026265639241030758,-0.04402515723270439
psychologist_1_3,conduct,missingness,missingness_0.20,0.8923076923076924,0.7295597484276729,0.842973020631282,0.8779187815362451,0.08936898726101876,-0.044201492975959544,0.05280151946818623,-0.12578616352201266
psychologist_1_3,conduct,missingness,missingness_0.30,0.8653846153846154,0.5660377358490566,0.7612120143419738,0.8701886932491025,0.11106096870801502,-0.1259624992652677,0.025878442545109293,-0.289308176100629
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_+0.05,0.8395061728395061,0.8553459119496856,0.8871745136072415,0.9134734693832245,0.07324247566202186,0.0,0.0,0.0
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_+0.10,0.8395061728395061,0.8553459119496856,0.8871745136072415,0.9134734693832245,0.07324247566202186,0.0,0.0,0.0
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_-0.05,0.8197674418604651,0.8867924528301887,0.8951096220537236,0.9134734693832245,0.07324247566202186,0.007935108446482042,-0.019738730979040997,0.03144654088050314
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_-0.10,0.8197674418604651,0.8867924528301887,0.8951096220537236,0.9134734693832245,0.07324247566202186,0.007935108446482042,-0.019738730979040997,0.03144654088050314
psychologist_1_3,depression,missingness,missingness_0.10,0.7777777777777778,0.5975609756097561,0.7811925481063855,0.7562959693287362,0.07378492486440796,-0.04357151611717125,0.06172839506172845,-0.1097560975609756
