domain,role,mode,old_champion,old_model_family,new_rf_champion,champion_final,promoted,old_f1,new_f1,delta_f1,old_recall,new_recall,delta_recall,old_precision,new_precision,delta_precision,old_specificity,new_specificity,delta_specificity,old_balanced_accuracy,new_balanced_accuracy,delta_balanced_accuracy,old_roc_auc,new_roc_auc,delta_roc_auc,old_pr_auc,new_pr_auc,delta_pr_auc,old_brier,new_brier,delta_brier,old_class,new_class,old_confidence_pct,new_confidence_pct,selection_reason
anxiety,psychologist,psychologist_2_3,anxiety__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,anxiety__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,anxiety__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8372093023255814,0.8372093023255814,0.0,0.8372093023255814,0.8372093023255814,0.0,0.8372093023255814,0.8372093023255814,0.0,0.964467005076142,0.964467005076142,1.1102230246251563e-16,0.9008381537008618,0.9008381537008618,0.0,0.97339452248849,0.97339452248849,1.1102230246251563e-16,0.89612205748892,0.89612205748892,0.0,0.1215485431123243,0.1215485431123243,6.938893903907227e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
anxiety,psychologist,psychologist_full,anxiety__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.7662337662337663,0.7662337662337663,0.0,0.686046511627907,0.686046511627907,0.0,0.8676470588235294,0.8676470588235294,0.0,0.9771573604060914,0.9771573604060914,0.0,0.8316019360169992,0.8316019360169992,0.0,0.9554952189824106,0.9554952189824106,0.0,0.8598799565788883,0.8598799565788883,0.0,0.1582824747037536,0.1582824747037535,-2.775557561562892e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8902077151335311,0.8936170212765957,0.0034093061430645,0.9375,0.91875,-0.01875,0.847457627118644,0.8698224852071006,0.0223648580884565,0.915625,0.93125,0.015625,0.9265625,0.925,-0.0015624999999999,0.9798046875,0.9793359375,-0.0004687500000001,0.9551823306213616,0.9536935754253464,-0.0014887551960151,0.0578663135437616,0.0554501956251495,-0.002416117918612,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,best_guard_compliant_rf_based_candidate
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8662790697674418,0.8662790697674418,0.0,0.93125,0.93125,0.0,0.8097826086956522,0.8097826086956522,0.0,0.890625,0.890625,0.0,0.9109375,0.9109375,0.0,0.97701171875,0.97701171875,-1.1102230246251563e-16,0.9555356459496308,0.9555356459496308,1.1102230246251563e-16,0.1324384607101465,0.1324384607101464,-2.775557561562892e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8708708708708709,0.8765432098765432,0.0056723390056723,0.90625,0.8875,-0.01875,0.838150289017341,0.8658536585365854,0.0277033695192443,0.9125,0.93125,0.01875,0.909375,0.909375,0.0,0.975078125,0.9742578125,-0.0008203124999999,0.9496409745851444,0.9444381405188534,-0.0052028340662909,0.0639605496569439,0.0622645664290617,-0.0016959832278821,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_improved_by_final_rf_plus
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.888235294117647,0.8909657320872274,0.0027304379695803,0.94375,0.89375,-0.0499999999999999,0.8388888888888889,0.8881987577639752,0.0493098688750862,0.909375,0.94375,0.0343749999999999,0.9265625,0.91875,-0.0078125,0.978828125,0.97955078125,0.0007226562499998,0.9555839908013486,0.9555662571778356,-1.7733623512983243e-05,0.0589950192283938,0.0695163052283421,0.0105212859999483,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,best_guard_compliant_rf_based_candidate
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8765432098765432,0.8765432098765432,0.0,0.8875,0.8875,0.0,0.8658536585365854,0.8658536585365854,0.0,0.93125,0.93125,0.0,0.909375,0.909375,0.0,0.9762890625,0.97521484375,-0.0010742187500001,0.9525368478760669,0.9491031031044496,-0.0034337447716173,0.0634952314087904,0.0620712742098516,-0.0014239571989387,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8738461538461538,0.8746177370030581,0.0007715831569042,0.8875,0.89375,0.00625,0.8606060606060606,0.8562874251497006,-0.00431863545636,0.928125,0.925,-0.0031249999999999,0.9078125,0.909375,0.0015625,0.975546875,0.9748046875,-0.0007421874999999,0.9514690061636442,0.948410786024648,-0.0030582201389962,0.0638266965070053,0.062206107554836,-0.0016205889521692,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8488372093023255,0.8636363636363636,0.0147991543340381,0.8902439024390244,0.926829268292683,0.0365853658536585,0.8111111111111111,0.8085106382978723,-0.0026004728132388,0.957286432160804,0.9547738693467336,-0.0025125628140703,0.9237651672999142,0.9408015688197084,0.0170364015197941,0.9775094987130776,0.97708052457409,-0.0004289741389876,0.8476576091976749,0.8381279998498211,-0.0095296093478537,0.0563713172310038,0.0517434923300924,-0.0046278249009113,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,83.7,84.9,f1_improved_by_final_rf_plus
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.847457627118644,0.8622754491017964,0.0148178219831524,0.9146341463414634,0.8780487804878049,-0.0365853658536585,0.7894736842105263,0.8470588235294118,0.0575851393188854,0.949748743718593,0.9673366834170856,0.0175879396984924,0.9321914450300282,0.9226927319524452,-0.0094987130775829,0.9769273195244514,0.9787044981002574,0.0017771785758059,0.8443997129407212,0.8580435913991299,0.0136438784584086,0.0590826149576861,0.046501106971563,-0.012581507986123,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_HIGH_CONFIDENCE,84.9,88.5,f1_improved_by_final_rf_plus
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8421052631578947,0.8421052631578947,0.0,0.8780487804878049,0.8780487804878049,0.0,0.8089887640449438,0.8089887640449438,0.0,0.957286432160804,0.957286432160804,0.0,0.9176676063243044,0.9176676063243044,0.0,0.9747824488295134,0.9747824488295134,0.0,0.8627960639110135,0.8627960639110135,0.0,0.0415852128828982,0.0415852128828982,8.326672684688674e-17,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8554913294797688,0.8651685393258427,0.0096772098460738,0.902439024390244,0.9390243902439024,0.0365853658536583,0.8131868131868132,0.8020833333333334,-0.0111034798534798,0.957286432160804,0.9522613065326632,-0.0050251256281407,0.929862728275524,0.9456428483882828,0.0157801201127588,0.9770498835641622,0.9776320627527884,0.0005821791886261,0.864188384932249,0.8626651727760357,-0.0015232121562133,0.0506447365643547,0.0466243194907455,-0.0040204170736091,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.3,84.9,f1_improved_by_final_rf_plus
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8604651162790697,0.8674698795180723,0.0070047632390025,0.902439024390244,0.8780487804878049,-0.0243902439024391,0.8222222222222222,0.8571428571428571,0.0349206349206349,0.9597989949748744,0.9698492462311558,0.0100502512562813,0.9311190096825592,0.9239490133594804,-0.0071699963230789,0.9774788577031498,0.9788577031498958,0.001378845446746,0.8457591170679615,0.8578131325823328,0.0120540155143713,0.0546991970517486,0.0489051667165241,-0.0057940303352244,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_HIGH_CONFIDENCE,84.9,88.9,f1_improved_by_final_rf_plus
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8342857142857143,0.8342857142857143,0.0,0.8902439024390244,0.8902439024390244,0.0,0.7849462365591398,0.7849462365591398,0.0,0.949748743718593,0.949748743718593,0.0,0.9199963230788086,0.9199963230788086,0.0,0.9717183478367446,0.9717183478367446,0.0,0.8245791776503679,0.8245791776503679,0.0,0.0487516434420852,0.0487516434420852,8.326672684688674e-17,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.8,84.8,f1_matched_with_recall_gain
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8363636363636363,0.8363636363636363,0.0,0.8846153846153846,0.8846153846153846,0.0,0.7931034482758621,0.7931034482758621,0.0,0.97196261682243,0.97196261682243,-1.1102230246251563e-16,0.9282890007189072,0.9282890007189072,1.1102230246251563e-16,0.9563039180445724,0.9563039180445724,-1.1102230246251563e-16,0.889206555569716,0.889206555569716,0.0,0.0758135121059582,0.0758135121059582,6.938893903907227e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8214285714285714,0.8440366972477065,0.022608125819135,0.8846153846153846,0.8846153846153846,0.0,0.7666666666666667,0.8070175438596491,0.0403508771929823,0.9672897196261684,0.9742990654205608,0.0070093457943923,0.9259525521207764,0.9294572250179728,0.0035046728971962,0.9508896477354422,0.9527093817397556,0.0018197340043134,0.8606195074052196,0.8711733298154449,0.0105538224102252,0.1324794453750367,0.1098923976008507,-0.0225870477741859,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_improved_by_final_rf_plus
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8333333333333334,0.8403361344537815,0.0070028011204481,0.9615384615384616,0.9615384615384616,0.0,0.7352941176470589,0.746268656716418,0.010974539069359,0.9579439252336448,0.9602803738317756,0.0023364485981308,0.9597411933860532,0.9609094176851186,0.0011682242990653,0.9782755212077642,0.9767703091301222,-0.0015052120776419,0.7453696641138292,0.7114713669912246,-0.0338982971226046,0.0294874490095401,0.0365087473997889,0.0070212983902488,ACTIVE_LIMITED_USE,ACTIVE_MODERATE_CONFIDENCE,63.0,84.7,f1_improved_by_final_rf_plus
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8135593220338984,0.8333333333333334,0.019774011299435,0.9230769230769232,0.9615384615384616,0.0384615384615383,0.7272727272727273,0.7352941176470589,0.0080213903743315,0.9579439252336448,0.9579439252336448,1.1102230246251563e-16,0.940510424155284,0.9597411933860532,0.0192307692307692,0.9791292235801582,0.9768826383896476,-0.0022465851905104,0.7475775360417276,0.7279692033285373,-0.0196083327131902,0.0310894869692797,0.0336628807589808,0.0025733937897011,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_improved_by_final_rf_plus
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8376068376068376,0.847457627118644,0.0098507895118064,0.9423076923076924,0.9615384615384616,0.0192307692307691,0.7538461538461538,0.7575757575757576,0.0037296037296037,0.9626168224299064,0.9626168224299064,1.1102230246251563e-16,0.9524622573687994,0.962077641984184,0.0096153846153846,0.9776464773544212,0.978859633357297,0.0012131560028757,0.6970361089101744,0.7516809777444127,0.0546448688342382,0.0362578171802471,0.0351140866578657,-0.0011437305223813,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_improved_by_final_rf_plus
elimination,psychologist,psychologist_full,elimination__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8403361344537815,0.8333333333333334,-0.0070028011204481,0.9615384615384616,0.9615384615384616,0.0,0.746268656716418,0.7352941176470589,-0.010974539069359,0.9602803738317756,0.9579439252336448,-0.0023364485981306,0.9609094176851186,0.9597411933860532,-0.0011682242990653,0.9795111430625448,0.9790393601725376,-0.0004717828900071,0.7669546564992382,0.7705235352464344,0.0035688787471961,0.0295704570992494,0.0300095901501366,0.0004391330508872,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_LIMITED_USE,84.8,63.0,anti_clone_conservative_tradeoff
