domain,role,mode,previous_active_model_id,previous_model_family,previous_feature_set_id,feature_set_id,feature_list_pipe,model_family,config_id,calibration,threshold_policy,threshold,seed,n_features,precision_floor,sample_weight_mode,resampling,complementary_technique,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_selection_score,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,val_ece,holdout_ece,oob_score,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,guard_ok,val_guard_ok,precision_floor_ok,recall_target_ok,candidate_key,trial_error,holdout_metric_score,old_f1,delta_f1,old_recall,delta_recall,old_precision,delta_precision,old_specificity,delta_specificity,old_balanced_accuracy,delta_balanced_accuracy,old_roc_auc,delta_roc_auc,old_pr_auc,delta_pr_auc,old_brier,delta_brier,f1_tie_bucket,recall_in_target_band,sort_score,selection_reason,active_model_id,previous_source_campaign,promoted,rf_only_mandate,material_effect
adhd,caregiver,caregiver_1_3,adhd__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_onset_before_12|adhd_inatt_08_easily_distracted|adhd_impairment_home|adhd_impairment_school|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_09_forgetful_daily_activities|adhd_inatt_06_avoids_sustained_effort|adhd_hypimp_02_leaves_seat|adhd_inatt_01_attention_to_detail_errors|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_inatt_07_loses_things|adhd_hypimp_01_fidgets|adhd_hypimp_07_blurts_out|adhd_hypimp_05_driven_by_motor|adhd_hypimp_09_interrupts_intrudes|adhd_hypimp_06_talks_excessively|adhd_inatt_04_fails_to_finish_tasks|adhd_hypimp_08_difficulty_waiting_turn|adhd_inatt_05_organization_difficulty|adhd_impairment_social|adhd_context_home|adhd_context_school|adhd_context_other|conduct_impairment_global|dmdd_outbursts_frequency_per_week|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|agor_impairment|enuresis_distress_impairment|mdd_impairment|gad_impairment|social_anxiety_impairment|sep_anx_impairment|dmdd_duration_months,rf,rf_plus_precision_recovery,none,recall_target_guard,0.5599999999999999,20270457,36,0.6690082644628099,none,none,rf_base+rf_plus_precision_recovery:none:recall_target_guard,0.7567567567567568,0.9929078014184396,0.922279792746114,0.9575937970822768,0.8588957055214724,0.9769871017528388,0.8810062426865035,0.0562956735466829,0.7857142857142857,0.9361702127659576,0.9378238341968912,0.9369970234814244,0.8543689320388349,0.9697662881710948,0.8049055615160119,0.0577355327050612,0.9380083270572508,0.7288135593220338,0.9148936170212766,0.917098445595855,0.9159960313085658,0.8113207547169812,0.953560798147944,0.7357647200905179,0.0718272090631022,354,32,8,86,0.0528572659133895,0.0573686453516363,0.9097222222222222,0.0205967736008524,0.0210009921728585,yes,yes,yes,yes,adhd::caregiver_1_3::rf_plus_precision_recovery::20270457::none::recall_target_guard::0.560000,none,0.8409211501488525,0.8093023255813954,0.0020184291355858,0.925531914893617,-0.0106382978723403,0.71900826446281,0.0098052948592238,0.911917098445596,0.0051813471502589,0.9187245066696064,-0.0027284753610405,0.9492613824275165,0.0042994157204274,0.7241089004526715,0.0116558196378463,0.063894662445087,0.0079325466180152,162,1,0.8409211501488525,best_guard_compliant_rf_based_candidate,adhd__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,rf_only_mandate_or_no_material_gain
adhd,caregiver,caregiver_2_3,adhd__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_onset_before_12|adhd_inatt_08_easily_distracted|adhd_impairment_home|adhd_impairment_school|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_09_forgetful_daily_activities|adhd_inatt_06_avoids_sustained_effort|adhd_hypimp_02_leaves_seat|adhd_inatt_01_attention_to_detail_errors|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_inatt_07_loses_things|adhd_hypimp_01_fidgets|adhd_hypimp_07_blurts_out|adhd_hypimp_05_driven_by_motor|adhd_hypimp_09_interrupts_intrudes|adhd_hypimp_06_talks_excessively|adhd_inatt_04_fails_to_finish_tasks|adhd_hypimp_08_difficulty_waiting_turn|adhd_inatt_05_organization_difficulty|adhd_impairment_social|conduct_06_steals_confronting_victim|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_02_initiates_fights|conduct_10_breaks_into_house_building_car|conduct_01_bullies_threatens_intimidates|conduct_07_forced_sex|conduct_09_property_destruction|conduct_05_physical_cruelty_animals|conduct_11_lies_to_obtain_or_avoid|conduct_15_truancy_before_13|conduct_08_fire_setting|conduct_13_stays_out_at_night_before_13|conduct_impairment_global|conduct_12_steals_without_confrontation|conduct_14_runs_away_overnight|dmdd_outbursts_frequency_per_week|adhd_context_home|encopresis_event_frequency_per_month|dmdd_irritable_between_outbursts|enuresis_event_frequency_per_week|mdd_03_weight_or_appetite_change|mdd_01_depressed_or_irritable_mood|gad_excessive_worry_multiple_areas|gad_difficulty_controlling_worry|mdd_02_loss_of_interest_or_pleasure|adhd_context_school|mdd_07_worthlessness_or_excessive_guilt|adhd_context_other|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|mdd_06_fatigue_or_low_energy|sep_anx_01_distress_on_separation|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_08_physical_complaints_on_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|social_anxiety_fear_being_observed|social_anxiety_almost_always_triggered|sep_anx_06_refuses_sleep_away_or_alone|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_interactions|social_anxiety_fear_performance,rf,rf_plus_precision_recovery,none,recall_target_guard,0.5399999999999999,20270439,69,0.639922480620155,none,none,rf_base+rf_plus_precision_recovery:none:recall_target_guard,0.7520215633423181,0.9893617021276596,0.9205526770293608,0.9549571895785104,0.8545176110260337,0.9789071399698672,0.8990743117216631,0.0547092473625102,0.7719298245614035,0.9361702127659576,0.932642487046632,0.9344063499062948,0.8461538461538461,0.9701796935288282,0.8241484054877384,0.0574307006069764,0.9324948813375988,0.7107438016528925,0.9148936170212766,0.9093264248704664,0.9121100209458716,0.8,0.9534505567192152,0.7218077314082578,0.0723345735609915,351,35,8,86,0.0531770699525384,0.058619508526368,0.9097222222222222,0.0205508396722154,0.0222963289604233,yes,yes,yes,no,adhd::caregiver_2_3::rf_plus_precision_recovery::20270439::none::recall_target_guard::0.540000,none,0.832565808560964,0.7982062780269058,0.0017937219730942,0.946808510638298,-0.0319148936170213,0.689922480620155,0.0208213210327374,0.8963730569948186,0.0129533678756477,0.9215907838165582,-0.0094807628706867,0.9524583838606548,0.0009921728585602,0.7461931953430669,-0.0243854639348091,0.0786879634511631,-0.0063533898901715,160,0,0.832565808560964,best_guard_compliant_rf_based_candidate,adhd__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,calibration_brier_improved
adhd,caregiver,caregiver_full,adhd__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_context_other|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_onset_before_12|age_years|agor_duration_months|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_02_callous_lack_empathy|conduct_lpe_04_shallow_deficient_affect|dmdd_duration_months|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|mdd_duration_weeks|pdd_duration_months_child|sep_anx_duration_weeks|social_anxiety_duration_months,rf,rf_v11_calibrated_regularized,sigmoid,recall_target_guard,0.2199999999999999,20270457,53,0.6539999999999999,none,none,rf_base+rf_v11_calibrated_regularized:sigmoid:recall_target_guard,0.7311827956989247,0.9645390070921984,0.9136442141623488,0.9390916106272738,0.8318042813455657,0.9689425397175372,0.8394185294061502,0.0536650824503077,0.7807017543859649,0.946808510638298,0.9352331606217616,0.9410208356300298,0.8557692307692307,0.9665141660235916,0.8047591527651652,0.0519274882908876,0.9416975744267354,0.7131147540983607,0.925531914893617,0.9093264248704664,0.9174291698820416,0.8055555555555556,0.9517969352882816,0.7519655132018477,0.0704001944933502,351,35,7,87,0.0243425319051389,0.030616760779968,,-0.001929225002756,0.0235916657479882,yes,yes,yes,yes,adhd::caregiver_full::rf_v11_calibrated_regularized::20270457::sigmoid::recall_target_guard::0.220000,none,0.8384159713504077,0.8036529680365296,0.0019025875190259,0.9361702127659576,-0.0106382978723406,0.704,0.0091147540983607,0.9041450777202072,0.005181347150259,0.9201576452430824,-0.0027284753610408,0.951383529930548,0.0004134053577334,0.7300419974766443,0.0219235157252033,0.0755461324257614,-0.0051459379324111,161,1,0.8384159713504077,best_guard_compliant_rf_based_candidate,adhd__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,calibration_brier_improved
adhd,psychologist,psychologist_1_3,adhd__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_onset_before_12|adhd_inatt_08_easily_distracted|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_03_seems_not_listening|adhd_hypimp_04_cannot_play_quietly|adhd_inatt_07_loses_things|adhd_hypimp_02_leaves_seat|adhd_inatt_09_forgetful_daily_activities,rf,rf_v11_calibrated_regularized,none,precision_recovery,0.5499999999999999,20270439,9,0.6404761904761904,none,none,rf_base+rf_v11_calibrated_regularized:none:precision_recovery,0.7025641025641025,0.9716312056737588,0.8998272884283247,0.9357292470510418,0.8154761904761905,0.9624673869106676,0.7763659971352008,0.0704612540848824,0.696,0.925531914893617,0.9015544041450776,0.9135431595193472,0.7945205479452054,0.9609607540513724,0.7702676311095303,0.0709048269422959,0.8515875870555946,0.6904761904761905,0.925531914893617,0.8989637305699482,0.9122478227317824,0.7909090909090909,0.949729908499614,0.7180700559629031,0.0786775125764627,347,39,7,87,0.0698347194338767,0.0730023421604309,,0.0221860875316944,0.0012953367875647,yes,yes,yes,yes,adhd::psychologist_1_3::rf_v11_calibrated_regularized::20270439::none::precision_recovery::0.550000,none,0.8272604163538083,0.7909090909090909,0.0,0.925531914893617,0.0,0.6904761904761905,0.0,0.8989637305699482,0.0,0.9122478227317824,1.1102230246251563e-16,0.949729908499614,1.1102230246251563e-16,0.7180700559629031,0.0,0.0786775125764627,1.3877787807814457e-17,158,1,0.8272604163538083,f1_matched_with_recall_gain,adhd__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,rf_only_mandate_or_no_material_gain
adhd,psychologist,psychologist_2_3,adhd__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_onset_before_12|adhd_inatt_08_easily_distracted|adhd_impairment_school|adhd_not_better_explained_other_mental|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_02_sustained_attention_difficulty|adhd_impairment_home|adhd_inatt_03_seems_not_listening|adhd_inatt_09_forgetful_daily_activities|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_inatt_07_loses_things|adhd_inatt_01_attention_to_detail_errors|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_inatt_04_fails_to_finish_tasks|adhd_impairment_social|adhd_hypimp_07_blurts_out|adhd_hypimp_01_fidgets|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_05_organization_difficulty|conduct_03_weapon_use|conduct_impairment_global|conduct_06_steals_confronting_victim|conduct_04_physical_cruelty_people|conduct_02_initiates_fights|conduct_10_breaks_into_house_building_car|conduct_07_forced_sex|conduct_09_property_destruction|conduct_01_bullies_threatens_intimidates|conduct_11_lies_to_obtain_or_avoid|conduct_05_physical_cruelty_animals|conduct_08_fire_setting|adhd_context_home|conduct_15_truancy_before_13|conduct_13_stays_out_at_night_before_13|adhd_context_other|conduct_12_steals_without_confrontation|conduct_14_runs_away_overnight|dmdd_outbursts_frequency_per_week|adhd_context_school|encopresis_event_frequency_per_month|dmdd_irritable_between_outbursts|enuresis_event_frequency_per_week|mdd_03_weight_or_appetite_change|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|gad_difficulty_controlling_worry|gad_excessive_worry_multiple_areas|mdd_07_worthlessness_or_excessive_guilt|mdd_05_psychomotor_change|mdd_04_sleep_change|mdd_08_concentration_or_decision_difficulty|sep_anx_01_distress_on_separation|mdd_06_fatigue_or_low_energy|mdd_09_death_or_suicidal_thoughts|sep_anx_02_worry_losing_attachment_figures|sep_anx_08_physical_complaints_on_separation|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|social_anxiety_fear_being_observed|social_anxiety_almost_always_triggered|sep_anx_06_refuses_sleep_away_or_alone|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_interactions|social_anxiety_fear_performance|social_anxiety_fear_negative_evaluation|agor_escape_help_cognition|agor_avoid_or_need_companion|agor_impairment|enuresis_distress_impairment|gad_assoc_03_concentration_difficulty|gad_assoc_02_fatigue|gad_assoc_01_restlessness|gad_assoc_04_irritability|mdd_impairment|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_impairment|social_anxiety_impairment|sep_anx_impairment|dmdd_duration_months|agor_duration_months|encopresis_duration_months_consecutive|enuresis_duration_months_consecutive|gad_duration_months|mdd_duration_weeks|agor_fear_02_open_spaces|sep_anx_duration_weeks|pdd_duration_months_child|agor_fear_01_public_transport|social_anxiety_duration_months|dmdd_outbursts_severity|agor_fear_03_enclosed_spaces|agor_fear_05_outside_home_alone|agor_fear_04_crowds_queues|pdd_depressed_or_irritable_mood,rf,rf_v11_calibrated_regularized,isotonic,precision_recovery,0.2799999999999999,20270457,101,0.75,none,none,rf_base+rf_v11_calibrated_regularized:isotonic:precision_recovery,0.9285714285714286,0.9680851063829788,0.9818652849740932,0.974975195678536,0.9479166666666666,0.9968458702335892,0.9884799453081548,0.0151441361292048,0.9148936170212766,0.9148936170212766,0.9792746113989638,0.9470841142101202,0.9148936170212766,0.9863438430162056,0.9672588690348548,0.0246079287984726,0.4440155505583466,0.8333333333333334,0.851063829787234,0.9585492227979274,0.9048065262925808,0.8421052631578947,0.9720675779958108,0.9313831206397698,0.0405985018273197,370,16,14,80,0.0205437965318347,0.0175927076906632,,0.0278910814684157,0.0422775879175394,yes,no,yes,no,adhd::psychologist_2_3::rf_v11_calibrated_regularized::20270457::isotonic::precision_recovery::0.280000,none,0.8583131513876715,0.8421052631578947,0.0,0.851063829787234,0.0,0.8333333333333334,0.0,0.9585492227979274,0.0,0.9048065262925808,-1.1102230246251563e-16,0.9720675779958108,-1.1102230246251563e-16,0.9313831206397698,0.0,0.0405985018273197,9.020562075079396e-17,168,0,0.8583131513876715,f1_matched_with_recall_gain,adhd__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,rf_only_mandate_or_no_material_gain
adhd,psychologist,psychologist_full,adhd__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_context_home|adhd_context_other|adhd_context_school|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_not_better_explained_other_mental|adhd_not_psychosis_exclusive|adhd_onset_before_12,rf,rf_v11_guardrail_randomized,none,precision_recovery,0.6499999999999999,20270439,27,0.672689075630252,none,none,rf_base+rf_v11_guardrail_randomized:none:precision_recovery,0.805111821086262,0.8936170212765957,0.9473229706390328,0.9204699959578142,0.8470588235294118,0.9820490206886414,0.930919032922198,0.0849886422792928,0.865979381443299,0.8936170212765957,0.966321243523316,0.929969132399956,0.8795811518324608,0.9842630360489472,0.9366313771703536,0.0799790244550493,0.407185210234815,0.7641509433962265,0.8617021276595744,0.9352331606217616,0.898467644140668,0.81,0.972935729247051,0.9070592804693738,0.0878952629711962,361,25,13,81,0.1454478750061005,0.1506126479348503,0.8770833333333333,-0.0094991364421417,0.0315014882592878,yes,no,yes,no,adhd::psychologist_full::rf_v11_guardrail_randomized::20270439::none::precision_recovery::0.650000,none,0.8316333922978489,0.8075117370892019,0.0024882629107981,0.9148936170212766,-0.0531914893617021,0.7226890756302521,0.0414618677659743,0.9145077720207254,0.0207253886010362,0.914700694521001,-0.0162330503803329,0.962931319589902,0.0100044096571489,0.8534145929527844,0.0536446875165893,0.0939018702887466,-0.0060066073175504,162,0,0.8316333922978489,best_guard_compliant_rf_based_candidate,adhd__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,calibration_brier_improved
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|encopresis_event_frequency_per_month|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_event_frequency_per_week|gad_difficulty_controlling_worry|gad_excessive_worry_multiple_areas|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|sep_anx_01_distress_on_separation,rf,rf_v11_calibrated_regularized,sigmoid,precision_recovery,0.6150389535154729,20270439,58,0.75,none,none,rf_base+rf_v11_calibrated_regularized:sigmoid:precision_recovery,0.8861788617886179,0.8449612403100775,0.976311336717428,0.9106362885137528,0.8650793650793651,0.983709125250856,0.9375437375144232,0.0361358749906646,0.8571428571428571,0.8372093023255814,0.9695431472081218,0.9033762247668516,0.8470588235294118,0.9796954314720812,0.9204192935343802,0.0451168055501819,0.8825239455336773,0.8809523809523809,0.8604651162790697,0.9746192893401016,0.9175422028095856,0.8705882352941177,0.9795773816550584,0.9306855724291948,0.0384330328370196,384,10,12,74,0.0275956179782519,0.0251088230497262,,0.0072600637469011,0.014165978042734,yes,yes,yes,no,anxiety::caregiver_1_3::rf_v11_calibrated_regularized::20270439::sigmoid::precision_recovery::0.615039,none,0.8822589746935918,0.8700564971751412,0.0005317381189764,0.8953488372093024,-0.0348837209302326,0.8461538461538461,0.0347985347985347,0.964467005076142,0.0101522842639595,0.9299079211427222,-0.0123657183331366,0.9767884547278952,0.0027889269271631,0.9193327479894848,0.0113528244397098,0.0377847444619504,0.0006482883750692,174,0,0.8822589746935918,best_guard_compliant_rf_based_candidate,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,rf_only_mandate_or_no_material_gain
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,same_inputs_v10,same_inputs_v11,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_impairment|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,rf,rf_v11_guardrail_very_random,none,f1_ba_conservative,0.5509721185330153,20270421,59,0.8,none,none,rf_base+rf_v11_guardrail_very_random:none:f1_ba_conservative,0.8340248962655602,0.7790697674418605,0.9661590524534688,0.8726144099476646,0.8056112224448898,0.9553968441348916,0.8583989811588638,0.1352949312017155,0.8095238095238095,0.7906976744186046,0.9593908629441624,0.8750442686813835,0.8,0.9674182505017118,0.8390434546641681,0.1377160277133216,0.7951625609196754,0.8554216867469879,0.8255813953488372,0.9695431472081218,0.8975622712784795,0.8402366863905325,0.9643637114862472,0.8985296515822613,0.1324680784221708,382,12,15,71,0.2585873069071462,0.2649392082403016,,-0.0024298587337189,0.022518002597096,yes,yes,yes,no,anxiety::caregiver_2_3::rf_v11_guardrail_very_random::20270421::none::f1_ba_conservative::0.550972,none,0.8494091184210718,0.8402366863905325,0.0,0.8255813953488372,0.0,0.8554216867469879,0.0,0.9695431472081218,0.0,0.8975622712784795,0.0,0.9643637114862472,0.0,0.8985296515822613,0.0,0.1324680784221708,0.0,168,0,0.8494091184210718,f1_matched_with_recall_gain,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,hybrid_rf_max_real_metrics_v1,yes,yes,rf_only_mandate_or_no_material_gain
