mode,domain,profile_name,config_id,seed,n_features,calibration,threshold_policy,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,uncertainty_rate,high_conf_precision,high_conf_coverage,input_missing_ratio
caregiver,adhd,base,rf_precision,47,23,isotonic,precision_guarded,0.63,0.9202050275833548,0.9562043795620438,0.8136645962732919,0.952,0.8828322981366459,0.8791946308724832,0.950807453416149,0.9572373366635961,0.08543315466769219,0.015105590062111762,0.015130434782608615,0.03146853146853147,0.9562043795620438,0.9685314685314685,0.08300395256916995
caregiver,adhd,base,rf_precision,83,23,isotonic,precision_guarded,0.605,0.9204399585700497,0.9492753623188406,0.8136645962732919,0.944,0.8788322981366459,0.8762541806020067,0.9466832298136647,0.9546957277469208,0.08895777367576108,0.014683229813664544,0.004708074534161444,0.03146853146853147,0.9492753623188406,0.958041958041958,0.08300395256916995
caregiver,adhd,base,rf_recall,11,23,isotonic,precision_guarded,0.505,0.928038547412351,0.9428571428571428,0.8198757763975155,0.936,0.8779378881987578,0.8770764119601329,0.9498881987577639,0.9536129182412589,0.08845784997849666,0.009838509316770327,0.0036273291925466022,0.013986013986013986,0.9428571428571428,0.8531468531468531,0.08300395256916995
caregiver,adhd,base,rf_recall,29,23,isotonic,precision_guarded,0.505,0.9283791865479696,0.9305555555555556,0.8322981366459627,0.92,0.8761490683229813,0.8786885245901639,0.952273291925466,0.9532528799197857,0.08454722113568611,-0.003950310559006187,0.0018385093167701538,0.0034965034965034965,0.9370629370629371,0.8601398601398601,0.08300395256916995
caregiver,adhd,base,rf_recall,47,23,isotonic,precision_guarded,0.605,0.9221267400234384,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.9491428571428571,0.95451114064609,0.08694978403652505,-0.004422360248447221,0.002472049689441036,0.013986013986013986,0.9432624113475178,0.9755244755244755,0.08300395256916995
caregiver,adhd,base,rf_recall,83,23,isotonic,precision_guarded,0.505,0.9242173542491142,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.949664596273292,0.9543133491195503,0.08509009981444642,-0.010583850931676908,-0.0012670807453415978,0.12937062937062938,0.9300699300699301,0.8706293706293706,0.08300395256916995
caregiver,adhd,base,rf_stability,11,23,isotonic,precision_guarded,0.505,0.9243936994790725,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9529689440993789,0.9580296823041554,0.0831273507910958,0.003155279503105679,0.008919254658385112,0.03146853146853147,0.9375,0.8566433566433567,0.08300395256916995
caregiver,adhd,base,rf_stability,29,23,isotonic,precision_guarded,0.44500000000000006,0.9242827383392405,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9543354037267081,0.9568150258248673,0.08223205592262103,0.00404968944099382,0.0004968944099379424,0.12237762237762238,0.9310344827586207,0.8776223776223776,0.08300395256916995
caregiver,adhd,base,rf_stability,47,23,isotonic,precision_guarded,0.45000000000000007,0.9243679497334099,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9518509316770186,0.9523632068499019,0.08393959987113352,0.010260869565217434,0.00404968944099382,0.12937062937062938,0.9310344827586207,0.8671328671328671,0.08300395256916995
caregiver,adhd,base,rf_stability,83,23,isotonic,precision_guarded,0.67,0.9226111578646848,0.9558823529411765,0.8074534161490683,0.952,0.8797267080745341,0.8754208754208754,0.9557267080745342,0.9576501193569336,0.08148710688507044,0.021739130434782594,0.01310559006211176,0.027972027972027972,0.9555555555555556,0.972027972027972,0.08300395256916995
caregiver,adhd,hardened_missing,rf_base,11,22,isotonic,precision_guarded,0.505,0.9266058709006845,0.950354609929078,0.8322981366459627,0.944,0.8881490683229813,0.8874172185430463,0.9514285714285713,0.9578582084907357,0.08240169427903522,0.019155279503105582,0.015813664596273203,0.13636363636363635,0.950354609929078,0.8636363636363636,0.04243483788938334
caregiver,adhd,hardened_missing,rf_base,29,22,isotonic,precision_guarded,0.505,0.9264751644853294,0.9562043795620438,0.8136645962732919,0.952,0.8828322981366459,0.8791946308724832,0.9498633540372672,0.9548513859252026,0.08521530616198882,0.00494409937888185,0.008708074534161447,0.15034965034965034,0.9562043795620438,0.8496503496503497,0.04243483788938334
caregiver,adhd,hardened_missing,rf_base,47,22,isotonic,precision_guarded,0.585,0.9245557569118699,0.9558823529411765,0.8074534161490683,0.952,0.8797267080745341,0.8754208754208754,0.950086956521739,0.9522757609003838,0.0819428633215583,0.007577639751552789,0.002472049689440925,0.038461538461538464,0.9552238805970149,0.958041958041958,0.04243483788938334
caregiver,adhd,hardened_missing,rf_base,83,22,isotonic,precision_guarded,0.505,0.9206771780946219,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9538633540372671,0.9586846413574455,0.08347644361836988,-0.0017391304347825765,0.004472049689440982,0.10839160839160839,0.9310344827586207,0.8881118881118881,0.04243483788938334
caregiver,adhd,hardened_missing,rf_hardened,11,22,isotonic,precision_guarded,0.67,0.9248243324475088,0.9568345323741008,0.8260869565217391,0.952,0.8890434782608696,0.8866666666666667,0.9537888198757764,0.9580961044276977,0.08197815358468921,0.02663354037267074,0.020422360248447236,0.024475524475524476,0.9565217391304348,0.9755244755244755,0.04243483788938334
caregiver,adhd,hardened_missing,rf_hardened,29,22,isotonic,precision_guarded,0.44500000000000006,0.9245754412151543,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9550807453416149,0.9593048450849273,0.08270170541816989,0.0018385093167702093,0.0004968944099379424,0.10839160839160839,0.9310344827586207,0.8846153846153846,0.04243483788938334
caregiver,adhd,hardened_missing,rf_hardened,47,22,isotonic,precision_guarded,0.505,0.9205196620033322,0.9370629370629371,0.8322981366459627,0.928,0.8801490683229813,0.881578947368421,0.9540124223602484,0.9588566372786473,0.08309315524358178,0.0013664596273291751,0.0069192546583850545,0.06293706293706294,0.9370629370629371,0.8706293706293706,0.04243483788938334
