candidate_id,domain,mode,role,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,balanced,0.05,0.8656680778324678,yes,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.62,0.9893617021276596,0.8523316062176166,0.9208466541726381,0.7622950819672131,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,default_0_5,0.5,0.6987572129160107,no,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,precision_min_recall,0.05,0.7185560034949461,no,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.62,0.9893617021276596,0.8523316062176166,0.9208466541726381,0.7622950819672131,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,precision_oriented,0.05,0.7244643754584641,no,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.62,0.9893617021276596,0.8523316062176166,0.9208466541726381,0.7622950819672131,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,recall_constrained,0.05,0.7800347879789119,no,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.62,0.9893617021276596,0.8523316062176166,0.9208466541726381,0.7622950819672131,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_1_3,adhd,caregiver_1_3,caregiver,precision_oriented_subset,rf_regularized,20260712,isotonic,recall_guard,0.05,0.8196116421741952,no,0.6351351351351351,1.0,0.8601036269430051,0.9300518134715026,0.7768595041322314,0.944066255098666,0.7055852415031654,0.06893274802217271,0.62,0.9893617021276596,0.8523316062176166,0.9208466541726381,0.7622950819672131,0.9299553522213649,0.6398511884834684,0.07899766290332201
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,balanced,0.05,0.9144117775096412,no,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,default_0_5,0.5,0.7762606035402069,yes,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,precision_min_recall,0.05,0.8125472418097301,no,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,precision_oriented,0.05,0.81739144664836,no,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,recall_constrained,0.05,0.8547779153848597,no,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__caregiver_2_3,adhd,caregiver_2_3,caregiver,stability_pruned_subset,rf_positive_push_strong,20260712,isotonic,recall_guard,0.05,0.8814412753130692,no,0.752,1.0,0.9196891191709845,0.9598445595854923,0.8584474885844748,0.9709376033513395,0.826521122760514,0.045948660715046136,0.7222222222222222,0.9680851063829787,0.9093264248704663,0.9387057656267226,0.8272727272727273,0.9447139234924485,0.7375230938994777,0.05976574272444503
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,balanced,0.05,0.867608539986846,no,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,default_0_5,0.5,0.6985011070898965,yes,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,precision_min_recall,0.05,0.7203370115036953,no,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,precision_oriented,0.05,0.7258687964486836,no,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,recall_constrained,0.05,0.7811157997029129,no,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_1_3,adhd,psychologist_1_3,psychologist,full_eligible,rf_baseline,20260729,isotonic,recall_guard,0.05,0.8205679772548402,no,0.6394557823129252,1.0,0.8626943005181347,0.9313471502590673,0.7800829875518672,0.9424539742035056,0.6928065113571389,0.06887117427168418,0.6174496644295302,0.9787234042553191,0.8523316062176166,0.9155275052364679,0.757201646090535,0.9203781281005402,0.6238363802864415,0.07808988529635512
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,balanced,0.05,0.9120884642128166,yes,0.746031746031746,1.0,0.917098445595855,0.9585492227979275,0.8545454545454545,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.71875,0.9787234042553191,0.9067357512953368,0.942729577775328,0.8288288288288288,0.9466293683166133,0.7298838407871105,0.05918482496570656
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,default_0_5,0.5,0.7731298449767027,no,0.746031746031746,1.0,0.917098445595855,0.9585492227979275,0.8545454545454545,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.7244094488188977,0.9787234042553191,0.9093264248704663,0.9440249145628927,0.832579185520362,0.9466293683166133,0.7298838407871105,0.05918482496570656
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,precision_min_recall,0.5049999999999999,0.809299470204828,no,0.75,0.9893617021276596,0.9196891191709845,0.9545254106493221,0.8532110091743119,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.7244094488188977,0.9787234042553191,0.9093264248704663,0.9440249145628927,0.832579185520362,0.9466293683166133,0.7298838407871105,0.05918482496570656
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,precision_oriented,0.5049999999999999,0.8141785462543923,no,0.75,0.9893617021276596,0.9196891191709845,0.9545254106493221,0.8532110091743119,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.7244094488188977,0.9787234042553191,0.9093264248704663,0.9440249145628927,0.832579185520362,0.9466293683166133,0.7298838407871105,0.05918482496570656
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,recall_constrained,0.05,0.8514025354415058,no,0.746031746031746,1.0,0.917098445595855,0.9585492227979275,0.8545454545454545,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.71875,0.9787234042553191,0.9067357512953368,0.942729577775328,0.8288288288288288,0.9466293683166133,0.7298838407871105,0.05918482496570656
adhd__psychologist_2_3,adhd,psychologist_2_3,psychologist,balanced_subset,rf_regularized,20260712,isotonic,recall_guard,0.05,0.8786560360841037,no,0.746031746031746,1.0,0.917098445595855,0.9585492227979275,0.8545454545454545,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.71875,0.9787234042553191,0.9067357512953368,0.942729577775328,0.8288288288288288,0.9466293683166133,0.7298838407871105,0.05918482496570656
anxiety__caregiver_1_3,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_low,20260712,isotonic,balanced,0.25499999999999995,0.8946729493060356,no,0.8125,0.9069767441860465,0.9543147208121827,0.9306457324991146,0.8571428571428571,0.9823958210364774,0.9136396272775538,0.03678430570931181,0.8,0.7441860465116279,0.9593908629441624,0.8517884547278951,0.7710843373493976,0.9311474442214613,0.8150983489417174,0.06331465371328962
anxiety__caregiver_1_3,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_low,20260712,isotonic,default_0_5,0.5,0.8170181181362012,no,0.8795180722891566,0.8488372093023255,0.9746192893401016,0.9117282493212135,0.863905325443787,0.9823958210364774,0.9136396272775538,0.03678430570931181,0.821917808219178,0.6976744186046512,0.9670050761421319,0.8323397473733916,0.7547169811320755,0.9311474442214613,0.8150983489417174,0.06331465371328962
anxiety__caregiver_1_3,anxiety,caregiver_1_3,caregiver,full_eligible,rf_recall_guard__pos_weight_low,20260712,isotonic,precision_min_recall,0.7799999999999999,0.898942476032784,no,0.9482758620689655,0.6395348837209303,0.9923857868020305,0.8159603352614804,0.7638888888888888,0.9823958210364774,0.9136396272775538,0.03678430570931181,0.9074074074074074,0.5697674418604651,0.9873096446700508,0.778538543265258,0.7,0.9311474442214613,0.8150983489417174,0.06331465371328962
