trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_depression_research_full,0.05,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.1,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.15,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.2,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.25,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.3,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.35,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.39999999999999997,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9937525499796002,0.9818053955840519,0.0148833351770799,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_research_full,0.44999999999999996,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.49999999999999994,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.5,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.5499999999999999,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.6,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.65,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.7,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.75,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,grid,,
domain_depression_research_full,0.7999999999999999,0.9790209790209791,0.9796001631986944,0.9655172413793104,0.9824561403508771,0.9767441860465116,0.9739130434782609,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,2,112,172,114,0.023255813953488372,0.017543859649122806,grid,,
domain_depression_research_full,0.85,0.9825174825174825,0.9810281517747859,0.9823008849557522,0.9736842105263158,0.9883720930232558,0.9779735682819384,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,3,111,172,114,0.011627906976744186,0.02631578947368421,grid,,
domain_depression_research_full,0.9,0.9825174825174825,0.9810281517747859,0.9823008849557522,0.9736842105263158,0.9883720930232558,0.9779735682819384,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,3,111,172,114,0.011627906976744186,0.02631578947368421,grid,,
domain_depression_research_full,0.95,0.9825174825174825,0.9810281517747859,0.9823008849557522,0.9736842105263158,0.9883720930232558,0.9779735682819384,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,3,111,172,114,0.011627906976744186,0.02631578947368421,grid,,
domain_depression_research_full,0.5,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,default_0_5,0.6,0.05
domain_depression_research_full,0.8076923076923077,0.986013986013986,0.9854141166870665,0.9824561403508771,0.9824561403508771,0.9883720930232558,0.9824561403508771,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,2,112,172,114,0.011627906976744186,0.017543859649122806,youden_j,0.6,0.05
domain_depression_research_full,0.44999999999999996,0.9825174825174825,0.9839861281109751,0.9658119658119658,0.9912280701754386,0.9767441860465116,0.9783549783549783,0.9937525499796002,0.9818053955840519,0.0148833351770799,168,4,1,113,172,114,0.023255813953488372,0.008771929824561403,best_f1,0.6,0.05
domain_depression_research_full,0.85,0.9825174825174825,0.9810281517747859,0.9823008849557522,0.9736842105263158,0.9883720930232558,0.9779735682819384,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,3,111,172,114,0.011627906976744186,0.02631578947368421,sensitivity_priority,0.6,0.05
domain_depression_research_full,0.85,0.9825174825174825,0.9810281517747859,0.9823008849557522,0.9736842105263158,0.9883720930232558,0.9779735682819384,0.9937525499796002,0.9818053955840519,0.0148833351770799,170,2,3,111,172,114,0.011627906976744186,0.02631578947368421,precision_constrained,0.6,0.05
