mode,route,variant,domain,config_id,seed,n_features,calibration,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
psychologist,P,professional_full_coverage,anxiety,rf_compact_350,11,260,isotonic,0.255,0.9674608479755538,0.9285714285714286,0.9848484848484849,0.9772727272727273,0.9810606060606061,0.9558823529411765,0.9895661157024793,0.9718602030663742,0.01231362211192034,0.004545454545454519,0.24621212121212122,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_compact_350,29,260,isotonic,0.205,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9893595041322314,0.9716452584900166,0.013086781364575324,0.013636363636363669,0.24356060606060603,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_compact_350,47,260,isotonic,0.205,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9893250688705235,0.9714581420396959,0.014569401092074193,-0.00303030303030305,0.24242424242424243,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_compact_350,83,260,isotonic,0.255,0.9674608479755538,0.9285714285714286,0.9848484848484849,0.9772727272727273,0.9810606060606061,0.9558823529411765,0.9893250688705234,0.9699505989828571,0.014461770363162305,0.00909090909090915,0.2450757575757576,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_stability_500,11,260,isotonic,0.255,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9895661157024793,0.9716563006885588,0.013655784728422785,0.002272727272727204,0.24507575757575756,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_stability_500,29,260,isotonic,0.205,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9893939393939394,0.97097819091954,0.013840340698502103,0.015909090909090873,0.24583333333333335,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_stability_500,47,260,isotonic,0.205,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9892906336088154,0.9707998654571236,0.01459051393410915,0.008333333333333304,0.24583333333333335,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_stability_500,83,260,isotonic,0.205,0.9674608479755538,0.9027777777777778,0.9848484848484849,0.9681818181818181,0.9765151515151516,0.9420289855072463,0.9892906336088154,0.9707961076408658,0.014474231240448924,0.0181818181818183,0.24848484848484853,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_deep_650,11,260,isotonic,0.255,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9896349862258953,0.971849160867832,0.012542471636177409,0.0,0.24053030303030298,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_deep_650,29,260,isotonic,0.255,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9896349862258953,0.9718528030589743,0.012995618501012872,-0.00454545454545463,0.24166666666666664,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_deep_650,47,260,isotonic,0.205,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9894283746556474,0.971849160867832,0.013050360684462942,0.004545454545454519,0.2439393939393939,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,anxiety,rf_deep_650,83,260,isotonic,0.255,0.9674608479755538,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9896349862258953,0.9718818796943797,0.013140032178436093,0.002272727272727204,0.24053030303030298,1.0,0.0,0.0,0.1302716514254976
psychologist,P,professional_full_coverage,depression,rf_compact_350,11,18,isotonic,0.22499999999999998,0.9463034449570557,0.8571428571428571,0.9391304347826087,0.8947368421052632,0.9169336384439359,0.8962655601659751,0.9749046529366896,0.9600295868742422,0.058959783631275,0.020620391558606732,0.04449529621154341,1.0,0.0,0.0,0.06721056721056723
psychologist,P,professional_full_coverage,depression,rf_compact_350,29,18,isotonic,0.405,0.9477836066299508,0.9090909090909091,0.8695652173913043,0.9415204678362573,0.9055428426137808,0.8888888888888888,0.9730994152046784,0.9511015140471759,0.06024888427507157,0.006000508517670977,0.010983981693363898,1.0,0.0,0.0,0.06721056721056723
