slot_key,domain,role,mode,feature_set_type,feature_columns_pipe,n_features,config_id,seed,calibration,threshold_policy,threshold,precision_floor,recall_floor,recall_ideal_hi,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_f2,train_mcc,train_pr_auc,train_roc_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_f2,val_mcc,val_pr_auc,val_roc_auc,val_brier,precision,recall,specificity,balanced_accuracy,f1,f2,mcc,npv,fpr,fnr,pr_auc,roc_auc,brier,tn,fp,fn,tp,prevalence,positive_rate_predicted,high_separability_alert,hard_fail_candidate,hard_fail_reasons,precision_floor_ok,recall_floor_ok,candidate_key,val_selection_score,holdout_metric_score,trial_error
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_balanced_subsample,20270511,none,balanced_recall_specificity,0.5254646867868371,0.64,0.85,0.95,0.7847682119205298,0.9186046511627907,0.9450084602368867,0.9318065556998387,0.8464285714285714,0.8883058470764617,0.8135105995994371,0.9507162964662363,0.986607904091082,0.048073370899131176,0.6944444444444444,0.872093023255814,0.916243654822335,0.8941683390390744,0.7731958762886598,0.8296460176991152,0.7239785878323839,0.8772448704216399,0.9642161492149687,0.07075462641595275,0.8080808080808081,0.9302325581395349,0.9517766497461929,0.9410046039428639,0.8648648648648649,0.9029345372460497,0.8359693802152147,0.984251968503937,0.048223350253807105,0.06976744186046512,0.9604819614912533,0.9896558847833786,0.04508939563476742,375,19,6,80,0.17916666666666667,0.20625,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_balanced_subsample::20270511::none::balanced_recall_specificity::0.525465,0.8702688979725162,0.9103534795784533,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_balanced_subsample,20270529,none,balanced_recall_specificity,0.48999999999999994,0.64,0.85,0.95,0.7601246105919003,0.9457364341085271,0.9348561759729273,0.9402963050407271,0.842832469775475,0.9016999260901701,0.8113833066910172,0.9494011248058625,0.9863652461338684,0.04794949511210665,0.6554621848739496,0.9069767441860465,0.8959390862944162,0.9014579152402313,0.7609756097560976,0.8423326133909287,0.7130833162532277,0.8796922935044691,0.9646883484830598,0.07046634782048256,0.7641509433962265,0.9418604651162791,0.9365482233502538,0.9392043442332665,0.84375,0.9,0.8120919875944793,0.9866310160427807,0.06345177664974619,0.05813953488372093,0.9601692428435453,0.9898919844174242,0.044640659384447084,369,25,5,81,0.17916666666666667,0.22083333333333333,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_balanced_subsample::20270529::none::balanced_recall_specificity::0.490000,0.8797113847632804,0.906394213914789,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_high_recall_push,20270511,none,balanced_recall_specificity,0.4551345018459812,0.64,0.85,0.95,0.7560975609756098,0.9612403100775194,0.9323181049069373,0.9467792074922283,0.8464163822525598,0.9117647058823529,0.817056755006606,0.9589346060802435,0.9893656789831976,0.04252515323207093,0.65,0.9069767441860465,0.8934010152284264,0.9001888797072364,0.7572815533980582,0.8405172413793104,0.7088436860041674,0.877983350492939,0.9640390744894346,0.06744669886835387,0.7431192660550459,0.9418604651162791,0.9289340101522843,0.9353972376342816,0.8307692307692308,0.8940397350993378,0.7970999791412974,0.9865229110512129,0.07106598984771574,0.05813953488372093,0.9563135656830267,0.9881802620705938,0.042730856210066816,366,28,5,81,0.17916666666666667,0.22708333333333333,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_high_recall_push::20270511::none::balanced_recall_specificity::0.455135,0.878256695931451,0.9007660825201143,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_high_recall_push,20270511,sigmoid,balanced_recall_specificity,0.24,0.64,0.85,0.95,0.7756410256410257,0.937984496124031,0.9407783417935702,0.9393814189588006,0.8491228070175438,0.900297619047619,0.8180096501829379,0.9520528151713716,0.9873391571243064,0.03336398186067859,0.6814159292035398,0.8953488372093024,0.9086294416243654,0.9019891394168339,0.7738693467336684,0.8424507658643327,0.7267238246742392,0.8770920495856876,0.9638619997639004,0.05740666451527383,0.7864077669902912,0.9418604651162791,0.9441624365482234,0.9430114508322512,0.8571428571428571,0.9060402684563758,0.8276619628415111,0.986737400530504,0.05583756345177665,0.05813953488372093,0.9595616085533026,0.9892722228780546,0.030717590892191962,372,22,5,81,0.17916666666666667,0.21458333333333332,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_high_recall_push::20270511::sigmoid::balanced_recall_specificity::0.240000,0.8791856552153718,0.9123677394636123,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_high_recall_push,20270529,none,balanced_recall_specificity,0.47148550960985103,0.64,0.85,0.95,0.7507598784194529,0.9573643410852714,0.9306260575296108,0.9439951993074411,0.8415672913117547,0.9074210139603234,0.811095296224216,0.9583483604701328,0.9890508794711368,0.04283230864114227,0.6446280991735537,0.9069767441860465,0.8908629441624365,0.8989198441742414,0.7536231884057971,0.8387096774193549,0.7046493626938009,0.8809856955936005,0.9644227363947586,0.06768302632598622,0.75,0.9418604651162791,0.9314720812182741,0.9366662731672766,0.8350515463917526,0.8960176991150443,0.8020355784342582,0.9865591397849462,0.06852791878172589,0.05813953488372093,0.9581988459192432,0.9888295360642191,0.04249492846452248,367,27,5,81,0.17916666666666667,0.225,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_high_recall_push::20270529::none::balanced_recall_specificity::0.471486,0.8774640860118603,0.9027507021075851,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_high_recall_push,20270529,sigmoid,balanced_recall_specificity,0.20999999999999996,0.64,0.85,0.95,0.7619047619047619,0.9302325581395349,0.9365482233502538,0.9333903907448944,0.837696335078534,0.89086859688196,0.8040745689553701,0.952595137501712,0.9875063943650888,0.0331985765368048,0.652542372881356,0.8953488372093024,0.8959390862944162,0.8956439617518592,0.7549019607843137,0.8333333333333334,0.7047524352990705,0.8759269277211388,0.9631832133160194,0.05804665236242177,0.7692307692307693,0.9302325581395349,0.9390862944162437,0.9346594262778893,0.8421052631578947,0.8928571428571427,0.809218573877909,0.9840425531914894,0.06091370558375635,0.06976744186046512,0.959794617246239,0.9893902726950774,0.031032038660892974,370,24,6,80,0.17916666666666667,0.21666666666666667,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_high_recall_push::20270529::sigmoid::balanced_recall_specificity::0.210000,0.8729323709119278,0.9018036467255494,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_recall_balanced_manual,20270511,none,balanced_recall_specificity,0.45786335316525784,0.64,0.85,0.95,0.7416413373860182,0.9457364341085271,0.928087986463621,0.9369122102860741,0.8313458262350937,0.8963997060984571,0.7981560142513483,0.9505979377406476,0.9866210207374179,0.04515883700693129,0.65,0.9069767441860465,0.8934010152284264,0.9001888797072364,0.7572815533980582,0.8405172413793104,0.7088436860041674,0.8768315291355046,0.9633898004958092,0.06786289442281754,0.7788461538461539,0.9418604651162791,0.9416243654822335,0.9417424152992563,0.8526315789473684,0.904017857142857,0.8224051883354523,0.9867021276595744,0.0583756345177665,0.05813953488372093,0.9580993879985037,0.989331247786566,0.04212026266903043,371,23,5,81,0.17916666666666667,0.21666666666666667,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_recall_balanced_manual::20270511::none::balanced_recall_specificity::0.457863,0.8780954409414101,0.909784752268146,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_recall_balanced_manual,20270529,none,balanced_recall_specificity,0.48999999999999994,0.64,0.85,0.95,0.7667731629392971,0.9302325581395349,0.9382402707275804,0.9342364144335576,0.840630472854641,0.892193308550186,0.8074965956854696,0.9521962636805971,0.9872702947310432,0.04489472758264421,0.6581196581196581,0.8953488372093024,0.8984771573604061,0.8969129972848542,0.7586206896551724,0.8351409978308025,0.7090492619865795,0.8815382862755876,0.9648359107543383,0.06753855570917243,0.7766990291262136,0.9302325581395349,0.9416243654822335,0.9359284618108842,0.8465608465608465,0.8948545861297539,0.8144290755533915,0.9840848806366048,0.0583756345177665,0.06976744186046512,0.9602326481072573,0.9895378349663558,0.042128046625545,371,23,6,80,0.17916666666666667,0.21458333333333332,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_recall_balanced_manual::20270529::none::balanced_recall_specificity::0.490000,0.8749309315152383,0.903098175276505,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_sparse_stability,20270511,none,balanced_recall_specificity,0.5151101938234625,0.64,0.85,0.95,0.7664473684210527,0.9031007751937985,0.939932318104907,0.9215165466493527,0.8291814946619217,0.8720059880239522,0.7922044123490548,0.9380882562266292,0.9823646690014296,0.054826760625466826,0.6944444444444444,0.872093023255814,0.916243654822335,0.8941683390390744,0.7731958762886598,0.8296460176991152,0.7239785878323839,0.866072350196458,0.9606156297957739,0.07415041730908004,0.8163265306122449,0.9302325581395349,0.9543147208121827,0.9422736394758588,0.8695652173913043,0.9049773755656109,0.8415378771218521,0.9842931937172775,0.04568527918781726,0.06976744186046512,0.9602170041073761,0.9899214968716799,0.04973806032111956,376,18,6,80,0.17916666666666667,0.20416666666666666,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_sparse_stability::20270511::none::balanced_recall_specificity::0.515110,0.8687047451409907,0.9119830372801585,none
anxiety/caregiver/caregiver_1_3,anxiety,caregiver,caregiver_1_3,domain_strict_1_3,sep_anx_impairment|gad_difficulty_controlling_worry|gad_impairment|gad_excessive_worry_multiple_areas|social_anxiety_impairment,5,rf_sparse_stability,20270529,none,balanced_recall_specificity,0.5199999999999999,0.64,0.85,0.95,0.7697368421052632,0.9069767441860465,0.9407783417935702,0.9238775429898083,0.8327402135231317,0.8757485029940121,0.7966417036803602,0.9400741756096339,0.9826401185744829,0.05571172021795115,0.672566371681416,0.8837209302325582,0.9060913705583756,0.894906150395467,0.7638190954773869,0.8315098468271335,0.7139190586569264,0.8679823442565575,0.960409042615984,0.07612115901558102,0.826530612244898,0.9418604651162791,0.9568527918781726,0.9493566284972259,0.8804347826086957,0.916289592760181,0.8550150618615587,0.9869109947643979,0.04314720812182741,0.05813953488372093,0.955690824027037,0.9888885609727305,0.05194035018731213,377,17,5,81,0.17916666666666667,0.20416666666666666,yes,no,,yes,yes,anxiety/caregiver/caregiver_1_3::domain_strict_1_3::rf_sparse_stability::20270529::none::balanced_recall_specificity::0.520000,0.8704025915876366,0.920137015618134,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_recall_guarded,20270511,none,balanced_recall_specificity,0.5299999999999999,0.7,0.88,0.95,0.9094202898550725,0.9728682170542635,0.9788494077834179,0.9758588124188408,0.9400749063670412,0.9594801223241589,0.9272475022677775,0.9914301826071156,0.9981046446044676,0.022221097053787442,0.875,0.8953488372093024,0.9720812182741116,0.933715027741707,0.8850574712643678,0.8912037037037038,0.8597010018490475,0.9263374482489684,0.9831779010742533,0.04446937404134525,0.9176470588235294,0.9069767441860465,0.9822335025380711,0.9446051233620587,0.9122807017543859,0.9090909090909088,0.8932926990239487,0.979746835443038,0.017766497461928935,0.09302325581395349,0.9741996515699424,0.9940975091488607,0.028526301819636436,387,7,8,78,0.17916666666666667,0.17708333333333334,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_recall_guarded::20270511::none::balanced_recall_specificity::0.530000,0.9175438952992664,0.9237247145268854,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_recall_guarded,20270529,none,balanced_recall_specificity,0.5299999999999999,0.7,0.88,0.95,0.9127272727272727,0.9728682170542635,0.9796954314720813,0.9762818242631723,0.9418386491557224,0.960214231063504,0.9293585221083566,0.9910682032880966,0.99806529466546,0.021959672665199163,0.8555555555555555,0.8953488372093024,0.9670050761421319,0.9311769566757171,0.875,0.8870967741935484,0.8472846077318996,0.9246432744555828,0.9830598512572306,0.04436948391271388,0.9058823529411765,0.8953488372093024,0.9796954314720813,0.9375221343406919,0.9005847953216374,0.8974358974358975,0.8790616835731855,0.9772151898734177,0.02030456852791878,0.10465116279069768,0.9708156416797318,0.9932711604297014,0.029145677436614885,386,8,9,77,0.17916666666666667,0.17708333333333334,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_recall_guarded::20270529::none::balanced_recall_specificity::0.530000,0.9147234579919479,0.9140119222418017,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_balanced_subsample,20270511,none,balanced_recall_specificity,0.4799999999999999,0.7,0.88,0.95,0.8762886597938144,0.9883720930232558,0.9695431472081218,0.9789576201156889,0.9289617486338798,0.963718820861678,0.9148274033282311,0.9897152664508445,0.9977308201838954,0.025135769703177577,0.8210526315789474,0.9069767441860465,0.9568527918781726,0.9319147680321096,0.861878453038674,0.8883826879271071,0.8314444113563203,0.9204734129688854,0.9819088655412584,0.04804433009289862,0.8888888888888888,0.9302325581395349,0.9746192893401016,0.9524259237398183,0.9090909090909091,0.9216589861751154,0.8890399066755662,0.9846153846153847,0.025380710659898477,0.06976744186046512,0.9703741675399356,0.9931826230669342,0.03135425723440613,384,10,6,80,0.17916666666666667,0.1875,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_balanced_subsample::20270511::none::balanced_recall_specificity::0.480000,0.9153851917358149,0.930439497968751,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_balanced_subsample,20270529,none,balanced_recall_specificity,0.35999999999999993,0.7,0.88,0.95,0.8050314465408805,0.9922480620155039,0.9475465313028765,0.9698972966591901,0.8888888888888888,0.9481481481481481,0.8688434771186198,0.988914886155845,0.9975570246199452,0.024938494128077596,0.7094017094017094,0.9651162790697675,0.9137055837563451,0.9394109314130563,0.8177339901477833,0.9002169197396964,0.7849679873387004,0.9231453675684299,0.9828827765316963,0.045892881416355266,0.803921568627451,0.9534883720930233,0.949238578680203,0.9513634753866131,0.8723404255319149,0.9192825112107623,0.8462676882418112,0.9894179894179894,0.050761421319796954,0.046511627906976744,0.9701465299968386,0.992621886436076,0.03176848257378363,374,20,4,82,0.17916666666666667,0.2125,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_balanced_subsample::20270529::none::balanced_recall_specificity::0.360000,0.9233524407851368,0.9244399724906177,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_high_recall_push,20270511,none,balanced_recall_specificity,0.43999999999999995,0.7,0.88,0.95,0.8982456140350877,0.9922480620155039,0.9754653130287648,0.9838566875221344,0.9429097605893186,0.9719058466211085,0.9314336265245557,0.9953091456792028,0.9989900182321384,0.017714888352099223,0.8369565217391305,0.8953488372093024,0.9619289340101523,0.9286388856097274,0.8651685393258427,0.8830275229357798,0.8352358424049368,0.9219486584120256,0.9825581395348837,0.042865407730721235,0.8977272727272727,0.9186046511627907,0.9771573604060914,0.947881005784441,0.9080459770114943,0.9143518518518519,0.8877805119802086,0.9821428571428571,0.02284263959390863,0.08139534883720931,0.9737855901645082,0.9940975091488609,0.026883352768049155,385,9,7,79,0.17916666666666667,0.18333333333333332,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_high_recall_push::20270511::none::balanced_recall_specificity::0.440000,0.9117750158103689,0.9263227942278213,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_high_recall_push,20270511,sigmoid,balanced_recall_specificity,0.12,0.7,0.88,0.95,0.8295819935691319,1.0,0.955160744500846,0.977580372250423,0.9068541300527241,0.9605361131794489,0.8901596231025019,0.9912121984018726,0.9981013654428836,0.01352280879241588,0.7232142857142857,0.9418604651162791,0.9213197969543148,0.931590131035297,0.8181818181818182,0.888157894736842,0.782646985546407,0.9235974174713955,0.9827352142604179,0.040139852395782945,0.82,0.9534883720930233,0.9543147208121827,0.953901546452603,0.8817204301075269,0.9234234234234233,0.8572296740965561,0.9894736842105263,0.04568527918781726,0.046511627906976744,0.9719235314014014,0.9935367725180027,0.024951369342465283,376,18,4,82,0.17916666666666667,0.20833333333333334,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_high_recall_push::20270511::sigmoid::balanced_recall_specificity::0.120000,0.9169836488840845,0.9287965066163985,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_high_recall_push,20270529,none,balanced_recall_specificity,0.32999999999999996,0.7,0.88,0.95,0.8295819935691319,1.0,0.955160744500846,0.977580372250423,0.9068541300527241,0.9605361131794489,0.8901596231025019,0.9946263270604913,0.9988490142840278,0.018087570030963403,0.7168141592920354,0.9418604651162791,0.9187817258883249,0.930321095502302,0.8140703517587939,0.8862144420131292,0.7779428887434903,0.9250523550371185,0.983207413528509,0.04264186766858142,0.8137254901960784,0.9651162790697675,0.9517766497461929,0.9584464644079802,0.8829787234042553,0.9304932735426009,0.8595476833495681,0.9920634920634921,0.048223350253807105,0.03488372093023256,0.9722061553201079,0.993595797426514,0.02723009861716629,375,19,3,83,0.17916666666666667,0.2125,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_high_recall_push::20270529::none::balanced_recall_specificity::0.330000,0.9159309175052001,0.9337686271349102,none
anxiety/caregiver/caregiver_2_3,anxiety,caregiver,caregiver_2_3,domain_strict_2_3,sep_anx_impairment|sep_anx_duration_weeks|agor_escape_help_cognition|age_years|gad_duration_months|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|agor_avoid_or_need_companion|social_anxiety_duration_months|sep_anx_03_worry_event_causing_separation|gad_assoc_03_concentration_difficulty|social_anxiety_fear_negative_evaluation|gad_assoc_05_muscle_tension|sep_anx_07_separation_nightmares|sep_anx_05_fear_being_alone_without_attachment|gad_impairment|sep_anx_04_refuses_leaving_home_school|gad_assoc_02_fatigue|gad_assoc_01_restlessness|sep_anx_08_physical_complaints_on_separation|agor_fear_01_public_transport|sep_anx_06_refuses_sleep_away_or_alone|gad_assoc_04_irritability|social_anxiety_fear_being_observed|gad_excessive_worry_multiple_areas|agor_fear_03_enclosed_spaces|social_anxiety_impairment,27,rf_high_recall_push,20270529,sigmoid,balanced_recall_specificity,0.4099999999999999,0.7,0.88,0.95,0.9330855018587361,0.9728682170542635,0.9847715736040609,0.9788198953291622,0.952561669829222,0.9646425826287471,0.9422500881577817,0.9906315791691237,0.9979833156258608,0.013886996436608833,0.875,0.8953488372093024,0.9720812182741116,0.933715027741707,0.8850574712643678,0.8912037037037038,0.8597010018490475,0.9276929154811653,0.9836796127966002,0.039331490358255,0.9166666666666666,0.8953488372093024,0.9822335025380711,0.9387911698736867,0.9058823529411765,0.8995327102803737,0.8857231084970529,0.9772727272727273,0.017766497461928935,0.10465116279069768,0.9696188489288284,0.9930055483414,0.02533803716067578,387,7,9,77,0.17916666666666667,0.175,yes,no,,yes,yes,anxiety/caregiver/caregiver_2_3::domain_strict_2_3::rf_high_recall_push::20270529::sigmoid::balanced_recall_specificity::0.410000,0.917733660711774,0.9162606950989762,none
