mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261119,isotonic,precision_min_recall,0.4049999999999999,0.8465991705686153,no,0.819047619047619,0.9148936170212766,0.9328354095469078,0.8358258710797926,0.04401627886070803,0.7403846153846154,0.8191489361702128,0.8746003748208577,0.7118788252075036,0.06872181309614778
caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261119,isotonic,recall_constrained,0.4049999999999999,0.8649279577554114,yes,0.819047619047619,0.9148936170212766,0.9328354095469078,0.8358258710797926,0.04401627886070803,0.7403846153846154,0.8191489361702128,0.8746003748208577,0.7118788252075036,0.06872181309614778
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,default_0_5,0.5,0.9140004189944917,no,0.9875776397515528,1.0,0.9968847352024922,0.9996845395641192,0.002827380953362202,1.0,0.99375,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,balanced,0.05,0.9953290135639791,no,0.9875776397515528,1.0,0.9968847352024922,0.9996845395641192,0.002827380953362202,0.9876543209876543,1.0,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,precision_oriented,0.5049999999999999,0.994744957890585,no,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.9996845395641192,0.002827380953362202,1.0,0.99375,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,recall_guard,0.5049999999999999,0.9946012252823341,no,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.9996845395641192,0.002827380953362202,1.0,0.99375,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,precision_min_recall,0.5049999999999999,0.9945620000682088,yes,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.9996845395641192,0.002827380953362202,1.0,0.99375,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,conduct,engineered_compact,rf_balanced_subsample,20261101,isotonic,recall_constrained,0.5049999999999999,0.9946572213695665,no,0.9937106918238994,0.9937106918238994,0.9952977135131957,0.9996845395641192,0.002827380953362202,1.0,0.99375,0.996875,1.0,0.0013267998081757956
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,default_0_5,0.5,0.8934934929675351,no,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9908284023668639,0.00560897435993894,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9582613967229352,0.008133726547462859
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,balanced,0.15499999999999997,0.9699856218547807,no,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9908284023668639,0.00560897435993894,0.9107142857142857,0.9807692307692307,0.9845434938892883,0.9582613967229352,0.008133726547462859
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,precision_oriented,0.5049999999999999,0.9865917159763313,no,1.0,0.9230769230769231,0.9615384615384616,0.9908284023668639,0.00560897435993894,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9582613967229352,0.008133726547462859
caregiver_full,caregiver,elimination,engineered_compact,rf_baseline,20261101,isotonic,recall_guard,0.15499999999999997,0.9682741801692197,no,0.9615384615384616,0.9615384615384616,0.9784327821711,0.9908284023668639,0.00560897435993894,0.9107142857142857,0.9807692307692307,0.9845434938892883,0.9582613967229352,0.008133726547462859
