threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,group_name,group_value,source_column,n,status
0.16550140320042186,0.8425925925925926,0.8587588881706529,0.5,0.8823529411764706,0.8823529411764706,0.8351648351648352,0.6382978723404256,91,17,"[[76, 15], [2, 15]]","[[0.8351648351648352, 0.16483516483516483], [0.11764705882352941, 0.8823529411764706]]",0.9444085326438268,0.7092277833383147,0.06846207621631409,age_group,6-8,age_years,108,ok
0.16550140320042186,0.8932584269662921,0.9044444444444444,0.575,0.92,0.92,0.8888888888888888,0.7076923076923077,153,25,"[[136, 17], [2, 23]]","[[0.8888888888888888, 0.1111111111111111], [0.08, 0.92]]",0.9526797385620914,0.7760379582721733,0.056841155964518386,age_group,9-11,age_years,178,ok
0.16550140320042186,0.9210526315789473,0.9538461538461538,0.6470588235294118,1.0,1.0,0.9076923076923077,0.7857142857142857,65,11,"[[59, 6], [0, 11]]","[[0.9076923076923077, 0.09230769230769231], [0.0, 1.0]]",0.9594405594405594,0.6966991341991342,0.06399038333222624,sex_assigned_at_birth,Female,sex_assigned_at_birth,76,ok
0.16550140320042186,0.8571428571428571,0.8628581726437197,0.5094339622641509,0.8709677419354839,0.8709677419354839,0.8547486033519553,0.6428571428571429,179,31,"[[153, 26], [4, 27]]","[[0.8547486033519553, 0.1452513966480447], [0.12903225806451613, 0.8709677419354839]]",0.952604072805911,0.8032340803302225,0.06023028980855714,sex_assigned_at_birth,Male,sex_assigned_at_birth,210,ok
