feature,importance
num__cbcl_internalizing_proxy,0.04736329530450274
num__cbcl_anxious_depressed_proxy,0.03886986265931623
num__cbcl_010,0.035371402922563404
num__cbcl_005,0.025978302173777515
num__cbcl_024,0.020737389006424568
num__cbcl_002,0.019820896817973176
num__cbcl_014,0.01850387986462913
num__cbcl_022,0.018161981803192898
num__scared_sr_total,0.017881950998782533
num__cbcl_023,0.017471556705887657
num__cbcl_029,0.015790246909332548
num__cbcl_001,0.015636179142864463
num__cbcl_011,0.01535943323959573
num__cbcl_009,0.014845297075781434
num__cbcl_026,0.01387610530190252
num__cbcl_021,0.013763364105043661
num__cbcl_030,0.013408887766158707
num__scared_sr_social_anxiety,0.013290385940198102
num__scared_p_total,0.01326230342166531
num__sdq_total_difficulties,0.012602126909691485
num__cbcl_008,0.012596549948084053
num__cbcl_020,0.011800696730188073
num__scared_sr_separation_anxiety,0.01179059579324272
num__sdq_hyperactivity_inattention,0.011421379876453603
num__cbcl_004,0.011202185122147454
num__cbcl_025,0.010834793901571533
num__scared_sr_panic_somatic,0.010770782216452644
num__cbcl_016,0.010499236040507632
num__cbcl_012,0.010318065052605793
num__cbcl_028,0.010086638509244116
num__cbcl_007,0.009695395747588995
num__cbcl_027,0.009533667862210228
num__sdq_peer_problems,0.009264803686446546
num__cbcl_013,0.00889692462486056
num__scared_sr_generalized_anxiety,0.008763618508310875
num__cbcl_006,0.008585179518011984
num__cbcl_099,0.00843135800287225
num__cbcl_003,0.008355279291892753
num__sdq_15,0.007704675600682149
num__sdq_conduct_problems,0.007285548392206104
num__scared_p_generalized_anxiety,0.007128089214375767
num__cbcl_019,0.006594610615744219
num__scared_p_school_avoidance,0.0065162464535456445
num__cbcl_015,0.006278509961972516
num__cbcl_018,0.006170157362657103
num__sdq_04,0.006098261188449792
num__cbcl_017,0.0060527188878532305
num__cbcl_118,0.005593332695573608
num__cbcl_104,0.005308224838610345
num__sdq_14,0.0052943510115999425
num__scared_p_01,0.005225843888005534
num__scared_sr_possible_anxiety_disorder_cut25,0.005051563458712785
num__scared_sr_20,0.005016029061978616
num__scared_p_separation_anxiety,0.004973537060713906
num__scared_p_panic_somatic,0.004769728819402879
num__sdq_emotional_symptoms,0.004735732194988114
num__sdq_20,0.004543527866146834
num__sdq_prosocial_behavior,0.004388704098435537
num__scared_p_28,0.004360966096659137
num__sdq_01,0.004226913273188144
num__scared_sr_school_avoidance,0.004155775806602235
num__age_years,0.004126106292597385
num__scared_sr_10,0.00398631406827405
num__scared_sr_03,0.0038898415590428335
num__cbcl_100,0.0037684795795452407
num__sdq_21,0.003756922475415237
num__scared_sr_17,0.003720152877844904
num__scared_p_11,0.003702335901903958
num__sdq_05,0.003666694118883821
num__cbcl_092,0.0035400355009308072
num__cbcl_106,0.003500273152710408
num__cbcl_116,0.003354053689214222
num__scared_sr_19,0.0033485535809155325
num__cbcl_112,0.003266803264900616
num__cbcl_109,0.0032283150437079464
num__sdq_impact,0.003174240981867402
num__sdq_25,0.003172543485361677
num__cbcl_094,0.003171116057480085
num__scared_sr_16,0.0028384997613028406
num__scared_p_04,0.0028050316631943392
num__sdq_13,0.0027962479946773275
num__cbcl_attention_problems_proxy,0.0027787017443193893
num__cbcl_externalizing_proxy,0.0027401482482958634
num__scared_p_21,0.0027266491644343414
num__scared_sr_15,0.002725753596926872
num__scared_sr_40,0.0025380742449579077
num__cbcl_114,0.002517568299189701
num__scared_p_possible_anxiety_disorder_cut25,0.0025021994431967546
num__cbcl_111,0.0024725209989618258
num__scared_p_12,0.002454757892995959
num__scared_p_35,0.00241556561044792
num__scared_p_social_anxiety,0.0023717113149900495
num__scared_p_17,0.0023556634906778387
num__scared_sr_32,0.0023401967647389403
num__scared_p_41,0.002289970147855137
num__cbcl_098,0.0022718795766866664
num__scared_sr_39,0.0022239386113435842
num__cbcl_110,0.0022035848365628227
num__sdq_23,0.0021713865147566487
num__cbcl_aggressive_behavior_proxy,0.002170457521394223
num__cbcl_091,0.0021518099784750395
num__sdq_03,0.002149235598153586
num__scared_sr_34,0.0021486756223123567
num__cbcl_rule_breaking_proxy,0.0021379964021237072
num__scared_p_18,0.0021265641645621526
num__sdq_22,0.0020756889538202
num__scared_p_20,0.002034483494181079
num__cbcl_115,0.0020262769118805754
num__scared_sr_01,0.002025943729668034
num__scared_sr_38,0.001999977360652844
num__scared_sr_06,0.001974374556766448
num__cbcl_103,0.001967128894159132
num__scared_sr_24,0.001936384837757313
num__scared_sr_18,0.0019308816255010955
num__sdq_18,0.0018723456115995016
num__sdq_10,0.0018492153664451446
num__sdq_09,0.0017828073337547133
num__sdq_07,0.0017824931237183075
num__sdq_19,0.0017449264482906905
num__sdq_02,0.0017437905496933883
num__scared_sr_29,0.001732850752015325
num__scared_sr_07,0.001720874438269353
num__scared_p_13,0.0017188929067141847
num__scared_p_07,0.0017134820799545958
num__scared_sr_31,0.0016985359367676376
num__scared_sr_14,0.0016827321955078963
num__scared_p_30,0.0016058296197625998
num__scared_p_19,0.0015135206517589
num__scared_p_16,0.0015062529908919816
num__sdq_16,0.001496386644681007
num__cbcl_102,0.001463854947912131
num__scared_p_33,0.0014476326532696468
num__cbcl_108,0.0014474555942725585
num__sdq_06,0.0014365365059628415
num__scared_p_24,0.0014288834997361402
num__scared_sr_23,0.001427022991511769
num__cbcl_093,0.001424603331074322
num__scared_p_14,0.0014062779579747874
num__scared_p_32,0.0013891956356809725
num__scared_sr_35,0.0013575940293908328
num__scared_sr_37,0.0013099597351421263
num__scared_sr_26,0.0012867409054681807
num__scared_p_22,0.0012845246333068792
num__sdq_11,0.0012622195760351917
num__scared_sr_27,0.0012522398916154655
num__scared_p_27,0.0012435283237248124
num__sdq_08,0.001242930342094365
num__sdq_24,0.0012247673684006178
num__cbcl_107,0.001223472993337097
num__scared_sr_30,0.001222309184896023
num__scared_sr_28,0.0012106851513803776
num__cbcl_117,0.0012054838998175326
num__cbcl_034,0.001183459698945562
num__cbcl_113,0.0011693408546615024
num__cbcl_042,0.0011276729311875768
num__scared_sr_12,0.0011254153564314489
num__scared_sr_21,0.0011222803465164035
num__cbcl_075,0.001114324698750834
num__scared_p_23,0.0011108262274979984
num__cbcl_040,0.0010894928075182977
num__scared_p_40,0.0010878134703744009
num__cbcl_095,0.0010821228666703308
num__cbcl_052,0.001078786357034871
num__scared_sr_22,0.001068712940041133
num__scared_p_10,0.0010649999068794728
num__cbcl_035,0.0010559737815960862
num__cbcl_043,0.0010549087297897779
num__cbcl_037,0.001044104740373527
num__cbcl_073,0.0010437390235498894
num__cbcl_090,0.0010415436212219042
num__scared_p_25,0.0010383620847693388
num__cbcl_059,0.0010058088497271768
num__scared_sr_25,0.0009971782900430176
num__cbcl_097,0.000993014837673523
num__scared_p_02,0.0009917142601025273
num__cbcl_105,0.0009914777881162306
num__sdq_17,0.0009858048964069474
num__cbcl_032,0.0009825165852296706
num__scared_p_39,0.0009751320449235524
num__scared_p_15,0.0009590444778234771
num__scared_p_31,0.0009582230943466726
num__scared_sr_13,0.0009579537468541613
num__cbcl_087,0.0009471463786684246
num__cbcl_044,0.0009410477516658859
num__scared_sr_05,0.000938892195586226
num__cbcl_038,0.0009287266447542121
num__cbcl_080,0.0009183695753612986
num__scared_p_38,0.0009053986263312892
num__scared_sr_36,0.0008698452463864679
num__cbcl_086,0.0008662457470117081
num__cbcl_056,0.0008620218610791741
num__cbcl_061,0.0008541964788622624
num__scared_sr_09,0.0008540217991525664
num__cbcl_045,0.0008512227157135353
num__scared_p_09,0.000850539796098106
num__cbcl_083,0.000848883879496038
num__cbcl_079,0.0008469201610170484
num__cbcl_068,0.0008450949972571325
num__cbcl_074,0.0008395469413450648
num__cbcl_050,0.000838736504627054
cat__site_CBIC,0.0008383777654606902
num__cbcl_055,0.0008193340282715142
num__cbcl_041,0.000815738712859997
num__cbcl_039,0.0008108078690947942
num__scared_sr_04,0.0007989449899203104
num__cbcl_089,0.000796068073520283
num__cbcl_096,0.0007926459220723225
num__scared_p_37,0.0007833703633369518
num__cbcl_053,0.000775110012048317
cat__sex_assigned_at_birth_Male,0.0007706990572221442
num__sdq_12,0.0007697169878852488
num__cbcl_063,0.0007685144395337465
cat__site_RUBIC,0.0007673975338062809
num__cbcl_101,0.0007656799713719893
num__cbcl_076,0.0007613781040155548
num__cbcl_088,0.00075968567425972
num__scared_p_36,0.0007588039136304148
cat__sex_assigned_at_birth_Female,0.0007582229077916781
num__scared_p_06,0.0007549089875195233
num__cbcl_058,0.0007460556622067788
num__cbcl_049,0.0007401638265264673
num__cbcl_054,0.0007375416940020625
num__cbcl_031,0.0007366619890956136
num__cbcl_062,0.0007296933759253285
num__cbcl_057,0.0007286705149005388
num__cbcl_085,0.0007196976529353637
num__scared_sr_41,0.0007184441508252927
num__cbcl_077,0.0007162977586089119
num__cbcl_082,0.0007028963995670243
num__cbcl_046,0.0007015853292387116
num__cbcl_047,0.0006980028516995218
num__cbcl_078,0.000691801412435125
