threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,method,fpr,fnr,meets_recall_floor,meets_bal_acc_floor,meets_constraints
0.05,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,1.0,0.0,True,False,False
0.06,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,1.0,0.0,True,False,False
0.069511,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,1.0,0.0,True,False,False
0.07,0.12237762237762238,0.501984126984127,0.11929824561403508,1.0,1.0,0.003968253968253968,0.21316614420062696,252,34,"[[1, 251], [0, 34]]","[[0.003968253968253968, 0.996031746031746], [0.0, 1.0]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.996031746031746,0.0,True,False,False
0.070502,0.12237762237762238,0.501984126984127,0.11929824561403508,1.0,1.0,0.003968253968253968,0.21316614420062696,252,34,"[[1, 251], [0, 34]]","[[0.003968253968253968, 0.996031746031746], [0.0, 1.0]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.996031746031746,0.0,True,False,False
0.072267,0.12237762237762238,0.4892623716153128,0.1166077738515901,0.9705882352941176,0.9705882352941176,0.007936507936507936,0.2082018927444795,252,34,"[[2, 250], [1, 33]]","[[0.007936507936507936, 0.9920634920634921], [0.029411764705882353, 0.9705882352941176]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.9920634920634921,0.02941176470588236,True,False,False
0.072789,0.12237762237762238,0.4892623716153128,0.1166077738515901,0.9705882352941176,0.9705882352941176,0.007936507936507936,0.2082018927444795,252,34,"[[2, 250], [1, 33]]","[[0.007936507936507936, 0.9920634920634921], [0.029411764705882353, 0.9705882352941176]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.9920634920634921,0.02941176470588236,True,False,False
0.075457,0.1258741258741259,0.49124649859943975,0.11702127659574468,0.9705882352941176,0.9705882352941176,0.011904761904761904,0.2088607594936709,252,34,"[[3, 249], [1, 33]]","[[0.011904761904761904, 0.9880952380952381], [0.029411764705882353, 0.9705882352941176]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.9880952380952381,0.02941176470588236,True,False,False
0.076765,0.12937062937062938,0.4932306255835668,0.11743772241992882,0.9705882352941176,0.9705882352941176,0.015873015873015872,0.20952380952380953,252,34,"[[4, 248], [1, 33]]","[[0.015873015873015872, 0.9841269841269841], [0.029411764705882353, 0.9705882352941176]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.9841269841269842,0.02941176470588236,True,False,False
0.077108,0.13636363636363635,0.49719887955182074,0.11827956989247312,0.9705882352941176,0.9705882352941176,0.023809523809523808,0.2108626198083067,252,34,"[[6, 246], [1, 33]]","[[0.023809523809523808, 0.9761904761904762], [0.029411764705882353, 0.9705882352941176]]",0.6038748832866481,0.23203521195713936,0.10220577351974094,grid_precision,0.9761904761904762,0.02941176470588236,True,False,False
