threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,group_name,group_value,source_column,n,status
0.23474315885704825,0.8448275862068966,0.8488822652757079,0.7846153846153846,0.9272727272727272,0.9272727272727272,0.7704918032786885,0.85,61.0,55.0,"[[47, 14], [4, 51]]","[[0.7704918032786885, 0.22950819672131148], [0.07272727272727272, 0.9272727272727272]]",0.9350223546944858,0.932447524519145,0.11168003438280998,age_group,6-8,age_years,116,ok
0.23474315885704825,0.8705882352941177,0.8809218950064021,0.788235294117647,0.9436619718309859,0.9436619718309859,0.8181818181818182,0.8589743589743589,99.0,71.0,"[[81, 18], [4, 67]]","[[0.8181818181818182, 0.18181818181818182], [0.056338028169014086, 0.9436619718309859]]",0.9621567790581875,0.9500982641260132,0.07990005759872933,age_group,9-11,age_years,170,ok
0.23474315885704825,0.875,0.8819209039548023,0.8076923076923077,0.9333333333333333,0.9333333333333333,0.8305084745762712,0.865979381443299,59.0,45.0,"[[49, 10], [3, 42]]","[[0.8305084745762712, 0.1694915254237288], [0.06666666666666667, 0.9333333333333333]]",0.9634651600753296,0.9512581313181585,0.08136436425419127,sex_assigned_at_birth,Female,sex_assigned_at_birth,104,ok
0.23474315885704825,0.8516483516483516,0.8602249113800269,0.7755102040816326,0.9382716049382716,0.9382716049382716,0.7821782178217822,0.8491620111731844,101.0,81.0,"[[79, 22], [5, 76]]","[[0.7821782178217822, 0.21782178217821782], [0.06172839506172839, 0.9382716049382716]]",0.9445055616672777,0.9370652195234691,0.09931868075689042,sex_assigned_at_birth,Male,sex_assigned_at_birth,182,ok
,,,,,,,,,,,,,,,comorbidity_group,0,comorbidity_count_5targets,95,insufficient_support
0.23474315885704825,0.8,0.7865547839506173,0.776595744680851,0.9012345679012346,0.9012345679012346,0.671875,0.8342857142857143,64.0,81.0,"[[43, 21], [8, 73]]","[[0.671875, 0.328125], [0.09876543209876543, 0.9012345679012346]]",0.8775077160493827,0.9033856786035505,0.15605437213199266,comorbidity_group,1-2,comorbidity_count_5targets,145,ok
0.23474315885704825,0.9782608695652174,0.5,0.9782608695652174,1.0,1.0,0.0,0.989010989010989,1.0,45.0,"[[0, 1], [0, 45]]","[[0.0, 1.0], [0.0, 1.0]]",0.8444444444444444,0.9963745731766729,0.037036399308896704,comorbidity_group,3+,comorbidity_count_5targets,46,ok
