trial_id,threshold,val_precision,val_balanced_accuracy,test_precision,test_balanced_accuracy,test_recall,seed_std_balacc,split_std_balacc,noise_moderate_degradation,realism_worst_degradation,suspicious_perfect_score
elim_trial_strict_minimal,0.6,1.0,0.9658385093167702,1.0,0.9751552795031055,0.9503105590062112,0.0,0.0013052873805600167,0.0634782608695652,0.024844720496894346,True
elim_trial_strict_aggressive,0.49999999999999994,0.9743589743589743,0.9560496894409938,0.9281437125748503,0.9333664596273292,0.9627329192546584,0.002927978390006414,0.011727146708994773,0.008422360248447225,0.010211180124223618,False
elim_trial_compact_restrictive,0.44999999999999996,0.5725190839694656,0.5178385093167702,0.5637065637065637,0.501416149068323,0.906832298136646,0.006319920456719048,0.017386772553596903,-0.011105590062111759,0.011577639751552793,False
