domain,mode,pass_name,model_family,config_id,feature_set_id,weight_policy,trials,best_val_score,best_holdout_ba,best_holdout_f1,best_holdout_pr_auc
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,mode_fragile,2,0.8945686188994956,0.9431981038474259,0.900523560209424,0.9728772446456351
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,none,2,0.8945686188994956,0.9431981038474259,0.900523560209424,0.9728772446456351
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,cost_asym,2,0.8945665535386517,0.9338551427626502,0.8936170212765957,0.9718503664245922
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,mode_fragile,2,0.8945466740121685,0.9338551427626502,0.8936170212765957,0.9715155752504252
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,none,2,0.8945466740121685,0.9338551427626502,0.8936170212765957,0.9715155752504252
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_shortcut_v1,mode_fragile,2,0.8944597959947235,0.8967589019953699,0.8387096774193549,0.9328639924310494
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_shortcut_v1,none,2,0.8944597959947235,0.8967589019953699,0.8387096774193549,0.9328639924310494
adhd,psychologist_full,pass_a,hgb,hgb_regularized_v3,compact_subset,none,1,0.8937261798669863,0.9365836181236908,0.8900523560209425,0.9708725770916813
adhd,psychologist_full,pass_a,rf,rf_regularized_v4,compact_subset,none,1,0.8935313773079924,0.958135817440194,0.8878048780487805,0.9687043205456397
adhd,psychologist_full,pass_a,hgb,hgb_regularized_v3,compact_subset,class_minor_boost,1,0.8933798434569596,0.9419027670598611,0.8958333333333334,0.9700475959459278
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_full_no_eng_v1,mode_fragile,2,0.8932061432599877,0.9646125013780178,0.91,0.9714134252362979
adhd,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_full_no_eng_v1,none,2,0.8932061432599877,0.9646125013780178,0.91,0.9714134252362979
adhd,psychologist_full,pass_a,rf,rf_regularized_v4,compact_subset,class_minor_boost,1,0.8930246781520683,0.9620218278028883,0.900990099009901,0.9652241383419786
adhd,psychologist_full,pass_a,extra_trees,extra_regularized_v3,compact_subset,class_minor_boost,1,0.8910167625719234,0.969931650314188,0.9154228855721394,0.968914507995982
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,cost_asym,2,0.8899040385509839,0.935150479550215,0.8983957219251337,0.9581342722422993
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_eng_v1,cost_asym,2,0.8830083761470603,0.9032355859331938,0.8685714285714285,0.9463680235990104
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,mode_fragile,2,0.8826371965353758,0.9166023591665748,0.8743169398907104,0.946835680026187
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,none,2,0.8826371965353758,0.9166023591665748,0.8743169398907104,0.946835680026187
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,dsm5_core_plus_context,cost_asym,2,0.8787770191301103,0.9236302502480432,0.8522727272727273,0.9269942797021887
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,dsm5_core_plus_context,mode_fragile,2,0.8765154543671747,0.9250633888215192,0.847457627118644,0.9251463128063626
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,dsm5_core_plus_context,none,2,0.8765154543671747,0.9250633888215192,0.847457627118644,0.9251463128063626
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_shortcut_v1,cost_asym,2,0.875811827967307,0.9088303384411862,0.84375,0.9407403125935789
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_eng_v1,mode_fragile,2,0.8709620560485638,0.882096791974424,0.8241758241758241,0.9279503201492343
adhd,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_full_no_eng_v1,none,2,0.8709620560485638,0.882096791974424,0.8241758241758241,0.9279503201492343
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_full,class_minor_boost,1,0.8658486730887721,0.9253389923933415,0.8186046511627907,0.9210018910335775
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_eng_v1,cost_asym,2,0.8637819596816095,0.9253389923933415,0.8457142857142858,0.9236203404131973
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_eng_v1,mode_fragile,2,0.8637429070686666,0.9240436556057767,0.8372093023255814,0.9236872167360569
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_eng_v1,none,2,0.8637429070686666,0.9240436556057767,0.8372093023255814,0.9236872167360569
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_shortcut_v1,mode_fragile,2,0.8631013126402411,0.927929665968471,0.8457142857142858,0.9242275711591462
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_shortcut_v1,none,2,0.8631013126402411,0.927929665968471,0.8457142857142858,0.9242275711591462
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_full,none,1,0.8629412561906386,0.9174291698820416,0.8055555555555556,0.9132726022694189
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_compact,class_minor_boost,1,0.8576176744098425,0.9119722191599604,0.8095238095238095,0.9077564745128228
adhd,psychologist_full,pass_b,logreg,logreg_balanced_v3,engineered_full_no_shortcut_v1,cost_asym,2,0.8505277919021599,0.9239058538198655,0.8409090909090909,0.924596564782945
adhd,psychologist_full,pass_a,logreg,logreg_regularized_v3,engineered_compact,none,1,0.8487892446313487,0.9070664755815235,0.7767857142857143,0.8934180786907414
