disorder,model_version,split,threshold,method,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,fpr,fnr
anxiety,rf_anxiety_v1_baseline,validation,0.637785,best_f1,0.9099099099099099,0.808,0.937888198757764,0.872944099378882,0.8559322033898306,0.9415155279503105,0.9326758426849782,0.09431993433992591,0.06211180124223603,0.19199999999999995
anxiety,rf_anxiety_v1_baseline,validation,0.40107,sensitivity_priority,0.84251968503937,0.856,0.8757763975155279,0.865888198757764,0.8492063492063492,0.9415155279503105,0.9326758426849782,0.09431993433992591,0.12422360248447206,0.14400000000000002
anxiety,rf_anxiety_v1_baseline,validation,0.806246,precision_constrained,0.9651162790697675,0.664,0.9813664596273292,0.8226832298136646,0.7867298578199052,0.9415155279503105,0.9326758426849782,0.09431993433992591,0.018633540372670843,0.33599999999999997
anxiety,rf_anxiety_v1_baseline,test,0.05,grid,0.5727272727272728,1.0,0.4125,0.70625,0.7283236994219653,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.5875,0.0
anxiety,rf_anxiety_v1_baseline,test,0.075,grid,0.6578947368421053,0.9920634920634921,0.59375,0.792906746031746,0.7911392405063291,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.40625,0.007936507936507908
anxiety,rf_anxiety_v1_baseline,test,0.1,grid,0.6971428571428572,0.9682539682539683,0.66875,0.818501984126984,0.8106312292358804,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.33125000000000004,0.031746031746031744
anxiety,rf_anxiety_v1_baseline,test,0.125,grid,0.6976744186046512,0.9523809523809523,0.675,0.8136904761904762,0.8053691275167785,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.32499999999999996,0.04761904761904767
anxiety,rf_anxiety_v1_baseline,test,0.15,grid,0.7168674698795181,0.9444444444444444,0.70625,0.8253472222222222,0.815068493150685,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.29374999999999996,0.05555555555555558
anxiety,rf_anxiety_v1_baseline,test,0.175,grid,0.7484276729559748,0.9444444444444444,0.75,0.8472222222222222,0.8350877192982457,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.25,0.05555555555555558
anxiety,rf_anxiety_v1_baseline,test,0.2,grid,0.7531645569620253,0.9444444444444444,0.75625,0.8503472222222221,0.8380281690140845,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.24375000000000002,0.05555555555555558
anxiety,rf_anxiety_v1_baseline,test,0.22499999999999998,grid,0.7548387096774194,0.9285714285714286,0.7625,0.8455357142857143,0.8327402135231317,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.23750000000000004,0.0714285714285714
anxiety,rf_anxiety_v1_baseline,test,0.25,grid,0.7718120805369127,0.9126984126984127,0.7875,0.8500992063492063,0.8363636363636363,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.21250000000000002,0.08730158730158732
anxiety,rf_anxiety_v1_baseline,test,0.27499999999999997,grid,0.7862068965517242,0.9047619047619048,0.80625,0.8555059523809524,0.8413284132841329,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.19374999999999998,0.09523809523809523
anxiety,rf_anxiety_v1_baseline,test,0.3,grid,0.7972027972027972,0.9047619047619048,0.81875,0.8617559523809524,0.8475836431226765,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.18125000000000002,0.09523809523809523
anxiety,rf_anxiety_v1_baseline,test,0.32499999999999996,grid,0.8188405797101449,0.8968253968253969,0.84375,0.8702876984126984,0.8560606060606061,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.15625,0.10317460317460314
anxiety,rf_anxiety_v1_baseline,test,0.35,grid,0.8175182481751825,0.8888888888888888,0.84375,0.8663194444444444,0.8517110266159695,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.15625,0.11111111111111116
anxiety,rf_anxiety_v1_baseline,test,0.37499999999999994,grid,0.8208955223880597,0.873015873015873,0.85,0.8615079365079366,0.8461538461538461,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.15000000000000002,0.12698412698412698
anxiety,rf_anxiety_v1_baseline,test,0.39999999999999997,grid,0.8257575757575758,0.8650793650793651,0.85625,0.8606646825396825,0.8449612403100775,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.14375000000000004,0.13492063492063489
anxiety,rf_anxiety_v1_baseline,test,0.42499999999999993,grid,0.8294573643410853,0.8492063492063492,0.8625,0.8558531746031746,0.8392156862745098,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.13749999999999996,0.1507936507936508
anxiety,rf_anxiety_v1_baseline,test,0.44999999999999996,grid,0.828125,0.8412698412698413,0.8625,0.8518849206349206,0.8346456692913385,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.13749999999999996,0.15873015873015872
anxiety,rf_anxiety_v1_baseline,test,0.475,grid,0.84,0.8333333333333334,0.875,0.8541666666666667,0.8366533864541833,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.125,0.16666666666666663
anxiety,rf_anxiety_v1_baseline,test,0.49999999999999994,grid,0.8387096774193549,0.8253968253968254,0.875,0.8501984126984127,0.832,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.125,0.17460317460317465
anxiety,rf_anxiety_v1_baseline,test,0.525,grid,0.8512396694214877,0.8174603174603174,0.8875,0.8524801587301587,0.8340080971659919,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.11250000000000004,0.18253968253968256
anxiety,rf_anxiety_v1_baseline,test,0.5499999999999999,grid,0.8632478632478633,0.8015873015873016,0.9,0.8507936507936509,0.831275720164609,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.09999999999999998,0.19841269841269837
anxiety,rf_anxiety_v1_baseline,test,0.575,grid,0.8771929824561403,0.7936507936507936,0.9125,0.8530753968253968,0.8333333333333334,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.08750000000000002,0.2063492063492064
anxiety,rf_anxiety_v1_baseline,test,0.6,grid,0.8839285714285714,0.7857142857142857,0.91875,0.8522321428571429,0.8319327731092437,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.08125000000000004,0.2142857142857143
anxiety,rf_anxiety_v1_baseline,test,0.625,grid,0.8909090909090909,0.7777777777777778,0.925,0.851388888888889,0.8305084745762712,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.07499999999999996,0.2222222222222222
anxiety,rf_anxiety_v1_baseline,test,0.65,grid,0.8888888888888888,0.7619047619047619,0.925,0.843452380952381,0.8205128205128205,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.07499999999999996,0.23809523809523814
anxiety,rf_anxiety_v1_baseline,test,0.675,grid,0.9117647058823529,0.7380952380952381,0.94375,0.8409226190476191,0.8157894736842105,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.05625000000000002,0.26190476190476186
anxiety,rf_anxiety_v1_baseline,test,0.7,grid,0.91,0.7222222222222222,0.94375,0.8329861111111111,0.8053097345132744,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.05625000000000002,0.2777777777777778
anxiety,rf_anxiety_v1_baseline,test,0.725,grid,0.9052631578947369,0.6825396825396826,0.94375,0.8131448412698412,0.7782805429864253,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.05625000000000002,0.31746031746031744
anxiety,rf_anxiety_v1_baseline,test,0.75,grid,0.9032258064516129,0.6666666666666666,0.94375,0.8052083333333333,0.7671232876712328,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.05625000000000002,0.33333333333333337
anxiety,rf_anxiety_v1_baseline,test,0.775,grid,0.9021739130434783,0.6587301587301587,0.94375,0.8012400793650793,0.7614678899082569,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.05625000000000002,0.3412698412698413
anxiety,rf_anxiety_v1_baseline,test,0.7999999999999999,grid,0.9204545454545454,0.6428571428571429,0.95625,0.7995535714285715,0.7570093457943925,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.043749999999999956,0.3571428571428571
anxiety,rf_anxiety_v1_baseline,test,0.825,grid,0.9397590361445783,0.6190476190476191,0.96875,0.7938988095238095,0.7464114832535885,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.03125,0.38095238095238093
anxiety,rf_anxiety_v1_baseline,test,0.85,grid,0.9487179487179487,0.5873015873015873,0.975,0.7811507936507937,0.7254901960784313,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.025000000000000022,0.4126984126984127
anxiety,rf_anxiety_v1_baseline,test,0.875,grid,0.9577464788732394,0.5396825396825397,0.98125,0.7604662698412699,0.6903553299492385,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.018750000000000044,0.46031746031746035
anxiety,rf_anxiety_v1_baseline,test,0.9,grid,0.9836065573770492,0.47619047619047616,0.99375,0.7349702380952381,0.6417112299465241,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.006249999999999978,0.5238095238095238
anxiety,rf_anxiety_v1_baseline,test,0.9249999999999999,grid,0.98,0.3888888888888889,0.99375,0.6913194444444445,0.5568181818181818,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.006249999999999978,0.6111111111111112
anxiety,rf_anxiety_v1_baseline,test,0.95,grid,1.0,0.15079365079365079,1.0,0.5753968253968254,0.2620689655172414,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.0,0.8492063492063492
anxiety,rf_anxiety_v1_baseline,test,0.5,fixed_0_5,0.8387096774193549,0.8253968253968254,0.875,0.8501984126984127,0.832,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.125,0.17460317460317465
anxiety,rf_anxiety_v1_baseline,test,0.6642207436353613,youden_j,0.9056603773584906,0.7619047619047619,0.9375,0.8497023809523809,0.8275862068965517,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.0625,0.23809523809523814
anxiety,rf_anxiety_v1_baseline,test,0.637785,best_f1,0.8888888888888888,0.7619047619047619,0.925,0.843452380952381,0.8205128205128205,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.07499999999999996,0.23809523809523814
anxiety,rf_anxiety_v1_baseline,test,0.40107,sensitivity_priority,0.8257575757575758,0.8650793650793651,0.85625,0.8606646825396825,0.8449612403100775,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.14375000000000004,0.13492063492063489
anxiety,rf_anxiety_v1_baseline,test,0.806246,precision_constrained,0.9204545454545454,0.6428571428571429,0.95625,0.7995535714285715,0.7570093457943925,0.9434523809523809,0.9313916249030275,0.09881586580021061,0.043749999999999956,0.3571428571428571
depression,rf_depression_v4_precision_thresholded,validation,0.05,grid,0.25,0.9666666666666667,0.66015625,0.8134114583333334,0.3972602739726027,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.33984375,0.033333333333333326
depression,rf_depression_v4_precision_thresholded,validation,0.075,grid,0.27358490566037735,0.9666666666666667,0.69921875,0.8329427083333334,0.4264705882352941,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.30078125,0.033333333333333326
depression,rf_depression_v4_precision_thresholded,validation,0.1,grid,0.29,0.9666666666666667,0.72265625,0.8446614583333334,0.4461538461538462,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.27734375,0.033333333333333326
depression,rf_depression_v4_precision_thresholded,validation,0.125,grid,0.3010752688172043,0.9333333333333333,0.74609375,0.8397135416666667,0.45528455284552843,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.25390625,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,validation,0.15,grid,0.3181818181818182,0.9333333333333333,0.765625,0.8494791666666667,0.4745762711864407,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.234375,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,validation,0.175,grid,0.345679012345679,0.9333333333333333,0.79296875,0.8631510416666667,0.5045045045045045,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.20703125,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,validation,0.2,grid,0.38028169014084506,0.9,0.828125,0.8640625,0.5346534653465347,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.171875,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.22499999999999998,grid,0.4153846153846154,0.9,0.8515625,0.87578125,0.5684210526315789,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.1484375,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.25,grid,0.42857142857142855,0.9,0.859375,0.8796875,0.5806451612903226,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.140625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.27499999999999997,grid,0.42857142857142855,0.9,0.859375,0.8796875,0.5806451612903226,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.140625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.3,grid,0.42857142857142855,0.9,0.859375,0.8796875,0.5806451612903226,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.140625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.32499999999999996,grid,0.46551724137931033,0.9,0.87890625,0.889453125,0.6136363636363636,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.12109375,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.35,grid,0.5098039215686274,0.8666666666666667,0.90234375,0.8845052083333333,0.6419753086419753,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.09765625,0.1333333333333333
depression,rf_depression_v4_precision_thresholded,validation,0.37499999999999994,grid,0.4791666666666667,0.7666666666666667,0.90234375,0.8345052083333333,0.5897435897435898,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.09765625,0.23333333333333328
depression,rf_depression_v4_precision_thresholded,validation,0.39999999999999997,grid,0.4782608695652174,0.7333333333333333,0.90625,0.8197916666666667,0.5789473684210527,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.09375,0.2666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.42499999999999993,grid,0.5121951219512195,0.7,0.921875,0.8109375,0.5915492957746479,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.078125,0.30000000000000004
depression,rf_depression_v4_precision_thresholded,validation,0.44999999999999996,grid,0.5384615384615384,0.7,0.9296875,0.81484375,0.6086956521739131,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0703125,0.30000000000000004
depression,rf_depression_v4_precision_thresholded,validation,0.475,grid,0.5263157894736842,0.6666666666666666,0.9296875,0.7981770833333333,0.5882352941176471,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0703125,0.33333333333333337
depression,rf_depression_v4_precision_thresholded,validation,0.49999999999999994,grid,0.5294117647058824,0.6,0.9375,0.76875,0.5625,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0625,0.4
depression,rf_depression_v4_precision_thresholded,validation,0.525,grid,0.53125,0.5666666666666667,0.94140625,0.7540364583333333,0.5483870967741935,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.05859375,0.43333333333333335
depression,rf_depression_v4_precision_thresholded,validation,0.5499999999999999,grid,0.5517241379310345,0.5333333333333333,0.94921875,0.7412760416666666,0.5423728813559322,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.05078125,0.4666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.575,grid,0.5925925925925926,0.5333333333333333,0.95703125,0.7451822916666666,0.5614035087719298,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.04296875,0.4666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.6,grid,0.6521739130434783,0.5,0.96875,0.734375,0.5660377358490566,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.03125,0.5
depression,rf_depression_v4_precision_thresholded,validation,0.625,grid,0.6818181818181818,0.5,0.97265625,0.736328125,0.5769230769230769,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.02734375,0.5
depression,rf_depression_v4_precision_thresholded,validation,0.65,grid,0.6666666666666666,0.4666666666666667,0.97265625,0.7196614583333334,0.5490196078431373,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.02734375,0.5333333333333333
depression,rf_depression_v4_precision_thresholded,validation,0.675,grid,0.631578947368421,0.4,0.97265625,0.686328125,0.4897959183673469,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.02734375,0.6
depression,rf_depression_v4_precision_thresholded,validation,0.7,grid,0.625,0.3333333333333333,0.9765625,0.6549479166666666,0.43478260869565216,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0234375,0.6666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.725,grid,0.6666666666666666,0.3333333333333333,0.98046875,0.6569010416666666,0.4444444444444444,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.01953125,0.6666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.75,grid,0.7692307692307693,0.3333333333333333,0.98828125,0.6608072916666666,0.46511627906976744,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.01171875,0.6666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.775,grid,0.8,0.26666666666666666,0.9921875,0.6294270833333333,0.4,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0078125,0.7333333333333334
depression,rf_depression_v4_precision_thresholded,validation,0.7999999999999999,grid,0.8888888888888888,0.26666666666666666,0.99609375,0.6313802083333333,0.41025641025641024,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.00390625,0.7333333333333334
depression,rf_depression_v4_precision_thresholded,validation,0.825,grid,0.875,0.23333333333333334,0.99609375,0.6147135416666667,0.3684210526315789,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.00390625,0.7666666666666666
depression,rf_depression_v4_precision_thresholded,validation,0.85,grid,0.875,0.23333333333333334,0.99609375,0.6147135416666667,0.3684210526315789,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.00390625,0.7666666666666666
depression,rf_depression_v4_precision_thresholded,validation,0.875,grid,0.8571428571428571,0.2,0.99609375,0.598046875,0.32432432432432434,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.00390625,0.8
depression,rf_depression_v4_precision_thresholded,validation,0.9,grid,0.75,0.1,0.99609375,0.548046875,0.17647058823529413,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.00390625,0.9
depression,rf_depression_v4_precision_thresholded,validation,0.9249999999999999,grid,1.0,0.1,1.0,0.55,0.18181818181818182,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0,0.9
depression,rf_depression_v4_precision_thresholded,validation,0.95,grid,1.0,0.03333333333333333,1.0,0.5166666666666667,0.06451612903225806,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0,0.9666666666666667
depression,rf_depression_v4_precision_thresholded,validation,0.5,fixed_0_5,0.5294117647058824,0.6,0.9375,0.76875,0.5625,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.0625,0.4
depression,rf_depression_v4_precision_thresholded,validation,0.3291192541651091,youden_j,0.48214285714285715,0.9,0.88671875,0.893359375,0.627906976744186,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.11328125,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,validation,0.346398,best_f1,0.5098039215686274,0.8666666666666667,0.90234375,0.8845052083333333,0.6419753086419753,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.09765625,0.1333333333333333
depression,rf_depression_v4_precision_thresholded,validation,0.346398,sensitivity_priority,0.5098039215686274,0.8666666666666667,0.90234375,0.8845052083333333,0.6419753086419753,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.09765625,0.1333333333333333
depression,rf_depression_v4_precision_thresholded,validation,0.492405,precision_constrained,0.5405405405405406,0.6666666666666666,0.93359375,0.8001302083333333,0.5970149253731343,0.9358072916666667,0.6420300501165539,0.06276735595898023,0.06640625,0.33333333333333337
depression,rf_depression_v4_precision_thresholded,test,0.05,grid,0.24793388429752067,1.0,0.64453125,0.822265625,0.3973509933774834,0.925,0.5623974855209091,0.07266627394147936,0.35546875,0.0
depression,rf_depression_v4_precision_thresholded,test,0.075,grid,0.2636363636363636,0.9666666666666667,0.68359375,0.8251302083333334,0.4142857142857143,0.925,0.5623974855209091,0.07266627394147936,0.31640625,0.033333333333333326
depression,rf_depression_v4_precision_thresholded,test,0.1,grid,0.28865979381443296,0.9333333333333333,0.73046875,0.8319010416666667,0.4409448818897638,0.925,0.5623974855209091,0.07266627394147936,0.26953125,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,test,0.125,grid,0.3181818181818182,0.9333333333333333,0.765625,0.8494791666666667,0.4745762711864407,0.925,0.5623974855209091,0.07266627394147936,0.234375,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,test,0.15,grid,0.3333333333333333,0.9333333333333333,0.78125,0.8572916666666667,0.49122807017543857,0.925,0.5623974855209091,0.07266627394147936,0.21875,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,test,0.175,grid,0.345679012345679,0.9333333333333333,0.79296875,0.8631510416666667,0.5045045045045045,0.925,0.5623974855209091,0.07266627394147936,0.20703125,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,test,0.2,grid,0.358974358974359,0.9333333333333333,0.8046875,0.8690104166666667,0.5185185185185185,0.925,0.5623974855209091,0.07266627394147936,0.1953125,0.06666666666666665
depression,rf_depression_v4_precision_thresholded,test,0.22499999999999998,grid,0.35526315789473684,0.9,0.80859375,0.854296875,0.5094339622641509,0.925,0.5623974855209091,0.07266627394147936,0.19140625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.25,grid,0.38028169014084506,0.9,0.828125,0.8640625,0.5346534653465347,0.925,0.5623974855209091,0.07266627394147936,0.171875,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.27499999999999997,grid,0.421875,0.9,0.85546875,0.877734375,0.574468085106383,0.925,0.5623974855209091,0.07266627394147936,0.14453125,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.3,grid,0.43548387096774194,0.9,0.86328125,0.881640625,0.5869565217391305,0.925,0.5623974855209091,0.07266627394147936,0.13671875,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.32499999999999996,grid,0.4426229508196721,0.9,0.8671875,0.88359375,0.5934065934065934,0.925,0.5623974855209091,0.07266627394147936,0.1328125,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.35,grid,0.45,0.9,0.87109375,0.885546875,0.6,0.925,0.5623974855209091,0.07266627394147936,0.12890625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.37499999999999994,grid,0.46551724137931033,0.9,0.87890625,0.889453125,0.6136363636363636,0.925,0.5623974855209091,0.07266627394147936,0.12109375,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.39999999999999997,grid,0.4909090909090909,0.9,0.890625,0.8953125,0.6352941176470588,0.925,0.5623974855209091,0.07266627394147936,0.109375,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.42499999999999993,grid,0.5102040816326531,0.8333333333333334,0.90625,0.8697916666666667,0.6329113924050633,0.925,0.5623974855209091,0.07266627394147936,0.09375,0.16666666666666663
depression,rf_depression_v4_precision_thresholded,test,0.44999999999999996,grid,0.5,0.7666666666666667,0.91015625,0.8384114583333333,0.6052631578947368,0.925,0.5623974855209091,0.07266627394147936,0.08984375,0.23333333333333328
depression,rf_depression_v4_precision_thresholded,test,0.475,grid,0.4523809523809524,0.6333333333333333,0.91015625,0.7717447916666667,0.5277777777777778,0.925,0.5623974855209091,0.07266627394147936,0.08984375,0.3666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.49999999999999994,grid,0.48717948717948717,0.6333333333333333,0.921875,0.7776041666666667,0.5507246376811594,0.925,0.5623974855209091,0.07266627394147936,0.078125,0.3666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.525,grid,0.4864864864864865,0.6,0.92578125,0.762890625,0.5373134328358209,0.925,0.5623974855209091,0.07266627394147936,0.07421875,0.4
depression,rf_depression_v4_precision_thresholded,test,0.5499999999999999,grid,0.5151515151515151,0.5666666666666667,0.9375,0.7520833333333333,0.5396825396825397,0.925,0.5623974855209091,0.07266627394147936,0.0625,0.43333333333333335
depression,rf_depression_v4_precision_thresholded,test,0.575,grid,0.5,0.5,0.94140625,0.720703125,0.5,0.925,0.5623974855209091,0.07266627394147936,0.05859375,0.5
depression,rf_depression_v4_precision_thresholded,test,0.6,grid,0.5172413793103449,0.5,0.9453125,0.72265625,0.5084745762711864,0.925,0.5623974855209091,0.07266627394147936,0.0546875,0.5
depression,rf_depression_v4_precision_thresholded,test,0.625,grid,0.46153846153846156,0.4,0.9453125,0.67265625,0.42857142857142855,0.925,0.5623974855209091,0.07266627394147936,0.0546875,0.6
depression,rf_depression_v4_precision_thresholded,test,0.65,grid,0.48,0.4,0.94921875,0.674609375,0.43636363636363634,0.925,0.5623974855209091,0.07266627394147936,0.05078125,0.6
depression,rf_depression_v4_precision_thresholded,test,0.675,grid,0.5,0.36666666666666664,0.95703125,0.6618489583333333,0.4230769230769231,0.925,0.5623974855209091,0.07266627394147936,0.04296875,0.6333333333333333
depression,rf_depression_v4_precision_thresholded,test,0.7,grid,0.5,0.3333333333333333,0.9609375,0.6471354166666666,0.4,0.925,0.5623974855209091,0.07266627394147936,0.0390625,0.6666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.725,grid,0.5294117647058824,0.3,0.96875,0.634375,0.3829787234042553,0.925,0.5623974855209091,0.07266627394147936,0.03125,0.7
depression,rf_depression_v4_precision_thresholded,test,0.75,grid,0.5714285714285714,0.26666666666666666,0.9765625,0.6216145833333333,0.36363636363636365,0.925,0.5623974855209091,0.07266627394147936,0.0234375,0.7333333333333334
depression,rf_depression_v4_precision_thresholded,test,0.775,grid,0.5714285714285714,0.26666666666666666,0.9765625,0.6216145833333333,0.36363636363636365,0.925,0.5623974855209091,0.07266627394147936,0.0234375,0.7333333333333334
depression,rf_depression_v4_precision_thresholded,test,0.7999999999999999,grid,0.6153846153846154,0.26666666666666666,0.98046875,0.6235677083333333,0.37209302325581395,0.925,0.5623974855209091,0.07266627394147936,0.01953125,0.7333333333333334
depression,rf_depression_v4_precision_thresholded,test,0.825,grid,0.6363636363636364,0.23333333333333334,0.984375,0.6088541666666667,0.34146341463414637,0.925,0.5623974855209091,0.07266627394147936,0.015625,0.7666666666666666
depression,rf_depression_v4_precision_thresholded,test,0.85,grid,0.6666666666666666,0.2,0.98828125,0.594140625,0.3076923076923077,0.925,0.5623974855209091,0.07266627394147936,0.01171875,0.8
depression,rf_depression_v4_precision_thresholded,test,0.875,grid,0.6666666666666666,0.2,0.98828125,0.594140625,0.3076923076923077,0.925,0.5623974855209091,0.07266627394147936,0.01171875,0.8
depression,rf_depression_v4_precision_thresholded,test,0.9,grid,0.6666666666666666,0.13333333333333333,0.9921875,0.5627604166666667,0.2222222222222222,0.925,0.5623974855209091,0.07266627394147936,0.0078125,0.8666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.9249999999999999,grid,1.0,0.03333333333333333,1.0,0.5166666666666667,0.06451612903225806,0.925,0.5623974855209091,0.07266627394147936,0.0,0.9666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.95,grid,1.0,0.03333333333333333,1.0,0.5166666666666667,0.06451612903225806,0.925,0.5623974855209091,0.07266627394147936,0.0,0.9666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.5,fixed_0_5,0.48717948717948717,0.6333333333333333,0.921875,0.7776041666666667,0.5507246376811594,0.925,0.5623974855209091,0.07266627394147936,0.078125,0.3666666666666667
depression,rf_depression_v4_precision_thresholded,test,0.3291192541651091,youden_j,0.4426229508196721,0.9,0.8671875,0.88359375,0.5934065934065934,0.925,0.5623974855209091,0.07266627394147936,0.1328125,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.346398,best_f1,0.45,0.9,0.87109375,0.885546875,0.6,0.925,0.5623974855209091,0.07266627394147936,0.12890625,0.09999999999999998
depression,rf_depression_v4_precision_thresholded,test,0.346398,sensitivity_priority,0.45,0.9,0.87109375,0.885546875,0.6,0.925,0.5623974855209091,0.07266627394147936,0.12890625,0.09999999999999998
