domain,mode,bootstrap_rounds_effective,bootstrap_f1_mean,bootstrap_f1_std,bootstrap_recall_mean,bootstrap_recall_std,bootstrap_precision_mean,bootstrap_precision_std,bootstrap_balanced_accuracy_mean,bootstrap_balanced_accuracy_std,bootstrap_brier_mean,bootstrap_brier_std
elimination,caregiver_1_3,80,0.8509882137825985,0.0334416425358175,0.880701759214606,0.046276371052231396,0.8260694334138734,0.05079465375312206,0.929085854233944,0.02257736453691839,0.10886779387063657,0.005618412496829293
elimination,caregiver_2_3,80,0.8423143857181892,0.03760705038671477,0.8853227001329937,0.04914490139148679,0.8052413530343294,0.04669091553732863,0.9296844631793466,0.02526501574920116,0.03649753924324017,0.004903463348003474
elimination,caregiver_full,80,0.8343733358124783,0.03559169458363097,0.9417802714142516,0.033107482178922135,0.7506642456358364,0.050721010185017096,0.9516877598074155,0.01698321576349363,0.12212043555004666,0.006211728253144209
elimination,psychologist_1_3,80,0.8283244148927242,0.039961348314725226,0.8924672114464813,0.04313213236105451,0.7743207737315669,0.05058607287552326,0.9304504460748589,0.022558432920742437,0.04496361114348688,0.004935541946413631
elimination,psychologist_2_3,80,0.8215472339817719,0.04036899887523507,0.8723673402855752,0.04876795980374508,0.7783357845504655,0.051359069651411904,0.9211867909392586,0.02469946796563889,0.1389410997883646,0.005880372501724904
elimination,psychologist_full,80,0.8382418502541797,0.03827195076371531,0.9592735415110546,0.03069438306284399,0.7463223208901159,0.05540733658812661,0.9596167805186543,0.016707810657283727,0.14014889289507984,0.006850196986746171
