trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_depression_strict_full,0.05,0.9755244755244755,0.9796511627906976,0.9421487603305785,1.0,0.9593023255813954,0.9702127659574468,0.9941350469196247,0.9826100107840817,0.011373002022645155,165,7,0,114,172,114,0.040697674418604654,0.0,grid,,
domain_depression_strict_full,0.1,0.9790209790209791,0.9825581395348837,0.95,1.0,0.9651162790697675,0.9743589743589743,0.9941350469196247,0.9826100107840817,0.011373002022645155,166,6,0,114,172,114,0.03488372093023256,0.0,grid,,
domain_depression_strict_full,0.15,0.9790209790209791,0.9825581395348837,0.95,1.0,0.9651162790697675,0.9743589743589743,0.9941350469196247,0.9826100107840817,0.011373002022645155,166,6,0,114,172,114,0.03488372093023256,0.0,grid,,
domain_depression_strict_full,0.2,0.9790209790209791,0.9825581395348837,0.95,1.0,0.9651162790697675,0.9743589743589743,0.9941350469196247,0.9826100107840817,0.011373002022645155,166,6,0,114,172,114,0.03488372093023256,0.0,grid,,
domain_depression_strict_full,0.25,0.9790209790209791,0.9825581395348837,0.95,1.0,0.9651162790697675,0.9743589743589743,0.9941350469196247,0.9826100107840817,0.011373002022645155,166,6,0,114,172,114,0.03488372093023256,0.0,grid,,
domain_depression_strict_full,0.3,0.9825174825174825,0.9854651162790697,0.957983193277311,1.0,0.9709302325581395,0.9785407725321889,0.9941350469196247,0.9826100107840817,0.011373002022645155,167,5,0,114,172,114,0.029069767441860465,0.0,grid,,
domain_depression_strict_full,0.35,0.9825174825174825,0.9854651162790697,0.957983193277311,1.0,0.9709302325581395,0.9785407725321889,0.9941350469196247,0.9826100107840817,0.011373002022645155,167,5,0,114,172,114,0.029069767441860465,0.0,grid,,
domain_depression_strict_full,0.39999999999999997,0.9825174825174825,0.9854651162790697,0.957983193277311,1.0,0.9709302325581395,0.9785407725321889,0.9941350469196247,0.9826100107840817,0.011373002022645155,167,5,0,114,172,114,0.029069767441860465,0.0,grid,,
domain_depression_strict_full,0.44999999999999996,0.9825174825174825,0.9854651162790697,0.957983193277311,1.0,0.9709302325581395,0.9785407725321889,0.9941350469196247,0.9826100107840817,0.011373002022645155,167,5,0,114,172,114,0.029069767441860465,0.0,grid,,
domain_depression_strict_full,0.49999999999999994,0.9825174825174825,0.9854651162790697,0.957983193277311,1.0,0.9709302325581395,0.9785407725321889,0.9941350469196247,0.9826100107840817,0.011373002022645155,167,5,0,114,172,114,0.029069767441860465,0.0,grid,,
