domain,mode,role,active_model_id,source_campaign_old,feature_set_id_old,feature_set_id,config_id,model_family,calibration,threshold_policy,threshold,seed,n_features,feature_list_pipe,train_precision,train_recall,train_balanced_accuracy,val_precision,val_recall,val_balanced_accuracy,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,quality_label,ranking_score,val_selection_score,threshold_policy_score,secondary_max_metric,secondary_metric_anomaly_flag,overfit_warning,new_best_single_feature,new_best_single_rule,new_best_single_feature_ba,new_shortcut_gap_vs_model_ba,promotion_decision,generalization_ok,material_gain_ok,class_upgrade_candidate,anomaly_guard_ok,old_precision,old_recall,old_specificity,old_balanced_accuracy,old_f1,old_roc_auc,old_pr_auc,old_brier,old_final_operational_class,old_confidence_pct,delta_precision,delta_recall,delta_balanced_accuracy,delta_f1,delta_pr_auc,delta_brier,old_secondary_anomaly,ranking_gain,status,reason
anxiety,caregiver_full,caregiver,anxiety__caregiver_full__rebuild_v2__rf__precision_oriented_subset,rebuild_v2,precision_oriented_subset,engineered_compact,rf_precision_guard_v2,rf,none,balanced,0.44499999999999995,20270421,53,age_years|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|pdd_02_sleep_change|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.951310861423221,0.9844961240310077,0.9867489080391925,0.9090909090909091,0.9302325581395349,0.9549639948058081,0.8695652173913043,0.9302325581395349,0.9695431472081218,0.9498878526738284,0.898876404494382,0.9929465234328887,0.9704386771709957,0.026001868527515633,0.03178491323338439,0.005076142131979711,bueno,0.8446520558313304,0.9347970600668637,0.9372885634644822,0.9929465234328887,yes,no,eng_anxiety_core_mean,eng_anxiety_core_mean >= 1.22222,0.9364596859874867,-0.013428166686341614,PROMOTE_NOW,yes,yes,no,yes,0.9166666666666666,0.8953488372093024,0.9822335025380712,0.9387911698736868,0.9058823529411764,0.9911462637232912,0.9465380549682876,0.0274435048754308,ACTIVE_HIGH_CONFIDENCE,95.3,-0.047101449275362306,0.03488372093023251,0.011096682800141533,-0.007005948446794363,0.023900622202708166,-0.0014416363479151685,yes,-0.00521181600709375,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
anxiety,psychologist_full,psychologist,anxiety__psychologist_full__rebuild_v2__rf__precision_oriented_subset,rebuild_v2,precision_oriented_subset,engineered_pruned,rf_precision_guard_v2,rf,none,balanced,0.37999999999999995,20270421,99,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|age_years|agor_almost_always_triggered|agor_avoid_or_need_companion|agor_disproportionate|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|conduct_04_physical_cruelty_people|conduct_14_runs_away_overnight|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_not_due_substance_medical|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_duration_months_child|pdd_impairment|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment|social_anxiety_not_better_explained,0.9407407407407408,0.9844961240310077,0.9854798725061976,0.8804347826086957,0.9418604651162791,0.9569708416951954,0.8421052631578947,0.9302325581395349,0.9619289340101523,0.9460807460748436,0.8839779005524862,0.9919135875339393,0.9591820433560583,0.02643465304635403,0.0285090308110022,0.010890095620351814,bueno,0.831566817199052,0.9326506018239175,0.9338521799164562,0.9919135875339393,yes,no,eng_anxiety_core_mean,eng_anxiety_core_mean >= 1.22222,0.9364596859874867,-0.009621060087356859,PROMOTE_NOW,yes,yes,no,yes,0.9156626506024096,0.8837209302325582,0.9822335025380712,0.9329772163853146,0.8994082840236687,0.9911610199504192,0.9442183163908962,0.026760853373639,ACTIVE_HIGH_CONFIDENCE,94.5,-0.0735573874445149,0.046511627906976716,0.013103529689528992,-0.01543038347118253,0.014963726965162127,-0.00032620032728496867,yes,-0.014735575586486083,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
anxiety,caregiver_2_3,caregiver,anxiety__caregiver_2_3__rebuild_v2__rf__compact_subset,rebuild_v2,compact_subset,engineered_pruned,rf_precision_guard_v2,rf,none,balanced,0.4799999999999999,20270421,68,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_07_loses_things|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_impairment|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.9505703422053232,0.9689922480620154,0.9789969700546963,0.9090909090909091,0.9302325581395349,0.9549639948058081,0.8681318681318682,0.9186046511627907,0.9695431472081218,0.9440738991854563,0.8926553672316384,0.9919135875339393,0.9572096459522187,0.026805400425111828,0.024032975248888255,0.010890095620351814,bueno,0.8386352636279518,0.934237374876759,0.9372885634644822,0.9919135875339393,yes,no,eng_anxiety_core_mean,eng_anxiety_core_mean >= 1.22222,0.9364596859874867,-0.0076142131979695105,PROMOTE_NOW,yes,yes,no,yes,0.8735632183908046,0.8837209302325582,0.9720812182741116,0.9279010742533348,0.8786127167630058,0.9918840750796836,0.9524808419049928,0.0306755822953721,ACTIVE_HIGH_CONFIDENCE,89.7,-0.005431350258936485,0.03488372093023251,0.016172824932121466,0.014042650468632623,0.004728804047225865,-0.003870181870260274,yes,0.007367613761185998,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
anxiety,psychologist_2_3,psychologist,anxiety__psychologist_2_3__rebuild_v2__rf__precision_oriented_subset,rebuild_v2,precision_oriented_subset,engineered_pruned,rf_precision_guard_v2,rf,none,balanced,0.37999999999999995,20270421,69,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|dmdd_duration_months|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_depressed_or_irritable_mood|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sex_assigned_at_birth|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.9304029304029304,0.9844961240310077,0.9842108369732027,0.8631578947368421,0.9534883720930233,0.9602467241175776,0.8247422680412371,0.9302325581395349,0.9568527918781726,0.9435426750088538,0.8743169398907104,0.9918840750796836,0.966312961726849,0.027676096377188857,0.023964112855625053,0.016704049108723806,aceptable,0.8260338701089092,0.9317408855089386,0.9338357716965283,0.9918840750796836,yes,no,eng_anxiety_core_mean,eng_anxiety_core_mean >= 1.22222,0.9364596859874867,-0.007082989021367059,PROMOTE_NOW,yes,yes,no,yes,0.9058823529411764,0.8953488372093024,0.9796954314720812,0.937522134340692,0.9005847953216374,0.9898182032817848,0.930287612715468,0.0302180148379456,ACTIVE_HIGH_CONFIDENCE,93.8,-0.08114008489993929,0.03488372093023251,0.006020540668161822,-0.026267855430927023,0.03602534901138099,-0.0025419184607567424,yes,-0.016171031012854553,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
depression,psychologist_2_3,psychologist,depression__psychologist_2_3__rebuild_v2__rf__full_eligible,rebuild_v2,full_eligible,compact_subset,rf_regularized_v2,rf,none,balanced,0.39499999999999996,20270421,46,adhd_inatt_02_sustained_attention_difficulty|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_04_crowds_queues|agor_impairment|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_09_property_destruction|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|gad_assoc_01_restlessness|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_depressed_or_irritable_mood|pdd_duration_months_child|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_impairment,0.8249158249158249,1.0,0.9782426778242678,0.7572815533980582,0.9512195121951219,0.9442027209216816,0.7872340425531915,0.9024390243902439,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.04290052940069063,0.03403995690258621,0.018108836867263167,aceptable,0.7840298484064114,0.8965030171222705,0.8970251689484665,0.9794092413285942,no,no,mdd_impairment,mdd_impairment >= 2,0.8887731339624954,-0.03732075009192304,PROMOTE_NOW,yes,yes,no,yes,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9556777791396004,0.8330408560571644,0.0479028069363223,ACTIVE_LIMITED_USE,54.1,-0.03992645127396899,0.08536585365853666,0.03514523838705719,0.018823201338538764,0.034471245639975945,-0.0050022775356316634,no,0.011599668524135076,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
elimination,caregiver_full,caregiver,elimination__caregiver_full__rebuild_v2__rf__engineered_compact,rebuild_v2,engineered_compact,engineered_compact,rf_precision_guard_v2,rf,none,balanced,0.32499999999999996,20270421,53,adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_inatt_09_forgetful_daily_activities|age_years|agor_duration_months|agor_fear_03_enclosed_spaces|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_visible_deposition_pattern|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_primary_course|enuresis_secondary_course|gad_assoc_03_concentration_difficulty|gad_assoc_05_muscle_tension|gad_duration_months|mdd_06_fatigue_or_low_energy|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|pdd_01_appetite_change|pdd_03_low_energy|pdd_depressed_or_irritable_mood|pdd_duration_months_child|pdd_impairment|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|social_anxiety_almost_always_triggered|social_anxiety_duration_months|social_anxiety_impairment,0.96875,1.0,0.9980544747081712,0.9454545454545454,1.0,0.9964953271028038,0.9454545454545454,1.0,0.9929906542056075,0.9964953271028038,0.9719626168224299,0.9974838245866283,0.9433519475427757,0.006431902737215768,0.0015591476053674613,0.0,bueno,0.8876783521578872,0.9868426696612683,0.9844583687340697,0.9974838245866283,yes,no,eng_elimination_intensity,eng_elimination_intensity >= 0.969,0.9658519051042416,-0.03064342199856218,PROMOTE_NOW,yes,yes,no,yes,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997214234363767,0.9582613967229352,0.0081337265474628,ACTIVE_HIGH_CONFIDENCE,100.0,-0.016083916083916128,0.038461538461538436,0.018062544931703783,0.01042415528396834,-0.014909449180159462,-0.0017018238102470317,yes,0.00031444167757155306,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
elimination,psychologist_full,psychologist,elimination__psychologist_full__rebuild_v2__rf__engineered_compact,rebuild_v2,engineered_compact,engineered_compact,rf_precision_guard_v2,rf,none,balanced,0.295,20270421,62,adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_08_difficulty_waiting_turn|adhd_impairment_home|adhd_inatt_03_seems_not_listening|adhd_inatt_08_easily_distracted|age_years|agor_avoid_or_need_companion|agor_duration_months|agor_escape_help_cognition|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|conduct_01_bullies_threatens_intimidates|dmdd_duration_months|dmdd_outbursts_frequency_per_week|encopresis_constipation_present|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|encopresis_overflow_incontinence|encopresis_visible_deposition_pattern|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_distress_impairment|enuresis_diurnal|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|enuresis_nocturnal|enuresis_not_due_substance_medical|enuresis_primary_course|enuresis_secondary_course|gad_assoc_03_concentration_difficulty|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_duration_months|gad_impairment|mdd_04_sleep_change|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_01_appetite_change|pdd_02_sleep_change|pdd_04_low_self_esteem|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_duration_months|social_anxiety_fear_performance|social_anxiety_impairment,0.96875,1.0,0.9980544747081712,0.9454545454545454,1.0,0.9964953271028038,0.9454545454545454,1.0,0.9929906542056075,0.9964953271028038,0.9719626168224299,0.9990564342199857,0.9917564458695415,0.0062844913150767595,0.0015591476053674613,0.0,bueno,0.8973710447370113,0.9868426696612684,0.9844583687340697,0.9990564342199857,yes,no,eng_elimination_intensity,eng_elimination_intensity >= 0.969,0.9658519051042416,-0.03064342199856218,PROMOTE_NOW,yes,yes,no,yes,0.9433962264150944,0.9615384615384616,0.9929906542056076,0.9772645578720344,0.9523809523809524,0.998090402588066,0.9734743104312084,0.009137193084548,ACTIVE_HIGH_CONFIDENCE,100.0,0.002058319039451084,0.038461538461538436,0.019230769230769384,0.019581664441477464,0.018282135438333125,-0.002852701769471241,yes,0.013856407314195907,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
elimination,caregiver_2_3,caregiver,elimination__caregiver_2_3__rebuild_v2__rf__engineered_compact,rebuild_v2,engineered_compact,engineered_compact,rf_precision_guard_v2,rf,none,balanced,0.27999999999999997,20270421,43,adhd_hypimp_02_leaves_seat|adhd_hypimp_08_difficulty_waiting_turn|adhd_impairment_home|adhd_inatt_07_loses_things|age_years|agor_duration_months|conduct_08_fire_setting|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_05_muscle_tension|gad_duration_months|gad_impairment|mdd_05_psychomotor_change|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_performance,0.9748427672955975,1.0,0.998443579766537,0.9454545454545454,1.0,0.9964953271028038,0.9454545454545454,1.0,0.9929906542056075,0.9964953271028038,0.9719626168224299,0.9975512221423436,0.9416426803994781,0.006191096635190957,0.0019482526637332187,0.0,bueno,0.8873557632173895,0.9867959770542645,0.9844583687340697,0.9975512221423436,yes,no,eng_elimination_intensity,eng_elimination_intensity >= 0.969,0.9658519051042416,-0.03064342199856218,PROMOTE_NOW,yes,yes,no,yes,0.925925925925926,0.9615384615384616,0.9906542056074766,0.9760963335729692,0.9433962264150944,0.9970794392523366,0.955947602524266,0.010039232809337,ACTIVE_HIGH_CONFIDENCE,100.0,0.019528619528619395,0.038461538461538436,0.02039899352983454,0.02856639040733555,-0.014304922124787955,-0.0038481361741460433,yes,0.01398831256182187,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
elimination,psychologist_2_3,psychologist,elimination__psychologist_2_3__rebuild_v2__rf__engineered_pruned,rebuild_v2,engineered_pruned,engineered_pruned,rf_precision_guard_v2,rf,none,balanced,0.27999999999999997,20270421,70,adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_09_forgetful_daily_activities|age_years|agor_duration_months|agor_escape_help_cognition|agor_fear_03_enclosed_spaces|agor_fear_05_outside_home_alone|agor_impairment|conduct_impairment_global|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|encopresis_duration_months_consecutive|encopresis_event_frequency_per_month|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_conduct_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|enuresis_distress_impairment|enuresis_duration_months_consecutive|enuresis_event_frequency_per_week|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_difficulty_controlling_worry|gad_duration_months|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|mdd_impairment|pdd_depressed_or_irritable_mood|pdd_duration_months_child|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.96875,1.0,0.9980544747081712,0.9454545454545454,1.0,0.9964953271028038,0.9454545454545454,1.0,0.9929906542056075,0.9964953271028038,0.9719626168224299,0.9978432782171099,0.9666882366950341,0.006443594932588081,0.0015591476053674613,0.0,bueno,0.8923446746127089,0.9868426696612683,0.9844583687340697,0.9978432782171099,yes,no,eng_elimination_intensity,eng_elimination_intensity >= 0.969,0.9658519051042416,-0.03064342199856218,PROMOTE_NOW,yes,yes,no,yes,0.9615384615384616,0.9615384615384616,0.9953271028037384,0.9784327821711,0.9615384615384616,0.997191768511862,0.957704540598432,0.0082233824203011,ACTIVE_HIGH_CONFIDENCE,100.0,-0.016083916083916128,0.038461538461538436,0.018062544931703783,0.01042415528396834,0.0089836960966021,-0.0017797874877130198,yes,0.005099307827121091,demoted_from_primary_due_replacement,replaced_by_hybrid_final_honest_improvement_v1
