mode,domain,profile_name,config_id,seed,n_features,calibration,threshold_policy,threshold,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,missingness_sensitivity,partial_questionnaire_sensitivity,uncertainty_rate,high_conf_precision,high_conf_coverage,input_missing_ratio
psychologist,adhd,hardened_missing,rf_precision,29,23,isotonic,precision_guarded,0.505,0.9220618749131616,0.9436619718309859,0.8322981366459627,0.936,0.8841490683229813,0.8844884488448845,0.9479503105590062,0.9549148745563566,0.08534903351657594,0.0027329192546583503,0.01273291925465836,0.13636363636363635,0.950354609929078,0.8601398601398601,0.04393432654302219
psychologist,adhd,hardened_missing,rf_precision,47,23,isotonic,precision_guarded,0.63,0.9202050275833548,0.9562043795620438,0.8136645962732919,0.952,0.8828322981366459,0.8791946308724832,0.950807453416149,0.9572373366635961,0.08543315466769223,0.018683229813664548,0.015130434782608615,0.03146853146853147,0.9562043795620438,0.9685314685314685,0.04393432654302219
psychologist,adhd,hardened_missing,rf_precision,83,23,isotonic,precision_guarded,0.605,0.9204399585700497,0.9492753623188406,0.8136645962732919,0.944,0.8788322981366459,0.8762541806020067,0.9466832298136647,0.9546957277469208,0.08895777367576108,0.00847204968944082,0.004708074534161444,0.03146853146853147,0.9492753623188406,0.958041958041958,0.04393432654302219
psychologist,adhd,hardened_missing,rf_recall,11,23,isotonic,precision_guarded,0.505,0.928038547412351,0.9428571428571428,0.8198757763975155,0.936,0.8779378881987578,0.8770764119601329,0.9498881987577639,0.9536129182412589,0.08845784997849666,-0.002161490683229683,0.0036273291925466022,0.013986013986013986,0.9428571428571428,0.8531468531468531,0.04393432654302219
psychologist,adhd,hardened_missing,rf_recall,29,23,isotonic,precision_guarded,0.505,0.9283791865479696,0.9305555555555556,0.8322981366459627,0.92,0.8761490683229813,0.8786885245901639,0.952273291925466,0.9532528799197857,0.08454722113568616,-0.006161490683229909,0.0018385093167701538,0.0034965034965034965,0.9370629370629371,0.8601398601398601,0.04393432654302219
psychologist,adhd,hardened_missing,rf_recall,47,23,isotonic,precision_guarded,0.605,0.9221267400234384,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.9491428571428571,0.95451114064609,0.08694978403652505,-0.00042236024844721776,0.002472049689441036,0.013986013986013986,0.9432624113475178,0.9755244755244755,0.04393432654302219
psychologist,adhd,hardened_missing,rf_recall,83,23,isotonic,precision_guarded,0.505,0.9242173542491142,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.949664596273292,0.9543133491195503,0.08509009981444642,0.0009440993788820684,-0.0012670807453415978,0.12937062937062938,0.9300699300699301,0.8706293706293706,0.04393432654302219
psychologist,adhd,hardened_missing,rf_stability,11,23,isotonic,precision_guarded,0.505,0.9243936994790725,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9529689440993789,0.9580296823041554,0.08312735079109579,0.006260869565217431,0.008919254658385112,0.03146853146853147,0.9375,0.8566433566433567,0.04393432654302219
psychologist,adhd,hardened_missing,rf_stability,29,23,isotonic,precision_guarded,0.44500000000000006,0.9242827383392405,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9543354037267081,0.9568150258248673,0.08223205592262102,-0.00926708074534155,0.0004968944099379424,0.12237762237762238,0.9310344827586207,0.8776223776223776,0.04393432654302219
psychologist,adhd,hardened_missing,rf_stability,47,23,isotonic,precision_guarded,0.45000000000000007,0.9243679497334099,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9518509316770186,0.9523632068499019,0.08393959987113352,0.006260869565217431,0.00404968944099382,0.12937062937062938,0.9310344827586207,0.8671328671328671,0.04393432654302219
psychologist,adhd,hardened_missing,rf_stability,83,23,isotonic,precision_guarded,0.67,0.9226111578646848,0.9558823529411765,0.8074534161490683,0.952,0.8797267080745341,0.8754208754208754,0.9557267080745342,0.9576501193569336,0.08148710688507044,0.010211180124223618,0.01310559006211176,0.027972027972027972,0.9555555555555556,0.972027972027972,0.04393432654302219
psychologist,adhd,stable_priority,rf_base,11,23,isotonic,precision_guarded,0.605,0.9224325181569578,0.9496402877697842,0.8198757763975155,0.944,0.8819378881987577,0.88,0.9516521739130435,0.9562882432130714,0.08402775866676811,0.008894409937888148,0.009341614906832274,0.024475524475524476,0.9496402877697842,0.9755244755244755,0.04393432654302219
psychologist,adhd,stable_priority,rf_base,29,23,isotonic,precision_guarded,0.505,0.9286303572404704,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9540372670807454,0.9579412039643158,0.0831462029790484,0.004472049689441038,0.0002608695652174253,0.10839160839160839,0.9310344827586207,0.8916083916083916,0.04393432654302219
psychologist,adhd,stable_priority,rf_base,47,23,isotonic,precision_guarded,0.67,0.9231804185786501,0.9548872180451128,0.7888198757763976,0.952,0.8704099378881988,0.8639455782312925,0.9509565217391305,0.956677849041039,0.0846408713720324,-0.005316770186335362,0.0026832298136645893,0.027972027972027972,0.9548872180451128,0.972027972027972,0.04393432654302219
psychologist,adhd,stable_priority,rf_base,83,23,isotonic,precision_guarded,0.64,0.9225748335566123,0.9496402877697842,0.8198757763975155,0.944,0.8819378881987577,0.88,0.9505341614906833,0.9568727413136169,0.08535500847220102,0.014211180124223621,0.006894409937888146,0.027972027972027972,0.9496402877697842,0.9685314685314685,0.04393432654302219
psychologist,adhd,stable_priority,rf_hardened,11,23,isotonic,precision_guarded,0.41000000000000003,0.9242771266800498,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9559751552795032,0.959454218080062,0.08315288103502412,-0.0074782608695651565,-0.0003726708074533458,0.14335664335664336,0.9375,0.8531468531468531,0.04393432654302219
psychologist,adhd,stable_priority,rf_hardened,29,23,isotonic,precision_guarded,0.63,0.9266192601488898,0.9555555555555556,0.8012422360248447,0.952,0.8766211180124224,0.8716216216216216,0.954857142857143,0.9593574029750185,0.08230194138979059,0.0097888198757764,-0.00042236024844721776,0.03146853146853147,0.9555555555555556,0.9685314685314685,0.04393432654302219
psychologist,adhd,stable_priority,rf_hardened,47,23,isotonic,precision_guarded,0.505,0.9225977289524863,0.9370629370629371,0.8322981366459627,0.928,0.8801490683229813,0.881578947368421,0.9518260869565218,0.9587390235072724,0.0819403380409307,0.0004720496894410342,0.003366459627329177,0.11538461538461539,0.9370629370629371,0.8706293706293706,0.04393432654302219
psychologist,adhd,stable_priority,rf_hardened,83,23,isotonic,precision_guarded,0.67,0.9229647192191718,0.9552238805970149,0.7950310559006211,0.952,0.8735155279503105,0.8677966101694915,0.9556770186335404,0.960879572222897,0.08272294918396801,0.007105590062111755,0.008447204968944078,0.04195804195804196,0.9548872180451128,0.958041958041958,0.04393432654302219
psychologist,adhd,stable_priority,rf_precision,11,23,isotonic,precision_guarded,0.67,0.916473022133672,0.9626865671641791,0.8012422360248447,0.96,0.8806211180124224,0.8745762711864407,0.9486708074534163,0.9553450215187558,0.08569946680257046,0.0097888198757764,0.011130434782608667,0.027972027972027972,0.9752066115702479,0.9300699300699301,0.04393432654302219
psychologist,adhd,stable_priority,rf_precision,29,23,isotonic,precision_guarded,0.505,0.9220618749131616,0.9436619718309859,0.8322981366459627,0.936,0.8841490683229813,0.8844884488448845,0.9479503105590062,0.9549148745563566,0.08534903351657594,0.0027329192546583503,0.01273291925465836,0.13636363636363635,0.950354609929078,0.8601398601398601,0.04393432654302219
psychologist,adhd,stable_priority,rf_precision,47,23,isotonic,precision_guarded,0.63,0.9202050275833548,0.9562043795620438,0.8136645962732919,0.952,0.8828322981366459,0.8791946308724832,0.950807453416149,0.9572373366635961,0.08543315466769219,0.018683229813664548,0.015130434782608615,0.03146853146853147,0.9562043795620438,0.9685314685314685,0.04393432654302219
psychologist,adhd,stable_priority,rf_precision,83,23,isotonic,precision_guarded,0.605,0.9204399585700497,0.9492753623188406,0.8136645962732919,0.944,0.8788322981366459,0.8762541806020067,0.9466832298136647,0.9546957277469208,0.08895777367576105,0.00847204968944082,0.004708074534161444,0.03146853146853147,0.9492753623188406,0.958041958041958,0.04393432654302219
psychologist,adhd,stable_priority,rf_recall,11,23,isotonic,precision_guarded,0.505,0.928038547412351,0.9428571428571428,0.8198757763975155,0.936,0.8779378881987578,0.8770764119601329,0.9498881987577639,0.9536129182412589,0.08845784997849666,-0.002161490683229683,0.0036273291925466022,0.013986013986013986,0.9428571428571428,0.8531468531468531,0.04393432654302219
psychologist,adhd,stable_priority,rf_recall,29,23,isotonic,precision_guarded,0.505,0.9283791865479696,0.9305555555555556,0.8322981366459627,0.92,0.8761490683229813,0.8786885245901639,0.952273291925466,0.9532528799197857,0.08454722113568623,-0.006161490683229909,0.0018385093167701538,0.0034965034965034965,0.9370629370629371,0.8601398601398601,0.04393432654302219
psychologist,adhd,stable_priority,rf_recall,47,23,isotonic,precision_guarded,0.605,0.9221267400234384,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.9491428571428571,0.95451114064609,0.08694978403652505,-0.00042236024844721776,0.002472049689441036,0.013986013986013986,0.9432624113475178,0.9755244755244755,0.04393432654302219
psychologist,adhd,stable_priority,rf_recall,83,23,isotonic,precision_guarded,0.505,0.9242173542491142,0.9300699300699301,0.8260869565217391,0.92,0.8730434782608696,0.875,0.949664596273292,0.9543133491195503,0.08509009981444642,0.0009440993788820684,-0.0012670807453415978,0.12937062937062938,0.9300699300699301,0.8706293706293706,0.04393432654302219
psychologist,adhd,stable_priority,rf_stability,11,23,isotonic,precision_guarded,0.505,0.9243936994790725,0.9375,0.8385093167701864,0.928,0.8832546583850932,0.8852459016393442,0.9529689440993789,0.9580296823041554,0.08312735079109579,0.006260869565217431,0.008919254658385112,0.03146853146853147,0.9375,0.8566433566433567,0.04393432654302219
psychologist,adhd,stable_priority,rf_stability,29,23,isotonic,precision_guarded,0.44500000000000006,0.9242827383392405,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9543354037267081,0.9568150258248673,0.08223205592262102,-0.00926708074534155,0.0004968944099379424,0.12237762237762238,0.9310344827586207,0.8776223776223776,0.04393432654302219
psychologist,adhd,stable_priority,rf_stability,47,23,isotonic,precision_guarded,0.45000000000000007,0.9243679497334099,0.9310344827586207,0.8385093167701864,0.92,0.8792546583850932,0.8823529411764706,0.9518509316770186,0.9523632068499019,0.08393959987113352,0.006260869565217431,0.00404968944099382,0.12937062937062938,0.9310344827586207,0.8671328671328671,0.04393432654302219
psychologist,adhd,stable_priority,rf_stability,83,23,isotonic,precision_guarded,0.67,0.9226111578646848,0.9558823529411765,0.8074534161490683,0.952,0.8797267080745341,0.8754208754208754,0.9557267080745342,0.9576501193569336,0.08148710688507044,0.010211180124223618,0.01310559006211176,0.027972027972027972,0.9555555555555556,0.972027972027972,0.04393432654302219
psychologist,conduct,base,rf_base,11,23,isotonic,balanced,0.17,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9754550970873788,0.943736088111845,0.04110219145260592,-0.0007281553398058582,0.014350728155339776,0.017482517482517484,0.9324324324324325,0.8846153846153846,0.033140772271207056
psychologist,conduct,base,rf_base,29,23,isotonic,balanced,0.17,0.9493971578334985,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9635922330097089,0.9307984804248413,0.04279586288615581,-0.014259708737864085,0.008616504854368934,0.0979020979020979,0.9452054794520548,0.9020979020979021,0.033140772271207056
psychologist,conduct,base,rf_base,47,23,isotonic,balanced,0.155,0.9493971578334985,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9748483009708738,0.9417007158114659,0.0418976979073209,0.007584951456310662,0.012257281553398058,0.11538461538461539,0.9583333333333334,0.8811188811188811,0.033140772271207056
psychologist,conduct,base,rf_base,83,23,isotonic,balanced,0.155,0.9493971578334985,0.9452054794520548,0.8625,0.9805825242718447,0.9215412621359224,0.9019607843137255,0.9590109223300971,0.928772052515611,0.04267316931310692,-0.00455097087378642,0.009830097087378642,0.08041958041958042,0.9583333333333334,0.916083916083916,0.033140772271207056
psychologist,conduct,base,rf_hardened,11,23,isotonic,balanced,0.20500000000000002,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9754854368932039,0.9431454930553704,0.0410506395672316,-0.0031553398058252746,0.005157766990291246,0.02097902097902098,0.9583333333333334,0.9790209790209791,0.033140772271207056
psychologist,conduct,base,rf_hardened,29,23,isotonic,balanced,0.185,0.9534926553520897,0.9583333333333334,0.8625,0.9854368932038835,0.9239684466019418,0.9078947368421053,0.9752730582524273,0.9410283836202833,0.04330835411042479,-0.010800970873786397,0.013470873786407822,0.017482517482517484,0.9583333333333334,0.8811188811188811,0.033140772271207056
psychologist,conduct,base,rf_hardened,47,23,isotonic,balanced,0.17,0.9493971578334985,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9796419902912621,0.9456236874344068,0.04423288421819989,-0.004915048543689293,0.010345873786407833,0.017482517482517484,0.9583333333333334,0.8671328671328671,0.033140772271207056
psychologist,conduct,base,rf_hardened,83,23,isotonic,balanced,0.14500000000000002,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9749089805825244,0.9443277649286927,0.04227424905937572,0.012439320388349495,0.028216019417475702,0.11888111888111888,0.9452054794520548,0.8776223776223776,0.033140772271207056
psychologist,conduct,base,rf_precision,11,23,isotonic,balanced,0.335,0.9470570388349515,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.962742718446602,0.9315131694646133,0.04291071577388828,0.033677184466019416,0.002245145631067924,0.0,0.9459459459459459,1.0,0.033140772271207056
psychologist,conduct,base,rf_precision,29,23,isotonic,balanced,0.29000000000000004,0.9470570388349515,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9564623786407768,0.9227067576025527,0.04306511894616228,0.043749999999999956,0.005188106796116476,0.0,0.9459459459459459,1.0,0.033140772271207056
psychologist,conduct,base,rf_precision,47,23,isotonic,balanced,0.255,0.9470570388349515,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9625606796116505,0.9311828636098782,0.04283443660581993,0.004854368932038833,0.010042475728155364,0.0034965034965034965,0.9459459459459459,0.972027972027972,0.033140772271207056
psychologist,conduct,base,rf_precision,83,23,isotonic,balanced,0.335,0.9470570388349515,0.9459459459459459,0.875,0.9805825242718447,0.9277912621359223,0.9090909090909091,0.9578883495145633,0.9260715260225523,0.04285950212533486,0.03749999999999998,0.0010315533980582714,0.0,0.9459459459459459,1.0,0.033140772271207056
psychologist,conduct,base,rf_recall,11,23,isotonic,balanced,0.20500000000000002,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9744538834951456,0.9407940980802824,0.04185158295979117,0.010740291262135937,0.01158980582524266,0.013986013986013986,0.9324324324324325,0.986013986013986,0.033140772271207056
psychologist,conduct,base,rf_recall,29,23,isotonic,balanced,0.335,0.9512299396421192,0.971830985915493,0.8625,0.9902912621359223,0.9263956310679612,0.9139072847682119,0.9702669902912621,0.9413502054480315,0.04006602807716707,0.029854368932038855,0.005188106796116532,0.013986013986013986,0.971830985915493,0.986013986013986,0.033140772271207056
psychologist,conduct,base,rf_recall,47,23,isotonic,balanced,0.185,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9747572815533981,0.9425485482893402,0.04082858667523773,-0.0031553398058252746,0.011407766990291224,0.01048951048951049,0.9452054794520548,0.8916083916083916,0.033140772271207056
psychologist,conduct,base,rf_recall,83,23,isotonic,balanced,0.29000000000000004,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9754247572815535,0.9431359676134036,0.043984416914616443,0.006249999999999978,0.0039745145631068235,0.013986013986013986,0.9324324324324325,0.986013986013986,0.033140772271207056
psychologist,conduct,base,rf_stability,11,23,isotonic,balanced,0.17,0.9493971578334985,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9745145631067962,0.9410564830291182,0.042825154839588854,0.00030339805825241317,0.0074029126213592256,0.02097902097902098,0.9583333333333334,0.8776223776223776,0.033140772271207056
psychologist,conduct,base,rf_stability,29,23,isotonic,balanced,0.185,0.9493971578334985,0.9452054794520548,0.8625,0.9805825242718447,0.9215412621359224,0.9019607843137255,0.9747572815533981,0.942086142089881,0.04153613529212957,-0.009405339805825252,0.0074029126213592256,0.024475524475524476,0.9452054794520548,0.8706293706293706,0.033140772271207056
psychologist,conduct,base,rf_stability,47,23,isotonic,balanced,0.185,0.9493971578334985,0.9324324324324325,0.8625,0.9757281553398058,0.9191140776699029,0.8961038961038961,0.9760618932038836,0.9437078962709186,0.04263987318316884,-0.008373786407766981,0.004975728155339865,0.017482517482517484,0.9452054794520548,0.8986013986013986,0.033140772271207056
psychologist,conduct,base,rf_stability,83,23,isotonic,balanced,0.255,0.9493971578334985,0.9452054794520548,0.8625,0.9805825242718447,0.9215412621359224,0.9019607843137255,0.9705703883495146,0.9378880946639566,0.043364670884568926,0.016990291262135915,0.005339805825242683,0.013986013986013986,0.9583333333333334,0.9825174825174825,0.033140772271207056
psychologist,conduct,hardened_missing,rf_base,11,23,isotonic,balanced,0.155,0.9493971578334985,0.9333333333333333,0.875,0.9757281553398058,0.9253640776699029,0.9032258064516129,0.9658070388349514,0.9365932475906068,0.04087648550616272,0.006553398058252391,0.014866504854368967,0.07692307692307693,0.9459459459459459,0.9195804195804196,0.033140772271207056
