mode,domain,stress_type,scenario,precision,recall,balanced_accuracy,pr_auc,brier,delta_balanced_accuracy_vs_winner,delta_precision_vs_winner,delta_recall_vs_winner
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_+0.10,0.7222222222222222,0.9680851063829787,0.9387057656267226,0.7375230938994777,0.05976574272444503,0.0,0.0,0.0
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_-0.05,0.7222222222222222,0.9680851063829787,0.9387057656267226,0.7375230938994777,0.05976574272444503,0.0,0.0,0.0
caregiver_2_3,adhd,threshold_sensitivity,threshold_shift_-0.10,0.7222222222222222,0.9680851063829787,0.9387057656267226,0.7375230938994777,0.05976574272444503,0.0,0.0,0.0
caregiver_2_3,anxiety,missingness,missingness_0.10,0.9322033898305084,0.6395348837209303,0.8146912997284854,0.9227010180895326,0.03466338596794795,-0.12209302325581395,-0.017796610169491522,-0.2441860465116279
caregiver_2_3,anxiety,missingness,missingness_0.20,0.9230769230769231,0.4186046511627907,0.7054952189824106,0.8810259375926448,0.05091766606546084,-0.23128910400188873,-0.026923076923076827,-0.46511627906976744
caregiver_2_3,anxiety,missingness,missingness_0.30,0.875,0.32558139534883723,0.6577145555424389,0.8700994632328862,0.06941557594840692,-0.2790697674418605,-0.07499999999999996,-0.5581395348837209
caregiver_2_3,anxiety,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.4165946469725539,0.16893784953795996,-0.43678432298429937,-0.95,-0.8837209302325582
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.95,0.8837209302325582,0.9367843229842994,0.9405128390040636,0.020748730070934605,0.0,0.0,0.0
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.95,0.8837209302325582,0.9367843229842994,0.9405128390040636,0.020748730070934605,0.0,0.0,0.0
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.8924731182795699,0.9651162790697675,0.9698677842049346,0.9405128390040636,0.020748730070934605,0.03308346122063521,-0.05752688172043008,0.08139534883720934
caregiver_2_3,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.8924731182795699,0.9651162790697675,0.9698677842049346,0.9405128390040636,0.020748730070934605,0.03308346122063521,-0.05752688172043008,0.08139534883720934
caregiver_2_3,conduct,missingness,missingness_0.10,1.0,0.90625,0.953125,0.9375,0.03172623997416325,-0.046875,0.0,-0.09375
caregiver_2_3,conduct,missingness,missingness_0.20,1.0,0.83125,0.915625,0.8875000000000001,0.056371802543170056,-0.08437499999999998,0.0,-0.16874999999999996
caregiver_2_3,conduct,missingness,missingness_0.30,1.0,0.68125,0.840625,0.7875,0.10680078949708345,-0.15937500000000004,0.0,-0.31875
caregiver_2_3,conduct,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.3333333333333333,0.33333266666766664,-0.5,-1.0,-1.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_+0.05,1.0,1.0,1.0,1.0,0.0004547503917610685,0.0,0.0,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_+0.10,1.0,1.0,1.0,1.0,0.0004547503917610685,0.0,0.0,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_-0.05,1.0,1.0,1.0,1.0,0.0004547503917610685,0.0,0.0,0.0
caregiver_2_3,conduct,threshold_sensitivity,threshold_shift_-0.10,1.0,1.0,1.0,1.0,0.0004547503917610685,0.0,0.0,0.0
caregiver_2_3,depression,missingness,missingness_0.10,0.7777777777777778,0.7682926829268293,0.8615332761367815,0.842555784708772,0.05872279833660986,-0.04734036033827671,0.02777777777777779,-0.1097560975609756
caregiver_2_3,depression,missingness,missingness_0.20,0.7966101694915254,0.573170731707317,0.7715099889692364,0.7528033332363032,0.08265623630732896,-0.13736364750582186,0.04661016949152541,-0.30487804878048785
caregiver_2_3,depression,missingness,missingness_0.30,0.7358490566037735,0.47560975609756095,0.720216938350288,0.6915274658519859,0.09703643060166721,-0.18865669812477026,-0.014150943396226467,-0.4024390243902439
caregiver_2_3,depression,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.37598854397634884,0.16561393981460365,-0.40887363647505826,-0.75,-0.8780487804878049
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_+0.05,0.75,0.8780487804878049,0.9088736364750583,0.8809038329339172,0.0467397860859355,0.0,0.0,0.0
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_+0.10,0.75,0.8780487804878049,0.9088736364750583,0.8809038329339172,0.0467397860859355,0.0,0.0,0.0
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_-0.05,0.608,0.926829268292683,0.9018568452016178,0.8809038329339172,0.0467397860859355,-0.007016791273440459,-0.14200000000000002,0.04878048780487809
caregiver_2_3,depression,threshold_sensitivity,threshold_shift_-0.10,0.608,0.926829268292683,0.9018568452016178,0.8809038329339172,0.0467397860859355,-0.007016791273440459,-0.14200000000000002,0.04878048780487809
caregiver_2_3,elimination,missingness,missingness_0.10,0.9782608695652174,0.8653846153846154,0.9315240833932423,0.8799679487179487,0.014663277104131017,-0.06730769230769229,-0.0028712059064807116,-0.13461538461538458
caregiver_2_3,elimination,missingness,missingness_0.20,0.9787234042553191,0.8846153846153846,0.9411394680086269,0.8971153846153845,0.015313958228851244,-0.05769230769230771,-0.002408671216378999,-0.11538461538461542
caregiver_2_3,elimination,missingness,missingness_0.30,0.975609756097561,0.7692307692307693,0.8834471603163192,0.7942307692307693,0.02813716666849502,-0.11538461538461542,-0.0055223193741371635,-0.23076923076923073
caregiver_2_3,elimination,mode_shortening,truncate_to_caregiver_1_3,0.972972972972973,0.6923076923076923,0.8449856218547807,0.7245870870870873,0.061657036268160215,-0.15384615384615397,-0.00815910249872509,-0.3076923076923077
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_+0.05,1.0,1.0,1.0,1.0,0.000147235894965618,0.001168224299065379,0.018867924528301883,0.0
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_+0.10,1.0,1.0,1.0,1.0,0.000147235894965618,0.001168224299065379,0.018867924528301883,0.0
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_-0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000147235894965618,0.0,0.0,0.0
caregiver_2_3,elimination,threshold_sensitivity,threshold_shift_-0.10,0.9811320754716981,1.0,0.9988317757009346,1.0,0.000147235894965618,0.0,0.0,0.0
caregiver_full,adhd,missingness,missingness_0.10,0.717741935483871,0.9468085106382979,0.9280674677543821,0.764562706181252,0.05939006343633275,-0.025162606107375196,-0.026258064516129,-0.042553191489361764
caregiver_full,adhd,missingness,missingness_0.20,0.6991150442477876,0.8404255319148937,0.8761713151802448,0.7126916777812694,0.07302232661241254,-0.07705875868151246,-0.04488495575221241,-0.14893617021276595
caregiver_full,adhd,missingness,missingness_0.30,0.7570093457943925,0.8617021276595744,0.8971723073531033,0.7247054820295433,0.06737733897530343,-0.05605776650865402,0.013009345794392502,-0.12765957446808518
caregiver_full,adhd,mode_shortening,truncate_to_caregiver_1_3,0.6304347826086957,0.925531914893617,0.8967037812810054,0.6427056697316507,0.0808352545124678,-0.056526292580751925,-0.11356521739130432,-0.06382978723404265
caregiver_full,adhd,mode_shortening,truncate_to_caregiver_2_3,0.7431192660550459,0.8617021276595744,0.8945816337779737,0.7545306107702171,0.06417970042775742,-0.05864844008378356,-0.0008807339449541374,-0.12765957446808518
caregiver_full,adhd,threshold_sensitivity,threshold_shift_+0.05,0.744,0.9893617021276596,0.9532300738617573,0.7697424467684965,0.05372018772408562,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_+0.10,0.744,0.9893617021276596,0.9532300738617573,0.7697424467684965,0.05372018772408562,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_-0.05,0.744,0.9893617021276596,0.9532300738617573,0.7697424467684965,0.05372018772408562,0.0,0.0,0.0
caregiver_full,adhd,threshold_sensitivity,threshold_shift_-0.10,0.744,0.9893617021276596,0.9532300738617573,0.7697424467684965,0.05372018772408562,0.0,0.0,0.0
caregiver_full,anxiety,missingness,missingness_0.10,0.9285714285714286,0.9069767441860465,0.9458741588950537,0.9168924554726624,0.03610339500443319,-0.020717742887498614,0.01746031746031751,-0.04651162790697683
caregiver_full,anxiety,missingness,missingness_0.20,0.9459459459459459,0.813953488372093,0.9019006020540667,0.9314253679565749,0.04674518176414706,-0.06469129972848553,0.03483483483483485,-0.13953488372093026
caregiver_full,anxiety,missingness,missingness_0.30,0.9508196721311475,0.6744186046511628,0.8334021957265967,0.8441953070673371,0.07746566386976876,-0.1331897060559556,0.03970856102003639,-0.2790697674418605
caregiver_full,anxiety,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.4165946469725539,0.1664240552294548,-0.4665919017825523,-0.9111111111111111,-0.9534883720930233
caregiver_full,anxiety,mode_shortening,truncate_to_caregiver_2_3,0.948051948051948,0.8488372093023255,0.9193424625191831,0.8899376312869348,0.04955848278437214,-0.04724943926336922,0.03694083694083694,-0.10465116279069775
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.9111111111111111,0.9534883720930233,0.9665919017825523,0.9335693366588522,0.025593937806737455,0.0,0.0,0.0
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.9101123595505618,0.9418604651162791,0.9607779482941802,0.9335693366588522,0.025593937806737455,-0.005813953488372103,-0.0009987515605492936,-0.011627906976744207
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.7264957264957265,0.9883720930232558,0.9535769094557903,0.9335693366588522,0.025593937806737455,-0.013014992326761954,-0.18461538461538463,0.03488372093023251
caregiver_full,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.7264957264957265,0.9883720930232558,0.9535769094557903,0.9335693366588522,0.025593937806737455,-0.013014992326761954,-0.18461538461538463,0.03488372093023251
caregiver_full,conduct,missingness,missingness_0.10,1.0,0.86875,0.934375,0.9125,0.04416685340753581,-0.06562500000000004,0.0,-0.13124999999999998
caregiver_full,conduct,missingness,missingness_0.20,1.0,0.775,0.8875,0.85,0.07504526503901672,-0.11250000000000004,0.0,-0.22499999999999998
caregiver_full,conduct,missingness,missingness_0.30,1.0,0.725,0.8625,0.8166666666666667,0.09211132689014463,-0.13749999999999996,0.0,-0.275
caregiver_full,conduct,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.3333333333333333,0.33333266666766664,-0.5,-1.0,-1.0
caregiver_full,conduct,mode_shortening,truncate_to_caregiver_2_3,1.0,1.0,1.0,1.0,0.0004580703433018177,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_+0.05,1.0,1.0,1.0,1.0,0.00041596542658159667,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_+0.10,1.0,1.0,1.0,1.0,0.00041596542658159667,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_-0.05,1.0,1.0,1.0,1.0,0.00041596542658159667,0.0,0.0,0.0
caregiver_full,conduct,threshold_sensitivity,threshold_shift_-0.10,1.0,1.0,1.0,1.0,0.00041596542658159667,0.0,0.0,0.0
caregiver_full,depression,missingness,missingness_0.10,0.8133333333333334,0.7439024390243902,0.8543632798137026,0.8425221778968153,0.058177343226918914,-0.07424316705478617,0.008985507246376812,-0.1585365853658537
caregiver_full,depression,missingness,missingness_0.20,0.8448275862068966,0.5975609756097561,0.7874739551415615,0.8053088335235874,0.07499417055873452,-0.14113249172692732,0.040479760119940034,-0.30487804878048785
caregiver_full,depression,missingness,missingness_0.30,0.7857142857142857,0.4024390243902439,0.6899129795318053,0.764301620006392,0.10014402237504548,-0.2386934673366835,-0.018633540372670843,-0.5
caregiver_full,depression,mode_shortening,truncate_to_caregiver_1_3,0.0,0.0,0.5,0.6348453417479889,0.16399619332446952,-0.4286064468684888,-0.8043478260869565,-0.9024390243902439
caregiver_full,depression,mode_shortening,truncate_to_caregiver_2_3,0.9054054054054054,0.8170731707317073,0.8997426155166074,0.8729196453057992,0.041557585527399785,-0.02886383135188142,0.10105757931844883,-0.08536585365853666
caregiver_full,depression,threshold_sensitivity,threshold_shift_+0.05,0.8043478260869565,0.9024390243902439,0.9286064468684888,0.9115860387174166,0.037988122862413924,0.0,0.0,0.0
caregiver_full,depression,threshold_sensitivity,threshold_shift_+0.10,0.8043478260869565,0.9024390243902439,0.9286064468684888,0.9115860387174166,0.037988122862413924,0.0,0.0,0.0
caregiver_full,depression,threshold_sensitivity,threshold_shift_-0.05,0.583941605839416,0.975609756097561,0.9161968378477754,0.9115860387174166,0.037988122862413924,-0.012409609020713419,-0.22040622024754053,0.07317073170731703
caregiver_full,depression,threshold_sensitivity,threshold_shift_-0.10,0.583941605839416,0.975609756097561,0.9161968378477754,0.9115860387174166,0.037988122862413924,-0.012409609020713419,-0.22040622024754053,0.07317073170731703
caregiver_full,elimination,missingness,missingness_0.10,1.0,0.9615384615384616,0.9807692307692308,0.9657051282051282,0.006174217163858655,-0.018062544931703783,0.018867924528301883,-0.038461538461538436
caregiver_full,elimination,missingness,missingness_0.20,0.9777777777777777,0.8461538461538461,0.9219086987778576,0.8623931623931624,0.019519505760667674,-0.07692307692307698,-0.0033542976939203717,-0.15384615384615385
caregiver_full,elimination,missingness,missingness_0.30,1.0,0.8269230769230769,0.9134615384615384,0.8628205128205129,0.020335599405036885,-0.08537023723939619,0.018867924528301883,-0.17307692307692313
caregiver_full,elimination,mode_shortening,truncate_to_caregiver_1_3,0.9705882352941176,0.6346153846153846,0.8161394680086269,0.7140285916664492,0.08932845135427367,-0.1826923076923077,-0.010543840177580477,-0.3653846153846154
caregiver_full,elimination,mode_shortening,truncate_to_caregiver_2_3,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0001651243681226412,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_+0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008258331826545765,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_+0.10,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008258331826545765,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_-0.05,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008258331826545765,0.0,0.0,0.0
caregiver_full,elimination,threshold_sensitivity,threshold_shift_-0.10,0.9811320754716981,1.0,0.9988317757009346,1.0,0.0008258331826545765,0.0,0.0,0.0
psychologist_1_3,adhd,missingness,missingness_0.10,0.6014492753623188,0.8829787234042553,0.8702458383860655,0.5678299786870641,0.0918782830343306,-0.04528166685040236,-0.01600038906721135,-0.0957446808510638
psychologist_1_3,adhd,missingness,missingness_0.20,0.6466165413533834,0.9148936170212766,0.8965659794950942,0.6237596040466966,0.0800295983263522,-0.018961525741373664,0.029166876923853224,-0.06382978723404253
psychologist_1_3,adhd,missingness,missingness_0.30,0.6637931034482759,0.8191489361702128,0.8590563333700805,0.6247556533386204,0.0889808456198138,-0.05647117186638739,0.046343439018745713,-0.15957446808510634
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_+0.05,0.625,0.9574468085106383,0.9087752177268218,0.6238363802864415,0.07808988529635512,-0.006752287509646071,0.007550335570469802,-0.02127659574468077
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_+0.10,0.625,0.9574468085106383,0.9087752177268218,0.6238363802864415,0.07808988529635512,-0.006752287509646071,0.007550335570469802,-0.02127659574468077
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_-0.05,0.6174496644295302,0.9787234042553191,0.9155275052364679,0.6238363802864415,0.07808988529635512,0.0,0.0,0.0
psychologist_1_3,adhd,threshold_sensitivity,threshold_shift_-0.10,0.6174496644295302,0.9787234042553191,0.9155275052364679,0.6238363802864415,0.07808988529635512,0.0,0.0,0.0
psychologist_1_3,anxiety,missingness,missingness_0.10,0.9436619718309859,0.7790697674418605,0.8844587415889505,0.9328162766225858,0.0522355127141464,-0.016910636288513747,0.056161971830985924,-0.046511627906976716
psychologist_1_3,anxiety,missingness,missingness_0.20,0.9180327868852459,0.6511627906976745,0.8192362176838626,0.8910106723232968,0.07472857057513785,-0.08213316019360173,0.030532786885245966,-0.17441860465116277
psychologist_1_3,anxiety,missingness,missingness_0.30,0.9583333333333334,0.5348837209302325,0.7649037893991264,0.9027200670076343,0.08584549961738255,-0.1364655884783379,0.07083333333333341,-0.2906976744186047
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_+0.05,0.8961038961038961,0.8023255813953488,0.891010506433715,0.9295370157610315,0.04364274169090498,-0.010358871443749251,0.008603896103896114,-0.023255813953488413
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_+0.10,0.8947368421052632,0.7906976744186046,0.8851965529453429,0.9295370157610315,0.04364274169090498,-0.016172824932121355,0.007236842105263208,-0.03488372093023262
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_-0.05,0.8780487804878049,0.8372093023255814,0.9059142958328414,0.9295370157610315,0.04364274169090498,0.004544917955377148,-0.009451219512195075,0.011627906976744207
psychologist_1_3,anxiety,threshold_sensitivity,threshold_shift_-0.10,0.8571428571428571,0.8372093023255814,0.9033762247668516,0.9295370157610315,0.04364274169090498,0.002006846889387348,-0.03035714285714286,0.011627906976744207
psychologist_1_3,conduct,missingness,missingness_0.10,0.9060402684563759,0.84375,0.9,0.9367381464421014,0.06458883683539997,-0.02343749999999989,-0.01008876380168866,-0.043749999999999956
psychologist_1_3,conduct,missingness,missingness_0.20,0.9312977099236641,0.7625,0.8671875,0.9216918523953066,0.07284659792599622,-0.05624999999999991,0.015168677665599595,-0.125
psychologist_1_3,conduct,missingness,missingness_0.30,0.956989247311828,0.55625,0.7718750000000001,0.913805701702441,0.09295800848441488,-0.15156249999999982,0.04086021505376347,-0.33124999999999993
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_+0.05,0.9161290322580645,0.8875,0.9234374999999999,0.9407784034032624,0.0595823634736541,0.0,0.0,0.0
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_+0.10,0.9323308270676691,0.775,0.8734375000000001,0.9407784034032624,0.0595823634736541,-0.04999999999999982,0.016201794809604597,-0.11249999999999993
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_-0.05,0.8305084745762712,0.91875,0.9125,0.9407784034032624,0.0595823634736541,-0.010937499999999933,-0.08562055768179333,0.03125
psychologist_1_3,conduct,threshold_sensitivity,threshold_shift_-0.10,0.8305084745762712,0.91875,0.9125,0.9407784034032624,0.0595823634736541,-0.010937499999999933,-0.08562055768179333,0.03125
psychologist_1_3,depression,missingness,missingness_0.10,0.7916666666666666,0.6951219512195121,0.8287167545042284,0.7545436912623763,0.06565034046323737,-0.048596641745311975,0.02422480620155032,-0.10975609756097571
psychologist_1_3,depression,missingness,missingness_0.20,0.8214285714285714,0.5609756097560976,0.767924990807697,0.7877741021704766,0.07317058833510245,-0.10938840544184336,0.05398671096345509,-0.24390243902439024
psychologist_1_3,depression,missingness,missingness_0.30,0.8947368421052632,0.4146341463414634,0.7022919475425909,0.7731279738859099,0.08553898645461118,-0.17502144870694947,0.12729498164014685,-0.39024390243902446
psychologist_1_3,depression,threshold_sensitivity,threshold_shift_+0.05,0.7674418604651163,0.8048780487804879,0.8773133962495404,0.801131217211973,0.05729141384649613,0.0,0.0,0.0
psychologist_1_3,depression,threshold_sensitivity,threshold_shift_+0.10,0.7674418604651163,0.8048780487804879,0.8773133962495404,0.801131217211973,0.05729141384649613,0.0,0.0,0.0
psychologist_1_3,depression,threshold_sensitivity,threshold_shift_-0.05,0.7674418604651163,0.8048780487804879,0.8773133962495404,0.801131217211973,0.05729141384649613,0.0,0.0,0.0
