trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_conduct_strict_full,0.05,0.8706293706293706,0.9025485436893204,0.6902654867256637,0.975,0.8300970873786407,0.8082901554404145,0.9850728155339805,0.9668550476935045,0.027097433525521082,171,35,2,78,206,80,0.16990291262135923,0.025,grid,,
domain_conduct_strict_full,0.1,0.9090909090909091,0.929247572815534,0.7647058823529411,0.975,0.883495145631068,0.8571428571428571,0.9850728155339805,0.9668550476935045,0.027097433525521082,182,24,2,78,206,80,0.11650485436893204,0.025,grid,,
domain_conduct_strict_full,0.15,0.9265734265734266,0.9375606796116505,0.8105263157894737,0.9625,0.912621359223301,0.88,0.9850728155339805,0.9668550476935045,0.027097433525521082,188,18,3,77,206,80,0.08737864077669903,0.0375,grid,,
domain_conduct_strict_full,0.2,0.9335664335664335,0.9424150485436893,0.8279569892473119,0.9625,0.9223300970873787,0.8901734104046243,0.9850728155339805,0.9668550476935045,0.027097433525521082,190,16,3,77,206,80,0.07766990291262135,0.0375,grid,,
domain_conduct_strict_full,0.25,0.9405594405594405,0.9472694174757281,0.8461538461538461,0.9625,0.9320388349514563,0.9005847953216374,0.9850728155339805,0.9668550476935045,0.027097433525521082,192,14,3,77,206,80,0.06796116504854369,0.0375,grid,,
domain_conduct_strict_full,0.3,0.951048951048951,0.9545509708737865,0.875,0.9625,0.9466019417475728,0.9166666666666666,0.9850728155339805,0.9668550476935045,0.027097433525521082,195,11,3,77,206,80,0.05339805825242718,0.0375,grid,,
domain_conduct_strict_full,0.35,0.965034965034965,0.9604368932038835,0.926829268292683,0.95,0.970873786407767,0.9382716049382716,0.9850728155339805,0.9668550476935045,0.027097433525521082,200,6,4,76,206,80,0.02912621359223301,0.05,grid,,
domain_conduct_strict_full,0.39999999999999997,0.9685314685314685,0.9628640776699029,0.9382716049382716,0.95,0.9757281553398058,0.9440993788819876,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,4,76,206,80,0.024271844660194174,0.05,grid,,
domain_conduct_strict_full,0.44999999999999996,0.965034965034965,0.9566140776699029,0.9375,0.9375,0.9757281553398058,0.9375,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,5,75,206,80,0.024271844660194174,0.0625,grid,,
domain_conduct_strict_full,0.49999999999999994,0.965034965034965,0.9566140776699029,0.9375,0.9375,0.9757281553398058,0.9375,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,5,75,206,80,0.024271844660194174,0.0625,grid,,
domain_conduct_strict_full,0.5,0.965034965034965,0.9566140776699029,0.9375,0.9375,0.9757281553398058,0.9375,0.9850728155339805,0.9668550476935045,0.027097433525521082,201,5,5,75,206,80,0.024271844660194174,0.0625,grid,,
domain_conduct_strict_full,0.5499999999999999,0.9685314685314685,0.9552184466019418,0.961038961038961,0.925,0.9854368932038835,0.9426751592356688,0.9850728155339805,0.9668550476935045,0.027097433525521082,203,3,6,74,206,80,0.014563106796116505,0.075,grid,,
domain_conduct_strict_full,0.6,0.965034965034965,0.9489684466019417,0.9605263157894737,0.9125,0.9854368932038835,0.9358974358974359,0.9850728155339805,0.9668550476935045,0.027097433525521082,203,3,7,73,206,80,0.014563106796116505,0.0875,grid,,
