trial_id,threshold,val_precision,val_balanced_accuracy,test_precision,test_balanced_accuracy,test_recall,seed_std_balacc,split_std_balacc,noise_moderate_degradation,realism_worst_degradation,high_or_critical_leak_features,suspicious_perfect_score
adhd_trial_strict_pruned,0.85,0.9921259842519685,0.8873043478260869,1.0,0.8726708074534162,0.7453416149068323,0.005855956780012827,0.0061004231254405804,0.01552795031055898,0.13975155279503104,0,True
adhd_trial_strict_no_qitems,0.7999999999999999,0.9917355371900827,0.8686708074534162,0.9919354838709677,0.8779875776397515,0.7639751552795031,0.0017141456819613624,0.014394565942411978,0.02884472049689435,0.04879503105590055,0,False
adhd_trial_compact_signal,0.75,0.9787234042553191,0.9165714285714286,0.9797297297297297,0.9383105590062112,0.9006211180124224,0.002570518237358029,0.0239902447356971,0.03105590062111807,0.09137888198757771,0,False
