mode,role,domain,winner_feature_set_id,winner_config_id,winner_seed,calibration,threshold_policy,threshold,policy_score,is_selected_policy,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_balanced_accuracy,holdout_pr_auc,holdout_brier
psychologist_1_3,psychologist,anxiety,balanced_subset,rf_large_subsample,20260513,isotonic,recall_constrained,0.565,0.9160996171224218,no,0.9714285714285714,0.7906976744186046,0.8928107661433125,0.9525599940145788,0.026797017688858085,0.9,0.7325581395348837,0.8573958210364774,0.8895876559795005,0.04184285864446073
psychologist_1_3,psychologist,conduct,full_eligible,rf_recall_guard,20260513,isotonic,balanced,0.33499999999999996,0.9223919149550195,no,0.9177215189873418,0.90625,0.9328125,0.9550460186653663,0.04552498826455293,0.8395061728395061,0.8553459119496856,0.8871745136072415,0.9134734693832245,0.07324247566202186
psychologist_1_3,psychologist,conduct,full_eligible,rf_recall_guard,20260513,isotonic,default_0_5,0.5,0.9265394712855222,no,0.9177215189873418,0.90625,0.9328125,0.9550460186653663,0.04552498826455293,0.8385093167701864,0.8490566037735849,0.8840298595191912,0.9134734693832245,0.07324247566202186
psychologist_1_3,psychologist,conduct,full_eligible,rf_recall_guard,20260513,isotonic,precision_oriented,0.33499999999999996,0.923999114011996,no,0.9177215189873418,0.90625,0.9328125,0.9550460186653663,0.04552498826455293,0.8395061728395061,0.8553459119496856,0.8871745136072415,0.9134734693832245,0.07324247566202186
psychologist_1_3,psychologist,conduct,full_eligible,rf_recall_guard,20260513,isotonic,recall_constrained,0.33499999999999996,0.9224796809804606,yes,0.9177215189873418,0.90625,0.9328125,0.9550460186653663,0.04552498826455293,0.8395061728395061,0.8553459119496856,0.8871745136072415,0.9134734693832245,0.07324247566202186
psychologist_1_3,psychologist,depression,full_eligible,rf_large_subsample,20260412,isotonic,balanced,0.20499999999999996,0.892871974487017,no,0.8295454545454546,0.8902439024390244,0.9262777301139846,0.9052056114365294,0.03667138937525604,0.7159090909090909,0.7682926829268293,0.8527393062875352,0.7452485220854421,0.07316055911270755
psychologist_1_3,psychologist,depression,full_eligible,rf_large_subsample,20260412,isotonic,default_0_5,0.5,0.8912513177397893,no,0.8658536585365854,0.8658536585365854,0.9191077337909057,0.9052056114365294,0.03667138937525604,0.7160493827160493,0.7073170731707317,0.8247640642235567,0.7452485220854421,0.07316055911270755
psychologist_1_3,psychologist,depression,full_eligible,rf_large_subsample,20260412,isotonic,precision_oriented,0.6699999999999999,0.8809311346692972,no,0.8734177215189873,0.8414634146341463,0.9081688932467213,0.9052056114365294,0.03667138937525604,0.7397260273972602,0.6585365853658537,0.8053989459492585,0.7452485220854421,0.07316055911270755
psychologist_1_3,psychologist,depression,full_eligible,rf_large_subsample,20260412,isotonic,recall_constrained,0.33499999999999996,0.8815047503825303,yes,0.8658536585365854,0.8658536585365854,0.9191077337909057,0.9052056114365294,0.03667138937525604,0.7160493827160493,0.7073170731707317,0.8247640642235567,0.7452485220854421,0.07316055911270755
psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_precision_push,20260513,isotonic,balanced,0.05,0.9286934212937511,no,0.7647058823529411,1.0,0.9813084112149533,0.9407175267215282,0.017508417509321673,0.7761194029850746,1.0,0.9824766355140186,0.9244530182033179,0.018282925852527557
psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_precision_push,20260513,isotonic,default_0_5,0.5,0.9128144070609744,no,0.8846153846153846,0.8846153846153846,0.9352983465132998,0.9407175267215282,0.017508417509321673,0.8679245283018868,0.8846153846153846,0.9341301222142344,0.9244530182033179,0.018282925852527557
psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_precision_push,20260513,isotonic,precision_oriented,0.7549999999999999,0.9033751058684834,no,0.9459459459459459,0.6730769230769231,0.8342020129403307,0.9407175267215282,0.017508417509321673,0.9090909090909091,0.7692307692307693,0.879942487419123,0.9244530182033179,0.018282925852527557
psychologist_1_3,psychologist,elimination,precision_oriented_subset,rf_precision_push,20260513,isotonic,recall_constrained,0.37999999999999995,0.9013758504435403,yes,0.8846153846153846,0.8846153846153846,0.9352983465132998,0.9407175267215282,0.017508417509321673,0.8679245283018868,0.8846153846153846,0.9341301222142344,0.9244530182033179,0.018282925852527557
psychologist_2_3,psychologist,adhd,top_importance_filtered,rf_precision_push,20260412,isotonic,balanced,0.16999999999999998,0.9088091624786723,no,0.75,0.9893617021276596,0.9545254106493221,0.7958573620849464,0.048770735524998325,0.7747747747747747,0.9148936170212766,0.9250633888215192,0.7693292583602127,0.05496522159680617
