mode,domain,feature_set_id,config_id,seed,calibration_method,val_brier,val_ece,stage,val_precision_at_0_5,val_recall_at_0_5,val_balanced_accuracy_at_0_5,holdout_precision_at_0_5,holdout_recall_at_0_5,holdout_balanced_accuracy_at_0_5
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260412,none,0.07400607298054704,0.04033454825559801,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260412,sigmoid,0.07612359996315962,0.0589926291189927,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260412,isotonic,0.06694864773130878,6.854166666701362e-07,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260429,none,0.07405437943463923,0.034859247781982135,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260429,sigmoid,0.0762246704823948,0.05579962168631838,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260429,isotonic,0.06776883417577168,6.875000000027755e-07,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260513,none,0.07284659050706299,0.024299783922452158,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260513,sigmoid,0.07469642222911815,0.05528853873373108,stage2,,,,,,
caregiver_1_3,adhd,compact_robust_subset,rf_large_subsample,20260513,isotonic,0.067133011664945,6.833333333767594e-07,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260412,none,0.07246100011547814,0.03619877986111111,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260412,sigmoid,0.07480527502738404,0.06100116538096616,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260412,isotonic,0.06489517077521875,6.875000000100035e-07,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260429,none,0.07342684474618877,0.04781409699074074,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260429,sigmoid,0.07628309560796286,0.07256291546628515,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260429,isotonic,0.06621801809370559,6.875000000269461e-07,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260513,none,0.0737850573591546,0.04087831451719575,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260513,sigmoid,0.0769317921967126,0.06439367576922664,stage2,,,,,,
caregiver_1_3,adhd,balanced_subset,rf_baseline,20260513,isotonic,0.0663603988610822,6.833333333813275e-07,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260412,none,0.07435175033447265,0.037398839583333336,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260412,sigmoid,0.07694380366338202,0.06617128206179008,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260412,isotonic,0.06701372354565063,6.77083333370225e-07,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,none,0.0741724769378434,0.04925283483560091,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,sigmoid,0.07659189949944491,0.06406088844362177,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,isotonic,0.06440492571366067,6.854166666933143e-07,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260513,none,0.0725549908948477,0.04043000292422524,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260513,sigmoid,0.07435933936265823,0.06118004808039344,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260513,isotonic,0.06496517530991343,6.854166666984122e-07,stage2,,,,,,
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,none,0.0741724769378434,0.04925283483560091,winner_eval,0.6761904761904762,0.7553191489361702,0.8336181236908831,0.6732673267326733,0.723404255319149,0.8189560136699372
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,sigmoid,0.07659189949944491,0.06406088844362177,winner_eval,0.6956521739130435,0.6808510638297872,0.8041561018630801,0.6627906976744186,0.6063829787234043,0.7656267225223239
caregiver_1_3,adhd,full_eligible,rf_baseline,20260429,isotonic,0.06440492571366067,6.854166666933143e-07,winner_eval,0.6690647482014388,0.9893617021276596,0.9350953588358506,0.6615384615384615,0.9148936170212766,0.9004519898577885
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260412,none,0.046982383667158414,0.05167651225735245,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260412,sigmoid,0.04735186474948018,0.04888187438989423,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260412,isotonic,0.0390590352339417,3.375000000030517e-07,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260429,none,0.04623830662709259,0.05490612464655055,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260429,sigmoid,0.04681223784892213,0.06604223720687691,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260429,isotonic,0.03733243823608168,2.6041666667572e-07,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260513,none,0.046686153575286465,0.050517121579743,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260513,sigmoid,0.046610263956196024,0.05756593780573241,stage2,,,,,,
caregiver_1_3,anxiety,top_importance_filtered,rf_baseline,20260513,isotonic,0.039341029341339755,3.1041666668766007e-07,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260412,none,0.04744286248923309,0.04781914088119656,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260412,sigmoid,0.04668922737550193,0.03969238580880938,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260412,isotonic,0.04068409901123653,3.291666666682806e-07,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260429,none,0.047777918358155334,0.051795081923073326,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260429,sigmoid,0.0471680111508511,0.04597526779732242,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260429,isotonic,0.04136328136102197,3.020833333250052e-07,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260513,none,0.047746470719966384,0.05135691813026374,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260513,sigmoid,0.04679356620677784,0.039301462793391535,stage2,,,,,,
caregiver_1_3,anxiety,balanced_subset,rf_balanced_subsample,20260513,isotonic,0.04089817627343907,3.395833333252559e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260412,none,0.046983770502755144,0.052128150195304444,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260412,sigmoid,0.045628435333831284,0.0538679841034361,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260412,isotonic,0.0394262480769444,2.1458333333886773e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,none,0.047257778779662446,0.06023486914848292,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,sigmoid,0.04555609313731079,0.043765602891028335,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,isotonic,0.038492061092567774,2.7083333333864935e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260513,none,0.04804363272462262,0.05457022094219074,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260513,sigmoid,0.04689190946009692,0.05157300204606998,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260513,isotonic,0.04004891539528175,3.145833333185739e-07,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260412,none,0.04947286161739203,0.05724365343620152,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260412,sigmoid,0.04586027153303593,0.04483691188558068,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260412,isotonic,0.04038165662494234,2.5833333335918605e-07,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260429,none,0.05027526875929856,0.055232063018282436,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260429,sigmoid,0.046515187005670186,0.04396047043083587,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260429,isotonic,0.04089988971324836,2.8541666666579924e-07,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260513,none,0.04974979412766386,0.05868252091619124,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260513,sigmoid,0.04551461034991768,0.0371011791347298,stage2,,,,,,
caregiver_1_3,anxiety,compact_robust_subset,rf_regularized,20260513,isotonic,0.04032954145997999,1.8749999999812756e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260412,none,0.048300729759297355,0.05270324218030647,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260412,sigmoid,0.047678289211240496,0.05308161760910346,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260412,isotonic,0.039964926933740846,1.3541666667779228e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260429,none,0.047007758808482424,0.055860428349395315,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260429,sigmoid,0.046654978690959026,0.05759000810881078,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260429,isotonic,0.038041056166339494,2.8333333337488863e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260513,none,0.04779964426902434,0.05755813367175154,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260513,sigmoid,0.04734029805984535,0.058481678304084454,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_baseline,20260513,isotonic,0.038944909946556645,2.8541666667421086e-07,stage2,,,,,,
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,none,0.047257778779662446,0.06023486914848292,winner_eval,0.8625,0.8023255813953488,0.8872033998347302,0.8518518518518519,0.8023255813953488,0.8859343643017353
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,sigmoid,0.04555609313731079,0.043765602891028335,winner_eval,0.88,0.7674418604651163,0.8722996104356038,0.8611111111111112,0.7209302325581395,0.8477747609491205
caregiver_1_3,anxiety,full_eligible,rf_balanced_subsample,20260429,isotonic,0.038492061092567774,2.7083333333864935e-07,winner_eval,0.8488372093023255,0.8488372093023255,0.9079211427222287,0.813953488372093,0.813953488372093,0.8866721756581277
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,none,0.05199227946699859,0.04028175841836741,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,sigmoid,0.05094550539181337,0.057252323325644616,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,isotonic,0.043887987013628685,6.416666667302474e-07,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260429,none,0.05254321241662227,0.04067738385770976,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260429,sigmoid,0.05164642916450277,0.05551029781158648,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260429,isotonic,0.044503179113195776,6.416666666110674e-07,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260513,none,0.05331711475492737,0.04154759843159487,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260513,sigmoid,0.0522136557622544,0.05123271830196001,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260513,isotonic,0.04480647641895185,6.333333333282083e-07,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260412,none,0.05147447810365033,0.03479269491685567,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260412,sigmoid,0.05091829104968491,0.05174557378723443,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260412,isotonic,0.04427979390746836,6.583333332967171e-07,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260429,none,0.05266410702949154,0.03304880166331683,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260429,sigmoid,0.052289825094037935,0.03924727261130016,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260429,isotonic,0.04721850335401136,6.395833333330081e-07,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260513,none,0.051363492633318915,0.035812573880385515,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260513,sigmoid,0.050603527187357576,0.03499109864134162,stage2,,,,,,
caregiver_1_3,conduct,balanced_subset,rf_baseline,20260513,isotonic,0.044289155982313574,6.666666667296877e-07,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260412,none,0.053065255680043145,0.034879052020531036,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260412,sigmoid,0.052329981705360205,0.04064595017135606,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260412,isotonic,0.04684251137167015,6.499999999805595e-07,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260429,none,0.05382919768323678,0.03531034654306389,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260429,sigmoid,0.05338387769649297,0.04983716900389225,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260429,isotonic,0.04802114244469426,6.687500000186161e-07,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260513,none,0.05400687067388824,0.04077484977775239,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260513,sigmoid,0.053653340660793525,0.04400162315708047,stage2,,,,,,
caregiver_1_3,conduct,top_importance_filtered,rf_recall_guard,20260513,isotonic,0.04729825283360204,6.624999999757687e-07,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260412,none,0.052492084352039066,0.0418082087059743,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260412,sigmoid,0.05169224079885,0.047121993731591844,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260412,isotonic,0.044557929493240826,6.374999999840106e-07,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260429,none,0.05227548691496593,0.03842878496086237,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260429,sigmoid,0.051459170327599814,0.05913807227479906,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260429,isotonic,0.04517600994461287,6.458333333774828e-07,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260513,none,0.052599881925528405,0.040913775124361944,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260513,sigmoid,0.0517688433843019,0.05392309845879349,stage2,,,,,,
caregiver_1_3,conduct,precision_oriented_subset,rf_recall_guard,20260513,isotonic,0.04404175506789801,6.541666667024978e-07,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260412,none,0.05290562605016015,0.03706926584896584,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260412,sigmoid,0.05195566934926417,0.04802743787630903,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260412,isotonic,0.04613558056268496,6.729166666363638e-07,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260429,none,0.0547857312945098,0.03610473415060465,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260429,sigmoid,0.054066125029522995,0.03745719269360238,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260429,isotonic,0.04790098416082325,6.479166666851051e-07,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260513,none,0.05355371271361231,0.03439682703609218,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260513,sigmoid,0.05272334934260566,0.04199697287750051,stage2,,,,,,
caregiver_1_3,conduct,full_eligible,rf_baseline,20260513,isotonic,0.04715648934463726,6.479166666782118e-07,stage2,,,,,,
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,none,0.05199227946699859,0.04028175841836741,winner_eval,0.9074074074074074,0.91875,0.9359375,0.8303030303030303,0.8616352201257862,0.8872039028977841
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,sigmoid,0.05094550539181337,0.057252323325644616,winner_eval,0.9177215189873418,0.90625,0.9328125,0.8375,0.8427672955974843,0.8808852054311409
caregiver_1_3,conduct,compact_robust_subset,rf_baseline,20260412,isotonic,0.043887987013628685,6.416666667302474e-07,winner_eval,0.9024390243902439,0.925,0.9375,0.8203592814371258,0.8616352201257862,0.8840886381002763
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260412,none,0.04438725593123475,0.029679712372006225,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260412,sigmoid,0.04464746595742327,0.03989719824524365,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260412,isotonic,0.03875418222916152,7.145833333540587e-07,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260429,none,0.044327909420375296,0.02848640985689539,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260429,sigmoid,0.04419379215142983,0.03502043248845229,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260429,isotonic,0.03863085512049862,6.729166666742207e-07,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260513,none,0.04509241861753271,0.03247666379305365,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260513,sigmoid,0.04505895501428226,0.03978023318970646,stage2,,,,,,
caregiver_1_3,depression,compact_robust_subset,rf_large_subsample,20260513,isotonic,0.03899034722716309,6.958333333373686e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,none,0.044130622489207134,0.03754815073564162,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,sigmoid,0.04341554432352874,0.04233252584440393,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,isotonic,0.03604055118929626,7.187500000144629e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260429,none,0.044962573333975686,0.04188489265342367,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260429,sigmoid,0.0445768523162728,0.038900238687951845,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260429,isotonic,0.03831474274255107,7.250000000266591e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260513,none,0.04419282183295204,0.0424448556449533,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260513,sigmoid,0.04369425248937199,0.03877708550623063,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260513,isotonic,0.03720643939466856,7.291666667026469e-07,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260412,none,0.04510176456741717,0.028631925249617794,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260412,sigmoid,0.04587357436326851,0.03605919938637197,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260412,isotonic,0.039496844901533316,7.250000000055769e-07,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260429,none,0.04453154866379959,0.030319128575705994,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260429,sigmoid,0.04494056265815816,0.04174895841510505,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260429,isotonic,0.037910714286455954,7.416666666708223e-07,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260513,none,0.04561394480667023,0.034413888333915996,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260513,sigmoid,0.04644751276966798,0.0414064246612399,stage2,,,,,,
caregiver_1_3,depression,top_importance_filtered,rf_recall_guard,20260513,isotonic,0.03919844957744738,7.083333333754473e-07,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260412,none,0.04563966162717219,0.026996174238411778,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260412,sigmoid,0.04669775794199686,0.04072014549946094,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260412,isotonic,0.03902707999089558,7.229166666896085e-07,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260429,none,0.045179361769579325,0.03644759210861472,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260429,sigmoid,0.045530502712405996,0.045893193638722136,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260429,isotonic,0.03796248413968181,7.270833333355025e-07,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260513,none,0.044858567221900465,0.029060459772219015,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260513,sigmoid,0.045329218496744365,0.04215404933128995,stage2,,,,,,
caregiver_1_3,depression,balanced_subset,rf_recall_guard,20260513,isotonic,0.03837734692199648,7.125000000150584e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260412,none,0.046178809984490386,0.02990367187006116,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260412,sigmoid,0.04672776857797823,0.04210295458695515,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260412,isotonic,0.03955186097500394,7.291666666866557e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260429,none,0.044978294695055286,0.03273438312933759,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260429,sigmoid,0.04541602730339222,0.04419169153515877,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260429,isotonic,0.03760192739961444,7.479166667032017e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260513,none,0.04515881226786324,0.03448139937169311,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260513,sigmoid,0.04532566285727743,0.04398151209785502,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_baseline,20260513,isotonic,0.0381228228478313,7.437500000146323e-07,stage2,,,,,,
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,none,0.044130622489207134,0.03754815073564162,winner_eval,0.8089887640449438,0.8780487804878049,0.9176676063243044,0.7045454545454546,0.7560975609756098,0.8453854639048903
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,sigmoid,0.04341554432352874,0.04233252584440393,winner_eval,0.88,0.8048780487804879,0.8911324917269273,0.7066666666666667,0.6463414634146342,0.7955325407525432
caregiver_1_3,depression,full_eligible,rf_large_subsample,20260412,isotonic,0.03604055118929626,7.187500000144629e-07,winner_eval,0.875,0.8536585365853658,0.9142664542223311,0.7283950617283951,0.7195121951219512,0.8321179066062017
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260412,none,0.02626886099388699,0.05101820415077647,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260412,sigmoid,0.026624211004069583,0.055259688889826755,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260412,isotonic,0.01757225028147528,8.916666666702294e-07,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260429,none,0.026319162437624756,0.04529331869803477,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260429,sigmoid,0.026716432538214437,0.05026363431117448,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260429,isotonic,0.01826388888978264,8.937500000182626e-07,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260513,none,0.026720914829422307,0.04918139858276643,stage2,,,,,,
caregiver_1_3,elimination,precision_oriented_subset,rf_baseline,20260513,sigmoid,0.026978939549020867,0.057664562382037994,stage2,,,,,,
