feature,importance
num__comorbidity_count_5targets,0.10887037119076261
num__age_years,0.02360243658029544
num__cbcl_attention_problems_proxy,0.017763754809533527
num__sdq_total_difficulties,0.0174750006061446
num__cbcl_externalizing_proxy,0.016614629549069587
num__cbcl_internalizing_proxy,0.01648667212387309
num__cbcl_anxious_depressed_proxy,0.01528368374469137
num__cbcl_aggressive_behavior_proxy,0.01466410286012599
num__sdq_impact,0.01457847447923869
num__cbcl_rule_breaking_proxy,0.012977874757490293
num__sdq_prosocial_behavior,0.011988055296434125
num__sdq_peer_problems,0.011516805459531734
num__cbcl_114,0.01088888766372028
num__sdq_emotional_symptoms,0.01047478643125644
num__sdq_conduct_problems,0.010082857596397826
num__sdq_hyperactivity_inattention,0.009832772660839003
num__cbcl_104,0.009294219313941938
num__cbcl_041,0.007654927535795341
num__cbcl_046,0.007625445385151502
cat__site_CUNY,0.007402478390935635
num__sdq_07,0.007315792166977961
num__cbcl_052,0.007310864751764353
num__cbcl_062,0.007068781450485836
cat__sex_assigned_at_birth_Male,0.007023486228848834
num__cbcl_037,0.0069638817246229605
num__cbcl_047,0.006510739853725356
num__cbcl_093,0.006503941813334708
num__cbcl_045,0.006463784414578941
num__cbcl_084,0.006239356575225848
num__cbcl_032,0.006134619963942251
num__sdq_24,0.006105969256219179
num__sdq_22,0.006103460795148132
num__cbcl_071,0.006075288964008395
num__sdq_17,0.00602223189478676
num__cbcl_006,0.006000589675428287
num__cbcl_050,0.005932585191204428
num__cbcl_097,0.005910843790178562
num__cbcl_102,0.005882379431181545
num__cbcl_035,0.005881691387702601
num__cbcl_094,0.005832014965522678
num__cbcl_001,0.005779681806625312
num__cbcl_036,0.005700611830983172
num__cbcl_115,0.0055940970944594205
num__cbcl_068,0.005558225545193601
num__sdq_23,0.005553752867815943
num__sdq_16,0.0055516281852591425
num__cbcl_116,0.005526555730664262
num__cbcl_014,0.005517249022014102
num__cbcl_077,0.005516813394911986
num__cbcl_010,0.005432938347118704
num__cbcl_088,0.005401783201774479
cat__sex_assigned_at_birth_Female,0.005348654533798117
