trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,is_winner_trial,val_objective,overfit_gap_ba
1,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_baseline,20260412,none,default_0_5,0.5,59,yes,no,0.7400067749155843,0.153152904861647
2,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_balanced_subsample,20260412,none,default_0_5,0.5,59,no,no,0.7580284421457245,0.11001175908573102
3,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_precision_push,20260412,none,default_0_5,0.5,59,no,no,0.7293737886815932,0.12484841803549773
4,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_recall_guard,20260412,none,default_0_5,0.5,59,no,no,0.7398512193713412,0.14912909271304153
5,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,none,default_0_5,0.5,59,yes,no,0.7718137324290714,0.02315988681879988
6,stage1_coarse,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,none,default_0_5,0.5,59,yes,no,0.7645419375221179,0.1039668540770955
7,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_baseline,20260412,none,default_0_5,0.5,41,no,no,0.7450441817257867,0.13849079484070115
8,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_balanced_subsample,20260412,none,default_0_5,0.5,41,no,no,0.7599904809334009,0.09491787013559683
9,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_precision_push,20260412,none,default_0_5,0.5,41,no,no,0.7325560118978024,0.11823393231176271
10,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_recall_guard,20260412,none,default_0_5,0.5,41,no,no,0.7330752005098927,0.1504244295006063
11,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_regularized,20260412,none,default_0_5,0.5,41,no,no,0.767196967896792,0.02315988681879988
12,stage1_coarse,caregiver_1_3,caregiver,adhd,top_importance_filtered,rf_large_subsample,20260412,none,default_0_5,0.5,41,no,no,0.7603398137929195,0.09419211406313166
13,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_baseline,20260412,none,default_0_5,0.5,27,no,no,0.7238337661568748,0.15431043986330062
14,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,27,no,no,0.761300042897792,0.08514313012163321
15,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_precision_push,20260412,none,default_0_5,0.5,27,no,no,0.7447627033368405,0.0988222540697461
16,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_recall_guard,20260412,none,default_0_5,0.5,27,no,no,0.7137501356981985,0.16983610774262292
17,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_regularized,20260412,none,default_0_5,0.5,27,no,no,0.7661278547124327,0.020137434314482117
18,stage1_coarse,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,none,default_0_5,0.5,27,yes,no,0.764187254021927,0.0844173740491676
19,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_baseline,20260412,none,default_0_5,0.5,24,no,no,0.730856123327395,0.15760849593944082
20,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,24,no,no,0.7549722927876349,0.08355381619079116
21,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_precision_push,20260412,none,default_0_5,0.5,24,no,no,0.7556879209493137,0.08984676441406692
22,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_recall_guard,20260412,none,default_0_5,0.5,24,no,no,0.7379859521427149,0.14437952449197078
23,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_regularized,20260412,none,default_0_5,0.5,24,no,no,0.7636676624483953,0.016251423951787913
24,stage1_coarse,caregiver_1_3,caregiver,adhd,precision_oriented_subset,rf_large_subsample,20260412,none,default_0_5,0.5,24,no,no,0.7470656578385327,0.08671407048102009
25,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,none,default_0_5,0.5,32,yes,no,0.7575801608484409,0.12382868481975517
26,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_balanced_subsample,20260412,none,default_0_5,0.5,32,no,no,0.7603642975042492,0.08743982655348548
27,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_precision_push,20260412,none,default_0_5,0.5,32,no,no,0.7530395397679789,0.09134421048763464
28,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_recall_guard,20260412,none,default_0_5,0.5,32,no,no,0.7433592481723945,0.1393543526990776
29,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_regularized,20260412,none,default_0_5,0.5,32,no,no,0.7629403493686581,0.021432771102046888
30,stage1_coarse,caregiver_1_3,caregiver,adhd,balanced_subset,rf_large_subsample,20260412,none,default_0_5,0.5,32,no,no,0.7592431864782786,0.08528093190754427
31,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,none,default_0_5,0.5,59,yes,no,0.7666212746036598,0.1039668540770955
32,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,none,precision_oriented,0.49999999999999994,59,yes,no,0.7666212746036598,0.1039668540770955
33,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,none,balanced,0.32499999999999996,59,yes,no,0.7672194502075753,0.027477676110682525
34,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,none,recall_constrained,0.4099999999999999,59,yes,no,0.7699689458847175,0.0598243486568919
35,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,sigmoid,default_0_5,0.5,59,yes,no,0.7250677685501306,0.17945467239922097
36,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,sigmoid,precision_oriented,0.36999999999999994,59,yes,no,0.766439322503916,0.1043986330062836
37,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,sigmoid,balanced,0.16999999999999998,59,yes,no,0.7665036576707757,0.023022085032888606
38,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,sigmoid,recall_constrained,0.25999999999999995,59,yes,no,0.7698215360993088,0.0598243486568919
39,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,isotonic,default_0_5,0.5,59,yes,no,0.7732783174164397,0.09203321941719045
40,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,isotonic,precision_oriented,0.5049999999999999,59,yes,no,0.7710860254102468,0.1039668540770955
41,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,isotonic,balanced,0.13,59,yes,no,0.7734474530592471,0.021726748245323835
42,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260412,isotonic,recall_constrained,0.13,59,yes,no,0.7734474530592471,0.021726748245323835
43,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,none,default_0_5,0.5,59,yes,no,0.7635427137986552,0.10296549443280778
44,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,none,precision_oriented,0.5099999999999999,59,yes,no,0.7664326487057584,0.10382905229118433
45,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,none,balanced,0.38999999999999996,59,yes,no,0.7759598732272097,0.0442986807775696
46,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,none,recall_constrained,0.38999999999999996,59,yes,no,0.7759598732272097,0.0442986807775696
47,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,sigmoid,default_0_5,0.5,59,yes,no,0.7174954127672366,0.17984051739977214
48,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,sigmoid,precision_oriented,0.37999999999999995,59,yes,no,0.7663034126142664,0.10382905229118433
49,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,sigmoid,balanced,0.24,59,yes,no,0.7784456532440527,0.04343512291919305
50,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,sigmoid,recall_constrained,0.24,59,yes,no,0.7784456532440527,0.04343512291919305
51,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,isotonic,default_0_5,0.5,59,yes,no,0.7827283480687637,0.04343512291919305
52,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,isotonic,precision_oriented,0.5049999999999999,59,yes,no,0.7705861074389773,0.10382905229118433
53,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,isotonic,balanced,0.20499999999999996,59,yes,no,0.7827283480687637,0.04343512291919305
54,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260429,isotonic,recall_constrained,0.20499999999999996,59,yes,no,0.7827283480687637,0.04343512291919305
55,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,none,default_0_5,0.5,59,yes,no,0.7620874328245172,0.10080659978686657
56,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,none,precision_oriented,0.5049999999999999,59,yes,no,0.7650464523602905,0.10080659978686657
57,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,none,balanced,0.4049999999999999,59,yes,no,0.7767741852180561,0.04559401756513437
58,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,none,recall_constrained,0.4049999999999999,59,yes,no,0.7767741852180561,0.04559401756513437
59,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,sigmoid,default_0_5,0.5,59,yes,no,0.7230608703034034,0.17456730239223894
60,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,sigmoid,precision_oriented,0.37499999999999994,59,yes,no,0.764922751331627,0.10080659978686657
61,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,sigmoid,balanced,0.25499999999999995,59,yes,no,0.7766159418750576,0.04602579649432259
62,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,sigmoid,recall_constrained,0.25499999999999995,59,yes,no,0.7766159418750576,0.04602579649432259
63,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,isotonic,default_0_5,0.5,59,yes,no,0.7812291977359306,0.04775291221107558
64,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,isotonic,precision_oriented,0.5049999999999999,59,yes,no,0.7696741764498403,0.10080659978686657
65,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,isotonic,balanced,0.25499999999999995,59,yes,no,0.7814019093076059,0.04559401756513437
66,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_large_subsample,20260513,isotonic,recall_constrained,0.25499999999999995,59,yes,no,0.7814019093076059,0.04559401756513437
67,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,none,default_0_5,0.5,59,yes,no,0.7722769301654474,0.02315988681879988
68,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,none,precision_oriented,0.63,59,yes,no,0.7691179384693596,0.08230441333186356
69,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,none,balanced,0.5249999999999999,59,yes,no,0.7791305172990478,0.024887002535552982
70,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,none,recall_constrained,0.5249999999999999,59,yes,no,0.7791305172990478,0.024887002535552982
71,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,sigmoid,default_0_5,0.5,59,yes,no,0.7309085621299024,0.13660750376658215
72,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,sigmoid,precision_oriented,0.43999999999999995,59,yes,no,0.7692305958501261,0.08273619226105178
73,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,sigmoid,balanced,0.30499999999999994,59,yes,no,0.7792777169941494,0.024887002535552982
74,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,sigmoid,recall_constrained,0.30499999999999994,59,yes,no,0.7792777169941494,0.024887002535552982
75,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,isotonic,default_0_5,0.5,59,yes,no,0.77916650709812,0.07209789438871128
76,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,isotonic,precision_oriented,0.5049999999999999,59,yes,no,0.7780398957514744,0.0769852643956932
77,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,isotonic,balanced,0.22499999999999998,59,yes,no,0.784065268719404,0.02445522360636465
78,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260412,isotonic,recall_constrained,0.22499999999999998,59,yes,no,0.784065268719404,0.02445522360636465
79,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,none,default_0_5,0.5,59,yes,no,0.773085559780521,0.02402344467717643
80,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,none,precision_oriented,0.615,59,yes,no,0.7815795393736076,0.07171204938816023
81,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,none,balanced,0.4699999999999999,59,yes,no,0.7815398323238444,0.006908462867012188
82,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,none,recall_constrained,0.4699999999999999,59,yes,no,0.7815398323238444,0.006908462867012188
83,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,sigmoid,default_0_5,0.5,59,yes,no,0.7430227539591601,0.12865174732664542
84,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,sigmoid,precision_oriented,0.42499999999999993,59,yes,no,0.7816259435424784,0.073007386175725
85,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,sigmoid,balanced,0.24999999999999994,59,yes,no,0.7816207788070503,0.007772020725388629
86,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,sigmoid,recall_constrained,0.24999999999999994,59,yes,no,0.7816207788070503,0.007772020725388629
87,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,isotonic,default_0_5,0.5,59,yes,no,0.7847176571894785,0.07214382831734845
88,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,isotonic,precision_oriented,0.38499999999999995,59,yes,no,0.7847521995038136,0.07171204938816023
89,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,isotonic,balanced,0.05,59,yes,no,0.7846434078253803,0.007772020725388629
90,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260429,isotonic,recall_constrained,0.05,59,yes,no,0.7846434078253803,0.007772020725388629
91,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,none,default_0_5,0.5,59,yes,no,0.7752430933036041,0.02229632896042344
92,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,none,precision_oriented,0.63,59,yes,no,0.7696752381623834,0.08273619226105178
93,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,none,balanced,0.4699999999999999,59,yes,no,0.7770509180454475,0.015250064307499978
94,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,none,recall_constrained,0.4699999999999999,59,yes,no,0.7770509180454475,0.015250064307499978
95,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,sigmoid,default_0_5,0.5,59,yes,no,0.7344012080352303,0.13842648734060925
96,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,sigmoid,precision_oriented,0.44499999999999995,59,yes,no,0.7697989635520466,0.08273619226105178
97,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,sigmoid,balanced,0.235,59,yes,no,0.7765503426967671,0.010794473229706392
98,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,sigmoid,recall_constrained,0.245,59,yes,no,0.7771746434351108,0.015250064307499978
99,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,isotonic,default_0_5,0.5,59,yes,no,0.7796286982095347,0.057619520082313636
100,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,isotonic,precision_oriented,0.5049999999999999,59,yes,no,0.7735355580686853,0.08230441333186356
101,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,isotonic,balanced,0.05,59,yes,no,0.7802523948990707,0.010794473229706392
102,stage2_search,caregiver_1_3,caregiver,adhd,full_eligible,rf_regularized,20260513,isotonic,recall_constrained,0.33499999999999996,59,yes,no,0.7808766956374144,0.015250064307499978
103,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,none,default_0_5,0.5,27,yes,no,0.7658756015029103,0.0844173740491676
104,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,none,precision_oriented,0.575,27,yes,no,0.753312893367899,0.13397089626281555
105,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,none,balanced,0.30499999999999994,27,yes,no,0.7644597260215785,0.012953367875647714
106,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,none,recall_constrained,0.37499999999999994,27,yes,no,0.7705929263837934,0.02977437254253479
107,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,sigmoid,default_0_5,0.5,27,yes,no,0.7232681925425243,0.17509094917870138
108,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,sigmoid,precision_oriented,0.43999999999999995,27,yes,no,0.7531858417489422,0.13397089626281555
109,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,sigmoid,balanced,0.14999999999999997,27,yes,no,0.7643672167169568,0.012521588946459383
110,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,sigmoid,recall_constrained,0.20499999999999996,27,yes,no,0.7704658747648366,0.02977437254253479
111,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,isotonic,default_0_5,0.5,27,yes,no,0.7713133675617196,0.08484915297835594
112,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,isotonic,precision_oriented,0.5299999999999999,27,yes,no,0.7587852017410432,0.13397089626281555
113,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,isotonic,balanced,0.05,27,yes,no,0.770035661337728,0.011658031088082943
114,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260412,isotonic,recall_constrained,0.27499999999999997,27,yes,no,0.7760652347569377,0.02977437254253479
115,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,none,default_0_5,0.5,27,yes,no,0.757742196124814,0.09103185977290251
116,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,none,precision_oriented,0.5199999999999999,27,yes,no,0.7592325485430917,0.09721456656744953
117,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,none,balanced,0.30499999999999994,27,yes,no,0.765479854323542,0.012089810017271274
118,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,none,recall_constrained,0.31499999999999995,27,yes,no,0.7660010428011379,0.01654540109506475
119,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,sigmoid,default_0_5,0.5,27,yes,no,0.7143341817859928,0.18036416418623447
120,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,sigmoid,precision_oriented,0.33999999999999997,27,yes,no,0.7656657770124872,0.08039356190056224
121,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,sigmoid,balanced,0.14999999999999997,27,yes,no,0.7653496368606767,0.012089810017271274
122,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,sigmoid,recall_constrained,0.15999999999999998,27,yes,no,0.7658708253382726,0.01654540109506475
123,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,isotonic,default_0_5,0.5,27,yes,no,0.7706886577347201,0.08039356190056224
124,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,isotonic,precision_oriented,0.37999999999999995,27,yes,no,0.7706886577347201,0.08039356190056224
125,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,isotonic,balanced,0.05,27,yes,no,0.7703725175829096,0.012089810017271274
126,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260429,isotonic,recall_constrained,0.33499999999999996,27,yes,no,0.7708937060605054,0.01654540109506475
127,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,none,default_0_5,0.5,27,yes,no,0.7591087632281456,0.09591922977988476
128,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,none,precision_oriented,0.5299999999999999,27,yes,no,0.763576453742446,0.1024877815749825
129,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,none,balanced,0.3449999999999999,27,yes,no,0.7729186440738044,0.019136074670194292
130,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,none,recall_constrained,0.3449999999999999,27,yes,no,0.7729186440738044,0.019136074670194292
131,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,sigmoid,default_0_5,0.5,27,yes,no,0.7329538999612643,0.16665747988093926
132,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,sigmoid,precision_oriented,0.37999999999999995,27,yes,no,0.7635345484677927,0.10162422371660607
133,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,sigmoid,balanced,0.185,27,yes,no,0.7727040272274758,0.020431411457759063
134,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,sigmoid,recall_constrained,0.185,27,yes,no,0.7727040272274758,0.020431411457759063
135,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,isotonic,default_0_5,0.5,27,yes,no,0.7681874255167656,0.09630507478043593
136,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,isotonic,precision_oriented,0.5049999999999999,27,yes,no,0.7670991717840117,0.10119244478741773
137,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,isotonic,balanced,0.145,27,yes,no,0.7763377351723648,0.019136074670194292
138,stage2_search,caregiver_1_3,caregiver,adhd,compact_robust_subset,rf_large_subsample,20260513,isotonic,recall_constrained,0.145,27,yes,no,0.7763377351723648,0.019136074670194292
139,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,none,default_0_5,0.5,32,yes,no,0.7600567345448361,0.12382868481975517
140,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,none,precision_oriented,0.42999999999999994,32,yes,no,0.7762286311964287,0.09134421048763453
141,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,none,balanced,0.36999999999999994,32,yes,no,0.774905823172372,0.06906625509866604
142,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,none,recall_constrained,0.42499999999999993,32,yes,no,0.7774257989230894,0.08645684048065272
143,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,sigmoid,default_0_5,0.5,32,yes,no,0.7089178879824083,0.20648219600926032
144,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,sigmoid,precision_oriented,0.31999999999999995,32,yes,no,0.78011642789593,0.08516150369308795
145,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,sigmoid,balanced,0.24999999999999994,32,yes,no,0.7747651666776576,0.06906625509866604
146,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,sigmoid,recall_constrained,0.31999999999999995,32,yes,no,0.78011642789593,0.08516150369308795
147,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,isotonic,default_0_5,0.5,32,yes,no,0.7853675757522854,0.08559328262227628
148,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,isotonic,precision_oriented,0.33499999999999996,32,yes,no,0.7854021180666205,0.08516150369308795
149,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,isotonic,balanced,0.25499999999999995,32,yes,no,0.7800508568483482,0.06906625509866604
150,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260412,isotonic,recall_constrained,0.33499999999999996,32,yes,no,0.7854021180666205,0.08516150369308795
151,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,none,default_0_5,0.5,32,yes,no,0.7477040651387267,0.13446698269209567
152,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,none,precision_oriented,0.4499999999999999,32,yes,no,0.7691608323237267,0.0926395472751993
153,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,none,balanced,0.35999999999999993,32,yes,no,0.7662022243055001,0.06447286223496118
154,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,none,recall_constrained,0.4149999999999999,32,yes,no,0.7702105525443431,0.08056811082938298
155,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,sigmoid,default_0_5,0.5,32,yes,no,0.70970943384868,0.1971392349244847
156,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,sigmoid,precision_oriented,0.33999999999999997,32,yes,no,0.7690239995863551,0.09220776834601119
157,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,sigmoid,balanced,0.235,32,yes,no,0.7660308492537936,0.06447286223496118
158,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,sigmoid,recall_constrained,0.295,32,yes,no,0.7700737198069717,0.08013633190019487
159,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,isotonic,default_0_5,0.5,32,yes,no,0.7763688725619611,0.0926395472751993
160,stage2_search,caregiver_1_3,caregiver,adhd,balanced_subset,rf_baseline,20260429,isotonic,precision_oriented,0.42999999999999994,32,yes,no,0.7764379571906311,0.09177598941682286
