candidate_key,mode,source_type,source_model_id,config_id,calibration,threshold_policy,threshold,f1,recall,precision,balanced_accuracy,specificity,roc_auc,pr_auc,brier,delta_f1_vs_v14,delta_recall_vs_v14,delta_ba_vs_v14,real_clone_count_vs_other5,near_clone_count_vs_other5,max_prediction_agreement_vs_other5,max_probability_correlation_vs_other5,guardrail_ok,precision_floor_ok,quality_score
caregiver_full::train::rf_v15_isotonic_dense::20270493::isotonic::max_f1_precision_guard::0.710000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,isotonic,max_f1_precision_guard,0.71,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.974973040977714,0.7169642926556067,0.03008154867085723,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9976499651083819,yes,yes,0.8686049445865875
caregiver_full::train::rf_v15_isotonic_dense::20270493::isotonic::f1_ba_conservative::0.710000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,isotonic,f1_ba_conservative,0.71,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.974973040977714,0.7169642926556067,0.03008154867085723,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9976499651083819,yes,yes,0.8686049445865875
caregiver_full::train::rf_v15_isotonic_dense::20270493::isotonic::precision_recovery::0.710000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,isotonic,precision_recovery,0.71,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.974973040977714,0.7169642926556067,0.03008154867085723,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9976499651083819,yes,yes,0.8686049445865875
caregiver_full::train::rf_v15_isotonic_dense::20270493::isotonic::pareto_f1_recall_precision::0.710000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,isotonic,pareto_f1_recall_precision,0.71,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.974973040977714,0.7169642926556067,0.03008154867085723,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9976499651083819,yes,yes,0.8686049445865875
caregiver_full::train::rf_v15_isotonic_dense::20270493::isotonic::guardrail_conservative::0.710000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_dense,isotonic,guardrail_conservative,0.71,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.974973040977714,0.7169642926556067,0.03008154867085723,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9976499651083819,yes,yes,0.8686049445865875
caregiver_full::train::rf_v15_manual_weight_high::20270457::none::max_f1_precision_guard::0.770000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_manual_weight_high,none,max_f1_precision_guard,0.7699999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771297627606039,0.7039409969345223,0.03364658232332686,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,5,0.9979166666666667,0.9994147553763881,yes,yes,0.868426692903964
caregiver_full::train::rf_v15_manual_weight_high::20270457::none::f1_ba_conservative::0.770000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_manual_weight_high,none,f1_ba_conservative,0.7699999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771297627606039,0.7039409969345223,0.03364658232332686,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,5,0.9979166666666667,0.9994147553763881,yes,yes,0.868426692903964
caregiver_full::train::rf_v15_manual_weight_high::20270457::none::precision_recovery::0.770000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_manual_weight_high,none,precision_recovery,0.7699999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771297627606039,0.7039409969345223,0.03364658232332686,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,5,0.9979166666666667,0.9994147553763881,yes,yes,0.868426692903964
caregiver_full::train::rf_v15_manual_weight_high::20270457::none::pareto_f1_recall_precision::0.770000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_manual_weight_high,none,pareto_f1_recall_precision,0.7699999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771297627606039,0.7039409969345223,0.03364658232332686,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,5,0.9979166666666667,0.9994147553763881,yes,yes,0.868426692903964
caregiver_full::train::rf_v15_manual_weight_high::20270457::none::guardrail_conservative::0.770000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_manual_weight_high,none,guardrail_conservative,0.7699999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771297627606039,0.7039409969345223,0.03364658232332686,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,5,0.9979166666666667,0.9994147553763881,yes,yes,0.868426692903964
caregiver_full::train::rf_v14_calibrated_sigmoid::20270457::none::max_f1_precision_guard::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,max_f1_precision_guard,0.8499999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9776015456506111,0.7242443431224737,0.036471351047567796,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9993914634193586,yes,yes,0.868285454467752
caregiver_full::train::rf_v14_calibrated_sigmoid::20270457::none::f1_ba_conservative::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,f1_ba_conservative,0.8499999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9776015456506111,0.7242443431224737,0.036471351047567796,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9993914634193586,yes,yes,0.868285454467752
caregiver_full::train::rf_v14_calibrated_sigmoid::20270457::none::precision_recovery::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,precision_recovery,0.8499999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9776015456506111,0.7242443431224737,0.036471351047567796,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9993914634193586,yes,yes,0.868285454467752
caregiver_full::train::rf_v14_calibrated_sigmoid::20270457::none::pareto_f1_recall_precision::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,pareto_f1_recall_precision,0.8499999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9776015456506111,0.7242443431224737,0.036471351047567796,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9993914634193586,yes,yes,0.868285454467752
caregiver_full::train::rf_v14_calibrated_sigmoid::20270457::none::guardrail_conservative::0.850000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_calibrated_sigmoid,none,guardrail_conservative,0.8499999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9776015456506111,0.7242443431224737,0.036471351047567796,0.1274648473250687,0.2692307692307693,0.12994248741912295,3,4,0.9979166666666667,0.9993914634193586,yes,yes,0.868285454467752
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::fixed::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,fixed_from_source,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::max_f1_precision_guard::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,max_f1_precision_guard,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::f1_ba_conservative::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,f1_ba_conservative,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::precision_recovery::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,precision_recovery,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::pareto_f1_recall_precision::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,pareto_f1_recall_precision,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::hist::v11_selected::elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::guardrail_conservative::0.840000,caregiver_full,historical_v11_selected,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,rf_v11_balanced_regularized,none,guardrail_conservative,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9767703091301222,0.7114713669912246,0.036508747399788904,0.1274648473250687,0.2692307692307693,0.12994248741912295,2,4,0.9979166666666667,0.9994412918434759,yes,yes,0.8682835846501409
caregiver_full::train::rf_v15_isotonic_mid::20270457::none::max_f1_precision_guard::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_mid,none,max_f1_precision_guard,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9795111430625449,0.779136941556396,0.03651035894648687,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9992324944677737,yes,yes,0.8682835040728061
caregiver_full::train::rf_v15_isotonic_mid::20270457::none::f1_ba_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_mid,none,f1_ba_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9795111430625449,0.779136941556396,0.03651035894648687,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9992324944677737,yes,yes,0.8682835040728061
caregiver_full::train::rf_v15_isotonic_mid::20270457::none::precision_recovery::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_mid,none,precision_recovery,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9795111430625449,0.779136941556396,0.03651035894648687,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9992324944677737,yes,yes,0.8682835040728061
caregiver_full::train::rf_v15_isotonic_mid::20270457::none::pareto_f1_recall_precision::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_mid,none,pareto_f1_recall_precision,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9795111430625449,0.779136941556396,0.03651035894648687,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9992324944677737,yes,yes,0.8682835040728061
caregiver_full::train::rf_v15_isotonic_mid::20270457::none::guardrail_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_isotonic_mid,none,guardrail_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9795111430625449,0.779136941556396,0.03651035894648687,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9992324944677737,yes,yes,0.8682835040728061
caregiver_full::train::rf_v15_depth5_dense::20270457::none::max_f1_precision_guard::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth5_dense,none,max_f1_precision_guard,0.7999999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9759166067577283,0.7220329485662038,0.03661680072898092,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9996382093684805,yes,yes,0.8682781819836813
caregiver_full::train::rf_v15_depth5_dense::20270457::none::f1_ba_conservative::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth5_dense,none,f1_ba_conservative,0.7999999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9759166067577283,0.7220329485662038,0.03661680072898092,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9996382093684805,yes,yes,0.8682781819836813
caregiver_full::train::rf_v15_depth5_dense::20270457::none::precision_recovery::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth5_dense,none,precision_recovery,0.7999999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9759166067577283,0.7220329485662038,0.03661680072898092,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9996382093684805,yes,yes,0.8682781819836813
caregiver_full::train::rf_v15_depth5_dense::20270457::none::pareto_f1_recall_precision::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth5_dense,none,pareto_f1_recall_precision,0.7999999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9759166067577283,0.7220329485662038,0.03661680072898092,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9996382093684805,yes,yes,0.8682781819836813
caregiver_full::train::rf_v15_depth5_dense::20270457::none::guardrail_conservative::0.800000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_depth5_dense,none,guardrail_conservative,0.7999999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9759166067577283,0.7220329485662038,0.03661680072898092,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9996382093684805,yes,yes,0.8682781819836813
caregiver_full::train::rf_v14_balanced_shallow::20270457::none::max_f1_precision_guard::0.840000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,max_f1_precision_guard,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9766804457225018,0.7105990048074536,0.036638772024256264,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9995874545223873,yes,yes,0.8682770834189175
caregiver_full::train::rf_v14_balanced_shallow::20270457::none::f1_ba_conservative::0.840000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,f1_ba_conservative,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9766804457225018,0.7105990048074536,0.036638772024256264,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9995874545223873,yes,yes,0.8682770834189175
caregiver_full::train::rf_v14_balanced_shallow::20270457::none::precision_recovery::0.840000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,precision_recovery,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9766804457225018,0.7105990048074536,0.036638772024256264,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9995874545223873,yes,yes,0.8682770834189175
caregiver_full::train::rf_v14_balanced_shallow::20270457::none::pareto_f1_recall_precision::0.840000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,pareto_f1_recall_precision,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9766804457225018,0.7105990048074536,0.036638772024256264,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9995874545223873,yes,yes,0.8682770834189175
caregiver_full::train::rf_v14_balanced_shallow::20270457::none::guardrail_conservative::0.840000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_balanced_shallow,none,guardrail_conservative,0.84,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9766804457225018,0.7105990048074536,0.036638772024256264,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9995874545223873,yes,yes,0.8682770834189175
caregiver_full::train::rf_v15_pruned_alpha2::20270439::none::max_f1_precision_guard::0.790000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_pruned_alpha2,none,max_f1_precision_guard,0.7899999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9772645578720345,0.7588045513948448,0.036967025834185915,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.999039671723068,yes,yes,0.8682606707284211
caregiver_full::train::rf_v15_pruned_alpha2::20270439::none::f1_ba_conservative::0.790000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_pruned_alpha2,none,f1_ba_conservative,0.7899999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9772645578720345,0.7588045513948448,0.036967025834185915,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.999039671723068,yes,yes,0.8682606707284211
caregiver_full::train::rf_v15_pruned_alpha2::20270439::none::precision_recovery::0.790000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_pruned_alpha2,none,precision_recovery,0.7899999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9772645578720345,0.7588045513948448,0.036967025834185915,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.999039671723068,yes,yes,0.8682606707284211
caregiver_full::train::rf_v15_pruned_alpha2::20270439::none::pareto_f1_recall_precision::0.790000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_pruned_alpha2,none,pareto_f1_recall_precision,0.7899999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9772645578720345,0.7588045513948448,0.036967025834185915,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.999039671723068,yes,yes,0.8682606707284211
caregiver_full::train::rf_v15_pruned_alpha2::20270439::none::guardrail_conservative::0.790000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v15_pruned_alpha2,none,guardrail_conservative,0.7899999999999999,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9772645578720345,0.7588045513948448,0.036967025834185915,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.999039671723068,yes,yes,0.8682606707284211
caregiver_full::train::rf_v14_pruned_small::20270421::none::max_f1_precision_guard::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,max_f1_precision_guard,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7049940644098065,0.03702655105856959,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991540401430237,yes,yes,0.8682576944672019
caregiver_full::train::rf_v14_pruned_small::20270421::none::f1_ba_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,f1_ba_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7049940644098065,0.03702655105856959,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991540401430237,yes,yes,0.8682576944672019
caregiver_full::train::rf_v14_pruned_small::20270421::none::precision_recovery::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,precision_recovery,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7049940644098065,0.03702655105856959,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991540401430237,yes,yes,0.8682576944672019
caregiver_full::train::rf_v14_pruned_small::20270421::none::pareto_f1_recall_precision::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,pareto_f1_recall_precision,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7049940644098065,0.03702655105856959,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991540401430237,yes,yes,0.8682576944672019
caregiver_full::train::rf_v14_pruned_small::20270421::none::guardrail_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,guardrail_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7049940644098065,0.03702655105856959,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991540401430237,yes,yes,0.8682576944672019
caregiver_full::train::rf_v14_pruned_small::20270457::none::max_f1_precision_guard::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,max_f1_precision_guard,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7057112958962687,0.03714835859822433,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991420431658801,yes,yes,0.8682516040902192
caregiver_full::train::rf_v14_pruned_small::20270457::none::f1_ba_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,f1_ba_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7057112958962687,0.03714835859822433,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991420431658801,yes,yes,0.8682516040902192
caregiver_full::train::rf_v14_pruned_small::20270457::none::precision_recovery::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,precision_recovery,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7057112958962687,0.03714835859822433,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991420431658801,yes,yes,0.8682516040902192
caregiver_full::train::rf_v14_pruned_small::20270457::none::pareto_f1_recall_precision::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,pareto_f1_recall_precision,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7057112958962687,0.03714835859822433,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991420431658801,yes,yes,0.8682516040902192
caregiver_full::train::rf_v14_pruned_small::20270457::none::guardrail_conservative::0.830000,caregiver_full,trained_rf_v15,trained_rf_v15,rf_v14_pruned_small,none,guardrail_conservative,0.83,0.8403361344537815,0.9615384615384616,0.746268656716418,0.9609094176851186,0.9602803738317757,0.9771971603163192,0.7057112958962687,0.03714835859822433,0.1274648473250687,0.2692307692307693,0.12994248741912295,1,4,0.9979166666666667,0.9991420431658801,yes,yes,0.8682516040902192
caregiver_full::hist::v13_active::elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13::max_f1_precision_guard::0.600000,caregiver_full,historical_v13_active,elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13,rf_v14_calibrated_isotonic,isotonic,max_f1_precision_guard,0.6,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781182602444285,0.7355851944827816,0.029476143573374896,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9962851195704056,yes,yes,0.8633917148748688
caregiver_full::hist::v13_active::elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13::recall_target_guard::0.600000,caregiver_full,historical_v13_active,elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13,rf_v14_calibrated_isotonic,isotonic,recall_target_guard,0.6,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781182602444285,0.7355851944827816,0.029476143573374896,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9962851195704056,yes,yes,0.8633917148748688
caregiver_full::hist::v13_active::elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13::f1_ba_conservative::0.600000,caregiver_full,historical_v13_active,elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13,rf_v14_calibrated_isotonic,isotonic,f1_ba_conservative,0.6,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781182602444285,0.7355851944827816,0.029476143573374896,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9962851195704056,yes,yes,0.8633917148748688
caregiver_full::hist::v13_active::elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13::precision_recovery::0.600000,caregiver_full,historical_v13_active,elimination__caregiver_full__hybrid_elimination_v14_real_anti_clone_rescue__rf__same_inputs_v13,rf_v14_calibrated_isotonic,isotonic,precision_recovery,0.6,0.8333333333333334,0.9615384615384616,0.7352941176470589,0.9597411933860532,0.9579439252336449,0.9781182602444285,0.7355851944827816,0.029476143573374896,0.12046204620462053,0.2692307692307693,0.12877426312005757,3,4,1.0,0.9962851195704056,yes,yes,0.8633917148748688
