route,domain,config_id,seed,n_features,calibration_strategy,threshold,val_balanced_accuracy,test_balanced_accuracy,test_precision,test_recall,test_specificity,test_f1,test_roc_auc,test_pr_auc,test_brier,robustness_missing15_ba,robustness_missing30_ba,robustness_missing15_delta,robustness_missing30_delta,direct_fill_pct,derived_fill_pct,imputed_fill_pct,remaining_missing_pct
A,conduct,rf_stability,47,49,none,0.33000000000000007,0.9680825242718447,0.9253640776699029,0.9333333333333333,0.875,0.9757281553398058,0.9032258064516129,0.9895631067961165,0.9764461012407715,0.04092441180302148,0.9027912621359223,0.8451456310679611,0.022572815533980606,0.08021844660194177,1.0,0.0,0.0,0.10039960039960039
A,elimination,rf_compact,11,49,none,0.49500000000000005,0.8606211180124224,0.8135155279503106,0.8590604026845637,0.7950310559006211,0.832,0.8258064516129032,0.8879503105590063,0.9162954817168408,0.13443885556343965,0.823304347826087,0.7904596273291926,-0.0097888198757764,0.023055900621117953,1.0,0.0,0.0,0.10603682032253461
A,elimination,rf_compact,29,49,none,0.51,0.8615155279503106,0.8010931677018633,0.8551724137931035,0.7701863354037267,0.832,0.8104575163398693,0.8860621118012423,0.9142666737317547,0.13546400313365067,0.8090931677018633,0.8126708074534161,-0.008000000000000007,-0.011577639751552793,1.0,0.0,0.0,0.10603682032253461
A,elimination,rf_compact,47,49,none,0.5150000000000001,0.8677267080745341,0.815304347826087,0.8689655172413793,0.782608695652174,0.848,0.8235294117647058,0.8845714285714286,0.9125512030086613,0.1357290659000242,0.819304347826087,0.8037763975155279,-0.0040000000000000036,0.011527950310559087,1.0,0.0,0.0,0.10603682032253461
A,elimination,rf_stability,11,49,none,0.5,0.8677267080745341,0.8166211180124223,0.86,0.8012422360248447,0.832,0.8295819935691319,0.886111801242236,0.9147183409149682,0.1356393413904147,0.8286211180124223,0.8019875776397516,-0.01200000000000001,0.014633540372670728,1.0,0.0,0.0,0.10603682032253461
A,elimination,rf_stability,29,49,none,0.5050000000000001,0.8615155279503106,0.8135155279503106,0.8590604026845637,0.7950310559006211,0.832,0.8258064516129032,0.8846708074534162,0.9120807739329274,0.1359316509398696,0.8166211180124223,0.819304347826087,-0.0031055900621117516,-0.0057888198757763965,1.0,0.0,0.0,0.10603682032253461
A,elimination,rf_stability,47,49,none,0.5250000000000001,0.8584099378881989,0.8081987577639751,0.8620689655172413,0.7763975155279503,0.84,0.8169934640522876,0.886111801242236,0.914277537578667,0.13552422476778334,0.8068819875776397,0.8059875776397516,0.0013167701863353587,0.0022111801242234996,1.0,0.0,0.0,0.10603682032253461
A,anxiety,rf_compact,11,49,none,0.44000000000000006,0.968939393939394,0.9484848484848485,0.8,0.9696969696969697,0.9272727272727272,0.8767123287671232,0.9944903581267218,0.9855944869769602,0.031103812431943007,0.9522727272727273,0.9053030303030303,-0.0037878787878787845,0.04318181818181821,1.0,0.0,0.0,0.10396746111031827
A,anxiety,rf_compact,29,49,none,0.35500000000000004,0.9696969696969697,0.9462121212121213,0.7901234567901234,0.9696969696969697,0.9227272727272727,0.8707482993197279,0.9946280991735538,0.9864670980213831,0.030523724749123356,0.9462121212121213,0.9393939393939394,0.0,0.006818181818181834,1.0,0.0,0.0,0.10396746111031827
A,anxiety,rf_compact,47,49,none,0.28500000000000003,0.9674242424242424,0.9492424242424242,0.7738095238095238,0.9848484848484849,0.9136363636363637,0.8666666666666667,0.9946280991735537,0.9854719573068008,0.03156960279091513,0.9537878787878789,0.9477272727272728,-0.00454545454545463,0.0015151515151514694,1.0,0.0,0.0,0.10396746111031827
A,anxiety,rf_stability,11,49,none,0.28,0.9696969696969697,0.943939393939394,0.7804878048780488,0.9696969696969697,0.9181818181818182,0.8648648648648649,0.9941460055096418,0.9847978829047134,0.02839574235394644,0.9507575757575757,0.937121212121212,-0.006818181818181723,0.006818181818181945,1.0,0.0,0.0,0.10396746111031827
A,anxiety,rf_stability,29,49,none,0.30500000000000005,0.9696969696969697,0.9462121212121213,0.7901234567901234,0.9696969696969697,0.9227272727272727,0.8707482993197279,0.993595041322314,0.9848511155304922,0.028576583393598153,0.9462121212121213,0.9446969696969697,0.0,0.0015151515151515804,1.0,0.0,0.0,0.10396746111031827
A,anxiety,rf_stability,47,49,none,0.30000000000000004,0.9719696969696969,0.943939393939394,0.7804878048780488,0.9696969696969697,0.9181818181818182,0.8648648648648649,0.993801652892562,0.9842486610808113,0.028581474076182053,0.9386363636363637,0.9439393939393939,0.005303030303030254,1.1102230246251565e-16,1.0,0.0,0.0,0.10396746111031827
A,depression,rf_compact,11,49,platt_val_fitted,0.51,0.9621073031415749,0.9288583778286295,0.9532710280373832,0.8869565217391304,0.9707602339181286,0.918918918918919,0.9889651665395373,0.9849283682040872,0.04359712886677635,0.924510551741673,0.8854563946097127,0.004347826086956497,0.04340198321891675,1.0,0.0,0.0,0.11417154274297131
A,depression,rf_compact,29,49,platt_val_fitted,0.41000000000000003,0.9650652794777641,0.9375540300025426,0.9541284403669725,0.9043478260869565,0.9707602339181286,0.9285714285714286,0.9900839054157132,0.9866949767050494,0.042067226462215765,0.9374777523518942,0.9346300533943555,7.627765064832648e-05,0.0029239766081871066,1.0,0.0,0.0,0.11417154274297131
A,depression,rf_compact,47,49,platt_val_fitted,0.4750000000000001,0.9679722562219502,0.9375540300025426,0.9541284403669725,0.9043478260869565,0.9707602339181286,0.9285714285714286,0.9898296465802185,0.9860932143297331,0.04237626639852493,0.9360539028731247,0.883956267480295,0.0015001271294178276,0.05359776252224757,1.0,0.0,0.0,0.11417154274297131
A,depression,rf_stability,11,49,platt_val_fitted,0.49000000000000005,0.9664932680538556,0.9404780066107297,0.9629629629629629,0.9043478260869565,0.9766081871345029,0.9327354260089686,0.9911517925247902,0.9878465840769401,0.04095953895686002,0.9288583778286295,0.8854563946097127,0.011619628782100211,0.05502161200101696,1.0,0.0,0.0,0.11417154274297131
A,depression,rf_stability,29,49,platt_val_fitted,0.5050000000000001,0.9664932680538556,0.9390541571319604,0.9716981132075472,0.8956521739130435,0.9824561403508771,0.9321266968325792,0.9908466819221967,0.9875334942458757,0.04105415063874118,0.9230867022629037,0.9188151538265954,0.015967454869056708,0.02023900330536499,1.0,0.0,0.0,0.11417154274297131
A,depression,rf_stability,47,49,platt_val_fitted,0.42000000000000004,0.9650652794777641,0.938977879481312,0.9459459459459459,0.9130434782608695,0.9649122807017544,0.9292035398230089,0.9898296465802187,0.986016751002932,0.0423058442395691,0.9389016018306635,0.8897279430460208,7.62776506484375e-05,0.049249936435291186,1.0,0.0,0.0,0.11417154274297131
