domain,role,mode,active_model_id,feature,permutation_ba_drop_mean,permutation_ba_drop_max
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,adhd_hypimp_05_driven_by_motor,-0.0067708333333333925,-0.004687500000000067
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,adhd_hypimp_04_cannot_play_quietly,-0.0062500000000000515,-0.0015625000000000222
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,adhd_inatt_07_loses_things,0.0031249999999999334,0.004687499999999956
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,adhd_inatt_06_avoids_sustained_effort,0.0005208333333332668,0.0031249999999999334
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_08_fire_setting,0.0072916666666666225,0.009374999999999911
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_07_forced_sex,0.0078125,0.010937500000000044
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_externalizing_index,0.0015625000000000222,0.009375000000000022
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_adhd_core_mean,0.0005208333333333407,0.0015625000000000222
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_09_property_destruction,0.004166666666666689,0.0078125
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_03_weapon_use,0.009895833333333437,0.014062500000000089
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_15_truancy_before_13,0.0020833333333334,0.006250000000000089
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_depression_core_mean,0.0015625000000000593,0.004687500000000067
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_05_physical_cruelty_animals,0.0031250000000000075,0.004687500000000067
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_08_fire_setting,0.004166666666666689,0.004687500000000067
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_14_runs_away_overnight,-0.0010416666666666075,0.0015625000000000222
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_06_steals_confronting_victim,0.006250000000000015,0.0078125
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_04_physical_cruelty_people,0.002083333333333363,0.0031250000000000444
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_02_initiates_fights,0.0015625000000000222,0.004687500000000067
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_09_property_destruction,0.010937499999999897,0.01718749999999991
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_08_fire_setting,0.009374999999999986,0.012499999999999956
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_15_truancy_before_13,0.01041666666666663,0.015625
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_03_weapon_use,0.003645833333333274,0.0078125
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_06_steals_confronting_victim,0.005729166666666563,0.009374999999999911
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_07_forced_sex,0.002083333333333326,0.006249999999999978
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_10_breaks_into_house_building_car,0.005729166666666637,0.0078125
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_02_initiates_fights,-0.0005208333333333778,0.0015624999999999112
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_05_physical_cruelty_animals,0.0072916666666666225,0.009374999999999911
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_11_lies_to_obtain_or_avoid,0.003645833333333274,0.004687499999999956
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_13_stays_out_at_night_before_13,0.005729166666666637,0.006249999999999978
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_14_runs_away_overnight,0.0026041666666666297,0.0078125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_externalizing_index,0.021354166666666712,0.03125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_adhd_core_mean,-0.004687499999999918,-0.0015624999999999112
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_15_truancy_before_13,0.006250000000000015,0.0078125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_09_property_destruction,0.01354166666666671,0.015625
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_08_fire_setting,0.0031250000000000813,0.006250000000000089
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_03_weapon_use,0.007291666666666696,0.009375000000000022
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_depression_core_mean,0.011458333333333348,0.015625
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_07_forced_sex,-0.0010416666666666075,0.0015625000000001332
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_02_initiates_fights,0.0010416666666667556,0.0031250000000000444
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_14_runs_away_overnight,0.0031250000000000444,0.0078125
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_11_lies_to_obtain_or_avoid,0.0031250000000000813,0.006250000000000089
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_04_physical_cruelty_people,0.0026041666666667407,0.006250000000000089
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_externalizing_index,0.0062499999999999405,0.012499999999999956
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_09_property_destruction,0.0026041666666666297,0.004687499999999956
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_adhd_core_mean,0.0005208333333332297,0.004687499999999956
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_08_fire_setting,0.0015624999999999483,0.0031249999999999334
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_15_truancy_before_13,0.0031249999999999334,0.006249999999999867
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_13_stays_out_at_night_before_13,-0.0010416666666667556,0.0
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_03_weapon_use,0.009374999999999911,0.012499999999999956
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_11_lies_to_obtain_or_avoid,0.00833333333333323,0.009374999999999911
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,eng_depression_core_mean,0.007812499999999889,0.015624999999999889
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_06_steals_confronting_victim,0.002604166666666593,0.0031249999999999334
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_05_physical_cruelty_animals,0.006249999999999867,0.006249999999999867
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_07_forced_sex,0.003645833333333274,0.006249999999999867
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.06868693058789883,0.0769395759284226
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_impairment,0.06629693181353924,0.07568329452138745
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_05_psychomotor_change,0.005678800506598007,0.0060975609756097615
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.03539036646647875,0.041426645422233066
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_01_depressed_or_irritable_mood,0.001194999387179781,0.0060975609756097615
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_07_worthlessness_or_excessive_guilt,0.006812517873922415,0.014523838705723713
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.020743963721044256,0.024390243902439046
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_03_weight_or_appetite_change,0.008487559749969287,0.010938840544184258
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_02_loss_of_interest_or_pleasure,0.011776361482207768,0.01703640151979402
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_impairment,0.008967602238836489,0.018292682926829285
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_09_death_or_suicidal_thoughts,0.012195121951219487,0.013451403358254677
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_04_sleep_change,0.018353964946684693,0.020805245740899703
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.04453160109490536,0.05110920455938217
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_01_depressed_or_irritable_mood,0.005678800506598043,0.012195121951219523
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_impairment,0.0256465253094742,0.030487804878048808
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.010877558524328923,0.021877681088368628
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_05_psychomotor_change,0.00651632144462148,0.007353842382644915
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.022653920006536727,0.032816521632553
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_08_concentration_or_decision_difficulty,0.007772602851656633,0.008610123789680069
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_02_loss_of_interest_or_pleasure,0.011776361482207806,0.018292682926829285
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_07_worthlessness_or_excessive_guilt,0.008068799280957606,0.01093884054418437
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_06_fatigue_or_low_energy,0.007353842382644915,0.013451403358254677
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_impairment,0.009325080687992834,0.01703640151979413
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_03_weight_or_appetite_change,-0.0011949993871798181,0.0012562814070351536
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.1234424153286759,0.13163377864934434
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.028332720513134773,0.03891408260816276
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_impairment,0.0833333333333333,0.08536585365853655
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_02_loss_of_interest_or_pleasure,0.01297136086938755,0.021877681088368628
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_07_worthlessness_or_excessive_guilt,0.026718960656943236,0.026718960656943236
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.021101442170200563,0.0256465253094742
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_09_death_or_suicidal_thoughts,0.0227152020263921,0.02797524206397839
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_05_psychomotor_change,0.010938840544184295,0.013451403358254677
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_impairment,0.026361482207786852,0.035329084446623304
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_03_weight_or_appetite_change,0.013808881807410986,0.01703640151979402
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_08_concentration_or_decision_difficulty,0.017097683539649466,0.0256465253094742
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_01_appetite_change,0.028036524083833798,0.030487804878048808
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.15195898190137683,0.16463414634146345
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_impairment,0.14048903051844588,0.14545287412673125
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.04065040650406504,0.04752420639784283
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.03042652285819336,0.03407280303958815
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_impairment,0.04136536340237773,0.052365485966417435
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_irritable_between_outbursts,0.016260162601626032,0.024390243902439046
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_duration_months,-3.700743415417188e-17,0.0012562814070351536
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_outbursts_frequency_per_week,0.01632144462148144,0.020805245740899703
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_context_home,0.01261388242023124,0.019548964333864438
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_context_peers,0.0008375209380234357,0.0012562814070351536
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,dmdd_context_school,-0.001613759856191536,0.0012562814070351536
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.04842300935572178,0.05613433018752301
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_impairment,0.05732932957470286,0.07317073170731714
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.033357846141275606,0.04035421007476425
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_01_depressed_or_irritable_mood,0.01219512195121956,0.01954896433386455
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_07_worthlessness_or_excessive_guilt,0.009682559137149216,0.014523838705723824
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.03126404379621691,0.035329084446623416
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_impairment,0.02552396126976353,0.0279752420639785
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_02_loss_of_interest_or_pleasure,0.02432896188258371,0.0279752420639785
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_05_psychomotor_change,0.006455039424766144,0.01093884054418437
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_03_weight_or_appetite_change,0.009743841157004551,0.012195121951219523
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_08_concentration_or_decision_difficulty,0.016678923070637786,0.024390243902439046
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,conduct_impairment_global,0.00932508068799287,0.01093884054418437
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_duration_weeks,0.036820280263104056,0.037657801201127494
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_01_depressed_or_irritable_mood,0.009743841157004515,0.013451403358254677
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_duration_months_child,0.02522776484046248,0.026902806716509353
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_02_loss_of_interest_or_pleasure,0.015422641663602596,0.023133962495403892
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_depressed_or_irritable_mood,0.02277648404624751,0.0256465253094742
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_09_death_or_suicidal_thoughts,0.016678923070637747,0.019548964333864438
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_05_psychomotor_change,0.015065163214446212,0.018292682926829285
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_07_worthlessness_or_excessive_guilt,0.013808881807411058,0.01703640151979413
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_04_sleep_change,0.021938963108224074,0.024390243902439046
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,pdd_06_hopelessness,0.011418883033051422,0.013451403358254677
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_06_fatigue_or_low_energy,0.02158148465906769,0.0256465253094742
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,mdd_08_concentration_or_decision_difficulty,0.0068737998937778615,0.01093884054418437
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_distress_impairment,0.3649652528157201,0.38021207764198417
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_event_frequency_per_week,0.36613347711478555,0.4017792954708843
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_duration_months_consecutive,0.3640965732087227,0.3921639108554996
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_event_frequency_per_month,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_primary_course,0.04163671219745987,0.047178289000718965
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_duration_months_consecutive,0.10274382937934341,0.119158878504673
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_distress_impairment,0.08575964533908464,0.09498562185478077
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_nocturnal,0.08857536544452438,0.09498562185478077
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_event_frequency_per_month,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_duration_months_consecutive,0.0,0.0
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_constipation_present,0.0,0.0
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_duration_months_consecutive,0.3667026120297148,0.37553918044572254
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_primary_course,0.029804696860771657,0.03378864126527681
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_nocturnal,0.06302420321111912,0.07225017972681524
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_event_frequency_per_month,0.027677929547088476,0.027677929547088476
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_duration_months_consecutive,0.027677929547088476,0.027677929547088476
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_diurnal,0.009615384615384692,0.009615384615384692
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_secondary_course,0.006410256410256461,0.009615384615384692
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_visible_deposition_pattern,0.0,0.0
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_constipation_present,0.0,0.0
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_duration_months_consecutive,0.32785166546848793,0.36475557153127247
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_nocturnal,0.08186556434219983,0.08186556434219983
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_primary_course,0.02659956865564343,0.03262041696621143
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_event_frequency_per_month,0.018841361131080703,0.019230769230769162
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,encopresis_duration_months_consecutive,0.018062544931703783,0.018062544931703783
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_duration_months_consecutive,0.3678708363287802,0.3767074047447879
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,enuresis_primary_course,0.02659956865564339,0.0337886412652767
