trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_conduct_research_full,0.05,0.9545454545454546,0.964623786407767,0.8681318681318682,0.9875,0.941747572815534,0.9239766081871345,0.9909283980582524,0.9783460893692962,0.013853387513985453,194,12,1,79,206,80,0.05825242718446602,0.0125,grid,,
domain_conduct_research_full,0.1,0.958041958041958,0.9670509708737864,0.8777777777777778,0.9875,0.9466019417475728,0.9294117647058824,0.9909283980582524,0.9783460893692962,0.013853387513985453,195,11,1,79,206,80,0.05339805825242718,0.0125,grid,,
domain_conduct_research_full,0.15,0.9685314685314685,0.9743325242718447,0.9080459770114943,0.9875,0.9611650485436893,0.9461077844311377,0.9909283980582524,0.9783460893692962,0.013853387513985453,198,8,1,79,206,80,0.038834951456310676,0.0125,grid,,
domain_conduct_research_full,0.2,0.9685314685314685,0.9743325242718447,0.9080459770114943,0.9875,0.9611650485436893,0.9461077844311377,0.9909283980582524,0.9783460893692962,0.013853387513985453,198,8,1,79,206,80,0.038834951456310676,0.0125,grid,,
domain_conduct_research_full,0.25,0.972027972027972,0.9767597087378641,0.9186046511627907,0.9875,0.9660194174757282,0.9518072289156626,0.9909283980582524,0.9783460893692962,0.013853387513985453,199,7,1,79,206,80,0.03398058252427184,0.0125,grid,,
domain_conduct_research_full,0.3,0.972027972027972,0.9767597087378641,0.9186046511627907,0.9875,0.9660194174757282,0.9518072289156626,0.9909283980582524,0.9783460893692962,0.013853387513985453,199,7,1,79,206,80,0.03398058252427184,0.0125,grid,,
domain_conduct_research_full,0.35,0.9755244755244755,0.9791868932038835,0.9294117647058824,0.9875,0.970873786407767,0.9575757575757575,0.9909283980582524,0.9783460893692962,0.013853387513985453,200,6,1,79,206,80,0.02912621359223301,0.0125,grid,,
domain_conduct_research_full,0.39999999999999997,0.9755244755244755,0.9791868932038835,0.9294117647058824,0.9875,0.970873786407767,0.9575757575757575,0.9909283980582524,0.9783460893692962,0.013853387513985453,200,6,1,79,206,80,0.02912621359223301,0.0125,grid,,
domain_conduct_research_full,0.44999999999999996,0.9755244755244755,0.9791868932038835,0.9294117647058824,0.9875,0.970873786407767,0.9575757575757575,0.9909283980582524,0.9783460893692962,0.013853387513985453,200,6,1,79,206,80,0.02912621359223301,0.0125,grid,,
domain_conduct_research_full,0.49999999999999994,0.9790209790209791,0.9816140776699029,0.9404761904761905,0.9875,0.9757281553398058,0.9634146341463414,0.9909283980582524,0.9783460893692962,0.013853387513985453,201,5,1,79,206,80,0.024271844660194174,0.0125,grid,,
domain_conduct_research_full,0.5,0.9790209790209791,0.9816140776699029,0.9404761904761905,0.9875,0.9757281553398058,0.9634146341463414,0.9909283980582524,0.9783460893692962,0.013853387513985453,201,5,1,79,206,80,0.024271844660194174,0.0125,grid,,
domain_conduct_research_full,0.5499999999999999,0.9790209790209791,0.9816140776699029,0.9404761904761905,0.9875,0.9757281553398058,0.9634146341463414,0.9909283980582524,0.9783460893692962,0.013853387513985453,201,5,1,79,206,80,0.024271844660194174,0.0125,grid,,
