mode,role,domain,winner_feature_set_id,winner_config_id,winner_calibration,winner_threshold_policy,winner_threshold,winner_seed,n_features,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,overfit_warning,ceiling_status
psychologist_1_3,psychologist,elimination,full_eligible,rf_baseline,isotonic,default_0_5,0.5,20260712,71,0.9872611464968153,1.0,0.998443579766537,0.9992217898832685,0.9935897435897436,1.0,1.0,0.002334425625636351,0.9183673469387755,0.8653846153846154,0.9906542056074766,0.928019410496046,0.8910891089108911,0.9889692667145937,0.9312576073399499,0.01841713408160908,0.7884615384615384,0.7884615384615384,0.9742990654205608,0.8813803019410495,0.7884615384615384,0.9831506110711719,0.8737563002188758,0.03123659221675187,0.07120237938722251,0.04663910855499642,yes,marginal_room_left
psychologist_2_3,psychologist,adhd,balanced_subset,rf_regularized,isotonic,balanced,0.05,20260712,75,0.7726027397260274,1.0,0.9283246977547496,0.9641623488773747,0.8717156105100463,0.9932737417165816,0.956939108014824,0.0301376635050223,0.746031746031746,1.0,0.917098445595855,0.9585492227979275,0.8545454545454545,0.9716128321023041,0.8242646833072365,0.04627887378501172,0.71875,0.9787234042553191,0.9067357512953368,0.942729577775328,0.8288288288288288,0.9466293683166133,0.7298838407871105,0.05918482496570656,0.005613126079447195,0.015819645022599582,no,marginal_room_left
psychologist_2_3,psychologist,anxiety,compact_robust_subset,rf_positive_push_strong,isotonic,balanced,0.11499999999999999,20260729,61,0.9732824427480916,0.9883720930232558,0.994077834179357,0.9912249636013064,0.9807692307692307,0.9997589816235786,0.9982857159654427,0.0070207216451257945,0.9222222222222223,0.9651162790697675,0.9822335025380711,0.9736748908039192,0.9431818181818182,0.9953960571361115,0.9711772739140861,0.017165357791184874,0.9195402298850575,0.9302325581395349,0.9822335025380711,0.9562330303388029,0.9248554913294798,0.9872506197615394,0.9424957504846045,0.02469130260237767,0.017550072797387184,0.01744186046511631,no,marginal_room_left
psychologist_2_3,psychologist,conduct,stability_pruned_subset,rf_positive_push_strong,isotonic,balanced,0.05,20260712,68,0.9979166666666667,1.0,0.9989594172736732,0.9994797086368366,0.9989572471324296,1.0,1.0,3.2774143581818305e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000382807e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006574820874469342,-0.0005202913631634498,0.0,no,marginal_room_left
psychologist_2_3,psychologist,depression,stability_pruned_subset,rf_positive_push_strong,isotonic,precision_min_recall,0.62,20260729,68,0.9486166007905138,0.9795918367346939,0.9891213389121339,0.984356587823414,0.963855421686747,0.9978891640338144,0.9813342678844943,0.011404707992942244,0.9305555555555556,0.8170731707317073,0.9874371859296482,0.9022551783306778,0.8701298701298701,0.9889692364260326,0.933001220991907,0.02778459318158256,0.8918918918918919,0.8048780487804879,0.9798994974874372,0.8923887731339626,0.8461538461538461,0.9766975119499939,0.8795058636783943,0.043644181809701234,0.08210140949273614,0.009866405196715222,yes,marginal_room_left
psychologist_2_3,psychologist,elimination,balanced_subset,rf_positive_push_strong,isotonic,balanced,0.05,20260712,75,0.9567901234567902,1.0,0.9945525291828794,0.9972762645914397,0.9779179810725552,0.998443579766537,0.9748427672955975,0.00363885787029022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000318707e-12,0.9811320754716981,1.0,0.9976635514018691,0.9988317757009346,0.9904761904761905,1.0,1.0,0.00043709817088018226,-0.0027237354085603016,0.001168224299065379,no,marginal_room_left
psychologist_full,psychologist,adhd,full_eligible,rf_positive_push_strong,isotonic,balanced,0.05,20260729,202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.68667164959551e-05,0.9894736842105263,1.0,0.9974093264248705,0.9987046632124352,0.9947089947089947,0.9998346378569066,0.9986562150055991,0.0019230769240498392,0.9484536082474226,0.9787234042553191,0.9870466321243523,0.9828850181898356,0.9633507853403142,0.9889758571271082,0.9808743934303844,0.01064758175787938,0.0012953367875647714,0.015819645022599582,no,marginal_room_left
psychologist_full,psychologist,anxiety,balanced_subset,rf_positive_push_strong,isotonic,default_0_5,0.5,20260729,111,0.9844961240310077,0.9844961240310077,0.9966159052453468,0.9905560146381773,0.9844961240310077,0.9997360274924907,0.9979482478469388,0.007847576874912372,0.9222222222222223,0.9651162790697675,0.9822335025380711,0.9736748908039192,0.9431818181818182,0.9966355802148507,0.9805116928517735,0.015862428635019847,0.9176470588235294,0.9069767441860465,0.9822335025380711,0.9446051233620587,0.9122807017543859,0.9867489080391925,0.941091223712369,0.02851833625535778,0.016881123834258105,0.029069767441860517,no,marginal_room_left
psychologist_full,psychologist,conduct,balanced_subset,rf_positive_push_strong,isotonic,balanced,0.05,20260712,111,0.9979166666666667,1.0,0.9989594172736732,0.9994797086368366,0.9989572471324296,1.0,1.0,0.00027422448371857566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000382807e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.22018176959984e-06,-0.0005202913631634498,0.0,no,marginal_room_left
psychologist_full,psychologist,depression,full_eligible,rf_precision_push,none,recall_guard,0.36499999999999994,20260712,202,0.9386973180076629,1.0,0.9866108786610879,0.9933054393305439,0.9683794466403162,0.9997165058492017,0.9986316157144332,0.010412142855334604,0.9024390243902439,0.9024390243902439,0.9798994974874372,0.9411692609388406,0.9024390243902439,0.9887853903664665,0.9574552972019412,0.03049062480273042,0.8255813953488372,0.8658536585365854,0.9623115577889447,0.9140826081627651,0.8452380952380952,0.9852003922049271,0.9477487948694039,0.03365353111556988,0.05213617839170337,0.02708665277607547,no,marginal_room_left
psychologist_full,psychologist,elimination,precision_oriented_subset,rf_positive_push_strong,isotonic,balanced,0.05,20260712,81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5190416218187425e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000318707e-12,0.9811320754716981,1.0,0.9976635514018691,0.9988317757009346,0.9904761904761905,1.0,1.0,7.795393373748641e-05,0.0,0.001168224299065379,no,marginal_room_left
