domain,role,mode,active_model_id,feature,importance_rank,importance
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_internalizing_index,2,0.18625722726934124
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_depression_core_mean,3,0.10346311359235964
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_08_concentration_or_decision_difficulty,4,0.05722307210315806
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_excessive_worry_multiple_areas,5,0.04438180713452313
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,6,0.040014838502185325
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,7,0.037935236816624966
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_01_distress_on_separation,8,0.03779216272616275
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,9,0.03732566285694324
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_difficulty_controlling_worry,10,0.03707172178856005
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_06_fatigue_or_low_energy,11,0.030714124810995173
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,12,0.020868543726333382
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,13,0.01982285317787767
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_mood_discrepancy,14,0.017417148319249304
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_04_sleep_change,15,0.015566624740248081
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,16,0.014235287230565783
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_adhd_core_mean,17,0.011040774812330262
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_outbursts_frequency_per_week,18,0.0074131447752139
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_externalizing_index,19,0.005612739390717718
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_conduct_core_mean,20,0.004725302492013322
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_irritable_between_outbursts,21,0.003838478409794515
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_14_runs_away_overnight,22,0.002876593525423149
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_09_forgetful_daily_activities,23,0.0023699175168357457
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_05_organization_difficulty,24,0.0021480121981024215
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_adhd_context_spread,25,0.0020646362630794162
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_01_attention_to_detail_errors,26,0.002015603987388802
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_03_weapon_use,27,0.0019111215400220663
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_10_breaks_into_house_building_car,28,0.0017803928639368303
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_06_steals_confronting_victim,29,0.0017283240361864556
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_08_fire_setting,30,0.0016462710976416558
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_07_loses_things,31,0.0016082814309675046
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_09_interrupts_intrudes,32,0.001586680700521972
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_04_cannot_play_quietly,33,0.0015631657852367886
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_02_leaves_seat,34,0.0015532885591674035
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_03_seems_not_listening,35,0.0015076660978071345
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_12_steals_without_confrontation,36,0.0014994081751714648
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_04_fails_to_finish_tasks,37,0.0014960898891490711
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_02_initiates_fights,38,0.0014412134120286803
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_06_avoids_sustained_effort,39,0.001339275481783006
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_08_difficulty_waiting_turn,40,0.0012954681824077956
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_05_physical_cruelty_animals,41,0.0012918395039270515
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_04_physical_cruelty_people,42,0.0012860098093176722
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_09_property_destruction,43,0.0012365138285142412
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_08_easily_distracted,44,0.0012317580751013393
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_06_talks_excessively,45,0.0012234621222507102
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_03_runs_or_climbs_inappropriately,46,0.0012076069430477772
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_05_driven_by_motor,47,0.0011793703303068978
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_07_blurts_out,48,0.0011086288433440564
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_02_sustained_attention_difficulty,49,0.0010879868038340867
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_13_stays_out_at_night_before_13,50,0.0010005217386112398
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_15_truancy_before_13,51,0.0009951883916186803
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_01_fidgets,52,0.0009847375193167815
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_11_lies_to_obtain_or_avoid,53,0.000789444763768503
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_07_forced_sex,54,0.000742808261036407
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,eng_elimination_intensity,55,0.0005060381688250393
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_01_bullies_threatens_intimidates,56,0.000417571392949296
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,encopresis_event_frequency_per_month,57,0.0003858963573017885
anxiety,caregiver,caregiver_1_3,anxiety__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_event_frequency_per_week,58,0.0003178073238114633
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_difficulty_controlling_worry,1,0.09375
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_03_worry_event_causing_separation,2,0.0625
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_05_driven_by_motor,3,0.0625
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_excessive_worry_multiple_areas,4,0.0625
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_fear_being_observed,5,0.0625
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_duration_months,6,0.0625
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_08_concentration_or_decision_difficulty,7,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_impairment,8,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,9,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,10,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_01_fidgets,11,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,12,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_01_restlessness,13,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_04_refuses_leaving_home_school,14,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_avoid_or_endure_intense,15,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_fear_interactions,16,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_fear_negative_evaluation,17,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_03_concentration_difficulty,18,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_impairment,19,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_duration_months,20,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_fear_02_open_spaces,21,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,age_years,22,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_02_sustained_attention_difficulty,23,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_07_loses_things,24,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_fear_01_public_transport,25,0.03125
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_02_worry_losing_attachment_figures,26,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_avoid_or_need_companion,27,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_05_fear_being_alone_without_attachment,28,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_06_refuses_sleep_away_or_alone,29,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_07_separation_nightmares,30,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_duration_weeks,31,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_08_physical_complaints_on_separation,32,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_duration_months_child,33,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_impairment,34,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_almost_always_triggered,35,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_03_seems_not_listening,36,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_06_talks_excessively,37,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_04_cannot_play_quietly,38,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_fear_performance,39,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_01_distress_on_separation,40,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_outbursts_frequency_per_week,41,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_02_fatigue,42,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_duration_weeks,43,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_irritable_between_outbursts,44,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_04_irritability,45,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_05_muscle_tension,46,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_06_sleep_problems,47,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_duration_months,48,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_duration_months,49,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_impairment,50,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_fear_03_enclosed_spaces,51,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_02_leaves_seat,52,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,53,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_04_sleep_change,54,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_06_fatigue_or_low_energy,55,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,56,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_escape_help_cognition,57,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_09_death_or_suicidal_thoughts,58,0.0
anxiety,caregiver,caregiver_2_3,anxiety__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,59,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_excessive_worry_multiple_areas,1,0.09375
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_07_worthlessness_or_excessive_guilt,2,0.0625
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_04_sleep_change,3,0.0625
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_02_fatigue,4,0.0625
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_08_easily_distracted,5,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_05_muscle_tension,6,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,pdd_no_gap_gt_2_months,7,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_almost_always_triggered,8,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_difficulty_controlling_worry,9,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_fear_05_outside_home_alone,10,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_04_fails_to_finish_tasks,11,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_fear_03_enclosed_spaces,12,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,agor_impairment,13,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_12_steals_without_confrontation,14,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_impairment,15,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_05_psychomotor_change,16,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct_lpe_01_lack_remorse_guilt,17,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_inatt_07_loses_things,18,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_05_fear_being_alone_without_attachment,19,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,dmdd_onset_before_10,20,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_fear_being_observed,21,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,social_anxiety_duration_months,22,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_05_driven_by_motor,23,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,adhd_hypimp_06_talks_excessively,24,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_08_physical_complaints_on_separation,25,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_07_separation_nightmares,26,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,sep_anx_06_refuses_sleep_away_or_alone,27,0.03125
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_06_sleep_problems,28,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_02_loss_of_interest_or_pleasure,29,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_duration_months_consecutive,30,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_event_frequency_per_week,31,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,enuresis_nocturnal,32,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,gad_assoc_04_irritability,33,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_03_weight_or_appetite_change,34,0.0
anxiety,caregiver,caregiver_full,anxiety__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,mdd_01_depressed_or_irritable_mood,35,0.0
