threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,method,fpr,fnr,meets_recall_floor,meets_bal_acc_floor,meets_constraints
0.022627,0.12237762237762238,0.501984126984127,0.11929824561403508,1.0,1.0,0.003968253968253968,0.21316614420062696,252,34,"[[1, 251], [0, 34]]","[[0.003968253968253968, 0.996031746031746], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.996031746031746,0.0,True,False,False
0.022717,0.12237762237762238,0.501984126984127,0.11929824561403508,1.0,1.0,0.003968253968253968,0.21316614420062696,252,34,"[[1, 251], [0, 34]]","[[0.003968253968253968, 0.996031746031746], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.996031746031746,0.0,True,False,False
0.022933,0.12937062937062938,0.5059523809523809,0.12014134275618374,1.0,1.0,0.011904761904761904,0.21451104100946372,252,34,"[[3, 249], [0, 34]]","[[0.011904761904761904, 0.9880952380952381], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9880952380952381,0.0,True,False,False
0.023011,0.13286713286713286,0.5079365079365079,0.12056737588652482,1.0,1.0,0.015873015873015872,0.21518987341772153,252,34,"[[4, 248], [0, 34]]","[[0.015873015873015872, 0.9841269841269841], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9841269841269842,0.0,True,False,False
0.023053,0.13286713286713286,0.5079365079365079,0.12056737588652482,1.0,1.0,0.015873015873015872,0.21518987341772153,252,34,"[[4, 248], [0, 34]]","[[0.015873015873015872, 0.9841269841269841], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9841269841269842,0.0,True,False,False
0.023426,0.13636363636363635,0.5099206349206349,0.12099644128113879,1.0,1.0,0.01984126984126984,0.21587301587301588,252,34,"[[5, 247], [0, 34]]","[[0.01984126984126984, 0.9801587301587301], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9801587301587301,0.0,True,False,False
0.023502,0.13986013986013987,0.5119047619047619,0.12142857142857143,1.0,1.0,0.023809523809523808,0.21656050955414013,252,34,"[[6, 246], [0, 34]]","[[0.023809523809523808, 0.9761904761904762], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9761904761904762,0.0,True,False,False
0.023568,0.14685314685314685,0.5158730158730158,0.1223021582733813,1.0,1.0,0.031746031746031744,0.21794871794871795,252,34,"[[8, 244], [0, 34]]","[[0.031746031746031744, 0.9682539682539683], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9682539682539683,0.0,True,False,False
0.023721,0.15034965034965034,0.5178571428571429,0.12274368231046931,1.0,1.0,0.03571428571428571,0.21864951768488747,252,34,"[[9, 243], [0, 34]]","[[0.03571428571428571, 0.9642857142857143], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9642857142857143,0.0,True,False,False
0.023796,0.15034965034965034,0.5178571428571429,0.12274368231046931,1.0,1.0,0.03571428571428571,0.21864951768488747,252,34,"[[9, 243], [0, 34]]","[[0.03571428571428571, 0.9642857142857143], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9642857142857143,0.0,True,False,False
0.023888,0.15734265734265734,0.5218253968253969,0.12363636363636364,1.0,1.0,0.04365079365079365,0.22006472491909385,252,34,"[[11, 241], [0, 34]]","[[0.04365079365079365, 0.9563492063492064], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9563492063492064,0.0,True,False,False
0.023925,0.16083916083916083,0.5238095238095238,0.12408759124087591,1.0,1.0,0.047619047619047616,0.22077922077922077,252,34,"[[12, 240], [0, 34]]","[[0.047619047619047616, 0.9523809523809523], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9523809523809523,0.0,True,False,False
0.024022,0.16433566433566432,0.5257936507936508,0.12454212454212454,1.0,1.0,0.051587301587301584,0.22149837133550487,252,34,"[[13, 239], [0, 34]]","[[0.051587301587301584, 0.9484126984126984], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9484126984126984,0.0,True,False,False
0.024032,0.16433566433566432,0.5257936507936508,0.12454212454212454,1.0,1.0,0.051587301587301584,0.22149837133550487,252,34,"[[13, 239], [0, 34]]","[[0.051587301587301584, 0.9484126984126984], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9484126984126984,0.0,True,False,False
0.024124,0.16783216783216784,0.5277777777777778,0.125,1.0,1.0,0.05555555555555555,0.2222222222222222,252,34,"[[14, 238], [0, 34]]","[[0.05555555555555555, 0.9444444444444444], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9444444444444444,0.0,True,False,False
0.024402,0.17482517482517482,0.5317460317460317,0.1259259259259259,1.0,1.0,0.06349206349206349,0.2236842105263158,252,34,"[[16, 236], [0, 34]]","[[0.06349206349206349, 0.9365079365079365], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9365079365079365,0.0,True,False,False
0.024637,0.17482517482517482,0.5317460317460317,0.1259259259259259,1.0,1.0,0.06349206349206349,0.2236842105263158,252,34,"[[16, 236], [0, 34]]","[[0.06349206349206349, 0.9365079365079365], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9365079365079365,0.0,True,False,False
0.024812,0.17832167832167833,0.5337301587301587,0.12639405204460966,1.0,1.0,0.06746031746031746,0.22442244224422442,252,34,"[[17, 235], [0, 34]]","[[0.06746031746031746, 0.9325396825396826], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9325396825396826,0.0,True,False,False
0.024928,0.1853146853146853,0.5376984126984127,0.12734082397003746,1.0,1.0,0.07539682539682539,0.22591362126245848,252,34,"[[19, 233], [0, 34]]","[[0.07539682539682539, 0.9246031746031746], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9246031746031746,0.0,True,False,False
0.024987,0.1853146853146853,0.5376984126984127,0.12734082397003746,1.0,1.0,0.07539682539682539,0.22591362126245848,252,34,"[[19, 233], [0, 34]]","[[0.07539682539682539, 0.9246031746031746], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9246031746031746,0.0,True,False,False
0.024996,0.1888111888111888,0.5396825396825397,0.12781954887218044,1.0,1.0,0.07936507936507936,0.22666666666666666,252,34,"[[20, 232], [0, 34]]","[[0.07936507936507936, 0.9206349206349206], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9206349206349207,0.0,True,False,False
0.025384,0.1958041958041958,0.5436507936507936,0.12878787878787878,1.0,1.0,0.0873015873015873,0.22818791946308725,252,34,"[[22, 230], [0, 34]]","[[0.0873015873015873, 0.9126984126984127], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9126984126984127,0.0,True,False,False
0.025589,0.1993006993006993,0.5456349206349206,0.12927756653992395,1.0,1.0,0.09126984126984126,0.22895622895622897,252,34,"[[23, 229], [0, 34]]","[[0.09126984126984126, 0.9087301587301587], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9087301587301587,0.0,True,False,False
0.025651,0.20279720279720279,0.5476190476190477,0.1297709923664122,1.0,1.0,0.09523809523809523,0.22972972972972974,252,34,"[[24, 228], [0, 34]]","[[0.09523809523809523, 0.9047619047619048], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9047619047619048,0.0,True,False,False
0.02571,0.20279720279720279,0.5476190476190477,0.1297709923664122,1.0,1.0,0.09523809523809523,0.22972972972972974,252,34,"[[24, 228], [0, 34]]","[[0.09523809523809523, 0.9047619047619048], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9047619047619048,0.0,True,False,False
0.025805,0.2062937062937063,0.5496031746031746,0.13026819923371646,1.0,1.0,0.0992063492063492,0.2305084745762712,252,34,"[[25, 227], [0, 34]]","[[0.0992063492063492, 0.9007936507936508], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.9007936507936508,0.0,True,False,False
0.025837,0.2097902097902098,0.5515873015873016,0.13076923076923078,1.0,1.0,0.10317460317460317,0.23129251700680273,252,34,"[[26, 226], [0, 34]]","[[0.10317460317460317, 0.8968253968253969], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8968253968253969,0.0,True,False,False
0.025848,0.21678321678321677,0.5555555555555556,0.13178294573643412,1.0,1.0,0.1111111111111111,0.2328767123287671,252,34,"[[28, 224], [0, 34]]","[[0.1111111111111111, 0.8888888888888888], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8888888888888888,0.0,True,False,False
0.025877,0.2202797202797203,0.5575396825396826,0.13229571984435798,1.0,1.0,0.11507936507936507,0.23367697594501718,252,34,"[[29, 223], [0, 34]]","[[0.11507936507936507, 0.8849206349206349], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8849206349206349,0.0,True,False,False
0.025891,0.22377622377622378,0.5595238095238095,0.1328125,1.0,1.0,0.11904761904761904,0.23448275862068965,252,34,"[[30, 222], [0, 34]]","[[0.11904761904761904, 0.8809523809523809], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8809523809523809,0.0,True,False,False
0.025985,0.22727272727272727,0.5615079365079365,0.13333333333333333,1.0,1.0,0.12301587301587301,0.23529411764705882,252,34,"[[31, 221], [0, 34]]","[[0.12301587301587301, 0.876984126984127], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.876984126984127,0.0,True,False,False
0.026209,0.22727272727272727,0.5615079365079365,0.13333333333333333,1.0,1.0,0.12301587301587301,0.23529411764705882,252,34,"[[31, 221], [0, 34]]","[[0.12301587301587301, 0.876984126984127], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.876984126984127,0.0,True,False,False
0.026392,0.23076923076923078,0.5634920634920635,0.13385826771653545,1.0,1.0,0.12698412698412698,0.2361111111111111,252,34,"[[32, 220], [0, 34]]","[[0.12698412698412698, 0.873015873015873], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.873015873015873,0.0,True,False,False
0.027069,0.23426573426573427,0.5654761904761905,0.13438735177865613,1.0,1.0,0.13095238095238096,0.23693379790940766,252,34,"[[33, 219], [0, 34]]","[[0.13095238095238096, 0.8690476190476191], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8690476190476191,0.0,True,False,False
0.027075,0.23776223776223776,0.5674603174603174,0.1349206349206349,1.0,1.0,0.1349206349206349,0.23776223776223776,252,34,"[[34, 218], [0, 34]]","[[0.1349206349206349, 0.8650793650793651], [0.0, 1.0]]",0.865079365079365,0.4389005003496181,0.0830326717418833,grid_precision,0.8650793650793651,0.0,True,False,False
