mode,domain,target_variant,round_id,family,feature_variant,seed,status,error,n_features,config_id,calibration,threshold_policy,threshold,abstention_band,abstention_coverage,val_objective,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,high_conf_precision,input_missing_ratio
psychologist,elimination,elimination_union_internal,3,rf,base,47,ok,,17,rf_refined,isotonic,precision_guarded,0.67,0.05,0.9895104895104895,0.9135818205460586,0.9238095238095239,0.6024844720496895,0.936,0.7692422360248448,0.7293233082706767,0.867801242236025,0.870682451678747,0.14944605993659837,0.9238095238095239,0.03187988482106129
psychologist,elimination,elimination_union_internal,3,rf,compact,11,ok,,21,rf_refined,isotonic,balanced,0.505,0.05,0.965034965034965,0.8608166471578665,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8615652173913043,0.8649721306411173,0.15134211401526013,0.9252336448598131,0.025807525807525808
psychologist,elimination,elimination_union_internal,3,rf,compact,11,ok,,21,rf_refined,isotonic,precision_guarded,0.505,0.05,0.965034965034965,0.9125548558365283,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8615652173913043,0.8649721306411173,0.15134211401526013,0.9252336448598131,0.025807525807525808
psychologist,elimination,elimination_union_internal,3,rf,compact,29,ok,,21,rf_refined,isotonic,balanced,0.505,0.05,0.993006993006993,0.8612889369897849,0.9326923076923077,0.6024844720496895,0.944,0.7732422360248448,0.7320754716981132,0.8639254658385094,0.869532280588743,0.15240679428828413,0.9326923076923077,0.025807525807525808
psychologist,elimination,elimination_union_internal,3,rf,compact,29,ok,,21,rf_refined,isotonic,precision_guarded,0.505,0.05,0.993006993006993,0.9152211210846294,0.9326923076923077,0.6024844720496895,0.944,0.7732422360248448,0.7320754716981132,0.8639254658385094,0.869532280588743,0.15240679428828413,0.9326923076923077,0.025807525807525808
psychologist,elimination,elimination_union_internal,3,rf,compact,47,ok,,21,rf_refined,isotonic,balanced,0.505,0.1,0.9475524475524476,0.8570518872431915,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8680745341614906,0.8780174184068976,0.15166948152277515,0.9223300970873787,0.025807525807525808
psychologist,elimination,elimination_union_internal,3,rf,compact,47,ok,,21,rf_refined,isotonic,precision_guarded,0.605,0.05,0.9825174825174825,0.912387480938035,0.9223300970873787,0.5900621118012422,0.936,0.7630310559006211,0.7196969696969697,0.8680745341614906,0.8780174184068976,0.15166948152277515,0.9223300970873787,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,1,rf,base,11,ok,,17,rf_default,isotonic,precision_guarded,0.505,0.05,0.972027972027972,0.8416158703682954,0.7464788732394366,0.5638297872340425,0.90625,0.7350398936170213,0.6424242424242425,0.8548315602836879,0.7294011336999383,0.14571074082160693,0.7464788732394366,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,1,rf,engineered,11,ok,,28,rf_default,isotonic,precision_guarded,0.505,0.05,0.993006993006993,0.8369645327053035,0.7571428571428571,0.5638297872340425,0.9114583333333334,0.737644060283688,0.6463414634146342,0.8519503546099293,0.7493853664472215,0.14298402377560765,0.7681159420289855,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,1,xgboost,base,11,ok,,17,xgboost_default,isotonic,precision_guarded,0.6849999999999999,0.1,0.8216783216783217,0.8083405481372904,0.8444444444444444,0.40425531914893614,0.9635416666666666,0.6838984929078014,0.5467625899280576,0.8500110815602837,0.7373907025245752,0.13990581035614014,0.8409090909090909,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,1,xgboost,engineered,11,ok,,28,xgboost_default,isotonic,precision_guarded,0.45499999999999996,0.05,0.9300699300699301,0.8399174172950342,0.8059701492537313,0.574468085106383,0.9322916666666666,0.7533798758865249,0.6708074534161491,0.8396498226950354,0.7394787118932903,0.14042852818965912,0.8059701492537313,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,1,lightgbm,base,11,ok,,17,lightgbm_default,isotonic,precision_guarded,0.505,0.05,0.8951048951048951,0.8032851375361003,0.7941176470588235,0.574468085106383,0.9270833333333334,0.7507757092198581,0.6666666666666666,0.8468528368794327,0.7240063959863176,0.14152637490554257,0.7941176470588235,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,1,lightgbm,engineered,11,ok,,28,lightgbm_default,isotonic,precision_guarded,0.385,0.05,0.9055944055944056,0.8271885428009433,0.7468354430379747,0.6276595744680851,0.8958333333333334,0.7617464539007093,0.6820809248554913,0.8314771719858157,0.7399767107531182,0.14311018207753043,0.7468354430379747,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,1,catboost,base,11,ok,,17,catboost_default,isotonic,precision_guarded,0.5750000000000001,0.08,0.8671328671328671,0.8328629149477565,0.7924528301886793,0.44680851063829785,0.9427083333333334,0.6947584219858156,0.5714285714285714,0.8648603723404256,0.7464510983991922,0.13928946180171348,0.7924528301886793,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,1,catboost,engineered,11,ok,,28,catboost_default,isotonic,precision_guarded,0.645,0.1,0.8531468531468531,0.8369658399885909,0.8636363636363636,0.40425531914893614,0.96875,0.6865026595744681,0.5507246376811594,0.8677415780141845,0.7614753198094777,0.1396718367949989,0.8604651162790697,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,1,tabpfn,base,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",17,,,,,,,,,,,,,,,,,
psychologist,elimination,elimination_overlap_strict,1,tabpfn,engineered,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",28,,,,,,,,,,,,,,,,,
psychologist,elimination,elimination_overlap_strict,2,rf,base,11,ok,,17,rf_stability,isotonic,precision_guarded,0.505,0.05,0.972027972027972,0.8416158703682954,0.7464788732394366,0.5638297872340425,0.90625,0.7350398936170213,0.6424242424242425,0.8548315602836879,0.7294011336999383,0.14571074082160693,0.7464788732394366,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,2,rf,base,29,ok,,17,rf_stability,isotonic,precision_guarded,0.605,0.05,0.9475524475524476,0.8376832349744081,0.75,0.5106382978723404,0.9166666666666666,0.7136524822695035,0.6075949367088608,0.8500387854609929,0.7201837322071933,0.14471708372896683,0.75,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,2,xgboost,engineered,11,ok,,28,xgboost_stability,isotonic,precision_guarded,0.45499999999999996,0.05,0.9300699300699301,0.8399174172950342,0.8059701492537313,0.574468085106383,0.9322916666666666,0.7533798758865249,0.6708074534161491,0.8396498226950354,0.7394787118932903,0.14042852818965912,0.8059701492537313,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,2,xgboost,engineered,29,ok,,28,xgboost_stability,isotonic,precision_guarded,0.5750000000000001,0.05,0.9755244755244755,0.8323232476593984,0.7971014492753623,0.5851063829787234,0.9270833333333334,0.7560948581560284,0.6748466257668712,0.8333887411347517,0.7254406795566741,0.13978002965450287,0.8208955223880597,0.022352647352647352
psychologist,elimination,elimination_overlap_strict,3,rf,base,11,ok,,17,rf_refined,isotonic,balanced,0.365,0.15,0.8706293706293706,0.808716820318266,0.7361111111111112,0.5638297872340425,0.9010416666666666,0.7324357269503545,0.6385542168674698,0.8548315602836879,0.7294011336999383,0.14571074082160693,0.7464788732394366,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,base,11,ok,,17,rf_refined,isotonic,precision_guarded,0.505,0.05,0.972027972027972,0.8416158703682954,0.7464788732394366,0.5638297872340425,0.90625,0.7350398936170213,0.6424242424242425,0.8548315602836879,0.7294011336999383,0.14571074082160693,0.7464788732394366,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,base,29,ok,,17,rf_refined,isotonic,balanced,0.38,0.05,0.972027972027972,0.8146695041929517,0.7435897435897436,0.6170212765957447,0.8958333333333334,0.756427304964539,0.6744186046511628,0.8500387854609929,0.7201837322071933,0.1447170837289668,0.7435897435897436,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,base,29,ok,,17,rf_refined,isotonic,precision_guarded,0.605,0.05,0.9475524475524476,0.8376832349744081,0.75,0.5106382978723404,0.9166666666666666,0.7136524822695035,0.6075949367088608,0.8500387854609929,0.7201837322071933,0.1447170837289668,0.75,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,base,47,ok,,17,rf_refined,isotonic,balanced,0.365,0.15,0.916083916083916,0.8112692638616047,0.75,0.6382978723404256,0.8958333333333334,0.7670656028368794,0.6896551724137931,0.8548592641843972,0.7393143447548458,0.140491016201932,0.7564102564102564,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,base,47,ok,,17,rf_refined,isotonic,precision_guarded,0.5650000000000001,0.08,0.9370629370629371,0.840636920676941,0.7666666666666667,0.48936170212765956,0.9270833333333334,0.7082225177304965,0.5974025974025974,0.8548592641843972,0.7393143447548458,0.140491016201932,0.7666666666666667,0.03187988482106129
psychologist,elimination,elimination_overlap_strict,3,rf,compact,11,ok,,21,rf_refined,isotonic,balanced,0.325,0.05,0.9020979020979021,0.813415014079707,0.7333333333333333,0.5851063829787234,0.8958333333333334,0.7404698581560284,0.650887573964497,0.8410627216312057,0.720758549585219,0.14986468256985813,0.7333333333333333,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,3,rf,compact,11,ok,,21,rf_refined,isotonic,precision_guarded,0.585,0.05,0.958041958041958,0.840940564372121,0.7538461538461538,0.5212765957446809,0.9166666666666666,0.7189716312056738,0.6163522012578616,0.8410627216312057,0.720758549585219,0.14986468256985813,0.7538461538461538,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,3,rf,compact,29,ok,,21,rf_refined,isotonic,balanced,0.405,0.05,0.9825174825174825,0.8145601931921544,0.75,0.5425531914893617,0.9114583333333334,0.7270057624113475,0.6296296296296297,0.8494847074468086,0.7105143703429192,0.1516029227630501,0.75,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,3,rf,compact,29,ok,,21,rf_refined,isotonic,precision_guarded,0.405,0.05,0.9825174825174825,0.8449275557703635,0.75,0.5425531914893617,0.9114583333333334,0.7270057624113475,0.6296296296296297,0.8494847074468086,0.7105143703429192,0.1516029227630501,0.75,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,3,rf,compact,47,ok,,21,rf_refined,isotonic,balanced,0.405,0.05,0.9825174825174825,0.8121939512850751,0.726027397260274,0.5638297872340425,0.8958333333333334,0.729831560283688,0.6347305389221557,0.843500664893617,0.7123134023815201,0.15089497727057685,0.726027397260274,0.025807525807525808
psychologist,elimination,elimination_overlap_strict,3,rf,compact,47,ok,,21,rf_refined,isotonic,precision_guarded,0.63,0.05,0.951048951048951,0.838654965899354,0.7538461538461538,0.5212765957446809,0.9166666666666666,0.7189716312056738,0.6163522012578616,0.843500664893617,0.7123134023815201,0.15089497727057685,0.7777777777777778,0.025807525807525808
psychologist,elimination,elimination_clear_cases,1,rf,base,11,ok,,17,rf_default,isotonic,precision_guarded,0.505,0.05,0.951048951048951,0.9137657958021668,0.9252336448598131,0.6149068322981367,0.936,0.7754534161490684,0.7388059701492538,0.8722484472049689,0.8787574823211803,0.14668145746473657,0.9252336448598131,0.03187988482106129
psychologist,elimination,elimination_clear_cases,1,rf,engineered,11,ok,,28,rf_default,isotonic,precision_guarded,0.405,0.05,0.7867132867132867,0.9131859200815016,0.9230769230769231,0.6708074534161491,0.928,0.7994037267080746,0.7769784172661871,0.8741863354037267,0.8814531373502584,0.14202850140205278,0.9230769230769231,0.022352647352647352
psychologist,elimination,elimination_clear_cases,1,xgboost,base,11,ok,,17,xgboost_default,isotonic,precision_guarded,0.61,0.05,0.9195804195804196,0.9049516638764967,0.93,0.577639751552795,0.944,0.7608198757763975,0.7126436781609196,0.8692919254658384,0.8746409183438807,0.1418008804321289,0.93,0.03187988482106129
psychologist,elimination,elimination_clear_cases,1,xgboost,engineered,11,ok,,28,xgboost_default,isotonic,precision_guarded,0.405,0.05,0.8601398601398601,0.9083454879578279,0.9274193548387096,0.7142857142857143,0.928,0.8211428571428572,0.8070175438596491,0.874583850931677,0.8916355879557828,0.13577276468276978,0.9274193548387096,0.022352647352647352
psychologist,elimination,elimination_clear_cases,1,lightgbm,base,11,ok,,17,lightgbm_default,isotonic,precision_guarded,0.64,0.05,0.9615384615384616,0.9007852580002519,0.9320388349514563,0.5962732919254659,0.944,0.7701366459627329,0.7272727272727273,0.8592049689440993,0.8668977137978806,0.14510704394575183,0.9320388349514563,0.03187988482106129
psychologist,elimination,elimination_clear_cases,1,lightgbm,engineered,11,ok,,28,lightgbm_default,isotonic,precision_guarded,0.505,0.05,0.972027972027972,0.9075463189982198,0.9401709401709402,0.6832298136645962,0.944,0.8136149068322981,0.7913669064748201,0.8770434782608696,0.8958414547407705,0.137095178588842,0.9401709401709402,0.022352647352647352
psychologist,elimination,elimination_clear_cases,1,catboost,base,11,ok,,17,catboost_default,isotonic,precision_guarded,0.67,0.05,0.9895104895104895,0.905786936782475,0.9375,0.5590062111801242,0.952,0.7555031055900621,0.7003891050583657,0.8801490683229813,0.8930109717119643,0.14719428006277724,0.9375,0.03187988482106129
psychologist,elimination,elimination_clear_cases,1,catboost,engineered,11,ok,,28,catboost_default,isotonic,precision_guarded,0.63,0.05,0.9440559440559441,0.9079735105842918,0.9278350515463918,0.5590062111801242,0.944,0.7515031055900621,0.6976744186046512,0.8775155279503104,0.8927461775164316,0.14337776988127943,0.9278350515463918,0.022352647352647352
psychologist,elimination,elimination_clear_cases,1,tabpfn,base,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",17,,,,,,,,,,,,,,,,,
psychologist,elimination,elimination_clear_cases,1,tabpfn,engineered,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",28,,,,,,,,,,,,,,,,,
psychologist,elimination,elimination_clear_cases,2,rf,base,11,ok,,17,rf_stability,isotonic,precision_guarded,0.505,0.05,0.951048951048951,0.9137657958021668,0.9252336448598131,0.6149068322981367,0.936,0.7754534161490684,0.7388059701492538,0.8722484472049689,0.8787574823211803,0.1466814574647366,0.9252336448598131,0.03187988482106129
psychologist,elimination,elimination_clear_cases,2,rf,base,29,ok,,17,rf_stability,isotonic,precision_guarded,0.405,0.05,0.7727272727272727,0.9182628191493647,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8621614906832298,0.8586009417740583,0.1496315986636667,0.926605504587156,0.03187988482106129
psychologist,elimination,elimination_clear_cases,2,rf,engineered,11,ok,,28,rf_stability,isotonic,precision_guarded,0.405,0.05,0.7867132867132867,0.9131859200815016,0.9230769230769231,0.6708074534161491,0.928,0.7994037267080746,0.7769784172661871,0.8741863354037267,0.8814531373502584,0.14202850140205278,0.9230769230769231,0.022352647352647352
psychologist,elimination,elimination_clear_cases,2,rf,engineered,29,ok,,28,rf_stability,isotonic,precision_guarded,0.42000000000000004,0.05,0.8146853146853147,0.9130592647514144,0.9137931034482759,0.6583850931677019,0.92,0.789192546583851,0.7653429602888087,0.8687453416149069,0.8750214395851222,0.14550727135510527,0.9137931034482759,0.022352647352647352
psychologist,elimination,elimination_clear_cases,3,rf,base,11,ok,,17,rf_refined,isotonic,balanced,0.505,0.05,0.951048951048951,0.8579671613112031,0.9252336448598131,0.6149068322981367,0.936,0.7754534161490684,0.7388059701492538,0.8722484472049689,0.8787574823211803,0.1466814574647366,0.9252336448598131,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,base,11,ok,,17,rf_refined,isotonic,precision_guarded,0.505,0.05,0.951048951048951,0.9137657958021668,0.9252336448598131,0.6149068322981367,0.936,0.7754534161490684,0.7388059701492538,0.8722484472049689,0.8787574823211803,0.1466814574647366,0.9252336448598131,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,base,29,ok,,17,rf_refined,isotonic,balanced,0.405,0.05,0.7727272727272727,0.8679143053988407,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8621614906832298,0.8586009417740583,0.14963159866366674,0.926605504587156,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,base,29,ok,,17,rf_refined,isotonic,precision_guarded,0.405,0.05,0.7727272727272727,0.9182628191493647,0.926605504587156,0.6273291925465838,0.936,0.781664596273292,0.7481481481481481,0.8621614906832298,0.8586009417740583,0.14963159866366674,0.926605504587156,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,base,47,ok,,17,rf_refined,isotonic,balanced,0.505,0.05,0.965034965034965,0.8608166471578665,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.867801242236025,0.870682451678747,0.14944605993659837,0.9252336448598131,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,base,47,ok,,17,rf_refined,isotonic,precision_guarded,0.67,0.05,0.9895104895104895,0.9135818205460586,0.9238095238095239,0.6024844720496895,0.936,0.7692422360248448,0.7293233082706767,0.867801242236025,0.870682451678747,0.14944605993659837,0.9238095238095239,0.03187988482106129
psychologist,elimination,elimination_clear_cases,3,rf,compact,11,ok,,21,rf_refined,isotonic,balanced,0.505,0.05,0.965034965034965,0.8608166471578665,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8615652173913043,0.8649721306411173,0.15134211401526013,0.9252336448598131,0.025807525807525808
psychologist,elimination,elimination_clear_cases,3,rf,compact,11,ok,,21,rf_refined,isotonic,precision_guarded,0.505,0.05,0.965034965034965,0.9125548558365283,0.9259259259259259,0.6211180124223602,0.936,0.7785590062111801,0.7434944237918215,0.8615652173913043,0.8649721306411173,0.15134211401526013,0.9252336448598131,0.025807525807525808
psychologist,elimination,elimination_clear_cases,3,rf,compact,29,ok,,21,rf_refined,isotonic,balanced,0.505,0.05,0.993006993006993,0.8612889369897849,0.9326923076923077,0.6024844720496895,0.944,0.7732422360248448,0.7320754716981132,0.8639254658385094,0.869532280588743,0.15240679428828413,0.9326923076923077,0.025807525807525808
psychologist,elimination,elimination_clear_cases,3,rf,compact,29,ok,,21,rf_refined,isotonic,precision_guarded,0.505,0.05,0.993006993006993,0.9152211210846294,0.9326923076923077,0.6024844720496895,0.944,0.7732422360248448,0.7320754716981132,0.8639254658385094,0.869532280588743,0.15240679428828413,0.9326923076923077,0.025807525807525808
psychologist,elimination,elimination_clear_cases,3,rf,compact,47,ok,,21,rf_refined,isotonic,balanced,0.505,0.1,0.9475524475524476,0.8570518872431915,0.9272727272727272,0.6335403726708074,0.936,0.7847701863354037,0.7527675276752768,0.8680745341614906,0.8780174184068976,0.15166948152277507,0.9223300970873787,0.025807525807525808
psychologist,elimination,elimination_clear_cases,3,rf,compact,47,ok,,21,rf_refined,isotonic,precision_guarded,0.605,0.05,0.9825174825174825,0.912387480938035,0.9223300970873787,0.5900621118012422,0.936,0.7630310559006211,0.7196969696969697,0.8680745341614906,0.8780174184068976,0.15166948152277507,0.9223300970873787,0.025807525807525808
psychologist,anxiety,baseline,1,rf,base,11,ok,,260,rf_default,isotonic,balanced,0.255,0.05,0.986013986013986,0.9687197606315254,0.9154929577464789,0.9848484848484849,0.9727272727272728,0.9787878787878788,0.948905109489051,0.9896005509641873,0.9716563006885588,0.012993293740114898,0.9285714285714286,0.1302716514254976
psychologist,anxiety,baseline,1,rf,engineered,11,ok,,272,rf_default,isotonic,balanced,0.335,0.05,0.9895104895104895,0.9687197606315254,0.9285714285714286,0.9848484848484849,0.9772727272727273,0.9810606060606061,0.9558823529411765,0.9895316804407714,0.9716452584900166,0.013433871798865193,0.9285714285714286,0.12561703002879474
psychologist,anxiety,baseline,1,xgboost,base,11,ok,,260,xgboost_default,isotonic,balanced,0.17,0.05,0.9790209790209791,0.992412676382142,0.9846153846153847,0.9696969696969697,0.9954545454545455,0.9825757575757577,0.9770992366412213,0.9973140495867768,0.9825563325563327,0.008838433772325516,0.9846153846153847,0.1302716514254976
psychologist,anxiety,baseline,1,xgboost,engineered,11,ok,,272,xgboost_default,isotonic,balanced,0.255,0.05,0.986013986013986,0.992412676382142,0.9848484848484849,0.9848484848484849,0.9954545454545455,0.9901515151515152,0.9848484848484849,0.9975895316804407,0.9841932551418718,0.006833422929048538,0.9848484848484849,0.12561703002879474
psychologist,anxiety,baseline,1,lightgbm,base,11,ok,,260,lightgbm_default,isotonic,balanced,0.1,0.05,1.0,0.9951210709949909,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.002525426559366341,0.9850746268656716,0.1302716514254976
psychologist,anxiety,baseline,1,lightgbm,engineered,11,ok,,272,lightgbm_default,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.002913350154884321,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,1,catboost,base,11,ok,,260,catboost_default,isotonic,balanced,0.335,0.05,0.9895104895104895,0.992412676382142,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.0018544154063784395,0.9850746268656716,0.1302716514254976
psychologist,anxiety,baseline,1,catboost,engineered,11,ok,,272,catboost_default,isotonic,balanced,0.255,0.05,0.986013986013986,0.992412676382142,0.9848484848484849,0.9848484848484849,0.9954545454545455,0.9901515151515152,0.9848484848484849,0.999931129476584,0.9997738579828133,0.003007020828096736,0.9848484848484849,0.12561703002879474
psychologist,anxiety,baseline,1,tabpfn,base,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",260,,,,,,,,,,,,,,,,,
psychologist,anxiety,baseline,1,tabpfn,engineered,11,error,"Running on CPU with more than 1000 samples is not allowed by default due to slow performance.
To override this behavior, set the environment variable TABPFN_ALLOW_CPU_LARGE_DATASET=1 or set ignore_pretraining_limits=True.
Alternatively, consider using a GPU or the tabpfn-client API: https://github.com/PriorLabs/tabpfn-client",272,,,,,,,,,,,,,,,,,
psychologist,anxiety,baseline,2,lightgbm,engineered,11,ok,,272,lightgbm_stability,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.002913350154884321,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,2,lightgbm,engineered,29,ok,,272,lightgbm_stability,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.0017370660129907294,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,2,lightgbm,base,11,ok,,260,lightgbm_stability,isotonic,balanced,0.1,0.05,1.0,0.9951210709949909,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.002525426559366341,0.9850746268656716,0.1302716514254976
psychologist,anxiety,baseline,2,lightgbm,base,29,ok,,260,lightgbm_stability,isotonic,balanced,0.1,0.05,1.0,0.9951210709949909,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.0026972835107294834,0.9850746268656716,0.1302716514254976
psychologist,anxiety,baseline,3,lightgbm,compact,11,ok,,180,lightgbm_refined,isotonic,balanced,0.20500000000000002,0.05,0.9615384615384616,0.9476284584980237,0.810126582278481,0.9696969696969697,0.9318181818181818,0.9507575757575757,0.8827586206896552,0.9847796143250688,0.9532830034008178,0.02887725983922853,0.810126582278481,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,compact,11,ok,,180,lightgbm_refined,isotonic,precision_guarded,0.505,0.05,0.958041958041958,0.9506224330616444,0.9672131147540983,0.8939393939393939,0.990909090909091,0.9424242424242424,0.9291338582677166,0.9847796143250688,0.9532830034008178,0.02887725983922853,0.9672131147540983,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,compact,29,ok,,180,lightgbm_refined,isotonic,balanced,0.20500000000000002,0.05,0.965034965034965,0.9476284584980237,0.810126582278481,0.9696969696969697,0.9318181818181818,0.9507575757575757,0.8827586206896552,0.977858126721763,0.9480430258550444,0.032271151228866264,0.810126582278481,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,compact,29,ok,,180,lightgbm_refined,isotonic,precision_guarded,0.55,0.05,0.9615384615384616,0.9430402687409885,0.921875,0.8939393939393939,0.9772727272727273,0.9356060606060606,0.9076923076923077,0.977858126721763,0.9480430258550444,0.032271151228866264,0.921875,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,compact,47,ok,,180,lightgbm_refined,isotonic,balanced,0.20500000000000002,0.05,0.9615384615384616,0.9476284584980237,0.810126582278481,0.9696969696969697,0.9318181818181818,0.9507575757575757,0.8827586206896552,0.984366391184573,0.9517796931716065,0.032534119731870155,0.810126582278481,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,compact,47,ok,,180,lightgbm_refined,isotonic,precision_guarded,0.55,0.05,0.9615384615384616,0.9431217271239238,0.9365079365079365,0.8939393939393939,0.9818181818181818,0.9378787878787879,0.9147286821705426,0.984366391184573,0.9517796931716065,0.032534119731870155,0.9365079365079365,0.10036907536907537
psychologist,anxiety,baseline,3,lightgbm,engineered,11,ok,,272,lightgbm_refined,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.002913350154884321,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,3,lightgbm,engineered,11,ok,,272,lightgbm_refined,isotonic,precision_guarded,0.1,0.05,1.0,0.9999999999999999,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,0.999931129476584,0.9997738579828132,0.002913350154884321,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,3,lightgbm,engineered,29,ok,,272,lightgbm_refined,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.0017370660129907294,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,3,lightgbm,engineered,29,ok,,272,lightgbm_refined,isotonic,precision_guarded,0.1,0.05,1.0,0.9999999999999999,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.0017370660129907294,0.9850746268656716,0.12561703002879474
psychologist,anxiety,baseline,3,lightgbm,engineered,47,ok,,272,lightgbm_refined,isotonic,balanced,0.1,0.05,1.0,1.0,0.9850746268656716,1.0,0.9954545454545455,0.9977272727272728,0.9924812030075187,1.0,1.0,0.0016620754808064056,0.9850746268656716,0.12561703002879474
