mode,domain,target_variant,family,feature_variant,threshold_policy,selection_score,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,seed_stability,abstention_coverage,high_conf_precision,input_missing_ratio,stop_reason,n_features
psychologist,adhd,baseline,rf,base,precision_guarded,0.8806954600291712,0.9562043795620438,0.8136645962732919,0.952,0.8828322981366459,0.8791946308724832,0.9521739130434784,0.9543500411341214,0.0828852265214274,0.0,0.965034965034965,0.9558823529411764,0.3633366633366632,round3_executed,35.0
psychologist,conduct,baseline,catboost,engineered,balanced,0.948574470899348,0.972972972972973,0.9,0.9902912621359224,0.9451456310679612,0.935064935064935,0.97123786407767,0.9380938240290072,0.0367809151062513,0.0,0.9895104895104896,0.9726027397260274,0.0246812011517893,stop_rule_no_material_signal_after_round2,34.0
psychologist,elimination,elimination_any_baseline,lightgbm,engineered,precision_guarded,0.8524767965556561,0.9401709401709402,0.6832298136645962,0.944,0.8136149068322981,0.7913669064748201,0.8770434782608696,0.8958414547407705,0.137095178588842,0.0,0.972027972027972,0.9401709401709402,0.0223526473526473,round3_executed,28.0
psychologist,anxiety,baseline,lightgbm,engineered,precision_guarded,0.9852820783450476,0.9850746268656716,1.0,0.9954545454545456,0.9977272727272728,0.9924812030075186,0.9999770431588614,0.9999246193276043,0.0021041638828938,1.1102230246251563e-16,1.0,0.9850746268656716,0.1256170300287947,round3_executed,272.0
psychologist,depression,baseline,catboost,engineered,balanced,0.9182904700675733,0.9023052241698608,0.8956521739130435,0.9337231968810916,0.9146876853970676,0.8981119987884592,0.9803203661327232,0.963257083031797,0.0569380429911679,0.0064331114356433,0.9685314685314688,0.9160414879061246,0.0459368217988907,round3_executed,29.0
