feature,importance_mean,importance_std
num__cbcl_internalizing_proxy,0.012874534161490736,0.012296820558226007
num__scared_sr_separation_anxiety,0.009232298136645967,0.002966780052817313
num__cbcl_anxious_depressed_proxy,0.00880000000000003,0.009807988294706763
num__cbcl_010,0.0066732919254657965,0.006239668332566091
num__scared_p_separation_anxiety,0.00550559006211182,0.004636123370432233
num__cbcl_027,0.005232298136645941,0.004890122661162748
num__cbcl_022,0.0032745341614907053,0.007648888542130879
num__cbcl_005,0.0032000000000000028,0.0016000000000000014
num__cbcl_020,0.0031055900621118405,0.0019641476150114197
num__scared_sr_total,0.0030211180124223524,0.006472011063176801
num__scared_sr_generalized_anxiety,0.0023055900621118397,0.004217442347315967
num__scared_sr_panic_somatic,0.0016745341614906816,0.0037825579043801187
num__cbcl_011,0.0006211180124223725,0.002613825184590256
num__cbcl_002,0.00052670807453421,0.001763338175605067
num__cbcl_024,0.0001788819875776504,0.004383228361425854
num__scared_sr_social_anxiety,-0.00044223602484474436,0.0029695168240959926
num__cbcl_012,-0.001242236024844745,0.001521422200486476
num__cbcl_009,-0.0021267080745341893,0.002501931201162352
num__cbcl_014,-0.0023155279503105585,0.005999151721731016
num__scared_p_total,-0.0026633540372671184,0.005697569933917859
