threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,method,fpr,fnr,meets_recall_floor,meets_bal_acc_floor,meets_constraints
0.001286,0.4370629370629371,0.5,0.4370629370629371,1.0,1.0,0.0,0.6082725060827251,161,125,"[[0, 161], [0, 125]]","[[0.0, 1.0], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,1.0,0.0,True,False,False
0.001462,0.479020979020979,0.5372670807453416,0.4562043795620438,1.0,1.0,0.07453416149068323,0.6265664160401002,161,125,"[[12, 149], [0, 125]]","[[0.07453416149068323, 0.9254658385093167], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.9254658385093167,0.0,True,False,False
0.00196,0.493006993006993,0.5496894409937888,0.46296296296296297,1.0,1.0,0.09937888198757763,0.6329113924050633,161,125,"[[16, 145], [0, 125]]","[[0.09937888198757763, 0.9006211180124224], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.9006211180124224,0.0,True,False,False
0.002246,0.4965034965034965,0.5527950310559007,0.4646840148698885,1.0,1.0,0.10559006211180125,0.6345177664974619,161,125,"[[17, 144], [0, 125]]","[[0.10559006211180125, 0.8944099378881988], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8944099378881988,0.0,True,False,False
0.002306,0.5034965034965035,0.5590062111801242,0.4681647940074906,1.0,1.0,0.11801242236024845,0.6377551020408163,161,125,"[[19, 142], [0, 125]]","[[0.11801242236024845, 0.8819875776397516], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8819875776397516,0.0,True,False,False
0.002482,0.506993006993007,0.562111801242236,0.4699248120300752,1.0,1.0,0.12422360248447205,0.639386189258312,161,125,"[[20, 141], [0, 125]]","[[0.12422360248447205, 0.8757763975155279], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8757763975155279,0.0,True,False,False
0.00257,0.5104895104895105,0.5652173913043478,0.4716981132075472,1.0,1.0,0.13043478260869565,0.6410256410256411,161,125,"[[21, 140], [0, 125]]","[[0.13043478260869565, 0.8695652173913043], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8695652173913043,0.0,True,False,False
0.005936,0.5104895104895105,0.5652173913043478,0.4716981132075472,1.0,1.0,0.13043478260869565,0.6410256410256411,161,125,"[[21, 140], [0, 125]]","[[0.13043478260869565, 0.8695652173913043], [0.0, 1.0]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8695652173913043,0.0,True,False,False
0.010072,0.5104895104895105,0.5643229813664596,0.4714828897338403,0.992,0.992,0.13664596273291926,0.6391752577319587,161,125,"[[22, 139], [1, 124]]","[[0.13664596273291926, 0.8633540372670807], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8633540372670807,0.008000000000000007,True,False,False
0.010218,0.513986013986014,0.5674285714285714,0.4732824427480916,0.992,0.992,0.14285714285714285,0.6408268733850129,161,125,"[[23, 138], [1, 124]]","[[0.14285714285714285, 0.8571428571428571], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8571428571428572,0.008000000000000007,True,False,False
0.014265,0.5174825174825175,0.5705341614906833,0.47509578544061304,0.992,0.992,0.14906832298136646,0.6424870466321243,161,125,"[[24, 137], [1, 124]]","[[0.14906832298136646, 0.8509316770186336], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8509316770186335,0.008000000000000007,True,False,False
0.015631,0.5174825174825175,0.5705341614906833,0.47509578544061304,0.992,0.992,0.14906832298136646,0.6424870466321243,161,125,"[[24, 137], [1, 124]]","[[0.14906832298136646, 0.8509316770186336], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8509316770186335,0.008000000000000007,True,False,False
0.016485,0.5384615384615384,0.589167701863354,0.48627450980392156,0.992,0.992,0.18633540372670807,0.6526315789473685,161,125,"[[30, 131], [1, 124]]","[[0.18633540372670807, 0.8136645962732919], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.8136645962732919,0.008000000000000007,True,False,False
0.017845,0.548951048951049,0.5984844720496895,0.49206349206349204,0.992,0.992,0.20496894409937888,0.6578249336870027,161,125,"[[33, 128], [1, 124]]","[[0.20496894409937888, 0.7950310559006211], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7950310559006211,0.008000000000000007,True,False,False
0.017895,0.5524475524475524,0.6015900621118012,0.4940239043824701,0.992,0.992,0.2111801242236025,0.6595744680851063,161,125,"[[34, 127], [1, 124]]","[[0.2111801242236025, 0.7888198757763976], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7888198757763976,0.008000000000000007,True,False,False
0.018403,0.5524475524475524,0.6015900621118012,0.4940239043824701,0.992,0.992,0.2111801242236025,0.6595744680851063,161,125,"[[34, 127], [1, 124]]","[[0.2111801242236025, 0.7888198757763976], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7888198757763976,0.008000000000000007,True,False,False
0.019124,0.5559440559440559,0.6046956521739131,0.496,0.992,0.992,0.21739130434782608,0.6613333333333333,161,125,"[[35, 126], [1, 124]]","[[0.21739130434782608, 0.782608695652174], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.782608695652174,0.008000000000000007,True,False,False
0.019243,0.5594405594405595,0.6078012422360248,0.4979919678714859,0.992,0.992,0.2236024844720497,0.6631016042780749,161,125,"[[36, 125], [1, 124]]","[[0.2236024844720497, 0.7763975155279503], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7763975155279503,0.008000000000000007,True,False,False
0.025666,0.5629370629370629,0.6109068322981366,0.5,0.992,0.992,0.22981366459627328,0.6648793565683646,161,125,"[[37, 124], [1, 124]]","[[0.22981366459627328, 0.7701863354037267], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7701863354037267,0.008000000000000007,True,False,False
0.02691,0.5664335664335665,0.6140124223602484,0.5020242914979757,0.992,0.992,0.2360248447204969,0.6666666666666666,161,125,"[[38, 123], [1, 124]]","[[0.2360248447204969, 0.7639751552795031], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7639751552795031,0.008000000000000007,True,False,False
0.030446,0.5734265734265734,0.6202236024844721,0.5061224489795918,0.992,0.992,0.2484472049689441,0.6702702702702703,161,125,"[[40, 121], [1, 124]]","[[0.2484472049689441, 0.7515527950310559], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7515527950310559,0.008000000000000007,True,False,False
0.032454,0.5769230769230769,0.6233291925465838,0.5081967213114754,0.992,0.992,0.2546583850931677,0.6720867208672087,161,125,"[[41, 120], [1, 124]]","[[0.2546583850931677, 0.7453416149068323], [0.008, 0.992]]",0.935751552795031,0.9305498825158305,0.09943721297551998,grid_precision,0.7453416149068324,0.008000000000000007,True,False,False
