trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,train_precision,train_recall,train_specificity,train_balanced_accuracy,train_f1,train_roc_auc,train_pr_auc,train_brier,val_precision,val_recall,val_specificity,val_balanced_accuracy,val_f1,val_roc_auc,val_pr_auc,val_brier,val_objective,overfit_gap_ba,selected_for_stage2,is_winner_trial
766,stage1_coarse,caregiver_2_3,caregiver,anxiety,balanced_subset,rf_recall_guard,20260712,none,default_0_5,0.5,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006062919578681377,0.9195402298850575,0.9302325581395349,0.9822335025380711,0.9562330303388029,0.9248554913294798,0.9932416479754457,0.9705254435777825,0.02504270087986793,0.9369234183686589,0.043766969661197086,no,no
767,stage1_coarse,caregiver_2_3,caregiver,anxiety,balanced_subset,rf_regularized,20260712,none,default_0_5,0.5,62,0.937037037037037,0.9806201550387597,0.9856175972927242,0.9831188761657419,0.9583333333333334,0.9989113183541233,0.9948463181265399,0.013131864151794249,0.9090909090909091,0.9302325581395349,0.9796954314720813,0.9549639948058081,0.9195402298850575,0.9946582457797191,0.9705849348160738,0.022185642174061892,0.9339782267884029,0.028154881359933825,no,no
768,stage1_coarse,caregiver_2_3,caregiver,anxiety,balanced_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,62,0.9809160305343512,0.9961240310077519,0.9957698815566836,0.9959469562822177,0.9884615384615385,0.9997934128202102,0.9990409310327784,0.007709696844100685,0.9186046511627907,0.9186046511627907,0.9822335025380711,0.9504190768504308,0.9186046511627907,0.9930645732499115,0.9516524156063639,0.021021575627415186,0.9308039812679949,0.04552787943178693,no,no
769,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_baseline,20260712,none,default_0_5,0.5,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006496983728691983,0.9195402298850575,0.9302325581395349,0.9822335025380711,0.9562330303388029,0.9248554913294798,0.9926809113445875,0.9662450272639715,0.02599069917073653,0.9361816718609971,0.043766969661197086,no,no
770,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_balanced_subsample,20260712,none,default_0_5,0.5,56,0.9847328244274809,1.0,0.9966159052453468,0.9983079526226735,0.9923076923076923,0.9998753918598093,0.9994070185355024,0.009134190823556172,0.9204545454545454,0.9418604651162791,0.9822335025380711,0.962046983827175,0.9310344827586207,0.9925923739818203,0.967083957318272,0.025730033988301055,0.940238564569415,0.03626096879549845,no,no
771,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_precision_push,20260712,none,default_0_5,0.5,56,0.9766536964980544,0.9728682170542635,0.9949238578680203,0.9838960374611418,0.974757281553398,0.9995179632471569,0.9977802962768053,0.009830188959330508,0.9186046511627907,0.9186046511627907,0.9822335025380711,0.9504190768504308,0.9186046511627907,0.9935957974265139,0.9697146026801644,0.02134043999065152,0.9348798912201165,0.03347696061071104,no,no
772,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_recall_guard,20260712,none,default_0_5,0.5,56,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.006071705340297908,0.9204545454545454,0.9418604651162791,0.9822335025380711,0.962046983827175,0.9310344827586207,0.9933301853382127,0.9693554911188336,0.024770379792081815,0.9404903844915454,0.03795301617282498,no,no
773,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_regularized,20260712,none,default_0_5,0.5,56,0.9405204460966543,0.9806201550387597,0.9864636209813875,0.9835418880100736,0.9601518026565465,0.9989014808693714,0.9947857138649773,0.012970232530171951,0.9090909090909091,0.9302325581395349,0.9796954314720813,0.9549639948058081,0.9195402298850575,0.9939794593318381,0.966868809479032,0.022400429836043838,0.9333284582903242,0.028577893204265514,no,no
774,stage1_coarse,caregiver_2_3,caregiver,anxiety,stability_pruned_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,56,0.9809160305343512,0.9961240310077519,0.9957698815566836,0.9959469562822177,0.9884615384615385,0.9997639003659544,0.9989002203293134,0.007783376106841092,0.9294117647058824,0.9186046511627907,0.9847715736040609,0.9516881123834258,0.9239766081871345,0.9938318970605595,0.9671830434259202,0.021140668598446686,0.9382390993245963,0.04425884389879198,no,no
775,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,none,default_0_5,0.5,45,0.9771863117870723,0.9961240310077519,0.9949238578680203,0.995523944437886,0.9865642994241842,0.9997409462348666,0.9988001355299954,0.00771056536609062,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9939499468775823,0.9678124984989429,0.02026278164688702,0.9478823365411629,0.03675284303309323,yes,no
776,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,none,precision_oriented,0.6699999999999999,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997409462348666,0.9988001355299954,0.00771056536609062,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9939499468775823,0.9678124984989429,0.02026278164688702,0.9533725994887717,0.01997993153110611,yes,no
777,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,none,balanced,0.30499999999999994,45,0.9381818181818182,1.0,0.9856175972927242,0.9928087986463621,0.9681050656660413,0.9997409462348666,0.9988001355299954,0.00771056536609062,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9939499468775823,0.9678124984989429,0.02026278164688702,0.9398294188236969,0.021671978908432643,yes,no
778,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,none,recall_guard,0.48999999999999994,45,0.9699248120300752,1.0,0.9932318104906938,0.9966159052453469,0.9847328244274809,0.9997409462348666,0.9988001355299954,0.00771056536609062,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9939499468775823,0.9678124984989429,0.02026278164688702,0.947794979676566,0.03784480384055411,yes,no
779,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,none,precision_min_recall,0.6699999999999999,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997409462348666,0.9988001355299954,0.00771056536609062,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9939499468775823,0.9678124984989429,0.02026278164688702,0.9533725994887717,0.01997993153110611,yes,no
780,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,default_0_5,0.5,45,0.984,0.9534883720930233,0.9966159052453468,0.975052138669185,0.968503937007874,0.9997409462348666,0.9988001355299954,0.009034593364898357,0.9512195121951219,0.9069767441860465,0.9898477157360406,0.9484122299610436,0.9285714285714286,0.9939499468775823,0.9678124984989429,0.021233557968316292,0.9475765602149887,0.02663990870814148,yes,no
781,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,precision_oriented,0.58,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997409462348666,0.9988001355299954,0.009034593364898357,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9939499468775823,0.9678124984989429,0.021233557968316292,0.953314352909486,0.01997993153110611,yes,no
782,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,balanced,0.13,45,0.9381818181818182,1.0,0.9856175972927242,0.9928087986463621,0.9681050656660413,0.9997409462348666,0.9988001355299954,0.009034593364898357,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9939499468775823,0.9678124984989429,0.021233557968316292,0.9397711722444111,0.021671978908432643,yes,no
783,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,recall_guard,0.31499999999999995,45,0.9699248120300752,1.0,0.9932318104906938,0.9966159052453469,0.9847328244274809,0.9997409462348666,0.9988001355299954,0.009034593364898357,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9939499468775823,0.9678124984989429,0.021233557968316292,0.9477367330972802,0.03784480384055411,yes,no
784,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,sigmoid,precision_min_recall,0.58,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997409462348666,0.9988001355299954,0.009034593364898357,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9939499468775823,0.9678124984989429,0.021233557968316292,0.953314352909486,0.01997993153110611,yes,no
785,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,default_0_5,0.5,45,0.9770114942528736,0.9883720930232558,0.9949238578680203,0.991647975445638,0.9826589595375722,0.9997278295885308,0.9984927283164813,0.006992885300347921,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9955878880887734,0.9710009296534314,0.01695283882863883,0.9489011596143557,0.03287687404084516,yes,no
786,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,precision_oriented,0.5049999999999999,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997278295885308,0.9984927283164813,0.006992885300347921,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9955878880887734,0.9710009296534314,0.01695283882863883,0.9540813450425847,0.01997993153110611,yes,no
787,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,balanced,0.16999999999999998,45,0.9381818181818182,1.0,0.9856175972927242,0.9928087986463621,0.9681050656660413,0.9997278295885308,0.9984927283164813,0.006992885300347921,0.9021739130434783,0.9651162790697675,0.9771573604060914,0.9711368197379294,0.9325842696629213,0.9955878880887734,0.9710009296534314,0.01695283882863883,0.9405381643775098,0.021671978908432643,yes,no
788,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,recall_guard,0.42999999999999994,45,0.9699248120300752,1.0,0.9932318104906938,0.9966159052453469,0.9847328244274809,0.9997278295885308,0.9984927283164813,0.006992885300347921,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9955878880887734,0.9710009296534314,0.01695283882863883,0.948503725230379,0.03784480384055411,yes,no
789,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260712,isotonic,precision_min_recall,0.5049999999999999,45,0.9878048780487805,0.9418604651162791,0.9974619289340102,0.9696611970251446,0.9642857142857143,0.9997278295885308,0.9984927283164813,0.006992885300347921,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9955878880887734,0.9710009296534314,0.01695283882863883,0.9540813450425847,0.01997993153110611,yes,no
790,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,none,default_0_5,0.5,45,0.9734848484848485,0.9961240310077519,0.994077834179357,0.9951009325935545,0.9846743295019157,0.9997704586891223,0.9989385581736945,0.007656906810700966,0.9302325581395349,0.9302325581395349,0.9847715736040609,0.9575020658717979,0.9302325581395349,0.9938023846063038,0.968673060130733,0.020455281395529767,0.9430556153295594,0.03759886672175661,yes,no
791,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,none,precision_oriented,0.71,45,0.9958847736625515,0.937984496124031,0.9991539763113367,0.9685692362176839,0.9660678642714571,0.9997704586891223,0.9989385581736945,0.007656906810700966,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9938023846063038,0.968673060130733,0.020455281395529767,0.9535860962295363,0.018887970723645342,yes,no
792,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,none,balanced,0.30499999999999994,45,0.9314079422382672,1.0,0.9839255499153976,0.9919627749576988,0.9644859813084112,0.9997704586891223,0.9989385581736945,0.007656906810700966,0.9120879120879121,0.9651162790697675,0.9796954314720813,0.9724058552709244,0.9378531073446328,0.9938023846063038,0.968673060130733,0.020455281395529767,0.9445979772685688,0.01955691968677442,yes,no
793,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,none,recall_guard,0.30499999999999994,45,0.9314079422382672,1.0,0.9839255499153976,0.9919627749576988,0.9644859813084112,0.9997704586891223,0.9989385581736945,0.007656906810700966,0.9120879120879121,0.9651162790697675,0.9796954314720813,0.9724058552709244,0.9378531073446328,0.9938023846063038,0.968673060130733,0.020455281395529767,0.9445979772685688,0.01955691968677442,yes,no
794,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,none,precision_min_recall,0.71,45,0.9958847736625515,0.937984496124031,0.9991539763113367,0.9685692362176839,0.9660678642714571,0.9997704586891223,0.9989385581736945,0.007656906810700966,0.9629629629629629,0.9069767441860465,0.9923857868020305,0.9496812654940385,0.9341317365269461,0.9938023846063038,0.968673060130733,0.020455281395529767,0.9535860962295363,0.018887970723645342,yes,no
795,stage2_search,caregiver_2_3,caregiver,anxiety,precision_oriented_subset,rf_positive_push_strong,20260729,sigmoid,default_0_5,0.5,45,0.984,0.9534883720930233,0.9966159052453468,0.975052138669185,0.968503937007874,0.9997704586891223,0.9989385581736945,0.008895774062331758,0.9397590361445783,0.9069767441860465,0.9873096446700508,0.9471431944280486,0.9230769230769231,0.9938023846063038,0.968673060130733,0.021199426184237685,0.9425229705070647,0.027908944241136435,yes,no
