domain,mode,pass_name,model_family,config_id,feature_set_id,weight_policy,trials,best_val_score,best_holdout_ba,best_holdout_f1,best_holdout_pr_auc
anxiety,psychologist_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned,none,2,0.9143098016513888,0.9526325109196081,0.8770053475935828,0.9481216848594296
anxiety,psychologist_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned_no_shortcut_v1,combined_aggressive,2,0.9141398064331481,0.9511568882068233,0.903954802259887,0.9570327534345799
anxiety,psychologist_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned_no_shortcut_v1,none,2,0.914086280911789,0.953901546452603,0.8817204301075269,0.9540317407156504
anxiety,psychologist_full,pass_a,hgb,hgb_regularized_v3,engineered_pruned,class_minor_boost,2,0.9139210550897116,0.9718746310943218,0.9180327868852459,0.9632504524717975
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,cost_asym,2,0.9138980264197675,0.9796954314720812,0.9148936170212766,0.9662281493344115
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_eng_v1,cost_asym,2,0.9133065304567778,0.9822335025380711,0.9247311827956989,0.9662574972866855
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,cost_asym,2,0.913039180532496,0.983502538071066,0.9297297297297298,0.9664383654044677
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,engineered_compact,class_minor_boost,2,0.9127986854921635,0.9577086530515878,0.8961748633879781,0.9584211696305069
anxiety,psychologist_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned,none,2,0.9126199327778395,0.9564396175185929,0.8913043478260869,0.9516437491269928
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_shortcut_v1,cost_asym,2,0.9123863706133892,0.9526325109196081,0.8770053475935828,0.9361417548106116
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,mode_fragile,2,0.9122407576430077,0.9513634753866131,0.8723404255319149,0.945718283186242
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,none,2,0.9122407576430077,0.9513634753866131,0.8723404255319149,0.945718283186242
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,engineered_pruned_no_shortcut_v1,mode_fragile,2,0.9119823652666996,0.9518946995632157,0.8901098901098901,0.9474277315082477
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,engineered_pruned_no_shortcut_v1,none,2,0.9119823652666996,0.9518946995632157,0.8901098901098901,0.9474277315082477
anxiety,psychologist_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned_no_shortcut_v1,none,2,0.9119823652666996,0.9518946995632157,0.8901098901098901,0.9474277315082477
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,engineered_compact,none,2,0.911251589651172,0.9531637350962106,0.8950276243093923,0.9526004434356964
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,engineered_pruned,class_minor_boost,2,0.9112247205009938,0.9629913823633574,0.8842105263157894,0.953417206806384
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,engineered_pruned,none,2,0.9107581626593104,0.9602467241175776,0.9060773480662984,0.9493936732543841
anxiety,psychologist_full,pass_c,hgb,hgb_regularized_v3,engineered_pruned_no_shortcut_v1,none,2,0.9106469151035006,0.9615157596505726,0.9111111111111111,0.9633321976916669
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_eng_v1,cost_asym,2,0.9106382493457745,0.9609845354739701,0.8924731182795699,0.943626502442073
anxiety,psychologist_full,pass_c,hgb,hgb_regularized_v3,engineered_pruned_no_eng_v1,none,2,0.9102487087640526,0.9776885845826939,0.9239130434782609,0.9610193330692077
anxiety,psychologist_full,pass_a,hgb,hgb_regularized_v3,compact_subset,none,2,0.9076674432327014,0.9744127021603116,0.9281767955801105,0.9598851572241487
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,engineered_compact,class_minor_boost,2,0.90765029249102,0.9577086530515878,0.8961748633879781,0.9516188145479324
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,compact_subset,class_minor_boost,2,0.9072112366790246,0.9453429347184512,0.8977272727272727,0.9554483679211678
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,engineered_pruned,none,2,0.9069692770902408,0.9531637350962106,0.8953488372093024,0.9500079595565816
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,none,2,0.9064134678871723,0.9569708416951954,0.9101123595505618,0.9564866849300759
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,mode_fragile,2,0.905308108310438,0.9822335025380711,0.9247311827956989,0.9656897919399031
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,none,2,0.905308108310438,0.9822335025380711,0.9247311827956989,0.9656897919399031
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,mode_fragile,2,0.9051389588173839,0.9584464644079802,0.8829787234042553,0.941345094571625
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,none,2,0.9051389588173839,0.9584464644079802,0.8829787234042553,0.941345094571625
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,class_minor_boost,2,0.9044055802264324,0.9395289812300791,0.8914285714285715,0.9516112466870631
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_eng_v1,mode_fragile,2,0.9035948627941501,0.976419549049699,0.918918918918919,0.9648889848974573
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_eng_v1,none,2,0.9035948627941501,0.976419549049699,0.918918918918919,0.9648889848974573
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_eng_v1,mode_fragile,2,0.8999978064120734,0.948087592964231,0.8756756756756757,0.9381918824039697
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_eng_v1,none,2,0.8999978064120734,0.948087592964231,0.8756756756756757,0.9381918824039697
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_shortcut_v1,mode_fragile,2,0.8991942148296668,0.9281076614331247,0.8478260869565217,0.9377606079425863
anxiety,psychologist_full,pass_b,rf,rf_recall_guard_v4,engineered_pruned_no_shortcut_v1,none,2,0.8991942148296668,0.9281076614331247,0.8478260869565217,0.9377606079425863
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_shortcut_v1,cost_asym,2,0.8962423565481606,0.9446051233620587,0.9122807017543859,0.9696699281304442
anxiety,psychologist_full,pass_a,hgb,hgb_regularized_v3,compact_subset,class_minor_boost,2,0.8926012391570538,0.9524259237398183,0.9090909090909091,0.9589171247059023
anxiety,psychologist_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,class_minor_boost,2,0.8919765247152508,0.9758883248730965,0.900523560209424,0.9611467308671019
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,engineered_pruned_no_eng_v1,cost_asym,2,0.8918006228673987,0.9524259237398183,0.9090909090909091,0.9523453443090757
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,stability_pruned_subset,mode_fragile,2,0.8906885658734393,0.9407980167630741,0.896551724137931,0.9590791902569138
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,stability_pruned_subset,none,2,0.8906885658734393,0.9407980167630741,0.896551724137931,0.9590791902569138
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,cost_asym,2,0.8904864887060264,0.9407980167630741,0.896551724137931,0.9542491344524854
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,engineered_pruned,class_minor_boost,2,0.8879756389858001,0.9188112383425806,0.8757396449704142,0.948927928111073
anxiety,psychologist_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,none,2,0.8878481702806169,0.9720812182741116,0.8865979381443299,0.9597599078262167
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,class_minor_boost,2,0.8870770731916274,0.9693365600283319,0.9081081081081082,0.9562403209044394
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,compact_subset,none,2,0.8862663864073826,0.9407980167630741,0.896551724137931,0.9575429775871662
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_shortcut_v1,mode_fragile,2,0.8846236221928092,0.9595089127611852,0.9204545454545454,0.9687820503137595
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,engineered_pruned_no_shortcut_v1,none,2,0.8846236221928092,0.9595089127611852,0.9204545454545454,0.9687820503137595
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,mode_fragile,2,0.8833485047721783,0.9524259237398183,0.9090909090909091,0.9586591516840274
anxiety,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,none,2,0.8833485047721783,0.9524259237398183,0.9090909090909091,0.9586591516840274
anxiety,psychologist_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,none,2,0.8828191561502976,0.9407980167630741,0.896551724137931,0.95980422148538
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,mode_fragile,2,0.8823302069655269,0.9698677842049346,0.9273743016759777,0.9659976711616987
anxiety,psychologist_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,none,2,0.8823302069655269,0.9698677842049346,0.9273743016759777,0.9659976711616987
anxiety,psychologist_full,pass_a,extra_trees,extra_regularized_v3,engineered_compact,none,2,0.8821078039012206,0.9188112383425806,0.8757396449704142,0.9584663436603159
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,cost_asym,2,0.9655392855130669,0.990625,0.9905362776025236,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,mode_fragile,2,0.9615677172808096,0.9875,0.9873417721518988,0.9999999999999999
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,none,2,0.9615677172808096,0.9875,0.9873417721518988,0.9999999999999999
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,cost_asym,2,0.9613873811317336,0.990625,0.9905362776025236,0.9999999999999998
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,cost_asym,2,0.9576316504716827,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_compact,none,2,0.9558987836004716,0.971875,0.9710610932475884,1.0
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,engineered_compact,combined_aggressive,2,0.9555902501197443,0.971875,0.9710610932475884,1.0000000000000002
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,full_eligible,combined_aggressive,2,0.9543932405181972,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,full_eligible,none,2,0.9543716934017297,0.96875,0.967741935483871,0.9998034435689
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,dsm5_core_plus_context,class_minor_boost,2,0.953795917170914,0.99375,0.9937106918238994,0.9999999999999999
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,stability_pruned_subset,mode_fragile,2,0.9534066722304115,0.971875,0.9710610932475884,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,stability_pruned_subset,none,2,0.9534066722304115,0.971875,0.9710610932475884,1.0
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,none,2,0.9533360915351982,0.971875,0.9710610932475884,0.9999999999999998
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,cost_asym,2,0.9532152105344198,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned,none,2,0.953183252686754,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,engineered_compact,none,2,0.9520768082135515,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,mode_fragile,2,0.9519468951564479,0.971875,0.9710610932475884,0.9999611801242234
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,none,2,0.9519468951564479,0.971875,0.9710610932475884,0.9999611801242234
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,cost_asym,2,0.9448029494461124,0.9875,0.9873417721518988,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,cost_asym,2,0.9445789580862561,0.9875,0.9873417721518988,1.0
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,cost_asym,2,0.9444456106191065,0.978125,0.9776357827476039,0.9998432524860976
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,cost_asym,2,0.9444426231742722,0.978125,0.9776357827476039,0.9998828094481229
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,dsm5_core_plus_context,class_minor_boost,2,0.9409807615057143,0.984375,0.9841269841269841,0.9998432524860976
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,mode_fragile,2,0.940968873457647,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,none,2,0.940968873457647,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,mode_fragile,2,0.9408075715510559,0.98125,0.9808917197452229,0.9998828094481229
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,none,2,0.9408075715510559,0.98125,0.9808917197452229,0.9998828094481229
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,mode_fragile,2,0.9408069067387211,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,none,2,0.9408069067387211,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,mode_fragile,2,0.9408021164800695,0.98125,0.9808917197452229,0.9998828094481229
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,none,2,0.9408021164800695,0.98125,0.9808917197452229,0.9998828094481229
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,mode_fragile,2,0.9406610273336382,0.9875,0.9873417721518988,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,none,2,0.9406610273336382,0.9875,0.9873417721518988,1.0
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,dsm5_core_plus_context,none,2,0.9405344634386935,0.990625,0.9905362776025236,1.0
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,dsm5_core_plus_context,none,2,0.9402004989248026,0.978125,0.9776357827476039,0.9998432524860976
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,dsm5_core_plus_context,class_minor_boost,2,0.94011453698026,0.99375,0.9937106918238994,1.0
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,dsm5_core_plus_context,none,2,0.9399410796374101,0.996875,0.9968652037617555,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,stability_pruned_subset,cost_asym,2,0.9379111608834156,0.971875,0.9710610932475884,1.0
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,full_eligible,combined_aggressive,2,0.9371920491577634,0.978125,0.9776357827476039,0.9999611801242235
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_compact,combined_aggressive,2,0.9368644845055021,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned,combined_aggressive,2,0.9368458035471039,0.984375,0.9841269841269841,1.0
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned,combined_aggressive,2,0.9366110373498889,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,cost_asym,2,0.9362772367012485,0.975,0.9743589743589743,0.9997633794663361
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,cost_asym,2,0.9356785722707824,0.98125,0.9808917197452229,1.0
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,full_eligible,none,2,0.9336860809932402,0.9875,0.9873417721518988,0.9999221176242234
conduct,caregiver_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned,none,2,0.9335678064953324,0.98125,0.9808917197452229,1.0
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,class_minor_boost,2,0.9335122020754113,0.984375,0.9841269841269841,0.9999221176242237
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,engineered_compact,none,2,0.933222069375957,0.978125,0.9776357827476039,1.0
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,compact_subset,none,2,0.9328549367769672,0.978125,0.9776357827476039,0.9999221176242236
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,precision_oriented_subset,none,2,0.9326132632584443,0.975,0.9743589743589743,0.9999221176242237
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,compact_subset,class_minor_boost,2,0.9325562583576718,0.98125,0.9808917197452229,0.9999999999999999
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,mode_fragile,2,0.9324013328805398,0.975,0.9743589743589743,0.9996824724701066
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,balanced_subset,none,2,0.9324013328805398,0.975,0.9743589743589743,0.9996824724701066
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,mode_fragile,2,0.9324009242830333,0.975,0.9743589743589743,0.9997230568856911
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,none,2,0.9324009242830333,0.975,0.9743589743589743,0.9997230568856911
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,compact_subset,class_minor_boost,2,0.9322067741146212,0.971875,0.9710610932475884,0.9999611801242235
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,compact_subset,none,2,0.9322051091648793,0.978125,0.9776357827476039,0.9999999999999999
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,engineered_compact,none,2,0.9322048844137014,0.978125,0.9776357827476039,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,mode_fragile,2,0.9321342491547898,0.978125,0.9776357827476039,1.0
conduct,caregiver_full,pass_b,extra_trees,extra_precision_guard_v3,balanced_subset,none,2,0.9321342491547898,0.978125,0.9776357827476039,1.0
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,engineered_compact,class_minor_boost,2,0.9318171926645531,0.975,0.9743589743589743,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,mode_fragile,2,0.9315097393408545,0.98125,0.9808917197452229,1.0
conduct,caregiver_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,none,2,0.9315097393408545,0.98125,0.9808917197452229,1.0
conduct,caregiver_full,pass_c,extra_trees,extra_precision_guard_v3,full_eligible,none,2,0.9313706187125521,0.971875,0.9710610932475884,1.0
conduct,caregiver_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,class_minor_boost,2,0.9310685856645503,0.96875,0.967741935483871,0.9999999999999999
conduct,caregiver_full,pass_b,hgb,hgb_conservative_v3,stability_pruned_subset,cost_asym,2,0.8713191472970584,0.9984375,0.9968847352024922,0.9997633794663361
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,full_eligible,combined_aggressive,2,0.871318832426001,0.9984375,0.9968847352024922,0.9998034435689
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,full_eligible,combined_aggressive,2,0.8713071655386222,0.9984375,0.9968847352024922,0.9998034435689
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,engineered_pruned,combined_aggressive,2,0.8711970099516874,0.9984375,0.9968847352024922,1.0
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,engineered_compact,combined_aggressive,2,0.8711915788209055,0.9984375,0.9968847352024922,1.0
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,engineered_pruned,combined_aggressive,2,0.8707805790344311,1.0,1.0,1.0
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,none,2,0.8673257447370643,0.9984375,0.9968847352024922,0.9997230568856907
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,compact_subset,none,2,0.8673212893161454,0.9984375,0.9968847352024922,0.9998034435689002
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,precision_oriented_subset,class_minor_boost,2,0.867320947426854,0.9984375,0.9968847352024922,0.9997230568856909
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,compact_subset,class_minor_boost,2,0.8673203817715139,0.9984375,0.9968847352024922,0.9998034435689002
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,full_eligible,none,2,0.8673183298461242,0.9984375,0.9968847352024922,0.9996416227969038
conduct,caregiver_full,pass_a,rf,rf_regularized_v4,engineered_compact,class_minor_boost,2,0.8672200149559963,0.9984375,0.9968847352024922,1.0
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,engineered_pruned,none,2,0.8672093478704558,0.9984375,0.9968847352024922,1.0
conduct,caregiver_full,pass_c,xgb,xgb_regularized_v2,engineered_compact,none,2,0.8671986984150181,0.9984375,0.9968847352024922,0.9999999999999999
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,engineered_compact,combined_aggressive,2,0.8669887623499539,1.0,1.0,1.0
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,engineered_compact,class_minor_boost,2,0.8629983118584538,1.0,1.0,1.0
conduct,caregiver_full,pass_a,hgb,hgb_regularized_v3,engineered_compact,none,2,0.8629880098156866,1.0,1.0,0.9999999999999999
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,engineered_compact,none,2,0.8629880098156866,1.0,1.0,0.9999999999999999
conduct,caregiver_full,pass_c,hgb,hgb_regularized_v3,engineered_pruned,none,2,0.8629330961678772,1.0,1.0,1.0
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,cost_asym,2,0.9660200743872446,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,cost_asym,2,0.9658945495711008,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,cost_asym,2,0.9629853948767716,0.978125,0.9776357827476039,1.0
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,mode_fragile,2,0.9620891442344811,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_plus_context,none,2,0.9620891442344811,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,mode_fragile,2,0.9619209305872377,0.9875,0.9873417721518988,0.9999999999999998
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_only,none,2,0.9619209305872377,0.9875,0.9873417721518988,0.9999999999999998
conduct,psychologist_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned,combined_aggressive,2,0.9593389326082071,0.98125,0.9808917197452229,1.0
conduct,psychologist_full,pass_c,extra_trees,extra_precision_guard_v3,engineered_pruned,combined_aggressive,2,0.9579127216647301,0.978125,0.9776357827476039,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,balanced_subset,cost_asym,2,0.9569112727500584,0.9875,0.9873417721518988,0.9999221176242234
conduct,psychologist_full,pass_a,extra_trees,extra_regularized_v3,precision_oriented_subset,none,2,0.9555296899132586,0.96875,0.967741935483871,1.0
conduct,psychologist_full,pass_a,rf,rf_regularized_v4,engineered_compact,none,2,0.9550843277564178,0.975,0.9743589743589743,1.0
conduct,psychologist_full,pass_c,rf,rf_precision_guard_v4,engineered_compact,none,2,0.9550447062737872,0.975,0.9743589743589743,1.0
conduct,psychologist_full,pass_a,rf,rf_regularized_v4,compact_subset,class_minor_boost,2,0.9550445546343855,0.984375,0.9841269841269841,0.9999221176242237
conduct,psychologist_full,pass_c,rf,rf_precision_guard_v4,full_eligible,none,2,0.9545822416269322,0.975,0.9743589743589743,1.0
conduct,psychologist_full,pass_c,rf,rf_precision_guard_v4,engineered_pruned,none,2,0.9521764693252281,0.975,0.9743589743589743,1.0
conduct,psychologist_full,pass_c,xgb,xgb_regularized_v2,full_eligible,none,2,0.95187169840515,0.971875,0.9710610932475884,0.9998432524860975
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,cost_asym,2,0.9444456106191065,0.978125,0.9776357827476039,0.9998432524860976
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,cost_asym,2,0.9444426231742722,0.978125,0.9776357827476039,0.9998828094481229
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,cost_asym,2,0.9441238965867853,0.98125,0.9808917197452229,1.0
conduct,psychologist_full,pass_a,hgb,hgb_regularized_v3,dsm5_core_plus_context,class_minor_boost,2,0.9409807615057143,0.984375,0.9841269841269841,0.9998432524860976
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,mode_fragile,2,0.9408075715510559,0.98125,0.9808917197452229,0.9998828094481229
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_plus_context,none,2,0.9408075715510559,0.98125,0.9808917197452229,0.9998828094481229
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,mode_fragile,2,0.9408021164800695,0.98125,0.9808917197452229,0.9998828094481229
conduct,psychologist_full,pass_b,hgb,hgb_conservative_v3,dsm5_core_only,none,2,0.9408021164800695,0.98125,0.9808917197452229,0.9998828094481229
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,mode_fragile,2,0.9407081066194795,0.98125,0.9808917197452229,1.0
conduct,psychologist_full,pass_b,extra_trees,extra_precision_guard_v3,dsm5_core_only,none,2,0.9407081066194795,0.98125,0.9808917197452229,1.0
conduct,psychologist_full,pass_a,extra_trees,extra_regularized_v3,dsm5_core_plus_context,none,2,0.9405232926617826,0.990625,0.9905362776025236,1.0
conduct,psychologist_full,pass_a,extra_trees,extra_regularized_v3,dsm5_core_plus_context,class_minor_boost,2,0.9404870548202242,0.990625,0.9905362776025236,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,mode_fragile,2,0.9404340808167696,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,dsm5_core_plus_context,none,2,0.9404340808167696,0.9875,0.9873417721518988,1.0
conduct,psychologist_full,pass_a,rf,rf_regularized_v4,dsm5_core_plus_context,class_minor_boost,2,0.9403978112795593,0.99375,0.9937106918238994,1.0
conduct,psychologist_full,pass_a,hgb,hgb_regularized_v3,dsm5_core_plus_context,none,2,0.9402004989248026,0.978125,0.9776357827476039,0.9998432524860976
conduct,psychologist_full,pass_a,rf,rf_regularized_v4,dsm5_core_plus_context,none,2,0.9400822412376274,0.996875,0.9968652037617555,1.0
conduct,psychologist_full,pass_b,rf,rf_recall_guard_v4,stability_pruned_subset,cost_asym,2,0.9375461139974375,0.978125,0.9776357827476039,0.9998475609756098
