low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.19210526315789472,0.837212947368421,0.8146853146853147,0.1853146853146853,8,225,53,1.0,0.9777777777777777,0.19047619047619047,0.9016393442622951
0.2631578947368421,0.8497448421052631,0.8146853146853147,0.1853146853146853,2,231,53,1.0,0.974025974025974,0.047619047619047616,0.9221311475409836
0.16842105263157897,0.837212947368421,0.8111888111888111,0.1888111888111888,8,224,54,1.0,0.9776785714285714,0.19047619047619047,0.8975409836065574
0.23947368421052634,0.8497448421052631,0.8111888111888111,0.1888111888111888,2,230,54,1.0,0.9739130434782609,0.047619047619047616,0.9180327868852459
0.14473684210526316,0.824681052631579,0.8076923076923077,0.19230769230769232,10,221,55,1.0,0.9819004524886877,0.23809523809523808,0.889344262295082
0.12105263157894737,0.7996172631578947,0.8006993006993007,0.1993006993006993,15,214,57,1.0,0.9813084112149533,0.35714285714285715,0.860655737704918
0.14473684210526316,0.837212947368421,0.8006993006993007,0.1993006993006993,8,221,57,1.0,0.9819004524886877,0.19047619047619047,0.889344262295082
0.21578947368421053,0.8497448421052631,0.8006993006993007,0.1993006993006993,2,227,57,1.0,0.9779735682819384,0.047619047619047616,0.9098360655737705
0.19210526315789472,0.8497448421052631,0.7937062937062938,0.2062937062937063,2,225,59,1.0,0.9777777777777777,0.047619047619047616,0.9016393442622951
0.12105263157894737,0.8121491578947369,0.7902097902097902,0.2097902097902098,12,214,60,1.0,0.9813084112149533,0.2857142857142857,0.860655737704918
0.16842105263157897,0.8497448421052631,0.7902097902097902,0.2097902097902098,2,224,60,1.0,0.9776785714285714,0.047619047619047616,0.8975409836065574
0.12105263157894737,0.824681052631579,0.7832167832167832,0.21678321678321677,10,214,62,1.0,0.9813084112149533,0.23809523809523808,0.860655737704918
0.09736842105263158,0.7996172631578947,0.7797202797202797,0.2202797202797203,15,208,63,1.0,0.9807692307692307,0.35714285714285715,0.8360655737704918
0.14473684210526316,0.8497448421052631,0.7797202797202797,0.2202797202797203,2,221,63,1.0,0.9819004524886877,0.047619047619047616,0.889344262295082
0.12105263157894737,0.837212947368421,0.7762237762237763,0.22377622377622378,8,214,64,1.0,0.9813084112149533,0.19047619047619047,0.860655737704918
0.09736842105263158,0.8121491578947369,0.7692307692307693,0.23076923076923078,12,208,66,1.0,0.9807692307692307,0.2857142857142857,0.8360655737704918
0.09736842105263158,0.824681052631579,0.7622377622377622,0.23776223776223776,10,208,68,1.0,0.9807692307692307,0.23809523809523808,0.8360655737704918
0.0736842105263158,0.7996172631578947,0.7552447552447552,0.24475524475524477,15,201,70,1.0,0.9900497512437811,0.35714285714285715,0.8155737704918032
0.09736842105263158,0.837212947368421,0.7552447552447552,0.24475524475524477,8,208,70,1.0,0.9807692307692307,0.19047619047619047,0.8360655737704918
