hypothesis_id,disorder,experiment,precision_val,recall_val,balanced_accuracy_val,status
depression_H1,depression,threshold_only_precision_constrained,0.5405405405405406,0.6666666666666666,0.8001302083333333,executed
depression_H2,depression,compact_feature_subset_retrain,0.5806451612903226,0.6,0.774609375,executed
depression_H3,depression,high_confidence_target_train_filter,0.5294117647058824,0.6,0.76875,executed
conduct_H1,conduct,threshold_only_precision_constrained,0.8484848484848485,0.6666666666666666,0.8230874316939891,executed
conduct_H2,conduct,compact_feature_subset_retrain,0.8666666666666667,0.6190476190476191,0.8013270882123341,executed
conduct_H3,conduct,high_confidence_target_train_filter,0.8333333333333334,0.7142857142857143,0.844847775175644,executed
elimination_H1,elimination,threshold_only_precision_constrained,0.1958762886597938,0.5588235294117647,0.6246498599439776,executed
elimination_H2,elimination,compact_feature_subset_retrain,0.16666666666666666,0.5,0.5813492063492063,executed
elimination_H3,elimination,high_confidence_target_train_filter,0.21428571428571427,0.4411764705882353,0.6114612511671336,executed
