threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,method,fpr,fnr,meets_recall_floor,meets_bal_acc_floor,meets_constraints
0.05,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,1.0,0.0,True,False,False
0.06,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,1.0,0.0,True,False,False
0.065519,0.11888111888111888,0.5,0.11888111888111888,1.0,1.0,0.0,0.2125,252,34,"[[0, 252], [0, 34]]","[[0.0, 1.0], [0.0, 1.0]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,1.0,0.0,True,False,False
0.066325,0.1258741258741259,0.503968253968254,0.11971830985915492,1.0,1.0,0.007936507936507936,0.2138364779874214,252,34,"[[2, 250], [0, 34]]","[[0.007936507936507936, 0.9920634920634921], [0.0, 1.0]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9920634920634921,0.0,True,False,False
0.067523,0.1258741258741259,0.503968253968254,0.11971830985915492,1.0,1.0,0.007936507936507936,0.2138364779874214,252,34,"[[2, 250], [0, 34]]","[[0.007936507936507936, 0.9920634920634921], [0.0, 1.0]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9920634920634921,0.0,True,False,False
0.067929,0.1258741258741259,0.49124649859943975,0.11702127659574468,0.9705882352941176,0.9705882352941176,0.011904761904761904,0.2088607594936709,252,34,"[[3, 249], [1, 33]]","[[0.011904761904761904, 0.9880952380952381], [0.029411764705882353, 0.9705882352941176]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9880952380952381,0.02941176470588236,True,False,False
0.068422,0.1258741258741259,0.49124649859943975,0.11702127659574468,0.9705882352941176,0.9705882352941176,0.011904761904761904,0.2088607594936709,252,34,"[[3, 249], [1, 33]]","[[0.011904761904761904, 0.9880952380952381], [0.029411764705882353, 0.9705882352941176]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9880952380952381,0.02941176470588236,True,False,False
0.069448,0.12237762237762238,0.47654061624649857,0.11387900355871886,0.9411764705882353,0.9411764705882353,0.011904761904761904,0.20317460317460317,252,34,"[[3, 249], [2, 32]]","[[0.011904761904761904, 0.9880952380952381], [0.058823529411764705, 0.9411764705882353]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9880952380952381,0.05882352941176472,True,False,False
0.069851,0.12937062937062938,0.4805088702147526,0.11469534050179211,0.9411764705882353,0.9411764705882353,0.01984126984126984,0.20447284345047922,252,34,"[[5, 247], [2, 32]]","[[0.01984126984126984, 0.9801587301587301], [0.058823529411764705, 0.9411764705882353]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9801587301587301,0.05882352941176472,True,False,False
0.07,0.12937062937062938,0.4805088702147526,0.11469534050179211,0.9411764705882353,0.9411764705882353,0.01984126984126984,0.20447284345047922,252,34,"[[5, 247], [2, 32]]","[[0.01984126984126984, 0.9801587301587301], [0.058823529411764705, 0.9411764705882353]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9801587301587301,0.05882352941176472,True,False,False
0.070003,0.12937062937062938,0.4805088702147526,0.11469534050179211,0.9411764705882353,0.9411764705882353,0.01984126984126984,0.20447284345047922,252,34,"[[5, 247], [2, 32]]","[[0.01984126984126984, 0.9801587301587301], [0.058823529411764705, 0.9411764705882353]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9801587301587301,0.05882352941176472,True,False,False
0.070162,0.13286713286713286,0.48249299719887956,0.11510791366906475,0.9411764705882353,0.9411764705882353,0.023809523809523808,0.20512820512820512,252,34,"[[6, 246], [2, 32]]","[[0.023809523809523808, 0.9761904761904762], [0.058823529411764705, 0.9411764705882353]]",0.6338702147525677,0.21938240070211756,0.10198058638794386,grid_precision,0.9761904761904762,0.05882352941176472,True,False,False
