domain,role,mode,candidate_key,source_type,source_model_id,feature_set_id,config_id,calibration,threshold_policy,threshold,seed,n_features,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,probability_mean,probability_std,prediction_positive_rate,guardrail_ok,precision_floor_ok,quality_score,artifact_hash,artifact_path,notes
elimination,caregiver,caregiver_1_3,caregiver_1_3::train::rf_v14_guard_randomized::20270457::none::balanced_accuracy_focus::0.740000,trained_rf_v14,trained_rf_v14,same_inputs_v13,rf_v14_guard_randomized,none,balanced_accuracy_focus,0.74,20270457.0,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9565285765636233,0.8912816185029041,0.07417614579084193,416,12,6,46,0.31154869893264514,0.19991110299081188,0.12083333333333333,yes,yes,0.8528577344510248,,,trained_on_elimination_only_rescue
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::fixed::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,fixed_from_source,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::max_f1_precision_guard::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,max_f1_precision_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::recall_target_guard::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,recall_target_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::f1_ba_conservative::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,f1_ba_conservative,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::precision_recovery::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,precision_recovery,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::pareto_f1_recall_precision::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,pareto_f1_recall_precision,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v13_active::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::balanced_accuracy_focus::0.720000,historical_v13_active,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,balanced_accuracy_focus,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v13_active:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::fixed::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,fixed_from_source,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::max_f1_precision_guard::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,max_f1_precision_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::recall_target_guard::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,recall_target_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::f1_ba_conservative::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,f1_ba_conservative,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::precision_recovery::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,precision_recovery,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::pareto_f1_recall_precision::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,pareto_f1_recall_precision,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v10_selected::elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10::balanced_accuracy_focus::0.720000,historical_v10_selected,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,same_inputs_v10,rf_guardrail_randomized,none,balanced_accuracy_focus,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844022,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_rf_max_real_metrics\models\active_modes\elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10\pipeline.joblib,historical_model:v10_selected:worktree_rf_max_real_metrics
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::fixed::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,fixed_from_source,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::max_f1_precision_guard::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,max_f1_precision_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::recall_target_guard::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,recall_target_guard,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::f1_ba_conservative::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,f1_ba_conservative,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::precision_recovery::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,precision_recovery,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::pareto_f1_recall_precision::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,pareto_f1_recall_precision,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
elimination,caregiver,caregiver_1_3,caregiver_1_3::hist::v11_selected::elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11::balanced_accuracy_focus::0.720000,historical_v11_selected,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,same_inputs_v11,rf_v11_guardrail_randomized,none,balanced_accuracy_focus,0.72,,4,0.7931034482758621,0.8846153846153846,0.9719626168224299,0.9282890007189073,0.8363636363636363,0.9563039180445723,0.889206555569716,0.07581351210595827,416,12,6,46,0.31438170071327487,0.19420404037844025,0.12083333333333333,yes,yes,0.8527758661352689,f9f838fd7c242852ed03e9e2cae60dfaf13a2afeca8981e1c69a33fc48dfafa9,C:\Users\andre\Documents\Workspace Academic\Backend Tesis\cognia_app_final_rf_plus_maximize\models\active_modes\elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11\pipeline.joblib,historical_model:v11_selected:worktree_final_rf_plus
