trial_id,threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,support_negative,support_positive,false_positive_rate,false_negative_rate,method,recall_floor,balanced_accuracy_tolerance
domain_elimination_research_full,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.39999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.44999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.49999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.5499999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.7999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,grid,,
domain_elimination_research_full,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,default_0_5,0.6,0.05
domain_elimination_research_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,youden_j,0.6,0.05
domain_elimination_research_full,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,best_f1,0.6,0.05
domain_elimination_research_full,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,sensitivity_priority,0.6,0.05
domain_elimination_research_full,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,125,0,0,161,125,161,0.0,0.0,precision_constrained,0.6,0.05
