candidate_id,domain,mode,ablation_case,impacted_features,holdout_precision,holdout_recall,holdout_specificity,holdout_balanced_accuracy,holdout_f1,holdout_roc_auc,holdout_pr_auc,holdout_brier,delta_precision_vs_baseline,delta_recall_vs_baseline,delta_balanced_accuracy_vs_baseline,delta_pr_auc_vs_baseline,delta_brier_vs_baseline
anxiety__caregiver_full,anxiety,caregiver_full,drop_cleanbase_features,mfq_p_total|scared_p_generalized_anxiety|scared_p_panic_somatic|scared_p_school_avoidance|scared_p_separation_anxiety|scared_p_social_anxiety|scared_p_total|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance,0.9466666666666667,0.8255813953488372,0.9898477157360406,0.9077145555424389,0.8819875776397516,0.9913233384488255,0.9620417728988537,0.04982780211355428,0.004806201550387579,-0.11627906976744184,-0.05687049935072608,0.004910977545188877,0.029241217711198433
anxiety__caregiver_full,anxiety,caregiver_full,drop_dsm5_features,agor_almost_always_triggered|agor_avoid_or_need_companion|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|agor_situation_count|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_core_symptom_met|mdd_duration_weeks|mdd_impairment|mdd_symptom_count|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_impairment|pdd_symptom_count|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|sep_anx_duration_weeks|sep_anx_impairment|sep_anx_symptom_count|social_anxiety_duration_months|social_anxiety_impairment,0.0,0.0,1.0,0.5,0.0,0.970207177428875,0.9241085817913616,0.1316919397046699,-0.9418604651162791,-0.9418604651162791,-0.46458505489316493,-0.03302221356230328,0.11110535530231407
anxiety__caregiver_full,anxiety,caregiver_full,drop_top1,scared_p_total,0.9382716049382716,0.8837209302325582,0.9873096446700508,0.9355152874513044,0.9101796407185628,0.9927989611616104,0.9559699916988966,0.028589664144842965,-0.0035888601780075247,-0.05813953488372092,-0.029069767441860517,-0.0011608036547682277,0.008003079742487117
anxiety__caregiver_full,anxiety,caregiver_full,drop_top3,scared_p_total|scared_p_separation_anxiety|mfq_p_total,0.96,0.8372093023255814,0.9923857868020305,0.9147975445638059,0.8944099378881988,0.9933596977924684,0.9635605934832667,0.04772042193528316,0.018139534883720887,-0.10465116279069764,-0.04978751032935902,0.006429798129601871,0.027133837532927314
anxiety__caregiver_full,anxiety,caregiver_full,drop_top5,scared_p_total|scared_p_separation_anxiety|mfq_p_total|sep_anx_symptom_count|sep_anx_impairment,0.0,0.0,1.0,0.5,0.0,0.974176602526266,0.9235994514309687,0.1260041236684619,-0.9418604651162791,-0.9418604651162791,-0.46458505489316493,-0.03353134392269619,0.10541753926610604
anxiety__caregiver_full,anxiety,caregiver_full,keep_top10_only,agor_almost_always_triggered|agor_avoid_or_need_companion|agor_escape_help_cognition|agor_fear_01_public_transport|agor_fear_02_open_spaces|agor_fear_03_enclosed_spaces|agor_fear_04_crowds_queues|agor_fear_05_outside_home_alone|agor_impairment|gad_assoc_01_restlessness|gad_assoc_02_fatigue|gad_assoc_03_concentration_difficulty|gad_assoc_04_irritability|gad_assoc_05_muscle_tension|gad_assoc_06_sleep_problems|gad_assoc_symptom_count|gad_difficulty_controlling_worry|gad_duration_months|gad_excessive_worry_multiple_areas|gad_impairment|mdd_01_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_04_sleep_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_core_symptom_met|mdd_duration_weeks|mdd_impairment|mdd_symptom_count|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_impairment|pdd_symptom_count|scared_p_social_anxiety|sep_anx_01_distress_on_separation|sep_anx_02_worry_losing_attachment_figures|sep_anx_03_worry_event_causing_separation|sep_anx_04_refuses_leaving_home_school|sep_anx_05_fear_being_alone_without_attachment|sep_anx_06_refuses_sleep_away_or_alone|sep_anx_07_separation_nightmares|sep_anx_08_physical_complaints_on_separation|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_duration_months|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation|social_anxiety_fear_performance|social_anxiety_impairment,0.953125,0.7093023255813954,0.9923857868020305,0.850844056191713,0.8133333333333334,0.9912495573131861,0.9179648409539743,0.04493435221684381,0.011264534883720922,-0.2325581395348837,-0.11374099870145193,-0.039165954399690506,0.024347767814487963
anxiety__caregiver_full,anxiety,caregiver_full,permute_mfq_p_total,mfq_p_total,0.9523809523809523,0.9302325581395349,0.9898477157360406,0.9600401369377878,0.9411764705882353,0.9943336087829063,0.9659231863653965,0.021371171686109615,0.01052048726467325,-0.011627906976744207,-0.004544917955377148,0.008792391011731682,0.0007845872837537668
anxiety__caregiver_full,anxiety,caregiver_full,permute_scared_p_separation_anxiety,scared_p_separation_anxiety,0.9411764705882353,0.9302325581395349,0.9873096446700508,0.9587711014047928,0.935672514619883,0.9938318970605596,0.9627017566028615,0.02424149090247245,-0.0006839945280437965,-0.011627906976744207,-0.005813953488372103,0.005570961249196649,0.0036549065001166003
anxiety__caregiver_full,anxiety,caregiver_full,permute_scared_p_total,scared_p_total,0.9397590361445783,0.9069767441860465,0.9873096446700508,0.9471431944280486,0.9230769230769231,0.9929170109786329,0.9608269927672782,0.026815431573067375,-0.002101428971700736,-0.03488372093023262,-0.01744186046511631,0.003696197413613378,0.006228847170711527
anxiety__caregiver_full,anxiety,caregiver_full,permute_sep_anx_impairment,sep_anx_impairment,0.922077922077922,0.8255813953488372,0.9847715736040609,0.905176484476449,0.8711656441717791,0.9798577499704876,0.9196672482536781,0.03759992552743983,-0.019782543038357026,-0.11627906976744184,-0.05940857041671588,-0.03746354709998678,0.01701334112508398
anxiety__caregiver_full,anxiety,caregiver_full,permute_sep_anx_symptom_count,sep_anx_symptom_count,0.8928571428571429,0.872093023255814,0.9771573604060914,0.9246251918309527,0.8823529411764706,0.9800200684688938,0.920271580017118,0.03739345826284636,-0.04900332225913617,-0.06976744186046513,-0.03995986306221222,-0.0368592153365469,0.016806873860490512
conduct__caregiver_2_3,conduct,caregiver_2_3,drop_dsm5_features,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_irritable_between_outbursts|mdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300534844271854
conduct__caregiver_2_3,conduct,caregiver_2_3,drop_top1,conduct_impairment_global,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300534844271854
conduct__caregiver_2_3,conduct,caregiver_2_3,drop_top3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300534844271854
conduct__caregiver_2_3,conduct,caregiver_2_3,drop_top5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|conduct_destruction_count,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300534844271854
conduct__caregiver_2_3,conduct,caregiver_2_3,keep_top10_only,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|dmdd_irritable_between_outbursts|mdd_symptom_count,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.0012075299442926664,0.0,0.0,0.0,0.0,1.1676870478075432e-05
conduct__caregiver_2_3,conduct,caregiver_2_3,permute_conduct_aggression_count,conduct_aggression_count,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.0011897787977566997,0.0,0.0,0.0,0.0,-6.074276057891183e-06
conduct__caregiver_2_3,conduct,caregiver_2_3,permute_conduct_destruction_count,conduct_destruction_count,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.0011789792507216515,0.0,0.0,0.0,0.0,-1.687382309293944e-05
conduct__caregiver_2_3,conduct,caregiver_2_3,permute_conduct_impairment_global,conduct_impairment_global,0.5959595959595959,0.3710691823899371,0.8753894080996885,0.6232292952448127,0.4573643410852713,0.632398753894081,0.49518706660216094,0.2701317688692192,-0.3855218855218856,-0.628930817610063,-0.3720978075589255,-0.5048129333978391,0.2689359157954046
conduct__caregiver_2_3,conduct,caregiver_2_3,permute_conduct_recent_6m_count,conduct_recent_6m_count,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,0.9986480926350438,0.9965638358145903,0.03216176023240669,0.006096158270071261,0.0,0.0015576323987539498,-0.003436164185409707,0.0309659071585921
conduct__caregiver_2_3,conduct,caregiver_2_3,permute_conduct_symptom_count_12m,conduct_symptom_count_12m,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,0.9998824428378299,0.9997603791310363,0.002859606983429433,0.0,0.0,0.0,-0.00023962086896367474,0.0016637539096148422
conduct__psychologist_2_3,conduct,psychologist_2_3,drop_cleanbase_features,ari_p_symptom_total|icut_total|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|swan_hyperactive_impulsive_total,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,1.0,1.0,0.0013513098302090436,0.0,0.0,0.0,0.0,6.563128497851585e-05
conduct__psychologist_2_3,conduct,psychologist_2_3,drop_dsm5_features,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_irritable_between_outbursts|dmdd_outbursts_severity|mdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9875776397515528,-1.0,-0.4968847352024922,-0.66875,0.32996365895576946
conduct__psychologist_2_3,conduct,psychologist_2_3,drop_top1,conduct_impairment_global,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9875776397515528,-1.0,-0.4968847352024922,-0.66875,0.32996365895576946
conduct__psychologist_2_3,conduct,psychologist_2_3,drop_top3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9875776397515528,-1.0,-0.4968847352024922,-0.66875,0.32996365895576946
conduct__psychologist_2_3,conduct,psychologist_2_3,drop_top5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|ari_p_symptom_total,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9875776397515528,-1.0,-0.4968847352024922,-0.66875,0.32996365895576946
conduct__psychologist_2_3,conduct,psychologist_2_3,keep_top10_only,adhd_hyperimpulsive_symptom_count|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_deceit_theft_count|conduct_destruction_count|dmdd_irritable_between_outbursts|dmdd_outbursts_severity|mdd_symptom_count|sdq_emotional_symptoms|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|swan_hyperactive_impulsive_total,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,1.0,1.0,0.0014066119748467,0.0,0.0,0.0,0.0,0.00012093342961617222
conduct__psychologist_2_3,conduct,psychologist_2_3,permute_ari_p_symptom_total,ari_p_symptom_total,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,1.0,1.0,0.001366010918505622,0.0,0.0,0.0,0.0,8.033237327509423e-05
conduct__psychologist_2_3,conduct,psychologist_2_3,permute_conduct_aggression_count,conduct_aggression_count,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,1.0,1.0,0.0012901407666760071,0.0,0.0,0.0,0.0,4.462221445479357e-06
conduct__psychologist_2_3,conduct,psychologist_2_3,permute_conduct_impairment_global,conduct_impairment_global,0.6020408163265306,0.3710691823899371,0.8785046728971962,0.6247869276435667,0.4591439688715953,0.6386684692098199,0.5113369747637619,0.26698181491522954,-0.38553682342502216,-0.628930817610063,-0.3720978075589255,-0.48866302523623806,0.265696136369999
conduct__psychologist_2_3,conduct,psychologist_2_3,permute_conduct_recent_6m_count,conduct_recent_6m_count,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,0.9986676854954055,0.9966307432918571,0.038554150481453484,0.0,0.0,0.0,-0.0033692567081429203,0.03726847193622296
conduct__psychologist_2_3,conduct,psychologist_2_3,permute_conduct_symptom_count_12m,conduct_symptom_count_12m,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,0.9999020356981916,0.9998009553128177,0.002014301811471278,-0.006096158270071261,0.0,-0.0015576323987539498,-0.00019904468718234813,0.00072862326624075
conduct__psychologist_full,conduct,psychologist_full,drop_cleanbase_features,ari_p_symptom_total|ari_sr_symptom_total|icut_total|sdq_conduct_problems|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|sdq_total_difficulties|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,1.0,1.0,0.001213083542485534,0.006096158270071261,0.0,0.0015576323987539498,0.0,3.690128306661636e-05
conduct__psychologist_full,conduct,psychologist_full,drop_dsm5_features,adhd_context_count|adhd_context_home|adhd_context_school|adhd_hyperimpulsive_symptom_count|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|adhd_two_plus_contexts|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_aggression_count|conduct_deceit_theft_count|conduct_destruction_count|conduct_impairment_global|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_02_callous_lack_empathy|conduct_lpe_03_unconcerned_performance|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_count|conduct_recent_6m_count|conduct_serious_rule_violation_count|conduct_symptom_count_12m|dmdd_context_count|dmdd_context_school|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_one_setting_severe|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_09_death_or_suicidal_thoughts|mdd_impairment|mdd_symptom_count|pdd_symptom_count,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300731552415811
conduct__psychologist_full,conduct,psychologist_full,drop_top1,conduct_impairment_global,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300731552415811
conduct__psychologist_full,conduct,psychologist_full,drop_top3,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300731552415811
conduct__psychologist_full,conduct,psychologist_full,drop_top5,conduct_impairment_global|conduct_aggression_count|conduct_symptom_count_12m|conduct_recent_6m_count|ari_p_symptom_total,0.0,0.0,1.0,0.5,0.0,0.5,0.33125,0.331249337501,-0.9814814814814815,-1.0,-0.49532710280373826,-0.66875,0.3300731552415811
conduct__psychologist_full,conduct,psychologist_full,keep_top10_only,adhd_context_count|adhd_context_home|adhd_context_school|adhd_hyperimpulsive_symptom_count|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_max|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|adhd_inattention_symptom_count|adhd_two_plus_contexts|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|conduct_deceit_theft_count|conduct_destruction_count|conduct_lpe_01_lack_remorse_guilt|conduct_lpe_02_callous_lack_empathy|conduct_lpe_03_unconcerned_performance|conduct_lpe_04_shallow_deficient_affect|conduct_lpe_count|conduct_serious_rule_violation_count|dmdd_context_count|dmdd_context_school|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_one_setting_severe|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_09_death_or_suicidal_thoughts|mdd_impairment|mdd_symptom_count|pdd_symptom_count|sdq_emotional_symptoms|sdq_hyperactivity_inattention|sdq_impact|sdq_peer_problems|sdq_prosocial_behavior|swan_hyperactive_impulsive_total|swan_inattention_total|swan_total,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.0012432499887864647,0.0,0.0,0.0,0.0,6.706772936754713e-05
conduct__psychologist_full,conduct,psychologist_full,permute_ari_p_symptom_total,ari_p_symptom_total,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.0012335856407752791,0.0,0.0,0.0,0.0,5.740338135636156e-05
conduct__psychologist_full,conduct,psychologist_full,permute_conduct_aggression_count,conduct_aggression_count,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,1.0,1.0,0.001181837743511087,0.0,0.0,0.0,0.0,5.655484092169372e-06
conduct__psychologist_full,conduct,psychologist_full,permute_conduct_impairment_global,conduct_impairment_global,0.5959595959595959,0.3710691823899371,0.8753894080996885,0.6232292952448127,0.4573643410852713,0.6376790297615549,0.5041857895631481,0.26797165335530393,-0.3855218855218856,-0.628930817610063,-0.3720978075589255,-0.4958142104368519,0.26679547109588503
conduct__psychologist_full,conduct,psychologist_full,permute_conduct_recent_6m_count,conduct_recent_6m_count,0.9875776397515528,1.0,0.9937694704049844,0.9968847352024922,0.99375,0.9986872783557672,0.9966297898107617,0.029153649291074342,0.006096158270071261,0.0,0.0015576323987539498,-0.003370210189238332,0.027977467031655424
conduct__psychologist_full,conduct,psychologist_full,permute_conduct_symptom_count_12m,conduct_symptom_count_12m,0.9814814814814815,1.0,0.9906542056074766,0.9953271028037383,0.9906542056074766,0.9999216285585533,0.9998412713908695,0.0020728622510540516,0.0,0.0,0.0,-0.00015872860913046516,0.0008966799916351341
depression__caregiver_2_3,depression,caregiver_2_3,drop_cleanbase_features,age_years|social_anxiety_almost_always_triggered|social_anxiety_avoid_or_endure_intense|social_anxiety_fear_being_observed|social_anxiety_fear_interactions|social_anxiety_fear_negative_evaluation,0.8472222222222222,0.7439024390243902,0.9723618090452262,0.8581321240348082,0.7922077922077922,0.9693283490623852,0.8403406938206464,0.051854002712718325,0.0,0.0,0.0,-0.022615292273941434,-0.0001508296983562668
