domain,mode,role,feature_set_id,config_id,model_family,calibration,threshold_policy,threshold,seed,n_features,feature_list_pipe,train_precision,train_recall,train_balanced_accuracy,val_precision,val_recall,val_balanced_accuracy,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,overfit_gap_train_val_ba,generalization_gap_val_holdout_ba,overfit_warning,headline_cap_ok,generalization_ok,quality_label,promotion_eligible,ranking_score,threshold_policy_score,promotion_decision
conduct,caregiver_2_3,caregiver,engineered_compact_no_shortcuts_v1,rf_balanced_subsample_v1,rf,none,precision_min_recall,0.6849999999999999,20270421,41,adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_08_easily_distracted|age_years|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy,1.0,0.9331941544885177,0.9665970772442589,0.9424460431654677,0.8238993710691824,0.8994886263445601,0.9280575539568345,0.80625,0.96875,0.8875,0.862876254180602,0.9758593750000001,0.9476529887411713,0.05981340060933398,0.06710845089969886,0.011988626344560105,no,yes,yes,bueno,yes,0.8306404875073979,0.9291647483471608,PROMOTE_NOW
conduct,caregiver_full,caregiver,engineered_compact_no_shortcuts_v1,rf_regularized_v1,rf,none,balanced,0.44499999999999995,20270421,47,adhd_hypimp_01_fidgets|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|age_years|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy,0.8658088235294118,0.9832985386221295,0.9536679998001386,0.8181818181818182,0.9622641509433962,0.9281725739140657,0.8076923076923077,0.91875,0.890625,0.9046875,0.8596491228070176,0.9746874999999999,0.9499594639068576,0.062285939971415946,0.025495425886072898,0.023485073914065735,no,yes,yes,aceptable,yes,0.7980867513824442,0.908031795042578,PROMOTE_NOW
conduct,psychologist_2_3,psychologist,engineered_compact_no_shortcuts_v1,rf_regularized_v1,rf,isotonic,balanced,0.37999999999999995,20270421,43,adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|age_years|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy,0.9344608879492601,0.9227557411273486,0.9452488383056098,0.8841463414634146,0.9119496855345912,0.9263798271909716,0.8846153846153846,0.8625,0.94375,0.903125,0.8734177215189873,0.9715234374999999,0.9324443838258124,0.059815766088824475,0.018869011114638234,0.023254827190971605,no,yes,yes,bueno,yes,0.8199008816476941,0.912170881112679,PROMOTE_NOW
conduct,psychologist_full,psychologist,engineered_compact_no_shortcuts_v1,rf_balanced_subsample_v1,rf,isotonic,balanced,0.33499999999999996,20270421,56,adhd_context_home|adhd_hypimp_01_fidgets|adhd_hypimp_02_leaves_seat|adhd_hypimp_03_runs_or_climbs_inappropriately|adhd_hypimp_04_cannot_play_quietly|adhd_hypimp_05_driven_by_motor|adhd_hypimp_06_talks_excessively|adhd_hypimp_07_blurts_out|adhd_hypimp_08_difficulty_waiting_turn|adhd_hypimp_09_interrupts_intrudes|adhd_impairment_home|adhd_impairment_school|adhd_impairment_social|adhd_inatt_01_attention_to_detail_errors|adhd_inatt_02_sustained_attention_difficulty|adhd_inatt_03_seems_not_listening|adhd_inatt_04_fails_to_finish_tasks|adhd_inatt_05_organization_difficulty|adhd_inatt_06_avoids_sustained_effort|adhd_inatt_07_loses_things|adhd_inatt_08_easily_distracted|adhd_inatt_09_forgetful_daily_activities|age_years|agor_duration_months|conduct_01_bullies_threatens_intimidates|conduct_02_initiates_fights|conduct_03_weapon_use|conduct_04_physical_cruelty_people|conduct_05_physical_cruelty_animals|conduct_06_steals_confronting_victim|conduct_07_forced_sex|conduct_08_fire_setting|conduct_09_property_destruction|conduct_10_breaks_into_house_building_car|conduct_11_lies_to_obtain_or_avoid|conduct_12_steals_without_confrontation|conduct_13_stays_out_at_night_before_13|conduct_14_runs_away_overnight|conduct_15_truancy_before_13|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|eng_adhd_context_spread|eng_adhd_core_mean|eng_anxiety_core_mean|eng_depression_core_mean|eng_elimination_intensity|eng_externalizing_index|eng_internalizing_index|eng_mood_discrepancy|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_duration_weeks|mdd_impairment|pdd_05_concentration_difficulty,0.9372549019607843,0.9979123173277662,0.9823068350426551,0.8388888888888889,0.949685534591195,0.9296714277317346,0.8439306358381503,0.9125,0.915625,0.9140625,0.8768768768768769,0.9756347656250001,0.9413294156917726,0.06019684142478342,0.052635407310920534,0.015608927731734612,no,yes,yes,aceptable,yes,0.8128208018457965,0.9112929688333077,PROMOTE_NOW
