domain,mode,source_campaign,model_family,feature_set_id,calibration,threshold_policy,threshold,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,quality_label,overfit_gap_train_val_ba,final_class,config_id,n_features,role,final_operational_class,overfit_flag,generalization_flag,dataset_ease_flag,confidence_pct,confidence_band,operational_caveat,recommended_for_default_use,role_normalized,generalization_risk_flag,overfit_risk_flag,easy_dataset_flag,secondary_metric_anomaly_flag,secondary_metric_peak,secondary_metric_anomaly_reasons,secondary_anomaly_resolution,mode_fragility_flag,shortcut_risk_flag,calibration_concern_flag,legacy_final_class,normalized_final_class,classification_reason_code,classification_rationale,class_transition
anxiety,psychologist_2_3,final_honest_improvement_v1,logreg,engineered_pruned_no_eng_v1,none,balanced,0.7899999999999999,0.891566265060241,0.8604651162790697,0.9771573604060914,0.9188112383425806,0.8757396449704142,0.9794593318380356,0.931394926615426,0.0520635509085647,aceptable,0.0314996261755794,PRIMARY_WITH_CAVEAT,logreg_balanced_v3,60.0,psychologist,ACTIVE_LOW_CONFIDENCE,no,yes,no,65.3,low,secondary metric anomaly; mode fragility,no,psychologist,no,no,no,no,0.9794593318380356,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.919,f1=0.876,p=0.892,r=0.860,brier=0.052]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
anxiety,psychologist_full,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__sep_anx_symptom_count,none,f1_recall_target_band,0.5700000000000001,0.76,0.8837209302325582,0.9390862944162436,0.9114036123244008,0.8172043010752689,0.9679052059969306,0.8512733209157707,0.076664504918768,bueno,0.0323456498642427,PRIMARY_WITH_CAVEAT,logreg_guard_single_feature_v1,1.0,psychologist,ACTIVE_LOW_CONFIDENCE,no,yes,no,66.3,low,secondary metric anomaly; mode fragility,no,psychologist,no,no,no,no,0.9679052059969306,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.911,f1=0.817,p=0.760,r=0.884,brier=0.077]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,caregiver_1_3,rebuild_v2,rf,precision_oriented_subset,none,recall_constrained,0.59,0.9019607843137256,0.8625,0.953125,0.9078125,0.8817891373801917,0.97841796875,0.9500801871541836,0.0563854385479201,bueno,0.0654203453329917,PRIMARY_WITH_CAVEAT,,,caregiver,ACTIVE_LOW_CONFIDENCE,no,yes,no,64.9,low,mode fragility; calibration concern,no,guardian,no,no,no,no,0.97841796875,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.908,f1=0.882,p=0.902,r=0.863,brier=0.056]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,caregiver_2_3,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,none,precision_min_recall,0.6849999999999999,0.9280575539568344,0.80625,0.96875,0.8875,0.862876254180602,0.975859375,0.9476529887411712,0.0598134006093339,bueno,0.0895893184750032,REJECT_AS_PRIMARY,,,caregiver,ACTIVE_LIMITED_USE,no,yes,no,28.7,limited,shortcut risk; mode fragility; calibration concern,no,guardian,no,no,no,no,0.975859375,none,not_required,yes,yes,yes,REJECT_AS_PRIMARY,REJECT_AS_PRIMARY,hard_blocker_easy_or_shortcut,"metrics[ba=0.887,f1=0.863,p=0.928,r=0.806,brier=0.060]; mode_fragility_flag; shortcut_risk_flag; calibration_concern_flag; class=REJECT_AS_PRIMARY",unchanged
conduct,caregiver_full,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,none,balanced,0.4449999999999999,0.8076923076923077,0.91875,0.890625,0.9046875,0.8596491228070176,0.9746875,0.9499594639068576,0.0622859399714159,aceptable,-0.002604698506553,PRIMARY_WITH_CAVEAT,rf_regularized_v1,47.0,caregiver,ACTIVE_LOW_CONFIDENCE,no,yes,no,67.7,low,secondary metric anomaly; mode fragility,no,guardian,no,no,no,no,0.9746875,none,not_required,yes,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.905,f1=0.860,p=0.808,r=0.919,brier=0.062]; mode_fragility_flag; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,psychologist_1_3,rebuild_v2,rf,compact_subset,sigmoid,recall_constrained,0.6449999999999999,0.9090909090909092,0.8125,0.959375,0.8859375,0.858085808580858,0.97728515625,0.9542627941351364,0.0585440516294588,aceptable,0.0665428038305515,PRIMARY_WITH_CAVEAT,,,psychologist,ACTIVE_LOW_CONFIDENCE,no,yes,no,63.9,low,mode fragility,no,psychologist,no,no,no,no,0.97728515625,none,not_required,yes,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.886,f1=0.858,p=0.909,r=0.812,brier=0.059]; mode_fragility_flag; class=PRIMARY_WITH_CAVEAT",unchanged
conduct,psychologist_2_3,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,isotonic,balanced,0.3799999999999999,0.8846153846153846,0.8625,0.94375,0.903125,0.8734177215189873,0.9715234375,0.9324443838258124,0.0598157660888244,bueno,0.0353743996832196,ROBUST_PRIMARY,,,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,77.2,moderate,none,yes,psychologist,no,no,no,no,0.9715234375,none,not_required,no,no,no,ROBUST_PRIMARY,ROBUST_PRIMARY,passes_robust_gate_without_blockers,"metrics[ba=0.903,f1=0.873,p=0.885,r=0.863,brier=0.060]; class=ROBUST_PRIMARY",unchanged
conduct,psychologist_full,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,isotonic,balanced,0.3349999999999999,0.8439306358381503,0.9125,0.915625,0.9140625,0.8768768768768769,0.975634765625,0.9413294156917726,0.0601968414247834,aceptable,-0.0041655725960432,PRIMARY_WITH_CAVEAT,rf_balanced_subsample_v1,56.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,80.7,moderate,secondary metric anomaly,yes,psychologist,no,no,no,no,0.975634765625,none,not_required,no,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.914,f1=0.877,p=0.844,r=0.912,brier=0.060]; class=PRIMARY_WITH_CAVEAT",unchanged
depression,caregiver_1_3,rebuild_v2,rf,precision_oriented_subset,none,recall_constrained,0.5299999999999999,0.8059701492537313,0.6585365853658537,0.9673366834170856,0.8129366343914696,0.7248322147651006,0.958282264983454,0.764765007527117,0.0600670985657974,malo,0.0620135029967384,HOLD_FOR_LIMITATION,,,caregiver,ACTIVE_LIMITED_USE,no,yes,no,21.3,limited,mode fragility; calibration concern; low recall,no,guardian,no,no,no,no,0.9673366834170856,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.813,f1=0.725,p=0.806,r=0.659,brier=0.060]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
depression,caregiver_2_3,hybrid_final_decisive_rescue_v5,rf,precision_oriented_subset,none,balanced,0.4399999999999999,0.7789473684210526,0.902439024390244,0.9472361809045228,0.9248376026473832,0.8361581920903954,0.9791334722392452,0.9185052705693368,0.0439804889728679,malo,0.0295357090816352,HOLD_FOR_LIMITATION,,,caregiver,ACTIVE_LIMITED_USE,no,yes,no,48.3,limited,mode fragility; low precision,no,guardian,no,no,no,no,0.9791334722392452,none,not_required,yes,no,no,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.925,f1=0.836,p=0.779,r=0.902,brier=0.044]; mode_fragility_flag; class=HOLD_FOR_LIMITATION",unchanged
depression,caregiver_full,hybrid_v6_quick_champion_guard_hotfix_v1,hgb,no_shortcut_v1,none,f1_recall_target_band,0.4020000000000001,0.7710843373493976,0.7804878048780488,0.9522613065326632,0.866374555705356,0.7757575757575758,0.9722086039955876,0.8577614162582414,0.0522703689418287,bueno,0.0585190019107159,HOLD_FOR_LIMITATION,hgb_quick_guard_v1,125.0,caregiver,ACTIVE_LIMITED_USE,no,no,no,42.4,limited,secondary metric anomaly; mode fragility,no,guardian,yes,no,no,no,0.9722086039955876,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.866,f1=0.776,p=0.771,r=0.780,brier=0.052]; generalization_risk_flag; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
depression,psychologist_1_3,rebuild_v2,rf,stability_pruned_subset,isotonic,default_0_5,0.5,0.7974683544303798,0.7682926829268293,0.9597989949748744,0.8640458389508519,0.782608695652174,0.9483852187768108,0.7681311253035743,0.0565304346753685,malo,0.0425164172338623,HOLD_FOR_LIMITATION,,,psychologist,ACTIVE_LIMITED_USE,no,yes,no,30.0,limited,mode fragility; low precision,no,psychologist,no,no,no,no,0.9597989949748744,none,not_required,yes,no,no,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.864,f1=0.783,p=0.797,r=0.768,brier=0.057]; mode_fragility_flag; class=HOLD_FOR_LIMITATION",unchanged
depression,psychologist_2_3,final_honest_improvement_v1,rf,compact_subset,none,balanced,0.3949999999999999,0.7872340425531915,0.902439024390244,0.949748743718593,0.9260938840544184,0.8409090909090909,0.9794092413285942,0.8675121016971403,0.0429005294006906,aceptable,0.0283597546873053,PRIMARY_WITH_CAVEAT,,,psychologist,ACTIVE_LIMITED_USE,no,yes,no,57.4,limited,mode fragility; low precision; stress sensitivity,no,psychologist,no,no,no,no,0.9794092413285942,none,not_required,yes,no,no,PRIMARY_WITH_CAVEAT,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.926,f1=0.841,p=0.787,r=0.902,brier=0.043]; mode_fragility_flag; class=HOLD_FOR_LIMITATION",downgrade
depression,psychologist_full,hybrid_v6_quick_champion_guard_hotfix_v1,hgb,no_shortcut_v1,none,f1_recall_target_band,0.388,0.7831325301204819,0.7926829268292683,0.9547738693467336,0.8737283980880011,0.7878787878787878,0.9750275769089348,0.8740526749277387,0.0494030151469596,bueno,0.0747947052334845,PRIMARY_WITH_CAVEAT,hgb_quick_guard_v1,150.0,psychologist,ACTIVE_LOW_CONFIDENCE,no,yes,no,62.3,low,secondary metric anomaly; mode fragility,no,psychologist,no,no,no,no,0.9750275769089348,none,not_required,yes,no,no,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.874,f1=0.788,p=0.783,r=0.793,brier=0.049]; mode_fragility_flag; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,caregiver_1_3,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,bueno,0.0405293059607761,HOLD_FOR_LIMITATION,logreg_guard_single_feature_v1,1.0,caregiver,ACTIVE_LIMITED_USE,no,yes,no,41.9,limited,secondary metric anomaly; mode fragility,no,guardian,no,no,no,no,0.969626168224299,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
elimination,caregiver_2_3,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,bueno,0.0007809374886359,PRIMARY_WITH_CAVEAT,logreg_guard_single_feature_v1,1.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,80.3,moderate,secondary metric anomaly,yes,guardian,no,no,no,no,0.969626168224299,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,caregiver_full,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,bueno,-0.0003872868104295,PRIMARY_WITH_CAVEAT,logreg_guard_single_feature_v1,1.0,caregiver,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,80.4,moderate,secondary metric anomaly,yes,guardian,no,no,no,no,0.969626168224299,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,psychologist_1_3,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,muy_bueno,0.0740483570031917,HOLD_FOR_LIMITATION,logreg_guard_single_feature_v1,1.0,psychologist,ACTIVE_LIMITED_USE,no,yes,no,46.1,limited,secondary metric anomaly; mode fragility,no,psychologist,no,no,no,no,0.969626168224299,none,not_required,yes,no,yes,HOLD_FOR_LIMITATION,HOLD_FOR_LIMITATION,fails_minimum_gate_or_has_strong_risk,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; mode_fragility_flag; calibration_concern_flag; class=HOLD_FOR_LIMITATION",unchanged
elimination,psychologist_2_3,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,bueno,-0.0003872868104295,PRIMARY_WITH_CAVEAT,logreg_guard_single_feature_v1,1.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,76.7,moderate,secondary metric anomaly; stress sensitivity,yes,psychologist,no,no,no,no,0.969626168224299,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
elimination,psychologist_full,hybrid_v6_quick_champion_guard_hotfix_v1,logreg,dsm5_core_single__enuresis_duration_months_consecutive,none,f1_recall_target_band,0.5,0.7796610169491526,0.8846153846153846,0.969626168224299,0.9271207764198418,0.8288288288288288,0.9248741912293316,0.6759347521345737,0.0596868368482438,bueno,1.81824793621388e-06,PRIMARY_WITH_CAVEAT,logreg_guard_single_feature_v1,1.0,psychologist,ACTIVE_MODERATE_CONFIDENCE,no,yes,no,81.7,moderate,secondary metric anomaly,yes,psychologist,no,no,no,no,0.969626168224299,none,not_required,no,no,yes,PRIMARY_WITH_CAVEAT,PRIMARY_WITH_CAVEAT,useful_with_explicit_caveat,"metrics[ba=0.927,f1=0.829,p=0.780,r=0.885,brier=0.060]; calibration_concern_flag; class=PRIMARY_WITH_CAVEAT",unchanged
