threshold,accuracy,balanced_accuracy,precision,recall,sensitivity,specificity,f1,support_negative,support_positive,confusion_matrix,normalized_confusion_matrix,roc_auc,pr_auc,brier_score,group_name,group_value,source_column,n,status
0.774738111573687,0.8571428571428571,0.8596098496961945,0.9056603773584906,0.8135593220338984,0.8135593220338984,0.9056603773584906,0.8571428571428571,53,59,"[[48, 5], [11, 48]]","[[0.9056603773584906, 0.09433962264150944], [0.1864406779661017, 0.8135593220338984]]",0.9462743843939878,0.9565669033019747,0.09986873464346743,age_group,6-8,age_years,112,ok
0.774738111573687,0.7931034482758621,0.8084904380849043,0.9113924050632911,0.7128712871287128,0.7128712871287128,0.9041095890410958,0.8,73,101,"[[66, 7], [29, 72]]","[[0.9041095890410958, 0.0958904109589041], [0.2871287128712871, 0.7128712871287128]]",0.9080428590804286,0.9353332152446634,0.12611973816456382,age_group,9-11,age_years,174,ok
0.774738111573687,0.8484848484848485,0.8545454545454545,0.9166666666666666,0.8,0.8,0.9090909090909091,0.8543689320388349,44,55,"[[40, 4], [11, 44]]","[[0.9090909090909091, 0.09090909090909091], [0.2, 0.8]]",0.943801652892562,0.95188123568276,0.09099701837219541,sex_assigned_at_birth,Female,sex_assigned_at_birth,99,ok
0.774738111573687,0.8021390374331551,0.8131242740998839,0.9047619047619048,0.7238095238095238,0.7238095238095238,0.9024390243902439,0.8042328042328042,82,105,"[[74, 8], [29, 76]]","[[0.9024390243902439, 0.0975609756097561], [0.2761904761904762, 0.7238095238095238]]",0.9148664343786296,0.9373883020475553,0.1289915930580487,sex_assigned_at_birth,Male,sex_assigned_at_birth,187,ok
